,SETD5 (55209)
ACH-000004,-0.763000751548
ACH-000007,-0.180481451466
ACH-000009,-0.368288306108
ACH-000011,-0.384513230255
ACH-000012,-0.240044614041
ACH-000013,-0.196552796725
ACH-000014,-0.398718992627
ACH-000015,-0.0871537521833
ACH-000017,-0.332063373667
ACH-000018,-0.59811014456
ACH-000019,-0.401610665781
ACH-000021,-0.28552034228900003
ACH-000022,-0.247330325182
ACH-000025,-0.628217060166
ACH-000028,-0.45913240931500005
ACH-000030,-0.276981282401
ACH-000035,-0.312151379734
ACH-000036,-0.488946940909
ACH-000037,-0.56134403451
ACH-000039,-0.311424467196
ACH-000040,-0.30974398801999997
ACH-000041,-0.0460871892966
ACH-000042,-0.431296046744
ACH-000045,-0.39492806816200005
ACH-000047,-0.41076199168099997
ACH-000052,-0.207786427947
ACH-000053,-0.16541017328
ACH-000054,-0.385148020828
ACH-000055,-0.659053579626
ACH-000060,-0.391450107314
ACH-000067,-0.397866051461
ACH-000070,-0.22087230048599998
ACH-000075,-0.189860698757
ACH-000078,-0.577096641429
ACH-000082,-0.004057298653889999
ACH-000085,-0.605384377789
ACH-000086,-0.482225533772
ACH-000087,-0.058197223647300005
ACH-000092,-0.305841799207
ACH-000095,-0.408175834907
ACH-000097,-0.36249775141400004
ACH-000098,-0.0353229036566
ACH-000099,-0.619476050488
ACH-000108,-0.393345116308
ACH-000113,-0.368026550098
ACH-000115,-0.20113877904599997
ACH-000116,-0.38278661832500005
ACH-000118,-0.36367835524000003
ACH-000120,-0.314750351785
ACH-000123,-0.321305270626
ACH-000127,-0.319645271363
ACH-000128,-0.141919844479
ACH-000132,-0.396580339109
ACH-000133,-0.8037064218440001
ACH-000137,-0.299552621569
ACH-000138,-0.57356893509
ACH-000142,-0.390442554544
ACH-000143,-0.5430745520579999
ACH-000146,-0.524726108334
ACH-000148,-0.47628166060800003
ACH-000150,-0.66684811196
ACH-000152,-0.792709745963
ACH-000153,0.0932964571865
ACH-000159,-0.276345725388
ACH-000160,0.09721802855480001
ACH-000163,-0.376075903122
ACH-000167,0.134284210964
ACH-000168,-0.324822778399
ACH-000169,-0.637050220925
ACH-000178,-0.13298320659399998
ACH-000182,-0.20425515760000001
ACH-000183,0.143121108347
ACH-000188,-0.38829075732199997
ACH-000189,-0.6383618750600001
ACH-000190,0.030684199779
ACH-000198,-0.7723614061949999
ACH-000204,0.21625570853599999
ACH-000206,-0.415867927769
ACH-000207,-0.104560206515
ACH-000211,-0.446209114466
ACH-000215,-0.433943184745
ACH-000221,-0.20068691946800002
ACH-000222,-0.606946923183
ACH-000223,-0.285097100022
ACH-000226,-0.469174952619
ACH-000227,-0.110447212621
ACH-000228,-0.459059884006
ACH-000231,-0.323634071738
ACH-000232,-0.368536567614
ACH-000233,-0.608344762926
ACH-000234,-0.6899166478659999
ACH-000235,-0.331207668342
ACH-000237,-0.6724160041410001
ACH-000238,-0.413162220755
ACH-000243,-0.175572176315
ACH-000244,-0.955868159445
ACH-000246,-0.675039407367
ACH-000248,-0.514819636146
ACH-000250,-0.28503038262499997
ACH-000251,-0.57959485368
ACH-000253,-0.376655044815
ACH-000255,-0.648973393723
ACH-000256,-0.368873260537
ACH-000257,-0.567854489858
ACH-000258,-0.409134608772
ACH-000259,-0.36457177795900003
ACH-000260,-0.289287662073
ACH-000261,-0.182976648272
ACH-000262,-0.5822659310670001
ACH-000263,-1.0317323450700002
ACH-000264,-0.312355921649
ACH-000265,-0.40183696899599997
ACH-000266,-0.312662637684
ACH-000272,-0.23707816891300001
ACH-000273,-0.49169731807800005
ACH-000274,-0.668388426875
ACH-000277,-0.39867717501999994
ACH-000278,-0.577289311789
ACH-000279,-0.14326983209000002
ACH-000280,-0.810194576258
ACH-000281,-0.524693601422
ACH-000288,-0.482354146151
ACH-000291,-0.12776699567299998
ACH-000293,-0.282690010226
ACH-000294,-0.489635657451
ACH-000295,-0.334966686922
ACH-000296,-0.696193461491
ACH-000302,-0.5379955439199999
ACH-000304,-0.0787168853035
ACH-000307,-0.362204963847
ACH-000308,-0.320135124272
ACH-000310,-0.778062654576
ACH-000311,-0.7507172829440001
ACH-000312,-0.594024604924
ACH-000315,-0.275734763195
ACH-000316,-0.06817895005630001
ACH-000317,-0.23139502732099998
ACH-000318,-0.021698037272200002
ACH-000319,-0.762644342915
ACH-000320,-0.48516674891999995
ACH-000322,-0.330486156956
ACH-000323,-0.48509876591799994
ACH-000324,-0.444189531637
ACH-000329,-0.428382002283
ACH-000330,-0.050354294396400004
ACH-000331,-0.576808957653
ACH-000332,-0.371527201513
ACH-000334,-0.0683542964307
ACH-000335,-0.314606914474
ACH-000336,-0.8659795385969999
ACH-000337,-0.391563658005
ACH-000339,-0.432915574576
ACH-000341,-0.31228850764800004
ACH-000348,-0.272280894863
ACH-000350,-0.45154959012699997
ACH-000352,-0.430539548483
ACH-000356,-0.45826969562799996
ACH-000361,-0.394989104881
ACH-000362,-0.209749724303
ACH-000363,-0.250380024082
ACH-000364,-0.487030576621
ACH-000365,-0.29092056566700003
ACH-000366,-0.20686644666499998
ACH-000368,-0.727924256732
ACH-000374,-0.027612404555900003
ACH-000375,-0.48026616579099995
ACH-000376,-0.28973542394900004
ACH-000381,-0.19313414671300003
ACH-000383,-0.195121596426
ACH-000387,-0.683249132924
ACH-000389,-0.782934384143
ACH-000390,-0.275250323626
ACH-000393,-0.500132463067
ACH-000395,-1.02091864984
ACH-000397,-0.230386947735
ACH-000401,-0.480252489614
ACH-000402,-0.24043619127500002
ACH-000403,-0.413052335406
ACH-000404,-0.058403730484699996
ACH-000406,-0.470656898843
ACH-000407,-0.421155867865
ACH-000408,-0.292485330994
ACH-000410,-0.524124195699
ACH-000411,-0.247594135763
ACH-000414,-0.470375233616
ACH-000415,-0.413920707998
ACH-000416,-0.299895502411
ACH-000420,-0.318320311084
ACH-000421,-0.24763566621199998
ACH-000424,0.193219682085
ACH-000425,-0.50747070147
ACH-000426,0.105015559878
ACH-000427,-0.284131907812
ACH-000433,-0.5933558599100001
ACH-000436,-0.276261549729
ACH-000444,-0.472774880902
ACH-000445,-0.29342204455299997
ACH-000448,-0.5510297961249999
ACH-000450,-0.549744831197
ACH-000452,-0.0784866571084
ACH-000454,-0.531149806113
ACH-000458,-0.36976666298199995
ACH-000459,-0.229957737839
ACH-000460,-0.460166962502
ACH-000461,-0.220057189698
ACH-000463,-0.506753805939
ACH-000464,-0.328026297496
ACH-000466,-0.45720315013
ACH-000467,-0.219762725269
ACH-000468,-0.563529141675
ACH-000469,-0.6127598726210001
ACH-000470,-0.20865514054099998
ACH-000471,-0.217203125095
ACH-000472,-0.636386788629
ACH-000473,-0.206034730709
ACH-000475,-0.234807078895
ACH-000476,-0.784280991012
ACH-000477,0.0427912528967
ACH-000480,-0.7289079832800001
ACH-000481,-0.404154312463
ACH-000483,-0.545635404925
ACH-000484,-0.45523524041100005
ACH-000485,-0.670348151832
ACH-000486,-0.326053304258
ACH-000487,-0.916554817529
ACH-000488,-0.5708729462659999
ACH-000490,-0.7830648159810001
ACH-000491,-0.147585711406
ACH-000495,-0.730095968759
ACH-000496,-0.395200774962
ACH-000499,-0.10200404482799999
ACH-000500,-0.22078437276000001
ACH-000502,-0.280633470321
ACH-000503,-0.201160453259
ACH-000505,-0.5141708485109999
ACH-000507,-0.507076370253
ACH-000510,-0.265393190231
ACH-000511,-0.532592959849
ACH-000512,-0.6135364430179999
ACH-000516,-0.246399106197
ACH-000517,-0.392859013879
ACH-000518,-0.399486635788
ACH-000520,-0.542308880337
ACH-000521,-0.323923136809
ACH-000522,-0.291150055572
ACH-000524,-0.23140939126999996
ACH-000527,-0.40499314775600004
ACH-000528,-0.46490720682899994
ACH-000537,-0.32441293079399997
ACH-000541,-0.5145500506139999
ACH-000542,-0.494557985953
ACH-000544,-0.438011588434
ACH-000545,-0.441303229343
ACH-000547,-0.5977379141570001
ACH-000548,-0.577372957037
ACH-000549,-0.241343133134
ACH-000550,-0.408747803262
ACH-000552,-0.26635221764600003
ACH-000556,-0.320925426641
ACH-000557,-0.596587508217
ACH-000570,-0.31857715603
ACH-000571,-0.430645874507
ACH-000573,-0.35864782381300003
ACH-000576,-0.46957351401600006
ACH-000580,-0.214835898656
ACH-000584,-0.460210085562
ACH-000585,-0.0502739306598
ACH-000588,-0.0250962192428
ACH-000589,-0.228287925705
ACH-000591,-0.624592813432
ACH-000593,-0.555312530372
ACH-000600,-0.42354903964199997
ACH-000601,-0.491959170383
ACH-000604,-0.383853622305
ACH-000605,0.00679734248591
ACH-000606,-0.325813881239
ACH-000608,-0.352154739782
ACH-000614,-0.707880086921
ACH-000616,-0.312111710174
ACH-000618,-0.51152045189
ACH-000619,-0.6988081954269999
ACH-000620,-0.36904536263899995
ACH-000621,-0.505286649571
ACH-000622,-0.132568690843
ACH-000623,-0.5818547544789999
ACH-000624,-0.523773862993
ACH-000627,-0.47894889101899996
ACH-000630,-0.660191182179
ACH-000632,-0.571062328256
ACH-000633,-0.5592700415999999
ACH-000637,-0.194731201811
ACH-000638,-0.349466250366
ACH-000646,-0.112671926725
ACH-000647,-0.218087276434
ACH-000648,-0.861020670668
ACH-000649,-0.338816998238
ACH-000651,-0.391624643048
ACH-000652,-0.510903602421
ACH-000653,-0.24436909663800002
ACH-000657,-0.5154845069389999
ACH-000658,-0.398536913888
ACH-000661,-0.44629138328900003
ACH-000662,-1.0778380103899998
ACH-000663,-0.765090270129
ACH-000665,-0.273539146589
ACH-000671,-0.08487496545399999
ACH-000673,-0.327392823044
ACH-000676,-0.210329268419
ACH-000677,-0.419244594177
ACH-000681,-0.21279495098700002
ACH-000682,-0.451103005189
ACH-000683,-0.419071087693
ACH-000684,-0.822960719961
ACH-000688,-0.309365331929
ACH-000693,-0.23068649507300001
ACH-000694,-0.346848384161
ACH-000695,-0.522899040186
ACH-000696,-0.365644498442
ACH-000697,-0.241561044014
ACH-000699,-0.309988448156
ACH-000701,-0.40161601340899994
ACH-000706,-0.366748433582
ACH-000711,-0.520302531475
ACH-000713,-0.7252109379530001
ACH-000714,0.06604092122380001
ACH-000718,-0.47893877355
ACH-000720,-0.254575932007
ACH-000721,-0.303778163594
ACH-000724,-0.6142592402229999
ACH-000725,-0.677766214834
ACH-000732,-0.191787116616
ACH-000734,-0.25299217493299997
ACH-000735,-0.025661464103000003
ACH-000736,-0.401180642416
ACH-000738,-0.46743444636299997
ACH-000746,-0.141355656857
ACH-000747,-0.38202085785400003
ACH-000748,-0.348740049656
ACH-000753,-0.58431146274
ACH-000756,-0.7314486080470001
ACH-000757,-0.406561738712
ACH-000758,-0.344253702816
ACH-000760,-0.31170724497200003
ACH-000763,-0.258543168914
ACH-000764,-0.8447240065009999
ACH-000765,-0.137656715711
ACH-000766,-0.367814336958
ACH-000767,-0.491251967393
ACH-000768,-0.588890961758
ACH-000769,-0.21723290475999998
ACH-000770,-0.34538516481299997
ACH-000771,-0.516670040416
ACH-000773,-0.506433213129
ACH-000776,-0.554725362219
ACH-000777,-0.346259476807
ACH-000778,-0.337864396373
ACH-000781,-0.324054211336
ACH-000782,-0.483876597523
ACH-000783,-0.381402744984
