,KCNQ5 (56479)
ACH-000004,-0.129594769309
ACH-000007,0.14250792594699999
ACH-000009,0.171494967724
ACH-000011,0.0525901481979
ACH-000012,-0.0342314387873
ACH-000013,-0.039487482871
ACH-000014,0.0364759636687
ACH-000015,0.133026410825
ACH-000017,-0.14208683489399998
ACH-000018,0.08407197494719999
ACH-000019,0.052219408146400005
ACH-000021,-0.121602844395
ACH-000022,0.086299720467
ACH-000025,-0.0512557072879
ACH-000028,0.051773357941
ACH-000030,0.0237007566777
ACH-000035,0.0803538056688
ACH-000036,0.127173814578
ACH-000037,-0.0491934030736
ACH-000039,-0.0790694219874
ACH-000040,-0.0570799204136
ACH-000041,0.0119110860124
ACH-000042,0.07324470319330001
ACH-000045,-0.0766831414533
ACH-000047,-0.040110647209900006
ACH-000052,-0.237827982791
ACH-000053,0.0585746492693
ACH-000054,-0.0407550237391
ACH-000055,-0.125868289016
ACH-000060,-0.0862864502089
ACH-000067,0.10938674977099999
ACH-000070,-0.151330300754
ACH-000075,0.07610945479669999
ACH-000078,0.015403313952899999
ACH-000082,-0.0400736675968
ACH-000085,0.10848780587700001
ACH-000086,-0.08533574610410001
ACH-000087,0.105065554868
ACH-000092,-0.0135688117874
ACH-000095,-0.130693914312
ACH-000097,0.089249149888
ACH-000098,-0.146611771774
ACH-000099,0.19827538390299998
ACH-000108,0.185547065812
ACH-000113,-0.012056028112700002
ACH-000115,0.07077490829310001
ACH-000116,-0.164345446979
ACH-000118,0.0009239943243810001
ACH-000120,0.0990606276547
ACH-000123,-0.014174089285200002
ACH-000127,-0.09758818008739999
ACH-000128,-0.0538631099014
ACH-000132,-0.164474695235
ACH-000133,-0.063831174933
ACH-000137,-0.027119150104299997
ACH-000138,0.10635436899
ACH-000142,0.031007767448299996
ACH-000143,0.06806189995659999
ACH-000146,-0.0353381064226
ACH-000148,0.037744333379199996
ACH-000150,-0.09662253282700001
ACH-000152,-0.051445050726500005
ACH-000153,-0.010353142224200002
ACH-000159,-0.043217919260300004
ACH-000160,0.0254970825255
ACH-000163,-0.016266375131399998
ACH-000167,-0.5787182062590001
ACH-000168,-0.005243340461439999
ACH-000169,0.054111340054099996
ACH-000178,0.201652681375
ACH-000182,0.0126713318813
ACH-000183,-0.103120486915
ACH-000188,-0.0719959655
ACH-000189,-0.04526874945619999
ACH-000190,0.147979886458
ACH-000198,-0.559295086145
ACH-000204,-0.0511206649858
ACH-000206,-0.22982551334100002
ACH-000207,-0.259325644046
ACH-000211,0.0561733025389
ACH-000215,-0.05271838399619999
ACH-000221,-0.318813153748
ACH-000222,0.183832790917
ACH-000223,-0.0458880935592
ACH-000226,-0.255499627928
ACH-000227,0.105092953739
ACH-000228,0.0024987574680999996
ACH-000231,-0.044630633586900004
ACH-000232,-0.0559750909715
ACH-000233,0.12300589196900001
ACH-000234,-0.109021840824
ACH-000235,0.0679217984589
ACH-000237,0.09888980797039999
ACH-000238,0.00537025860334
ACH-000243,0.0991756308162
ACH-000244,0.18316160730300002
ACH-000246,0.0290112308335
ACH-000248,0.154561959586
ACH-000250,-0.030631512368400005
ACH-000251,-0.282337893643
ACH-000253,0.0110091211407
ACH-000255,-0.217895034394
ACH-000256,0.0597756236274
ACH-000257,0.0493233743298
ACH-000258,0.334292971514
ACH-000259,0.0094820593355
ACH-000260,0.031912772705900004
ACH-000261,-0.108241220557
ACH-000262,0.10035158006000001
