,TRIM59 (286827)
ACH-000004,0.202627103981
ACH-000007,0.18146515391100002
ACH-000009,0.151172065399
ACH-000011,0.08449259885369999
ACH-000012,0.25834820099100003
ACH-000013,0.254828525292
ACH-000014,0.234094724972
ACH-000015,0.293669262305
ACH-000017,0.0817875377916
ACH-000018,0.254057603002
ACH-000019,0.16891832783100003
ACH-000021,0.167435176071
ACH-000022,0.288826851624
ACH-000025,0.09912654744650001
ACH-000028,0.0828268887003
ACH-000030,0.242719077588
ACH-000035,0.10890723223899999
ACH-000036,0.130384531764
ACH-000037,0.143573081731
ACH-000039,0.11287339750900001
ACH-000040,0.215071089288
ACH-000041,0.30181089724
ACH-000042,0.16965319477000002
ACH-000045,0.132288016379
ACH-000047,0.17117543844900002
ACH-000052,0.309672127666
ACH-000053,0.27054622151700003
ACH-000054,0.102556413182
ACH-000055,0.172720917925
ACH-000060,0.037050270227699994
ACH-000067,0.09620313626150001
ACH-000070,0.199709583177
ACH-000075,0.013332152349700001
ACH-000078,0.247210458782
ACH-000082,0.21157115551300001
ACH-000085,0.21868157690499998
ACH-000086,0.24218513955899998
ACH-000087,0.253114232169
ACH-000092,0.0327425147236
ACH-000095,0.200294671457
ACH-000097,0.0598135981491
ACH-000098,0.27780349901900003
ACH-000099,0.11967396842599999
ACH-000108,0.21762409176199998
ACH-000113,0.120357527037
ACH-000115,0.227784875951
ACH-000116,0.207726148369
ACH-000118,0.200668178636
ACH-000120,0.043603925131000004
ACH-000123,0.27780047731400004
ACH-000127,0.22491539301
ACH-000128,0.238639534697
ACH-000132,0.112078220385
ACH-000133,0.183149867593
ACH-000137,0.28308878197799997
ACH-000138,0.202721174508
ACH-000142,0.119900896052
ACH-000143,0.0449696213626
ACH-000146,0.148676909324
ACH-000148,0.210076344271
ACH-000150,0.21455681734999998
ACH-000152,0.26739088361900004
ACH-000153,0.06303533672600001
ACH-000159,0.197390163367
ACH-000160,0.137684106498
ACH-000163,-0.153099423183
ACH-000167,-0.032918518365599996
ACH-000168,-0.00477565839239
ACH-000169,0.128650116094
ACH-000178,0.225390971012
ACH-000182,0.0995529543513
ACH-000183,0.09746602077239999
ACH-000188,0.213726924966
ACH-000189,0.0324092144122
ACH-000190,0.21743450621899998
ACH-000198,0.140637034791
ACH-000204,0.23966803136300002
ACH-000206,0.26303716356400003
ACH-000207,0.44803007511500004
ACH-000211,0.204818652269
ACH-000215,0.185922622452
ACH-000221,0.303954943395
ACH-000222,0.312584644022
ACH-000223,0.142532272561
ACH-000226,0.214772603756
ACH-000227,0.237540099403
ACH-000228,0.10789060735400001
ACH-000231,0.154011387386
ACH-000232,0.268774559426
ACH-000233,0.22481768172400002
ACH-000234,-0.004959081176600001
ACH-000235,0.121074705677
ACH-000237,0.188175043607
ACH-000238,0.335601215174
ACH-000243,0.261648000705
ACH-000244,-0.0072851659729
ACH-000246,0.140460068291
ACH-000248,0.174318851749
ACH-000250,0.142554112898
ACH-000251,0.415679314472
ACH-000253,0.163801267245
ACH-000255,0.170137229393
ACH-000256,0.299920837653
ACH-000257,0.24844732953899998
ACH-000258,0.323888320307
ACH-000259,0.250184350193
ACH-000260,0.26846332999
ACH-000261,0.09972195271639998
ACH-000262,-0.0217082732382
ACH-000263,0.376741002472
ACH-000264,0.138869946369
ACH-000265,0.28744356022900003
ACH-000266,0.19592097668800001
ACH-000272,0.0101714070519
ACH-000273,0.0926662505931
ACH-000274,0.14251608859
ACH-000277,0.0973412515972
ACH-000278,0.140124073917
ACH-000279,0.16730430420999998
ACH-000280,0.14942153086100002
ACH-000281,0.23694190187699998
ACH-000288,0.22625792604800002
ACH-000291,0.17016547333299997
ACH-000293,0.361178594599
ACH-000294,0.193981108947
ACH-000295,0.29079714998399997
ACH-000296,0.318720765872
ACH-000302,0.225998403552
ACH-000304,0.0613568286988
ACH-000307,0.238330975063
ACH-000308,0.192022169296
ACH-000310,0.33744406304499996
ACH-000311,0.166421305961
ACH-000312,0.21899513874499998
ACH-000315,0.13793134498
ACH-000316,0.276063918218
ACH-000317,0.160882894093
ACH-000318,0.285863174393
ACH-000319,0.29206093918000003
ACH-000320,0.184452516035
ACH-000322,0.381436304625
ACH-000323,0.145242597724
ACH-000324,0.18655589613200002
ACH-000329,0.176641760758
ACH-000330,0.139591085527
ACH-000331,0.12376721292000001
ACH-000332,0.164124471804
ACH-000334,0.23282333403299998
ACH-000335,0.244277995792
ACH-000336,0.132852305286
ACH-000337,0.0890885778352
ACH-000339,0.145843565515
ACH-000341,0.177325644395
ACH-000348,0.265282928066
ACH-000350,0.019873161224700002
ACH-000352,0.13422030261600001
ACH-000356,-0.0710842239632
ACH-000361,0.367028778346
ACH-000362,0.127198386124
ACH-000363,0.21871744968600002
ACH-000364,0.126389608511
ACH-000365,0.21962129873000003
ACH-000366,0.211688788801
ACH-000368,0.289484705455
ACH-000374,0.140370443189
ACH-000375,0.151148006339
ACH-000376,0.162912031775
ACH-000381,0.259587647982
ACH-000383,0.172285299349
ACH-000387,0.281499434289
ACH-000389,0.241675375298
ACH-000390,0.233175179426
ACH-000393,0.122527374901
ACH-000395,0.127986356396
ACH-000397,0.154429986679
ACH-000401,0.30934974991
ACH-000402,0.129296422827
ACH-000403,0.254951035816
ACH-000404,0.170471204764
ACH-000406,0.151071892075
ACH-000407,0.0301148884411
ACH-000408,0.289626735348
ACH-000410,0.165179617379
ACH-000411,0.0771138627676
ACH-000414,0.182098052047
ACH-000415,0.242449621109
ACH-000416,0.19388253985800002
ACH-000420,0.029359446546200003
ACH-000421,0.231758413772
ACH-000424,0.313108487959
ACH-000425,0.215629549876
ACH-000426,0.23348011828600002
ACH-000427,0.234675072014
ACH-000433,0.0326601667547
ACH-000436,0.23338907094099998
ACH-000444,0.21479237515900002
ACH-000445,0.07814249705660001
ACH-000448,0.20827058146299998
ACH-000450,-0.046839909595
ACH-000452,0.197466330333
ACH-000454,0.321937938409
ACH-000458,0.102617393568
ACH-000459,0.214997306373
ACH-000460,0.202234315603
ACH-000461,0.17697422512000002
ACH-000463,0.202584310504
ACH-000464,0.276206824432
ACH-000466,0.126922596711
ACH-000467,0.160602328066
ACH-000468,0.24418324812800002
ACH-000469,0.12667898065
ACH-000470,0.15049277269300002
