,PDZK1IP1 (10158)
ACH-000189,-0.466354680315
ACH-000190,-0.473502024279
ACH-000198,-0.148516833754
ACH-000204,-0.437991013091
ACH-000206,-0.348067755025
ACH-000207,-0.38019873623800005
ACH-000211,-0.13542537717599998
ACH-000215,-0.399360631374
ACH-000221,-0.192212529741
ACH-000222,-0.236048921631
ACH-000223,-0.47591184720299995
ACH-000226,-0.505117900111
ACH-000227,-0.46918115582099995
ACH-000228,-0.561719205742
ACH-000231,-0.335912234133
ACH-000232,-0.332118124039
ACH-000233,-0.292727475611
ACH-000234,-0.45325250660899996
ACH-000235,-0.417268133601
ACH-000237,-0.671451213617
ACH-000238,-0.6019008587169999
ACH-000243,-0.349334131836
ACH-000244,-0.618562867475
ACH-000246,-0.340114335735
ACH-000248,-0.18996499634
ACH-000250,-0.31903402420000004
ACH-000251,-0.536014410187
ACH-000253,-0.616197199377
ACH-000255,-0.521287629313
ACH-000256,-0.417251398806
ACH-000257,-0.21484440034699998
ACH-000258,-0.614515831885
ACH-000259,-0.411394059725
ACH-000260,-0.351389534497
ACH-000261,-0.33112046815699997
ACH-000262,-0.711940276767
ACH-000263,-0.682899243123
ACH-000264,-0.350749396966
ACH-000265,-0.28205000695099997
ACH-000266,-0.2642354884
ACH-000272,-0.403562079277
ACH-000273,-0.33791322846
ACH-000274,-0.69892438816
ACH-000277,-0.253951045923
ACH-000278,-0.38649755468
ACH-000279,-0.22430475136300002
ACH-000280,-0.25641632574
ACH-000281,0.123944534794
ACH-000288,-0.32865061333900003
ACH-000291,-0.30970707859200003
ACH-000293,-0.499469828216
ACH-000294,-0.381002999231
ACH-000295,-0.288730877607
ACH-000296,-0.45467770094800003
ACH-000302,-0.395358044568
ACH-000304,-0.663472618362
ACH-000307,-0.32836443927
ACH-000308,-0.26836706617899997
ACH-000310,-0.29431791671999996
ACH-000311,-0.47123742468
ACH-000312,-0.49320316995499996
ACH-000315,-0.40253995272299997
ACH-000316,-0.254712586325
ACH-000317,-0.42467780834200003
ACH-000318,-0.532373756001
ACH-000319,-0.46677498095299996
ACH-000320,-0.507161831659
ACH-000322,-0.38916801680600005
ACH-000323,-0.660354149004
ACH-000324,-0.291907706655
ACH-000329,-0.532573739972
ACH-000330,-0.277432227646
ACH-000331,-0.490392446224
ACH-000332,-0.40197606615000003
ACH-000334,-0.16211293078199998
ACH-000335,-0.368708170551
ACH-000336,-0.059713592866000004
ACH-000337,-0.411532828528
ACH-000339,-0.319926089656
ACH-000341,-0.47864804693999996
ACH-000348,-0.358009900626
ACH-000350,-0.451931309244
ACH-000352,-0.47656414388
ACH-000356,-0.40168046390900003
ACH-000361,-0.314106095607
ACH-000362,-0.210379227404
ACH-000363,-0.271978794399
ACH-000364,-0.593860975453
ACH-000365,-0.287286896464
ACH-000366,-0.27196144726300003
ACH-000368,-0.595447562007
ACH-000374,-0.366758944228
ACH-000375,-0.31249389954100004
ACH-000376,-0.42171072597599996
ACH-000381,-0.17672077267
ACH-000383,-0.34876273946900005
ACH-000387,-0.386994023872
ACH-000389,-0.663309196051
ACH-000390,-0.321693144454
ACH-000393,-0.47657368513099996
ACH-000395,-0.349406275164
ACH-000397,-0.156062914803
ACH-000401,-0.215635920531
ACH-000402,-0.666220843018
ACH-000403,-0.333880715053
ACH-000404,0.0113079956934
ACH-000406,-0.34929690254100004
ACH-000407,-0.478178009462
ACH-000408,-0.192797124245
ACH-000410,-0.47791653546999996
ACH-000411,-0.588309667727
ACH-000414,-0.37991401734700003
ACH-000415,-0.42563056346999995
ACH-000416,-0.344715162326
ACH-000420,-0.303655682912
ACH-000421,-0.307938737226
ACH-000424,-0.382892614141
ACH-000425,-0.34167367480099997
ACH-000426,-0.0921553559849
ACH-000427,-0.631613935036
ACH-000433,-0.33389523346
ACH-000436,-0.342769461319
ACH-000444,-0.22577896609700002
ACH-000445,-0.45827855474
ACH-000448,-0.325588593594
ACH-000450,-0.42498349425899995
ACH-000452,-0.185009979172
ACH-000454,-0.403612585274
ACH-000458,-0.361449537525
ACH-000459,0.144653112952
ACH-000460,-0.178974655068
ACH-000461,-0.44944533997100006
ACH-000463,-0.516792648178
ACH-000464,-0.410164949149
ACH-000466,-0.389242556907
ACH-000467,-0.8293351397769999
ACH-000468,-0.481550581325
ACH-000469,-0.218743025558
ACH-000470,-0.128001319534
ACH-000471,-0.25123886130199996
ACH-000472,-0.33842472100800003
ACH-000473,-0.316232319467
ACH-000475,-0.262654381919
ACH-000476,-0.325432548152
ACH-000477,-0.43785932168200004
ACH-000480,-0.36284396059600005
ACH-000481,-0.22314600585299998
ACH-000483,-0.227470202969
ACH-000484,-0.613717129961
ACH-000485,-0.630223536287
ACH-000486,-0.513032911314
ACH-000487,-0.386205149751
ACH-000488,-0.435731357363
ACH-000490,-0.623962447328
ACH-000491,-0.48841151753600004
ACH-000495,-0.446646029653
ACH-000496,-0.368489610186
ACH-000499,-0.35379804867799997
ACH-000500,-0.580018503055
ACH-000502,-0.441629123913
ACH-000503,-0.488872369126
ACH-000505,-0.34164104283600005
ACH-000507,-0.509204658736
ACH-000510,-0.231596241697
ACH-000511,-0.525860010593
ACH-000512,-0.166384560922
ACH-000516,-0.450169167636
ACH-000517,-0.359209791601
ACH-000518,-0.283338744776
ACH-000520,-0.39320947693
ACH-000521,-0.504774363235
ACH-000522,-0.626811498776
ACH-000524,-0.431669259786
ACH-000527,-0.299889669308
ACH-000528,-0.43765596603699997
ACH-000537,-0.40730946634000004
ACH-000541,-0.830340583734
ACH-000542,-0.35912797286200004
ACH-000544,-0.47767922869199997
ACH-000545,-0.48789610081
ACH-000547,-0.450324843817
ACH-000548,-0.521522920455
ACH-000549,-0.381060719006
ACH-000550,-0.645037155607
ACH-000552,-0.460765998119
ACH-000556,-0.538696249493
ACH-000557,-0.18360324276099999
ACH-000570,-0.421629409544
ACH-000571,-0.472500272311
ACH-000573,-0.6576914540609999
ACH-000576,-0.597759386584
ACH-000580,-0.278576330804
ACH-000584,-0.363240105304
ACH-000585,-0.530806918705
ACH-000588,-0.409878647506
ACH-000589,-0.328282068049
ACH-000591,-0.262883188654
ACH-000593,-0.627905784697
ACH-000600,-0.5636754420719999
ACH-000601,-0.5088004546079999
ACH-000604,-0.442043378354
ACH-000605,-0.43133142828000004
ACH-000606,-0.534008606268
ACH-000608,-0.282847550002
ACH-000614,-0.43803453569899997
ACH-000616,-0.591612570906
ACH-000618,-0.374702464215
ACH-000619,-0.295175781091
ACH-000620,-0.419979227363
ACH-000621,-0.39845375337300004
ACH-000622,-0.15848259648399998
ACH-000623,-0.364498842563
ACH-000624,-0.453257008698
ACH-000627,-0.36591761322300004
ACH-000630,-0.45017434071400003
ACH-000632,-0.39298764578100004
ACH-000633,-0.39768644711999995
ACH-000637,-0.612962344665
ACH-000638,-0.39911443931100005
ACH-000646,-0.186700151019
ACH-000647,-0.29589998623799996
ACH-000648,-0.509282774992
ACH-000649,-0.331973117772
ACH-000651,-0.334741466131
ACH-000652,-0.41588500583899995
ACH-000653,-0.46105938095700005
ACH-000657,-0.386938776327
ACH-000658,-0.298262698173
ACH-000661,-0.14692989187
ACH-000662,-0.47465422365500004
ACH-000663,-0.24877959177900003
ACH-000665,-0.376177962966
ACH-000671,-0.369527657215
ACH-000673,-0.44305693894500003
ACH-000676,-0.56186754497
ACH-000677,-0.37452194313500003
ACH-000681,-0.142032210469
ACH-000682,-0.377900717477
ACH-000683,-0.419349220325
ACH-000684,-0.575586550679
ACH-000688,-0.125929744528
ACH-000693,-0.53893037836
ACH-000694,-0.507269858416
ACH-000695,-0.479927474877
ACH-000696,-0.381169896046
ACH-000697,-0.234434357969
ACH-000699,-0.437543508064
ACH-000701,-0.166904918648
ACH-000706,-0.300052537906
ACH-000711,-0.317402623682
ACH-000713,-0.734224186374
ACH-000714,-0.42532538090800004
ACH-000718,-0.40869385907600003
ACH-000720,-0.443767428273
ACH-000721,-0.42290428532499996
ACH-000724,-0.672472181047
ACH-000725,-0.34168211326700004
ACH-000732,-0.636849495291
ACH-000734,-0.37164958713299995
ACH-000735,-0.40085763631099997
ACH-000736,-0.293979462667
ACH-000738,-0.360756710569
ACH-000746,-0.545880651992
ACH-000747,-0.344966562315
ACH-000748,-0.29638646797699997
ACH-000753,-0.267879105365
ACH-000756,-0.48330444966700004
ACH-000757,-0.527817387705
ACH-000758,-0.809850722136
ACH-000760,-0.2732198272
ACH-000763,-0.368097512102
ACH-000764,-0.48833043411300003
ACH-000765,-0.5200802082
ACH-000766,-0.310129380322
ACH-000767,-0.41867616143799996
ACH-000768,-0.39117264047300004
ACH-000769,-0.280487493761
ACH-000770,-0.402003226716
ACH-000771,-0.5961760442149999
ACH-000773,-0.517026340586
ACH-000776,-0.49203277983800003
ACH-000777,-0.8220683655750001
ACH-000778,-0.446377954488
ACH-000781,-0.294055248452
ACH-000782,-0.5039719827920001
ACH-000783,-0.460708099181
ACH-000784,-0.39551187654799996
ACH-000785,-0.633051267236
ACH-000787,-0.27773813038899997
ACH-000788,-0.40306603696599996
ACH-000791,-0.5399929372810001
ACH-000792,-0.430148404401
ACH-000794,-0.428046637847
ACH-000796,-0.328189786273
ACH-000799,-0.548105238966
ACH-000800,-0.401345225421
ACH-000802,-0.32798269772300004
ACH-000804,-0.232002501062
ACH-000805,-0.279797760126
ACH-000809,-0.368747226541
ACH-000810,-0.536263682771
ACH-000811,-0.383398776679
ACH-000817,-0.499186751731
ACH-000819,-0.187523839921
ACH-000820,-0.281008488885
ACH-000821,-0.367233921106
ACH-000822,-0.447334129222
ACH-000823,-0.449748191366
ACH-000824,-0.328240913065
ACH-000827,-0.49734552834600004
ACH-000829,-0.25898149348099997
ACH-000831,-0.40730548204899997
ACH-000832,-0.317344896932
ACH-000833,-0.586702614252
ACH-000834,-0.440887027611
ACH-000835,-0.259067601729
ACH-000836,-0.35089185702799996
ACH-000837,-0.442564772587
ACH-000838,-0.39526183688100003
ACH-000839,-0.552601787787
ACH-000840,-0.298562135134
ACH-000841,-0.48257173264700004
ACH-000843,-0.39204678254
ACH-000846,-0.531040443806
ACH-000847,-0.48423372478
ACH-000848,-0.253960890089
ACH-000849,-0.447500552447
ACH-000851,-0.396138632897
ACH-000855,-0.684429257523
ACH-000856,-0.23058972728399998
ACH-000858,-0.44300931901100005
ACH-000859,-0.369813393747
ACH-000861,-0.363521315459
ACH-000862,-0.294828198532
ACH-000865,-0.24815804797899998
ACH-000866,-0.411967319075
ACH-000867,-0.405530108208
ACH-000869,-0.377571906959
ACH-000872,-0.352582597245
ACH-000873,-0.31445559901000003
ACH-000876,-0.438487675021
ACH-000878,-0.425011016796
ACH-000880,-0.434425523794
ACH-000881,-0.34346206501599996
ACH-000882,-0.30747258869000005
ACH-000884,-0.559042419802
ACH-000885,-0.481965267079
ACH-000887,-0.7227215224429999
ACH-000888,-0.345345086804
ACH-000889,-0.297468496543
ACH-000890,-0.392794491852
ACH-000896,-0.355724026398
ACH-000898,-0.416386210385
ACH-000900,-0.39869759961199996
ACH-000901,-0.278683670713
ACH-000905,-0.283154471409
ACH-000906,-0.215342549595
ACH-000907,-0.48970827543000006
ACH-000910,-0.360058894995
ACH-000911,-0.542522811312
ACH-000912,-0.419586667115
ACH-000913,-0.374094378166
ACH-000915,-0.529892303534
ACH-000916,-0.595689518226
ACH-000917,-0.234569852449
ACH-000921,-0.530263480234
ACH-000924,-0.446035375792
ACH-000926,-0.392709166911
ACH-000928,-0.522277391272
ACH-000929,-0.6349396127629999
ACH-000932,-0.34434479487400005
ACH-000935,-0.346686154794
ACH-000936,-0.509746030135
ACH-000937,-0.49034789919
ACH-000938,-0.338959216833
ACH-000939,-0.634886727373
ACH-000941,-0.216172985751
ACH-000943,-0.277708354733
ACH-000946,-0.449445189138
ACH-000947,-0.172068876102
ACH-000948,-0.337602462371
ACH-000950,-0.39041282481
ACH-000953,-0.479575635043
ACH-000957,-0.45138897945600004
ACH-000958,-0.33241388598099997
ACH-000960,-0.39920256060599996
ACH-000963,-0.730985863743
ACH-000968,-0.244011886829
ACH-000969,-0.287566541296
ACH-000973,-0.357694538655
ACH-000974,-0.35914481859499997
ACH-000975,-0.37238598384800004
ACH-000976,-0.38624906846
ACH-000978,-0.772479787462
ACH-000980,-0.455957043799
ACH-000984,-0.429457620277
ACH-000986,-0.469146027561
ACH-000988,-0.401282391003
ACH-000993,-0.553765235241
ACH-000994,-0.45612389054499997
ACH-000996,-0.557954117234
ACH-001001,-0.369000034073
ACH-001020,-0.37792914106299996
ACH-001028,-0.356769005383
ACH-001031,-0.17397452518
ACH-001038,-0.417057233411
ACH-001048,-0.479095657842
ACH-001050,-0.43066188543000006
ACH-001053,-0.167565104525
ACH-001054,-0.224522174156
ACH-001061,-0.34955404761799996
ACH-001067,-0.249547963088
ACH-001075,-0.168107182517
ACH-001096,-0.442779417372
ACH-001128,-0.311501088778
ACH-001134,-0.495201278567
ACH-001151,-0.347700865177
ACH-001163,-0.378220626392
ACH-001164,-0.43160170799099995
ACH-001173,-0.46302780386299996
ACH-001183,-0.341579616555
ACH-001184,-0.537949304223
ACH-001190,-0.370271210043
ACH-001192,-0.20209750315900002
ACH-001193,-0.256533016933
ACH-001196,-0.379740176488
ACH-001197,-0.46434223391900004
ACH-001205,-0.43368955313600005
ACH-001211,-0.51441902276
ACH-001212,-0.022420034601199998
ACH-001228,-0.623250842543
ACH-001232,-0.338708107136
ACH-001239,-0.400798327939
ACH-001274,-0.318268894647
ACH-001275,-0.28719405661499997
ACH-001277,-0.363776213689
ACH-001278,-0.41706469736
ACH-001280,-0.49693815417
ACH-001283,-0.350108842184
ACH-001289,-0.292880386453
ACH-001295,-0.32872076918000004
ACH-001300,-0.121218806427
ACH-001301,-0.28451813698199996
ACH-001302,-0.262881240523
ACH-001303,-0.220106158408
ACH-001306,-0.380921115766
ACH-001318,-0.34618925503700004
ACH-001322,-0.406867253627
ACH-001328,-0.6032895704860001
ACH-001332,-0.6269722721100001
ACH-001333,-0.332676276431
ACH-001336,-0.48590265992200005
ACH-001340,-0.544492818492
ACH-001346,-0.48112843443899994
ACH-001353,-0.418425725805
ACH-001354,-0.476825476884
ACH-001367,-0.193018376681
ACH-001368,-0.526538120467
ACH-001374,-0.702913366889
ACH-001375,-0.20412469690699997
ACH-001377,-0.270658483447
ACH-001380,-0.406613332864
ACH-001391,-0.34549146915299994
ACH-001407,-0.13165759770500002
ACH-001408,-0.309029831637
ACH-001413,-0.502767165607
ACH-001430,-0.184427889776
ACH-001431,-0.10145851586400001
ACH-001450,-0.180733584071
ACH-001496,-0.260820311974
ACH-001500,-0.36054516893700006
ACH-001521,-0.2237126118
ACH-001523,-0.35315878566200004
ACH-001532,-0.488391820381
ACH-001536,-0.20047118336199998
ACH-001550,-0.387411057741
ACH-001552,-0.42326980379699997
ACH-001554,-0.348069372149
ACH-001645,-0.407406313615
ACH-001654,-0.36236429264200004
ACH-001715,-0.113112614585
ACH-001735,-0.28670694489799997
ACH-001736,-0.499428875273
ACH-001737,-0.373726804031
ACH-001740,-0.276178483426
ACH-001745,-0.353659424577
ACH-001750,-0.290272856749
ACH-001765,-0.554573484485
ACH-001956,-0.370645839327
ACH-001957,-0.35336622476400004
