,ALG2 (85365)
ACH-000004,-1.65030214064
ACH-000007,-1.3121628778899999
ACH-000009,-1.35597768235
ACH-000011,-1.49874825273
ACH-000012,-1.2509999274799999
ACH-000013,-1.72410024218
ACH-000014,-1.63641463535
ACH-000015,-1.5792070550600001
ACH-000017,-1.3507760667299997
ACH-000018,-1.41358788417
ACH-000019,-0.843248601887
ACH-000021,-1.3844382985400001
ACH-000022,-1.53019638526
ACH-000025,-1.46411527533
ACH-000028,-1.1048823545
ACH-000030,-1.48787168877
ACH-000035,-1.20962357617
ACH-000036,-1.65369632361
ACH-000037,-1.91900368056
ACH-000039,-1.4150421078
ACH-000040,-1.76329346573
ACH-000041,-1.4283613911700002
ACH-000042,-1.48357965204
ACH-000045,-1.6174645256600002
ACH-000047,-1.50461723468
ACH-000052,-1.6870190799
ACH-000053,-1.30978605777
ACH-000054,-1.45956845161
ACH-000055,-1.27461075371
ACH-000060,-1.4576798731799998
ACH-000067,-1.4324880651299998
ACH-000070,-1.31209084907
ACH-000075,-1.3819056272799999
ACH-000078,-1.3552093789700002
ACH-000082,-1.48953870865
ACH-000085,-1.5303871110299998
ACH-000086,-1.2806508051899999
ACH-000087,-1.33780474773
ACH-000092,-1.6423480341999999
ACH-000095,-1.05000373913
ACH-000097,-1.41434004283
ACH-000098,-1.41871608514
ACH-000099,-1.18048968785
ACH-000108,-1.41287520805
ACH-000113,-1.4213547632899999
ACH-000115,-2.29211418199
ACH-000116,-1.44559229032
ACH-000118,-1.28478948778
ACH-000120,-1.4601462011000002
ACH-000123,-1.2115102278799998
ACH-000127,-1.2886916770899999
ACH-000128,-1.1228955983600002
ACH-000132,-1.50560631313
ACH-000133,-1.32349015648
ACH-000137,-1.9763134577
ACH-000138,-1.5238088090900002
ACH-000142,-1.4911413654499999
ACH-000143,-1.5041455320500001
ACH-000146,-1.31991746966
ACH-000148,-1.57682621271
ACH-000150,-1.1281186632100002
ACH-000152,-1.3069121744499999
ACH-000153,-1.5793864180200001
ACH-000159,-1.3267778752700001
ACH-000160,-1.36497238634
ACH-000163,-1.5506143647400001
ACH-000167,-1.85223510246
ACH-000168,-1.6196116819
ACH-000169,-1.25855629929
ACH-000178,-1.4335776781
ACH-000182,-1.03678004832
ACH-000183,-1.6062561972799998
ACH-000188,-1.3469939733399998
ACH-000189,-1.61038639946
ACH-000190,-1.5608088587399997
ACH-000198,-1.67511928574
ACH-000204,-1.53566059741
ACH-000206,-1.17168504528
ACH-000207,-1.0431638419
ACH-000211,-1.2476977731899999
ACH-000215,-1.4740411788799999
ACH-000221,-1.43722980829
ACH-000222,-1.57242386306
ACH-000223,-0.878788439966
ACH-000226,-1.51528231554
ACH-000227,-0.846997454856
ACH-000228,-1.54709570785
ACH-000231,-1.32694791994
ACH-000232,-1.3854400740200001
ACH-000233,-1.38457096306
ACH-000234,-1.46054286486
ACH-000235,-1.39988590665
ACH-000237,-1.48146477669
ACH-000238,-1.2935949358499998
ACH-000243,-1.35484670252
ACH-000244,-1.5584091689300001
ACH-000246,-1.3620413434399998
ACH-000248,-1.4186771053
ACH-000250,-1.20461597709
ACH-000251,-1.73546447763
ACH-000253,-1.47754312072
ACH-000255,-1.5551237185299998
ACH-000256,-1.69906608016
ACH-000257,-1.24054124154
ACH-000258,-1.17294076835
ACH-000259,-1.6188060321000002
ACH-000260,-1.42627261046
ACH-000261,-1.40609845391
ACH-000262,-1.28399061886
ACH-000263,-1.1689218912700001
ACH-000264,-1.38560949688
ACH-000265,-1.29015347598
ACH-000266,-1.2915111342299999
ACH-000272,-1.43868062092
ACH-000273,-1.62603414016
ACH-000274,-1.66352411211
ACH-000277,-1.5242113087
ACH-000278,-1.5784100919100001
ACH-000279,-1.14453610715
ACH-000280,-1.62973311936
ACH-000281,-1.13348678757
ACH-000288,-1.41015194234
ACH-000291,-1.5140851803400002
ACH-000293,-1.5999221986899999
ACH-000294,-1.9667489229
ACH-000295,-1.7469073767299999
ACH-000296,-1.50013596482
ACH-000302,-1.30514459685
ACH-000304,-2.03935171677
ACH-000307,-1.47292115792
ACH-000308,-1.72617677788
ACH-000310,-0.766280347861
ACH-000311,-1.4011638708
ACH-000312,-1.47275825273
ACH-000315,-1.58916251593
ACH-000316,-1.7709625596599998
ACH-000317,-1.4692645459600002
ACH-000318,-1.45352287351
ACH-000319,-1.5496773642500001
ACH-000320,-1.1586580557500001
ACH-000322,-1.39218457072
ACH-000323,-1.67750969178
ACH-000324,-1.60558424732
ACH-000329,-1.5571412621899998
ACH-000330,-1.32836719366
ACH-000331,-1.49773313196
ACH-000332,-1.22102452764
ACH-000334,-0.896045533192
ACH-000335,-1.55422724929
ACH-000336,-1.5581144071700002
ACH-000337,-1.2840071074600001
ACH-000339,-1.39888468121
ACH-000341,-1.2214161452799999
ACH-000348,-1.28909031844
ACH-000350,-1.6825090081799998
ACH-000352,-1.3529444573299998
ACH-000356,-1.85010612344
ACH-000361,-1.8748675143900002
ACH-000362,-1.5549665271200002
ACH-000363,-1.09401530227
ACH-000364,-1.52432018215
ACH-000365,-1.52593895842
ACH-000366,-1.491114807
ACH-000368,-1.64981439994
ACH-000374,-1.3082898433299999
ACH-000375,-1.3189178860200002
ACH-000376,-1.2985847334899998
ACH-000381,-1.5573315127399998
ACH-000383,-1.3192093408399999
ACH-000387,-1.54737502933
ACH-000389,-1.6363244896
ACH-000390,-1.3462501709499999
ACH-000393,-1.71351663854
ACH-000395,-1.3613776474200001
ACH-000397,-1.4464483307700002
ACH-000401,-1.53095194238
ACH-000402,-1.7559665778599998
ACH-000403,-1.20764808271
ACH-000404,-1.6589445352899999
ACH-000406,-1.6214571822900001
ACH-000407,-1.37638928384
ACH-000408,-1.4340111833700002
ACH-000410,-1.27462013545
ACH-000411,-1.67772956572
ACH-000414,-1.70636756293
ACH-000415,-1.3938175104100001
ACH-000416,-1.5228529136200002
ACH-000420,-1.7193649851099997
ACH-000421,-1.53735549354
ACH-000424,-1.34313414257
