,IFITM10 (402778)
ACH-000004,0.146706820629
ACH-000007,0.23838306982299998
ACH-000009,0.11850329857400001
ACH-000011,0.101145076969
ACH-000012,0.169001085692
ACH-000013,0.20176407724
ACH-000014,0.110247367336
ACH-000015,0.258823267724
ACH-000017,0.17668472037799998
ACH-000018,0.0980524960848
ACH-000019,0.12726621658099999
ACH-000021,0.16051014546599998
ACH-000022,0.172651748365
ACH-000025,0.0629955864118
ACH-000028,0.0562500034636
ACH-000030,0.00382825812217
ACH-000035,0.0634158081654
ACH-000036,0.25038492566799997
ACH-000037,0.0412534442478
ACH-000039,0.257628002433
ACH-000040,0.045046342345799996
ACH-000041,-0.0575296627023
ACH-000042,0.11276707756200001
ACH-000045,0.021453058142400002
ACH-000047,0.104423733994
ACH-000052,-0.09882155051719999
ACH-000053,0.196132121375
ACH-000054,0.179007716311
ACH-000055,0.090543408107
ACH-000060,0.07965371967410001
ACH-000067,0.117588237666
ACH-000070,0.267835951571
ACH-000075,0.27404767494000004
ACH-000078,0.193841952901
ACH-000082,0.138841625983
ACH-000085,0.258389876912
ACH-000086,0.129517504001
ACH-000087,0.0525888281134
ACH-000092,0.210467139701
ACH-000095,0.0819154116446
ACH-000097,0.180371545597
ACH-000098,0.07358624335469999
ACH-000099,0.26668490110599996
ACH-000108,-0.0386276709378
ACH-000113,0.19976490985800002
ACH-000115,0.18995243974599998
ACH-000116,0.1154602906
ACH-000118,0.280894311426
ACH-000120,0.0445539158513
ACH-000123,0.198972406571
ACH-000127,0.045964628579199994
ACH-000128,0.290254517816
ACH-000132,0.221034132036
ACH-000133,0.118452745054
ACH-000137,0.30585000758499997
ACH-000138,0.08824333043299999
ACH-000142,0.31846140176800003
ACH-000143,0.132310059459
ACH-000146,0.09481621959799999
ACH-000148,0.14434933858500001
ACH-000150,0.0365502507469
ACH-000152,0.010839738589200001
ACH-000153,0.22921146905200002
ACH-000159,0.223305448742
ACH-000160,0.15371324277
ACH-000163,0.08983237473899999
ACH-000167,0.18362748789
ACH-000168,0.16382105627000002
ACH-000169,0.24771483935600003
ACH-000178,0.255147512392
ACH-000182,0.10206579329399999
ACH-000183,0.287504745151
ACH-000188,0.119830667379
ACH-000189,0.311926180854
ACH-000190,0.21833244662300003
ACH-000198,0.20818283246
ACH-000204,0.26463428207199996
ACH-000206,0.0718893017242
ACH-000207,-0.0115351865969
ACH-000211,0.21858929162500002
ACH-000215,-0.0175222897982
ACH-000221,0.223826600537
ACH-000222,0.0738770106546
ACH-000223,0.0564210695146
ACH-000226,0.22358725465799997
ACH-000227,0.059569161193699996
ACH-000228,0.145692787598
ACH-000231,0.21132051764
ACH-000232,0.12964781709
ACH-000233,0.169073954869
ACH-000234,0.140482452087
ACH-000235,0.147415487201
ACH-000237,0.117186401523
ACH-000238,0.345877881529
ACH-000243,0.23919202401999998
ACH-000244,0.43362582949100004
ACH-000246,0.201621557802
ACH-000248,0.301605131377
ACH-000250,0.199085741158
ACH-000251,0.11893115177500001
ACH-000253,0.170974618866
ACH-000255,0.200225973162
ACH-000256,0.120226709242
ACH-000257,-0.19464994926800003
ACH-000258,0.030607127472099996
ACH-000259,0.15635917358100002
ACH-000260,0.196963234524
ACH-000261,0.000544300905547
ACH-000262,0.119512440943
ACH-000263,0.0736677308396
ACH-000264,0.146165839532
ACH-000265,0.151246468887
ACH-000266,0.035955188849
ACH-000272,0.176173684789
ACH-000273,0.190451666529
ACH-000274,0.186297739206
ACH-000277,0.233217344616
ACH-000278,0.09287295184080001
ACH-000279,0.10268716884
ACH-000280,0.277359709991
ACH-000281,0.23592147203400002
ACH-000288,0.110850349688
ACH-000291,0.161086030163
ACH-000293,0.25689115248100003
ACH-000294,0.0281092571178
ACH-000295,0.246831266107
ACH-000296,0.0131678647003
ACH-000302,0.107190525001
ACH-000304,0.116687031082
ACH-000307,0.176735490882
ACH-000308,0.07477899705289999
ACH-000310,0.19445436311099998
ACH-000311,0.0958372093526
ACH-000312,0.180212911773
ACH-000315,0.11499258155400001
ACH-000316,0.0353223564522
ACH-000317,0.240636597317
ACH-000318,0.25002573877900003
ACH-000319,0.00836833309946
ACH-000320,0.263067934887
ACH-000322,-0.021374811641599996
ACH-000323,0.125286768244
ACH-000324,0.111626250634
ACH-000329,0.099145771222
ACH-000330,0.40308740024800005
ACH-000331,0.153243234824
ACH-000332,0.0788984091381
ACH-000334,0.248657888129
ACH-000335,-0.10049247487099999
ACH-000336,-0.0711012739015
ACH-000337,0.38958732384000005
ACH-000339,0.12301677985
ACH-000341,0.299885827789
ACH-000348,0.0937536026832
ACH-000350,0.162754897025
ACH-000352,0.150564412224
ACH-000356,-0.09743757119039999
ACH-000361,0.143904283791
ACH-000362,0.158650255404
ACH-000363,0.232317323361
ACH-000364,0.04638439371719999
ACH-000365,0.251993133938
ACH-000366,0.258086111504
ACH-000368,0.126031709686
ACH-000374,-0.0224456368157
ACH-000375,0.23719675171100002
ACH-000376,0.188316329005
ACH-000381,0.21713807169500002
ACH-000383,0.16125909801899999
ACH-000387,0.14110459418
ACH-000389,0.248012830078
ACH-000390,0.104453873366
ACH-000393,-0.0581557817208
ACH-000395,0.189385057152
ACH-000397,-0.023883785320599996
ACH-000401,0.275484448345
ACH-000402,-0.34046105003
ACH-000403,0.2445363906
ACH-000404,0.165450884411
ACH-000406,0.11834703197799999
ACH-000407,0.17417671501899998
ACH-000408,0.19823967879700002
ACH-000410,0.138412888417
ACH-000411,-0.00829991175426
ACH-000414,0.101262838617
ACH-000415,0.234888773906
ACH-000416,0.1415105865
ACH-000420,0.208506969752
ACH-000421,0.104882442497
ACH-000424,0.108799813989
ACH-000425,0.0999757936128
ACH-000426,0.349865557742
ACH-000427,-0.0944580037447
ACH-000433,0.280181989003
ACH-000436,0.0320076221485
ACH-000444,0.27842266429400003
ACH-000445,0.4359438932
ACH-000448,0.0694002147963
ACH-000450,-0.015956562068499998
ACH-000452,0.183034983646
ACH-000454,0.185275132268
ACH-000458,0.215026581653
ACH-000459,0.459696427478
ACH-000460,0.216811558228
ACH-000461,0.315586940143
ACH-000463,0.177311505335
ACH-000464,0.0602666301619
ACH-000466,0.289621245185
ACH-000467,0.199211788938
ACH-000468,0.296334219725
ACH-000469,0.09340717266899999
ACH-000470,0.10988430787499999
ACH-000471,0.249341825241
ACH-000472,0.16184026323200001
ACH-000473,0.129232384975
ACH-000475,0.17473316673099998
ACH-000476,0.00853041513787
ACH-000477,0.33680877505400003
