,MCC (4163)
ACH-000259,0.284583217906
ACH-000260,0.130420121561
ACH-000261,0.17575863559500002
ACH-000262,0.118832836422
ACH-000263,-0.07542284470319999
ACH-000264,0.177129134916
ACH-000265,0.33569674628799995
ACH-000266,0.24671562520100002
ACH-000272,0.249419106912
ACH-000273,0.34294333496
ACH-000274,0.265027845152
ACH-000277,0.19437284917
ACH-000278,0.037208378558
ACH-000279,0.133627845348
ACH-000280,0.187703343404
ACH-000281,0.382382833484
ACH-000288,0.220778280468
ACH-000291,0.185268585033
ACH-000293,0.14771196099199999
ACH-000294,0.24974815597199998
ACH-000295,0.225276689701
ACH-000296,0.221076514049
ACH-000302,0.231540314876
ACH-000304,0.048256988436
ACH-000307,0.209803914512
ACH-000308,0.240491415284
ACH-000310,0.24645323065299998
ACH-000311,0.296015993209
ACH-000312,0.412245379882
ACH-000315,0.288566248751
ACH-000316,0.251278026681
ACH-000317,0.274782027949
ACH-000318,0.265502766921
ACH-000319,0.25148875576699997
ACH-000320,0.399599042631
ACH-000322,0.21125013397300002
ACH-000323,0.134077385565
ACH-000324,0.255283901331
ACH-000329,0.225889294362
ACH-000330,0.197219085278
ACH-000331,0.209230064499
ACH-000332,0.295257492567
ACH-000334,0.185167522269
ACH-000335,0.0806309793551
ACH-000336,0.304303480382
ACH-000337,0.314405170752
ACH-000339,0.207007988955
ACH-000341,0.285781639074
ACH-000348,0.191368381842
ACH-000350,0.0482843254616
ACH-000352,0.20385950803300001
ACH-000356,0.22979923863600002
ACH-000361,0.33964485810999995
ACH-000362,0.268133331281
ACH-000363,0.149450901854
ACH-000364,0.155627927246
ACH-000365,0.22130846657900002
ACH-000366,0.20380341492100001
ACH-000368,0.202484305776
ACH-000374,0.125369171551
ACH-000375,0.233454971105
ACH-000376,0.19209584035799998
ACH-000381,0.163548975519
ACH-000383,0.314781896557
ACH-000387,0.206889584775
ACH-000389,0.146130128877
ACH-000390,0.199236079147
ACH-000393,0.199196559353
ACH-000395,0.159917373509
ACH-000397,0.22412111999200002
ACH-000401,0.21319106972399998
ACH-000402,0.0299398366741
ACH-000403,0.236168305167
ACH-000404,0.142345602424
ACH-000406,0.25769179793
ACH-000407,0.182986831052
ACH-000408,0.325589243877
ACH-000410,0.1555964671
ACH-000411,0.37347713518799996
ACH-000414,0.356518866418
ACH-000415,0.190009566688
ACH-000416,0.158994242321
ACH-000420,0.130554118689
ACH-000421,0.24191984179
ACH-000424,0.141492518102
ACH-000425,0.19985627808400003
ACH-000426,0.336709297442
ACH-000427,0.213264512233
ACH-000433,0.28980143802700004
ACH-000436,0.14563537283199998
ACH-000444,0.255068251725
ACH-000445,0.06948043053689999
ACH-000448,0.28536263863899997
ACH-000450,0.501982276872
ACH-000452,0.31727853168000003
ACH-000454,0.00499140431309
ACH-000458,0.204095784503
ACH-000459,0.07411310429989999
ACH-000460,0.256763695229
ACH-000461,0.136282778924
ACH-000463,0.157595910235
ACH-000464,-0.0526746675942
ACH-000466,0.234494501325
ACH-000467,0.161751407703
ACH-000468,0.235095563785
ACH-000469,0.316258008676
ACH-000470,0.140440203477
ACH-000471,0.262119911826
ACH-000472,0.29321686348000003
ACH-000473,0.33213768294
ACH-000475,0.253442496909
ACH-000476,0.0540862194598
ACH-000477,0.295965225646
ACH-000480,0.248475518088
ACH-000481,0.189994025272
ACH-000483,0.299561073136
ACH-000484,0.202993597792
ACH-000485,0.12258270412200001
ACH-000486,0.210637459047
ACH-000487,0.263381836963
ACH-000488,0.108652323838
ACH-000490,0.0344910863083
ACH-000491,0.0628739195259
ACH-000495,0.436105684886
ACH-000496,0.23138143309
ACH-000499,0.21958860343400002
ACH-000500,-0.295044811215
ACH-000502,0.23080570588500002
ACH-000503,0.328903052987
ACH-000505,0.31453685984
ACH-000507,0.186732750473
ACH-000510,0.233340200544
ACH-000511,0.207812875537
ACH-000512,0.18955508326900003
ACH-000516,0.176115159879
ACH-000517,0.23443156403700002
ACH-000518,0.17752770073399998
ACH-000520,0.0818864459767
ACH-000521,0.326651376474
ACH-000522,0.154611419706
ACH-000524,0.169771039782
ACH-000527,0.18734984860399997
ACH-000528,0.157917901783
ACH-000537,0.162336775242
ACH-000541,0.21534630664299997
ACH-000542,0.241760032401
ACH-000544,0.240705540046
ACH-000545,0.129826896468
ACH-000547,0.0393785562092
ACH-000548,0.09998920438110001
ACH-000549,0.088870683773
ACH-000550,0.08438483820119999
ACH-000552,0.185874462047
ACH-000556,0.12851100477
ACH-000557,0.10582125075
ACH-000570,0.222583042341
ACH-000571,0.198060959328
ACH-000573,0.20709990274700002
ACH-000576,0.194941650268
ACH-000580,0.269918355998
ACH-000584,0.263859847617
ACH-000585,0.270069767407
ACH-000588,0.154895978793
ACH-000589,0.172808435915
ACH-000591,0.199673682998
ACH-000593,0.327434230687
ACH-000600,0.272903591371
ACH-000601,0.199958704011
ACH-000604,0.311208634013
ACH-000605,0.299166028746
ACH-000606,0.053786379870000005
ACH-000608,0.260867938266
ACH-000614,0.223052344249
ACH-000616,0.32437963439399997
ACH-000618,0.161260696033
ACH-000619,0.129516067016
ACH-000620,0.19425354398800002
ACH-000621,0.325042335991
ACH-000622,0.306491051251
ACH-000623,0.125757019988
ACH-000624,0.180277772781
ACH-000627,0.207413553998
ACH-000630,0.234780828229
ACH-000632,0.3032996155
ACH-000633,0.24672959017499999
ACH-000637,0.308617466531
ACH-000638,0.23491714399500002
ACH-000646,0.371323425466
ACH-000647,0.188782296701
ACH-000648,0.0508439191032
ACH-000649,0.13249620687000002
ACH-000651,0.140655234924
ACH-000652,0.216410615136
ACH-000653,0.202023431303
ACH-000657,0.19279901774500002
ACH-000658,0.12030576501599999
ACH-000661,0.33169396939199997
ACH-000662,0.283153015716
ACH-000663,0.257951429093
ACH-000665,0.24769102219500003
ACH-000671,0.08511197055389999
ACH-000673,0.14794188944199999
ACH-000676,0.23412328863499998
ACH-000677,0.315217208582
ACH-000681,0.289403197067
ACH-000682,0.20883417523699999
ACH-000683,0.326203976416
ACH-000684,0.34888402909
ACH-000688,0.108475600559
ACH-000693,0.238539589818
ACH-000694,0.15557333187300001
ACH-000695,0.34240682352300006
ACH-000696,0.212957054762
ACH-000697,0.188564861073
ACH-000699,0.191241089261
ACH-000701,0.23219398583700002
ACH-000706,0.21619881182599998
ACH-000711,0.128605339845
ACH-000713,0.324197181846
ACH-000714,0.25090958908000005
ACH-000718,0.22163997756700002
ACH-000720,0.0850843148746
ACH-000721,0.203965313103
ACH-000724,0.154663722474
ACH-000725,0.11077186044199999
ACH-000732,0.24591878062
ACH-000734,0.126705808621
ACH-000735,-0.0161478613355
ACH-000736,0.367028520747
ACH-000738,0.266870374365
ACH-000746,0.23572168910900002
ACH-000747,0.18823286858600002
ACH-000748,0.349637331845
ACH-000753,0.215177603453
ACH-000756,0.030601955295700003
ACH-000757,0.29639877424600003
ACH-000758,0.140268849949
ACH-000760,0.176953520559
ACH-000763,0.144094932251
ACH-000764,0.303144034756
ACH-000765,0.27957603231
ACH-000766,0.34728495329400005
ACH-000767,-0.022908956281499998
ACH-000768,0.15130451187400001
ACH-000769,0.166551626621
ACH-000770,0.17021837410500001
ACH-000771,0.261884670099
ACH-000773,-0.0259202059651
ACH-000776,0.0968367371244
ACH-000777,0.358336895949
ACH-000778,0.291149399712
ACH-000781,0.176726352562
ACH-000782,0.204527744843
ACH-000783,0.21796068232500002
ACH-000784,0.194188819146
ACH-000785,0.209427339203
ACH-000787,0.197793098767
ACH-000788,0.250947348084
ACH-000791,0.24873547596
ACH-000792,0.270570196936
ACH-000794,0.0802690125087
ACH-000796,0.192454615523
ACH-000799,0.109858183641
ACH-000800,0.0787648783682
ACH-000802,0.14947827152899998
ACH-000804,0.0584669019426
ACH-000805,0.174629646459
ACH-000809,0.18296520807
ACH-000810,-0.0871257982391
ACH-000811,0.33350591741999996
ACH-000817,0.33263476897
ACH-000819,0.219273885944
ACH-000820,-0.096324227993
ACH-000821,0.0871018985011
ACH-000822,0.113851173118
ACH-000823,0.216681521851
ACH-000824,0.19289289639600002
ACH-000827,0.197336770103
ACH-000829,0.278481057037
ACH-000831,0.277247097046
ACH-000832,0.21232047703600002
ACH-000833,0.203415462454
ACH-000834,0.200644768155
ACH-000835,0.2662148633
ACH-000836,0.135057048947
ACH-000837,0.21613844004000002
ACH-000838,0.282542312277
ACH-000839,0.0522665435843
ACH-000840,0.048731109508800004
ACH-000841,0.287914977383
ACH-000843,0.31565053963000006
ACH-000846,0.154244926635
ACH-000847,0.26838699202599997
ACH-000848,0.13196112868899998
ACH-000849,0.250257780225
ACH-000851,0.198203057909
ACH-000855,0.177254353711
ACH-000856,0.209114503545
ACH-000858,0.0892089095565
ACH-000859,0.142554174142
ACH-000861,0.23271582456700002
ACH-000862,0.20641464883000002
ACH-000865,0.182182752738
ACH-000866,0.24537621072299998
ACH-000867,0.181633266226
ACH-000869,0.37589830984399997
ACH-000872,0.17591513471500003
ACH-000873,0.295357758096
ACH-000876,0.169444848458
ACH-000878,-0.0919266050856
ACH-000880,0.139832325293
ACH-000881,0.0625205783517
ACH-000882,0.212081306195
ACH-000884,0.211307727428
ACH-000885,0.22867262033500002
ACH-000887,0.20505177202
ACH-000888,0.237393494644
ACH-000889,0.164918039101
ACH-000890,0.317579412016
ACH-000896,0.223889986383
ACH-000898,0.223879588545
ACH-000900,0.134390543439
ACH-000901,0.34362607709799997
ACH-000905,0.296397004139
ACH-000906,0.195247777843
ACH-000907,0.44004190870800003
ACH-000910,0.212099667246
ACH-000911,0.28732262109
ACH-000912,0.273084941537
ACH-000913,0.20956661638799998
ACH-000915,0.123312935227
ACH-000916,-0.45396655198299996
ACH-000917,0.24109507376800002
ACH-000921,0.11202736325200001
ACH-000924,0.125235159487
ACH-000926,0.28692092173300004
ACH-000928,0.207907759921
ACH-000929,0.128908995033
ACH-000932,0.21591534051800002
ACH-000935,0.386424649824
ACH-000936,0.163302526752
ACH-000937,0.196218800621
ACH-000938,0.25113601781
ACH-000939,0.20975777634599999
ACH-000941,0.23597639722199998
ACH-000943,0.144058823462
ACH-000946,0.17820605819000002
ACH-000947,0.233663603945
ACH-000948,0.278496551611
ACH-000950,0.30324455896200003
ACH-000953,0.314017468763
ACH-000957,0.276375404214
ACH-000958,0.16922333221000002
ACH-000960,0.303335056774
ACH-000963,0.357595200484
ACH-000968,0.22730439110999998
ACH-000969,0.358883190664
ACH-000973,0.268459646829
ACH-000974,0.22978336969000002
ACH-000975,0.219688738858
ACH-000976,0.319017862401
ACH-000978,0.11802417028
ACH-000980,0.145822588563
ACH-000984,0.166662132199
ACH-000986,0.25840517769099997
ACH-000988,0.256926068992
ACH-000993,0.295308413656
ACH-000994,0.220776586305
ACH-000996,0.053878071191800006
ACH-001001,0.23063057664
ACH-001020,0.28853780530699996
ACH-001028,0.06491892078809999
ACH-001031,0.166840872246
ACH-001038,0.208596809825
ACH-001048,0.29660312471
ACH-001050,0.256911777407
ACH-001053,0.207141245698
ACH-001054,0.19783876033599998
ACH-001061,0.147991064035
ACH-001067,0.158547270328
ACH-001075,0.09405154716460001
ACH-001096,0.330944330859
ACH-001128,0.38940023530400003
ACH-001134,0.00997847495277
ACH-001151,0.28742513613000004
ACH-001163,0.217922736877
ACH-001164,0.155803603401
ACH-001173,0.24051769598900002
ACH-001183,0.180071339382
ACH-001184,0.344204204734
ACH-001190,0.102008756545
ACH-001192,0.344480033593
ACH-001193,0.467947115803
ACH-001196,0.285278085665
ACH-001197,0.190801218364
ACH-001205,0.258150947968
ACH-001211,0.312437813688
ACH-001212,0.0419492555764
ACH-001228,0.220008691922
ACH-001232,0.155657766881
ACH-001239,0.18135754043900001
ACH-001274,0.28878140767
ACH-001275,0.255477238133
ACH-001277,0.529227425857
ACH-001278,0.153616058376
ACH-001280,0.266609644328
ACH-001283,0.144296358066
ACH-001289,0.061392542691
ACH-001295,0.187029746188
ACH-001300,0.163845007668
ACH-001301,0.191434417807
ACH-001302,0.0995423395575
ACH-001303,0.251427742909
ACH-001306,0.198043997581
ACH-001318,0.169403540977
ACH-001322,0.30686088106
ACH-001328,0.266059332841
ACH-001332,0.232520109595
ACH-001333,0.322909983781
ACH-001336,0.209590281979
ACH-001340,0.162174415902
ACH-001346,0.291533339538
ACH-001353,0.20178127313400002
ACH-001354,0.24677228539999999
ACH-001367,0.186947626014
ACH-001368,0.194755531215
ACH-001374,0.528952900279
ACH-001375,0.175232372246
ACH-001377,0.205446553851
ACH-001380,0.11482125683599999
ACH-001391,0.263582547615
ACH-001407,0.24164822865200003
ACH-001408,0.33795337631800004
ACH-001413,0.248090358013
ACH-001430,0.174169381387
ACH-001431,0.083134887853
ACH-001450,0.316296920934
ACH-001496,0.158424018606
ACH-001500,0.19459211721900002
ACH-001521,0.212174992661
ACH-001523,0.297480344068
ACH-001532,0.213760582411
ACH-001536,0.23553516207699998
ACH-001550,0.17188048582600002
ACH-001552,0.170479913481
ACH-001554,0.145160563715
ACH-001645,0.252584346101
ACH-001654,0.19929321207000003
ACH-001715,0.186672124287
ACH-001735,0.236081614418
ACH-001736,0.14082452143899998
ACH-001737,0.40654684317
ACH-001740,0.431523219161
ACH-001745,0.213384136204
ACH-001750,0.23644003459899998
ACH-001765,0.195715425767
ACH-001956,0.144260734915
ACH-001957,0.298279630611
