,CES4A (283848)
ACH-000261,-0.175448057005
ACH-000262,-0.355500848462
ACH-000263,-0.214180970156
ACH-000264,-0.12030816218800001
ACH-000265,-0.0213214074455
ACH-000266,-0.235581123902
ACH-000272,-0.132386640457
ACH-000273,-0.12665931150999998
ACH-000274,-0.195387707794
ACH-000277,-0.36643589823600003
ACH-000278,-0.028088620402199997
ACH-000279,-0.10807712334799999
ACH-000280,-0.21944945450699999
ACH-000281,-0.450590398451
ACH-000288,-0.265373015148
ACH-000291,-0.185357804705
ACH-000293,-0.496784003001
ACH-000294,-0.260021064074
ACH-000295,-0.17133508124699998
ACH-000296,0.0170986328129
ACH-000302,-0.132515665572
ACH-000304,-0.194460936998
ACH-000307,-0.236334651305
ACH-000308,-0.258359376155
ACH-000310,-0.166902817105
ACH-000311,-0.233228812115
ACH-000312,-0.207219723341
ACH-000315,-0.260459584544
ACH-000316,-0.245739049643
ACH-000317,-0.215054252638
ACH-000318,-0.117785490244
ACH-000319,-0.184874349461
ACH-000320,-0.332244904206
ACH-000322,0.060962246399099994
ACH-000323,-0.203865227924
ACH-000324,-0.18835274072799998
ACH-000329,-0.280241548402
ACH-000330,-0.188502174903
ACH-000331,-0.110313109473
ACH-000332,-0.129518480167
ACH-000334,0.0956808450884
ACH-000335,-0.360262325313
ACH-000336,-0.105954631505
ACH-000337,-0.349631564424
ACH-000339,-0.266454066668
ACH-000341,-0.23252384065200002
ACH-000348,-0.233761642947
ACH-000350,-0.29423562715199997
ACH-000352,-0.26646052693100003
ACH-000356,-0.449653090554
ACH-000361,-0.137488660747
ACH-000362,-0.21465168712699997
ACH-000363,-0.205751909255
ACH-000364,-0.262201337534
ACH-000365,-0.08461490377689998
ACH-000366,-0.147211309657
ACH-000368,-0.146122386784
ACH-000374,-0.13633310048699998
ACH-000375,-0.334499283458
ACH-000376,-0.23897396984799998
ACH-000381,-0.16060449419199999
ACH-000383,-0.199469259388
ACH-000387,-0.23263716387299999
ACH-000389,-0.176866590198
ACH-000390,-0.24334143958700002
ACH-000393,-0.07489911873010001
ACH-000395,-0.266028282691
ACH-000397,-0.08641635276389999
ACH-000401,0.0023958562548400003
ACH-000402,0.0054672893426
ACH-000403,-0.091304738885
ACH-000404,0.165727149793
ACH-000406,-0.321417329755
ACH-000407,-0.313745976136
ACH-000408,-0.374610909683
ACH-000410,-0.127221221258
ACH-000411,-0.055292132619699993
ACH-000414,-0.174501594915
ACH-000415,-0.149449423307
ACH-000416,-0.356418520565
ACH-000420,0.025227085327900002
ACH-000421,-0.227053630994
ACH-000424,0.027654059720900005
ACH-000425,-0.195816130163
ACH-000426,-0.427538770771
ACH-000427,-0.392484005614
ACH-000433,-0.233962724293
ACH-000436,-0.28088059875
ACH-000444,-0.17670284593199997
ACH-000445,-0.334032574829
ACH-000448,-0.09332685145310002
ACH-000450,-0.518992363139
ACH-000452,-0.184846731168
ACH-000454,-0.43419327769599997
ACH-000458,-0.08890145456910001
ACH-000459,-0.0745233731278
ACH-000460,-0.08647636374539999
ACH-000461,-0.139154877982
ACH-000463,-0.383659073386
ACH-000464,-0.29187694944000003
ACH-000466,-0.540214410581
ACH-000467,-0.14582014625
ACH-000468,-0.22279636298799999
ACH-000469,-0.152173372075
ACH-000470,-0.14874029773
ACH-000471,-0.17821346064899998
ACH-000472,-0.12121459898
ACH-000473,-0.338057718405
ACH-000475,-0.252232527978
ACH-000476,-0.141508275045
ACH-000477,0.0601787901337
ACH-000480,-0.211256098119
ACH-000481,-0.26669654081300004
ACH-000483,-0.152398442786
ACH-000484,-0.294843980907
ACH-000485,-0.150643374044
ACH-000486,-0.185263408035
ACH-000487,-0.272883252478
ACH-000488,-0.20175878470800002
ACH-000490,-0.109939664283
ACH-000491,-0.0168045644047
ACH-000495,-0.09111907058430001
ACH-000496,-0.36937003374
ACH-000499,-0.158486030257
ACH-000500,-0.21696469289099998
ACH-000502,-0.200193661597
ACH-000503,-0.25116850989100004
ACH-000505,-0.28192833315099997
ACH-000507,-0.162842211902
ACH-000510,-0.175598021019
ACH-000511,-0.16020486415899998
ACH-000512,-0.0248861206983
ACH-000516,-0.25235873325999997
ACH-000517,-0.19361325877399999
ACH-000518,-0.261628769562
ACH-000520,-0.165357470076
ACH-000521,-0.230883955606
ACH-000522,-0.408376544511
ACH-000524,-0.19803850707100001
ACH-000527,-0.170366657352
ACH-000528,-0.270887035515
ACH-000537,0.02425949858
ACH-000541,-0.40883611056
ACH-000542,-0.205271291184
ACH-000544,-0.23000613944499998
ACH-000545,-0.108183018307
ACH-000547,-0.37173733765699996
ACH-000548,-0.46456482189099996
ACH-000549,-0.325085745787
ACH-000550,-0.343151506466
ACH-000552,-0.0892076831858
ACH-000556,-0.179613666864
ACH-000557,-0.377707606471
ACH-000570,-0.225705651816
ACH-000571,-0.336659493653
ACH-000573,-0.226625183059
ACH-000576,-0.0979939358069
ACH-000580,-0.170905838266
ACH-000584,-0.22300790410799998
ACH-000585,-0.232082339353
ACH-000588,-0.08170140491719999
ACH-000589,-0.161805358982
ACH-000591,-0.112250397987
ACH-000593,-0.168865179767
ACH-000600,-0.27281846086399997
ACH-000601,-0.238622041928
ACH-000604,-0.587686943103
ACH-000605,-0.20016849635899997
ACH-000606,-0.122793539696
ACH-000608,-0.32475325316500003
ACH-000614,-0.226936494286
ACH-000616,-0.42302323032300004
ACH-000618,-0.24340508344999998
ACH-000619,-0.28837102415800003
ACH-000620,-0.197351012835
ACH-000621,-0.219834210817
ACH-000622,-0.049576022953
ACH-000623,-0.232497630486
ACH-000624,-0.157789974858
ACH-000627,-0.14556164863600002
ACH-000630,-0.158673091908
ACH-000632,-0.08538094076539998
ACH-000633,-0.00630378454627
ACH-000637,-0.60266720311
ACH-000638,-0.236131941823
ACH-000646,-0.30587083334000004
ACH-000647,-0.304739359777
ACH-000648,-0.23356633794300002
ACH-000649,-0.154800958972
ACH-000651,-0.581603411929
ACH-000652,-0.283005047137
ACH-000653,-0.0858240680665
ACH-000657,-0.26109414431899997
ACH-000658,-0.343852874385
ACH-000661,-0.0892344997602
ACH-000662,-0.09801140330160002
ACH-000663,-0.08689506170510002
ACH-000665,-0.11924808684900001
ACH-000671,-0.0206640432307
ACH-000673,0.0723826409061
ACH-000676,-0.23667349193300002
ACH-000677,-0.156538049693
ACH-000681,-0.20869439057999997
ACH-000682,-0.0863784648704
ACH-000683,-0.287943583489
ACH-000684,-0.0441274958694
ACH-000688,-0.25361466467
ACH-000693,-0.108878757183
ACH-000694,-0.180694136636
ACH-000695,-0.31567395463500003
ACH-000696,-0.176272637475
ACH-000697,-0.242692984388
ACH-000699,-0.12988991962000002
ACH-000701,-0.183295992172
ACH-000706,-0.047364424321800006
ACH-000711,-0.216765787615
ACH-000713,-0.177015091906
ACH-000714,-0.411233398904
ACH-000718,-0.16810937961800002
ACH-000720,-0.09478738362320001
ACH-000721,-0.23049924968899999
ACH-000724,-0.22610076756099998
ACH-000725,-0.159486683874
ACH-000732,0.0592844719459
ACH-000734,-0.2190522988
ACH-000735,-0.17036284607299998
ACH-000736,-0.092024767668
ACH-000738,-0.160899533354
ACH-000746,-0.260659985794
ACH-000747,-0.183593865196
ACH-000748,-0.113066318255
ACH-000753,-0.23704562563099998
ACH-000756,-0.351564737265
ACH-000757,-0.304517827713
ACH-000758,-0.503207147496
ACH-000760,-0.15605430190199998
ACH-000763,-0.323266024258
ACH-000764,-0.458411901443
ACH-000765,-0.0926169886198
ACH-000766,-0.18706048544599999
ACH-000767,-0.168152218337
ACH-000768,-0.023141391304900005
ACH-000769,-0.268397298853
ACH-000770,-0.23745473950800003
ACH-000771,-0.17613638697
ACH-000773,-0.132434375592
ACH-000776,-0.155732495871
ACH-000777,-0.272202536811
ACH-000778,-0.282573314671
ACH-000781,-0.20541389898499998
ACH-000782,-0.367901479263
ACH-000783,-0.0679907296046
ACH-000784,-0.456482847965
ACH-000785,-0.34746744706
ACH-000787,-0.21295723708099998
ACH-000788,-0.205736354674
ACH-000791,-0.172017253376
ACH-000792,-0.127834782904
ACH-000794,-0.293112683745
ACH-000796,-0.161423773789
ACH-000799,0.056886958787900004
ACH-000800,0.0212550886055
ACH-000802,-0.35437083721699997
ACH-000804,-0.09081661795849999
ACH-000805,-0.23991058403499999
ACH-000809,-0.134511850436
ACH-000810,0.063731745946
ACH-000811,-0.16273031022
ACH-000817,-0.260300402389
ACH-000819,-0.142320531787
ACH-000820,-0.229551152619
ACH-000821,-0.2626935513
ACH-000822,-0.00812434677063
ACH-000823,-0.0404194635695
ACH-000824,-0.331180051665
ACH-000827,-0.218897561889
ACH-000829,-0.377958680533
ACH-000831,-0.218203628407
ACH-000832,-0.10271520711200001
ACH-000833,-0.318087037098
ACH-000834,-0.190488047826
ACH-000835,-0.20832956959100002
ACH-000836,-0.193954205842
ACH-000837,-0.270270219765
ACH-000838,-0.291359870947
ACH-000839,-0.26589461739799997
ACH-000840,-0.10640793488500001
ACH-000841,-0.20822127917199998
ACH-000843,-0.0769673380945
ACH-000846,-0.348904349713
ACH-000847,-0.215213636291
ACH-000848,-0.218987678684
ACH-000849,-0.23105572339400002
ACH-000851,-0.29337099011900003
ACH-000855,-0.149195070918
ACH-000856,-0.0899121094124
ACH-000858,-0.12137303856699999
ACH-000859,-0.0728454033413
ACH-000861,-0.232452188469
ACH-000862,-0.145573351574
ACH-000865,-0.27627074648899996
ACH-000866,-0.10625162869799999
ACH-000867,-0.18902724728599998
ACH-000869,-0.300636684013
ACH-000872,-0.08869172344149999
ACH-000873,-0.377364434054
ACH-000876,-0.140922655047
ACH-000878,-0.0290343598691
ACH-000880,-0.329636150513
ACH-000881,-0.135268535596
ACH-000882,-0.2706620093
ACH-000884,-0.302249735694
ACH-000885,-0.28068490968800003
ACH-000887,-0.08084590365019999
ACH-000888,-0.347142832552
ACH-000889,-0.357816746166
ACH-000890,-0.22203173691300002
ACH-000896,-0.295482765203
ACH-000898,-0.11089156353700001
ACH-000900,-0.10625395901799999
ACH-000901,-0.20621982714
ACH-000905,-0.24101567383000003
ACH-000906,-0.227872951054
ACH-000907,-0.222487133043
ACH-000910,-0.3476342806
ACH-000911,-0.225835453367
ACH-000912,-0.171495759597
ACH-000913,-0.176781357421
ACH-000915,0.06368109795730001
ACH-000916,0.18043337018599998
ACH-000917,-0.247585218412
ACH-000921,-0.237424105498
ACH-000924,-0.297851571233
ACH-000926,-0.170102660669
ACH-000928,-0.47320361724699994
ACH-000929,-0.11809417905200001
ACH-000932,-0.23351388407499998
ACH-000935,-0.188750253828
ACH-000936,-0.19628582124299998
ACH-000937,-0.171531669122
ACH-000938,-0.326585952457
ACH-000939,-0.224911181637
ACH-000941,-0.38501032959200004
ACH-000943,-0.243073390997
ACH-000946,-0.405534974195
ACH-000947,-0.11000861132999999
ACH-000948,-0.219417189331
ACH-000950,-0.102435679737
ACH-000953,-0.25465701697299997
ACH-000957,-0.171002932385
ACH-000958,0.0693176198693
ACH-000960,-0.16360080268
ACH-000963,-0.253876751177
ACH-000968,-0.144372127777
ACH-000969,-0.215547275687
ACH-000973,-0.148963672545
ACH-000974,-0.200647697579
ACH-000975,0.0158741307787
ACH-000976,-0.179849150667
ACH-000978,-0.534540805628
ACH-000980,-0.262365860678
ACH-000984,-0.038569172201499996
ACH-000986,-0.128434458705
ACH-000988,-0.359312820827
ACH-000993,-0.39272755966899997
ACH-000994,-0.260563947901
ACH-000996,-0.144225489068
ACH-001001,-0.22989070730500002
ACH-001020,-0.0694239079242
ACH-001028,-0.14125665192
ACH-001031,-0.22882271453000003
ACH-001038,-0.14829398171299998
ACH-001048,-0.14711163585999998
ACH-001050,-0.37076371245800005
ACH-001053,-0.18092980958500002
ACH-001054,-0.08109948923310001
ACH-001061,-0.16064197475199998
ACH-001067,-0.18190030220400003
ACH-001075,-0.176273967191
ACH-001096,-0.34453958024099995
ACH-001128,-0.476463017459
ACH-001134,-0.27872834407900005
ACH-001151,-0.277561379547
ACH-001163,-0.393463184705
ACH-001164,-0.077752433398
ACH-001173,-0.23683302213799998
ACH-001183,-0.263191975355
ACH-001184,-0.0927203139064
ACH-001190,-0.4586713989
ACH-001192,-0.288381169886
ACH-001193,-0.541246908296
ACH-001196,-0.10066369737299999
ACH-001197,-0.129176184045
ACH-001205,-0.144898593531
ACH-001211,-0.0277311454045
ACH-001212,-0.09754851358549999
ACH-001228,-0.139731410147
ACH-001232,-0.208121705017
ACH-001239,-0.19166992038400002
ACH-001274,-0.20918884528700002
ACH-001275,-0.389422344003
ACH-001277,-0.07897973017860001
ACH-001278,-0.333353746828
ACH-001280,-0.24026788890700002
ACH-001283,-0.0855018098986
ACH-001289,-0.185617362601
ACH-001295,-0.214547304482
ACH-001300,-0.290801413588
ACH-001301,-0.10581500739199999
ACH-001302,-0.173090111913
ACH-001303,-0.0761883405548
ACH-001306,-0.379429412561
ACH-001318,-0.0673005254173
ACH-001322,0.06443415163819999
ACH-001328,-0.05286491742240001
ACH-001332,0.0827488086498
ACH-001333,-0.217391430723
ACH-001336,-0.284731743827
ACH-001340,-0.10450810250499999
ACH-001346,-0.0566002889061
ACH-001353,-0.293315361795
ACH-001354,0.10312258438300001
ACH-001367,0.21726963931200002
ACH-001368,-0.11060374023700001
ACH-001374,-0.0961523401575
ACH-001375,-0.20465002411299998
ACH-001377,-0.205503007291
ACH-001380,-0.172910536334
ACH-001391,-0.160161663914
ACH-001407,-0.350279373001
ACH-001408,0.024001045477299997
ACH-001413,-0.13429331005
ACH-001430,-0.102010620186
ACH-001431,-0.28197169722
ACH-001450,-0.260527702973
ACH-001496,-0.119414245728
ACH-001500,-0.236471249626
ACH-001521,-0.150684878153
ACH-001523,-0.200495399771
ACH-001532,-0.15478351619
ACH-001536,-0.43087776725500004
ACH-001550,-0.167942939142
ACH-001552,-0.0895656694712
ACH-001554,-0.191412367324
ACH-001645,-0.230602583524
ACH-001654,-0.159710321929
ACH-001715,-0.16056685782299998
ACH-001735,-0.236060096818
ACH-001736,-0.277041937879
ACH-001737,-0.185811070631
ACH-001740,0.0191817698167
ACH-001745,-0.31783192386500003
ACH-001750,-0.322528807872
ACH-001765,-0.235331759114
ACH-001956,-0.13766150605
ACH-001957,-0.20455461639800002
