,DPH7 (92715)
ACH-000004,-0.222546692795
ACH-000007,-0.172813407336
ACH-000009,-0.325334809082
ACH-000011,-0.224324208268
ACH-000012,-0.34877096126
ACH-000013,-0.364847330066
ACH-000014,-0.023268389802599997
ACH-000015,-0.382837344726
ACH-000017,0.0517749765706
ACH-000018,-0.223901199955
ACH-000019,-0.220706738422
ACH-000021,-0.137060880896
ACH-000022,-0.518749761068
ACH-000025,-0.328639687619
ACH-000028,-0.280918349676
ACH-000030,-0.311278943012
ACH-000035,-0.325651546146
ACH-000036,-0.111853811546
ACH-000037,-0.260684268763
ACH-000039,-0.258346654532
ACH-000040,-0.34648665422799996
ACH-000041,-0.5845004202790001
ACH-000042,-0.19590924586300001
ACH-000045,0.10007484535599999
ACH-000047,-0.249898374019
ACH-000052,-0.38466106293499996
ACH-000053,-0.232258036853
ACH-000054,-0.236202083135
ACH-000055,-0.291544647375
ACH-000060,-0.053920172010500006
ACH-000067,-0.143908315545
ACH-000070,-0.277062706529
ACH-000075,-0.151420637866
ACH-000078,-0.425373004198
ACH-000082,-0.163019982285
ACH-000085,-0.7052559021250001
ACH-000086,-0.304748967668
ACH-000087,-0.11517252373199999
ACH-000092,-0.0536368758256
ACH-000095,-0.282008262751
ACH-000097,-0.146138496593
ACH-000098,-0.21549804183200003
ACH-000099,-0.262406377856
ACH-000108,-0.305051148117
ACH-000113,-0.41971822069200004
ACH-000115,-0.36987560812299997
ACH-000116,-0.274998794716
ACH-000118,-0.168651028143
ACH-000120,-0.183806544601
ACH-000123,-0.12206183838
ACH-000127,-0.34352144114200006
ACH-000128,-0.305286820577
ACH-000132,-0.504372656792
ACH-000133,-0.12002172066099999
ACH-000137,-0.38854868302699996
ACH-000138,-0.152732185087
ACH-000142,-0.339377779941
ACH-000143,-0.29889297463799996
ACH-000146,-0.290672680526
ACH-000148,-0.25287727589299996
ACH-000150,-0.33741949846
ACH-000152,-0.327482486155
ACH-000153,-0.42161965909800003
ACH-000159,-0.105801654758
ACH-000160,-0.321917661801
ACH-000163,-0.239576798478
ACH-000167,-0.13096963426
ACH-000168,-0.26771152544
ACH-000169,-0.43620596906900005
ACH-000178,-0.365814284675
ACH-000182,-0.333639642789
ACH-000183,-0.181804346368
ACH-000188,-0.494614613996
ACH-000189,0.08413506720170001
ACH-000190,0.08504931742519999
ACH-000198,-0.45304894544
ACH-000204,-0.087576249903
ACH-000206,-0.45597675149899997
ACH-000207,-0.546853739458
ACH-000211,-0.319327293623
ACH-000215,-0.424997719035
ACH-000221,-0.296717205866
ACH-000222,-0.153536857193
ACH-000223,-0.14491753594
ACH-000226,-0.24954700202500002
ACH-000227,-0.289053233309
ACH-000228,0.00450847851939
ACH-000231,-0.12165001192500001
ACH-000232,-0.192892595484
ACH-000233,-0.326493963562
ACH-000234,-0.23503887611299998
ACH-000235,-0.22296832244000003
ACH-000237,-0.32439247313499997
ACH-000238,-0.0342021916875
ACH-000243,-0.251665696715
ACH-000244,-0.116879018867
ACH-000246,-0.0778544647267
ACH-000248,-0.026738760553900003
ACH-000250,-0.469300276259
ACH-000251,-0.350813194833
ACH-000253,-0.315840254366
ACH-000255,-0.357061529873
ACH-000256,-0.309420801496
ACH-000257,-0.495868036373
ACH-000258,0.10608286350400001
ACH-000259,-0.286038094867
ACH-000260,-0.488482207465
ACH-000261,-0.28747101779
ACH-000262,-0.198557848219
ACH-000263,-0.417350645282
ACH-000264,-0.292804855799
ACH-000265,-0.287762126925
ACH-000266,-0.266810334824
ACH-000272,-0.332570765223
ACH-000273,-0.343104222232
ACH-000274,-0.15568321484
ACH-000277,-0.430910824578
ACH-000278,-0.41085987501000004
ACH-000279,-0.27775700657200003
ACH-000280,-0.236472425236
ACH-000281,-0.0629058638146
ACH-000288,-0.123971441889
ACH-000291,-0.45733258741000005
ACH-000293,-0.0899369974987
ACH-000294,-0.118678878715
