,VDR (7421)
ACH-000207,-0.293867783033
ACH-000211,0.00534801722914
ACH-000215,-0.132402388225
ACH-000221,0.102792037159
ACH-000222,-0.20552242928599998
ACH-000223,-0.043980397047699994
ACH-000226,-0.015140111715400001
ACH-000227,-0.036878478127699996
ACH-000228,-0.0283450372478
ACH-000231,-0.064630122584
ACH-000232,-0.056906960333199995
ACH-000233,0.0138047069789
ACH-000234,0.128951794567
ACH-000235,-0.181193887001
ACH-000237,-0.11276857012
ACH-000238,-0.09897129123880001
ACH-000243,-0.09922798654880001
ACH-000244,-0.00468031132017
ACH-000246,-0.09054097560100001
ACH-000248,-0.23349541324499998
ACH-000250,-0.0606076669018
ACH-000251,-0.0292658643723
ACH-000253,-0.047391629039900005
ACH-000255,-0.0767750945675
ACH-000256,0.00776071124207
ACH-000257,-0.12787073863
ACH-000258,0.166538748732
ACH-000259,-0.067706590942
ACH-000260,-0.09619121850050001
ACH-000261,-0.153148422577
ACH-000262,0.13438382971899998
ACH-000263,0.12299608639599999
ACH-000264,-0.18296523206300003
ACH-000265,-0.0804878070651
ACH-000266,-0.0387270705315
ACH-000272,0.10725219214
ACH-000273,-0.0110755731085
ACH-000274,-0.123148277924
ACH-000277,-0.331953686877
ACH-000278,-0.343555797857
ACH-000279,-0.104591605448
ACH-000280,0.0272960198459
ACH-000281,-0.14142349937
ACH-000288,-0.0540879370709
ACH-000291,-0.050529239362900005
ACH-000293,0.0819269323189
ACH-000294,0.0185218559023
ACH-000295,-0.24887689435600002
ACH-000296,-0.324070167186
ACH-000302,-0.135552177547
ACH-000304,-0.20342453951499997
ACH-000307,0.028985206133300002
ACH-000308,-0.108184183101
ACH-000310,-0.134167779367
ACH-000311,-0.06651012023019999
ACH-000312,-0.104156170494
ACH-000315,-0.09793549414689999
ACH-000316,-0.0363322933153
ACH-000317,0.0979343614141
ACH-000318,-0.166865639795
ACH-000319,-0.019463983624499998
ACH-000320,-0.0490706784447
ACH-000322,-0.11355350288300001
ACH-000323,0.010576950685399999
ACH-000324,0.106633328465
ACH-000329,-0.0929307434935
ACH-000330,-0.0871630851587
ACH-000331,-0.0411061808129
ACH-000332,0.0233703302344
ACH-000334,-0.389073298094
ACH-000335,-0.32207570244600003
ACH-000336,0.0724061224363
ACH-000337,-0.12595478903
ACH-000339,-0.247785005987
ACH-000341,-0.324725246912
ACH-000348,-0.179953266305
ACH-000350,0.0422415941829
ACH-000352,0.047752247072
ACH-000356,-0.164911692488
ACH-000361,-0.103897188397
ACH-000362,-0.135070761999
ACH-000363,-0.054312756042200004
ACH-000364,-0.129152161839
ACH-000365,-0.39215727166599995
ACH-000366,-0.117465071281
ACH-000368,-0.18832148052
ACH-000374,-0.141415194246
ACH-000375,-0.08436987710310001
ACH-000376,0.08495755857349999
ACH-000381,0.129561141326
ACH-000383,0.0126161863794
ACH-000387,-0.202997930091
ACH-000389,0.0563093079087
ACH-000390,-0.073008077845
ACH-000393,-0.06162654771869999
ACH-000395,-0.181159368017
ACH-000397,0.068796959359
ACH-000401,-0.0400938858952
ACH-000402,0.0770726737148
ACH-000403,-0.125090918995
ACH-000404,-0.183775663127
ACH-000406,-0.020545234688900002
ACH-000407,-0.020502101576700002
ACH-000408,-0.0775150402862
ACH-000410,0.0641636998677
ACH-000411,0.0173300880685
ACH-000414,-0.143291557183
ACH-000415,-0.159828583367
ACH-000416,-0.0439142216604
ACH-000420,-0.0360189436354
ACH-000421,-0.123888078062
ACH-000424,-0.311607193055
ACH-000425,0.030895372552799998
ACH-000426,0.432012942993
ACH-000427,0.08916662611510001
ACH-000433,-0.163613880423
ACH-000436,0.13096864644200001
ACH-000444,-0.0335706417967
ACH-000445,0.07136257070730001
ACH-000448,-0.0214243393971
ACH-000450,0.106871384966
ACH-000452,-0.0764757379568
ACH-000454,-0.17486040026500002
ACH-000458,-0.06895784584689998
ACH-000459,0.112732896816
ACH-000460,-0.0810065152788
ACH-000461,-0.00729204425167
ACH-000463,-0.0580610680511
ACH-000464,-0.080853897206
ACH-000466,0.116459362098
ACH-000467,-0.138466004081
ACH-000468,-0.292945770527
ACH-000469,-0.165628695308
ACH-000470,-0.119844188503
ACH-000471,-0.24852717412099998
ACH-000472,-0.033047400005200005
ACH-000473,0.0265530918458
ACH-000475,0.0152834237523
ACH-000476,-0.012819734698
ACH-000477,0.150253413822
ACH-000480,-0.137335163816
ACH-000481,-0.15732704496
ACH-000483,-0.319601960598
ACH-000484,-0.0652692136354
ACH-000485,-0.261692604053
ACH-000486,-0.148830802249
ACH-000487,-0.284793570684
ACH-000488,-0.0631630697525
ACH-000490,-0.23657727871
ACH-000491,-0.0682900912877
ACH-000495,0.0473534826683
ACH-000496,-0.051704138590799996
ACH-000499,-0.209081826173
ACH-000500,-0.165619599931
ACH-000502,-0.057257977848800004
ACH-000503,0.0875248414659
ACH-000505,-0.105700079988
ACH-000507,-0.146461859767
ACH-000510,-0.0991020231553
ACH-000511,-0.0875954160705
ACH-000512,-0.330015805817
ACH-000516,-0.22799110849399998
ACH-000517,0.0460930855677
ACH-000518,-0.0827310455302
ACH-000520,-0.0877835615087
ACH-000521,-0.0781080107648
ACH-000522,-0.0023732814469699997
ACH-000524,0.016001291020200002
ACH-000527,-0.071518500712
ACH-000528,-0.0345040494363
ACH-000537,-0.09862353848860002
ACH-000541,0.028903530629699997
ACH-000542,-0.11373239517400001
ACH-000544,-0.0881243888648
ACH-000545,-0.112342773726
ACH-000547,-0.134496881012
ACH-000548,-0.103484969182
ACH-000549,-0.242853179805
ACH-000550,-0.152208338733
ACH-000552,-0.044018061429000006
ACH-000556,-0.334034573633
ACH-000557,0.116638627784
ACH-000570,0.027218136787799996
ACH-000571,0.031001424085900002
ACH-000573,0.0444712723327
ACH-000576,0.220029050243
ACH-000580,-0.0703067920197
ACH-000584,0.012382303930899998
ACH-000585,-0.0578732854766
ACH-000588,-0.0523511554959
ACH-000589,0.010801156443700001
ACH-000591,-0.168528128169
ACH-000593,-0.211435801483
ACH-000600,-0.0430659438471
ACH-000601,-0.017366965192099997
ACH-000604,-0.127195833582
ACH-000605,-0.0335319587103
ACH-000606,0.0922390537245
ACH-000608,-0.266142174207
ACH-000614,-0.39684994743100005
ACH-000616,-0.200448702418
ACH-000618,-0.0933209296686
ACH-000619,0.0641635620383
ACH-000620,-0.0107534731289
ACH-000621,-0.11626719937
ACH-000622,-0.17349050381499997
ACH-000623,-0.084930276203
ACH-000624,-0.0802070611267
ACH-000627,-0.0665637361251
ACH-000630,-0.00696932066499
ACH-000632,-0.11665249921399999
ACH-000633,-0.049249523960499995
ACH-000637,0.029038877519200004
ACH-000638,-0.0722645586938
ACH-000646,0.0328312265436
ACH-000647,-0.086648404541
ACH-000648,0.05954476646819999
ACH-000649,-0.190729204307
ACH-000651,-0.275237081647
ACH-000652,-0.0603423060774
ACH-000653,-0.0744722541522
ACH-000657,-0.10903502273
ACH-000658,-0.0335694235275
ACH-000661,-0.0579426805734
ACH-000662,-0.07219502636530001
ACH-000663,-0.161929601703
ACH-000665,-0.212309145924
ACH-000671,-0.07432234362660001
ACH-000673,-0.121717733363
ACH-000676,-0.17826601656100002
ACH-000677,-0.09087892337789999
ACH-000681,-0.166858153125
ACH-000682,-0.207864728408
ACH-000683,0.101157078207
ACH-000684,-0.0303258230306
ACH-000688,0.136531767781
ACH-000693,-0.051256236218999995
ACH-000694,-0.169028728181
ACH-000695,0.0330666872217
ACH-000696,-0.104654435888
ACH-000697,0.16092885685799999
ACH-000699,-0.018731739813299998
ACH-000701,-0.146017207473
ACH-000706,-0.0485565358646
ACH-000711,-0.080439575878
ACH-000713,-0.127369891282
ACH-000714,-0.226296263255
ACH-000718,0.0332973350934
ACH-000720,-0.0420782307033
ACH-000721,-0.0504330024091
ACH-000724,-0.013610425545299999
ACH-000725,-0.137175461055
ACH-000732,-0.00971922640394
ACH-000734,-0.0785687710442
ACH-000735,-0.046311225028300006
ACH-000736,-0.11615404620400001
ACH-000738,-0.052254223109099995
ACH-000746,-0.172549044933
ACH-000747,-0.117300240963
ACH-000748,-0.026319516043599996
ACH-000753,-0.184717244639
ACH-000756,0.07690661763989999
ACH-000757,-0.223825839117
ACH-000758,-0.173752275522
ACH-000760,-0.261756084254
ACH-000763,0.0605493491711
ACH-000764,-0.127413697192
ACH-000765,-0.18442936605500002
ACH-000766,-0.23732884651299999
ACH-000767,-0.0150463451448
ACH-000768,-0.19596008392900002
ACH-000769,0.0924080042965
ACH-000770,-0.0697433675513
ACH-000771,-0.129064634722
ACH-000773,-0.0651704678972
ACH-000776,-0.123671693477
ACH-000777,-0.0342170792536
ACH-000778,0.190455447817
ACH-000781,-0.0171264147576
ACH-000782,-0.142834222836
ACH-000783,-0.276652936886
ACH-000784,-0.020523272537799998
ACH-000785,-0.204495641795
ACH-000787,-0.200421812509
ACH-000788,-0.070577295494
ACH-000791,-0.08522489328410002
ACH-000792,-0.234989500978
ACH-000794,0.044401961131699995
ACH-000796,-0.1403017262
ACH-000799,-0.152523807417
ACH-000800,-0.31471586223000003
ACH-000802,-0.0975651476856
ACH-000804,-0.14429457965
ACH-000805,-0.22023233137200002
ACH-000809,-0.136513383783
ACH-000810,-0.0737333625446
ACH-000811,0.0315234847156
ACH-000817,-0.29786240238
ACH-000819,0.00926927847682
ACH-000820,-0.155273848649
ACH-000821,-0.238069331805
ACH-000822,-0.159763148548
ACH-000823,-0.165665969833
ACH-000824,0.0457249552594
ACH-000827,-0.0210179898438
ACH-000829,0.122437777402
ACH-000831,-0.111530752105
ACH-000832,-0.15013149525800001
ACH-000833,-0.0881511375439
ACH-000834,-0.244930211449
ACH-000835,-0.174362127796
ACH-000836,0.054180210213
ACH-000837,-0.17470722417800003
ACH-000838,-0.022727921880799997
ACH-000839,-0.146107381054
ACH-000840,-0.0566721665286
ACH-000841,-0.0543254938621
ACH-000843,-0.00445359583831
ACH-000846,-0.154267472197
ACH-000847,-0.24842739338000003
ACH-000848,-0.056224318037599995
ACH-000849,-0.0588764348658
ACH-000851,-0.218767270438
ACH-000855,0.0635967208669
ACH-000856,-0.211766160395
ACH-000858,-0.125337132651
ACH-000859,-0.5575961551699999
ACH-000861,-0.0539604905564
ACH-000862,-0.100358918836
ACH-000865,-0.04839446970459999
ACH-000866,-0.124041157082
ACH-000867,-0.292574007355
ACH-000869,-0.0704350766468
ACH-000872,0.118361573224
ACH-000873,-0.0561942819577
ACH-000876,-0.162606587176
ACH-000878,-0.407836892279
ACH-000880,-0.0109809570783
ACH-000881,0.0066109334971899995
ACH-000882,-0.0454880957823
ACH-000884,0.00887893828127
ACH-000885,-0.231357821375
ACH-000887,-0.134493033702
ACH-000888,-0.025048165070700002
ACH-000889,-0.148106418577
ACH-000890,-0.0373067965944
ACH-000896,-0.0894160096868
ACH-000898,-0.126624804786
ACH-000900,-0.31140176027800004
ACH-000901,-0.09451906701030001
ACH-000905,-0.0352443574373
ACH-000906,-0.191443072181
ACH-000907,0.0766517588895
ACH-000910,-0.112498089832
ACH-000911,0.01000934146
ACH-000912,-0.200474145452
ACH-000913,-0.117242681766
ACH-000915,-0.28844679570500004
ACH-000916,-0.330190083535
ACH-000917,-0.209984509226
ACH-000921,-0.0694670709034
ACH-000924,0.0716884644168
ACH-000926,-0.11717613791300001
ACH-000928,0.024758146832
ACH-000929,-0.12136226076300001
ACH-000932,-0.21822758094099998
ACH-000935,-0.0231279929641
ACH-000936,-0.06849642557880001
ACH-000937,-0.0286129297725
ACH-000938,-0.23464519722899999
ACH-000939,-0.24171743736600002
ACH-000941,-0.0354642880334
ACH-000943,-0.10023188476500001
ACH-000946,-0.0229960313113
ACH-000947,-0.0648481638676
ACH-000948,-0.15953617024800001
ACH-000950,-0.0003966290519630001
ACH-000953,-0.12632049480000002
ACH-000957,-0.20021240561200002
ACH-000958,-0.0934174134867
ACH-000960,-0.123400941522
ACH-000963,0.180881580379
ACH-000968,0.0118198449568
ACH-000969,-0.137908619856
ACH-000973,-0.0542378447941
ACH-000974,0.0199552048333
ACH-000975,-0.111322273063
ACH-000976,0.08718378686389999
ACH-000978,-0.030254630414299998
ACH-000980,-0.046616474801699996
ACH-000984,-0.0339796426005
ACH-000986,-0.018401709482599997
ACH-000988,0.120089934597
ACH-000993,-0.107033972807
ACH-000994,-0.241102273175
ACH-000996,-0.0852501237379
ACH-001001,-0.0383121651993
ACH-001020,0.015089688353600002
ACH-001028,-0.21250480519499998
ACH-001031,-0.011353713396
ACH-001038,-0.06251577966289999
ACH-001048,-0.08278071918669999
ACH-001050,-0.0406085605435
ACH-001053,0.053696316999399994
ACH-001054,-0.041704521558199995
ACH-001061,-0.183519720588
ACH-001067,-0.142852875953
ACH-001075,-0.160788578639
ACH-001096,-0.140538518363
ACH-001128,-0.134258588372
ACH-001134,-0.130622364399
ACH-001151,-0.19027398709100002
ACH-001163,-0.233466296811
ACH-001164,0.0257103261965
ACH-001173,-0.0900378015816
ACH-001183,-0.189652157233
ACH-001184,0.0298378094088
ACH-001190,-0.121956522392
ACH-001192,0.061317161779
ACH-001193,-0.41390404084
ACH-001196,0.014773695195799998
ACH-001197,-0.248370947161
ACH-001205,0.031292059705699996
ACH-001211,-0.0652554519515
ACH-001212,0.0194189974629
ACH-001228,0.030379257943
ACH-001232,-0.284448609679
ACH-001239,-0.00737147894355
ACH-001274,0.00631494204382
ACH-001275,-0.008618158209
ACH-001277,-0.10795526593499999
ACH-001278,-0.110912477332
ACH-001280,-0.251373316786
ACH-001283,-0.15940522372500002
ACH-001289,-0.0101887934341
ACH-001295,0.0650181108086
ACH-001300,-0.162446972074
ACH-001301,0.00901311710617
ACH-001302,-0.257381713394
ACH-001303,-0.00480230951773
ACH-001306,0.118655461402
ACH-001318,-0.121405191591
ACH-001322,-0.13732866942
ACH-001328,-0.07207663530460001
ACH-001332,-0.150836820815
ACH-001333,-0.118253387927
ACH-001336,-0.223888325891
ACH-001340,-0.019146947481900004
ACH-001346,-0.16334681828
ACH-001353,-0.153711128234
ACH-001354,0.059375690073
ACH-001367,-0.351708746545
ACH-001368,-0.030804617686099996
ACH-001374,-0.113837756165
ACH-001375,-0.152665928691
ACH-001377,-0.22977205182399998
ACH-001380,0.0982345519756
ACH-001391,-0.17044144728
ACH-001407,-0.138424592964
ACH-001408,-0.0645496750376
ACH-001413,-0.104038080549
ACH-001430,0.068993739174
ACH-001431,-0.216177385804
ACH-001450,-0.161018081394
ACH-001496,-0.041323680096300004
ACH-001500,-0.0913778806953
ACH-001521,-0.0280139714004
ACH-001523,-0.0222156106465
ACH-001532,-3.93833995857e-05
ACH-001536,0.045367760262699994
ACH-001550,-0.08001522407110001
ACH-001552,0.07593225581469999
ACH-001554,-0.07305598914610001
ACH-001645,-0.0817517717929
ACH-001654,-0.0677960927204
ACH-001715,-0.018269504731999998
ACH-001735,-0.13553857995100002
ACH-001736,-0.176184683196
ACH-001737,-0.120089528862
ACH-001740,-0.0760086099235
ACH-001745,-0.0956904799558
ACH-001750,0.08570084885330001
ACH-001765,-0.149981487316
ACH-001956,-0.161750934086
ACH-001957,-0.000978646724289
