,IPPK (64768)
ACH-000238,-0.23219343945999998
ACH-000243,-0.310125047392
ACH-000244,-0.375165894613
ACH-000246,-0.47513465179799996
ACH-000248,-0.35474414448700003
ACH-000250,-0.417749855132
ACH-000251,-0.32883202475
ACH-000253,-0.791964201548
ACH-000255,-0.275591375876
ACH-000256,-0.259300421321
ACH-000257,-0.8058378884690001
ACH-000258,-0.63667140835
ACH-000259,-0.19195630754299997
ACH-000260,-0.25929996628
ACH-000261,-0.24342673940200002
ACH-000262,-0.414406894099
ACH-000263,-0.891964066908
ACH-000264,-0.164804482705
ACH-000265,-0.0816914341195
ACH-000266,-0.507371891417
ACH-000272,-0.516336946698
ACH-000273,-0.399718564939
ACH-000274,-0.48609147074299996
ACH-000277,-0.7161432463609999
ACH-000278,-0.539547685033
ACH-000279,-0.143033747279
ACH-000280,-0.241210899276
ACH-000281,-0.255955551961
ACH-000288,-0.18871321000900002
ACH-000291,-0.27862816031599996
ACH-000293,-0.319739096247
ACH-000294,-1.09160934864
ACH-000295,-0.573908174889
ACH-000296,-0.188939337874
ACH-000302,-0.610465504597
ACH-000304,-0.21884719249899998
ACH-000307,-0.475121368103
ACH-000308,-0.656501299857
ACH-000310,-0.362549842845
ACH-000311,-0.16571592443
ACH-000312,-0.248078570015
ACH-000315,-0.967199717599
ACH-000316,-0.35297110236100004
ACH-000317,-0.951200958928
ACH-000318,-0.46582804627700003
ACH-000319,-0.19505728323199997
ACH-000320,-0.46386087705799994
ACH-000322,-0.234294957135
ACH-000323,-0.402193633952
ACH-000324,-0.639267081506
ACH-000329,-0.246549050696
ACH-000330,-0.310495302384
ACH-000331,-0.117481688826
ACH-000332,-0.22750574461800002
ACH-000334,-1.03486109425
ACH-000335,-0.086042182442
ACH-000336,-0.747896671771
ACH-000337,-0.8828320169789999
ACH-000339,-0.826966967522
ACH-000341,-0.458618101305
ACH-000348,-0.508618876655
ACH-000350,-0.544135006157
ACH-000352,-0.133950823751
ACH-000356,0.0306984017565
ACH-000361,-0.801742463048
ACH-000362,-0.5715599715649999
ACH-000363,-0.532980478335
ACH-000364,-0.346812847345
ACH-000365,-0.40801298028599997
ACH-000366,-0.25515349485800004
ACH-000368,-0.442203230547
ACH-000374,-0.28736634886100004
ACH-000375,-0.77099334697
ACH-000376,-0.183006678211
ACH-000381,-0.6251486703760001
ACH-000383,-1.08465586338
ACH-000387,-1.02070331684
ACH-000389,-0.10837750918099999
ACH-000390,-0.442601988738
ACH-000393,-0.176695928201
ACH-000395,-0.325908698223
ACH-000397,-0.5166308152800001
ACH-000401,-1.0481710951899998
ACH-000402,-0.5858819376919999
ACH-000403,-0.330978759289
ACH-000404,-0.640800415201
ACH-000406,-1.13491579331
ACH-000407,-0.25935064321400003
ACH-000408,-0.298316767584
ACH-000410,-0.387230538209
ACH-000411,-0.8552857986910001
ACH-000414,-0.11373133794500001
ACH-000415,-0.273718605605
ACH-000416,-0.561204276302
ACH-000420,-0.283650407782
ACH-000421,-0.657076898301
ACH-000424,-0.313773095257
ACH-000425,-0.432404236369
ACH-000426,-0.48418333669299995
ACH-000427,0.055244404026
ACH-000433,-0.221566801076
ACH-000436,-0.935377703459
ACH-000444,-0.2094277715
ACH-000445,-0.6608654063220001
ACH-000448,-0.293557209328
ACH-000450,-0.663927731707
ACH-000452,-0.44588595432899997
ACH-000454,-0.337324140554
ACH-000458,-0.0999220788135
ACH-000459,-0.640396583528
ACH-000460,-0.9887473897579999
ACH-000461,-0.0934443251
ACH-000463,-0.26199371617600004
ACH-000464,-0.278752411265
ACH-000466,-0.451472824097
ACH-000467,-0.33168224498599996
ACH-000468,-0.674800808969
ACH-000469,-0.10227712987299999
ACH-000470,-0.380073538965
ACH-000471,-0.47082124603200004
ACH-000472,-0.355250970451
ACH-000473,-0.314047557595
ACH-000475,-0.041815376927099995
ACH-000476,-0.176334847788
ACH-000477,-0.7017095375390001
ACH-000480,-0.162301611805
ACH-000481,-0.322589939004
ACH-000483,-0.5435606114239999
ACH-000484,-0.360907076483
ACH-000485,-0.177573114165
ACH-000486,-0.0745253215625
ACH-000487,-0.954014252662
ACH-000488,-0.08871436092019999
ACH-000490,0.015125452572299998
ACH-000491,-0.610970841375
ACH-000495,-0.035390408103199995
ACH-000496,-0.48681962615
ACH-000499,-0.156871383232
ACH-000500,-0.440548351229
ACH-000502,-0.704665272323
ACH-000503,-0.34089978231
ACH-000505,-0.27630298877
ACH-000507,-0.25625812653700003
ACH-000510,-0.37193216325499995
ACH-000511,-0.348593509647
ACH-000512,-0.571662471066
ACH-000516,-0.412542575587
ACH-000517,-0.348354854798
ACH-000518,-0.256732409235
ACH-000520,-0.365237584395
ACH-000521,-0.366843084527
ACH-000522,-0.652157164717
ACH-000524,-0.37705052575000003
ACH-000527,-0.400782622347
ACH-000528,-0.183983902995
ACH-000537,-0.36331354268
ACH-000541,-0.474603205479
ACH-000542,-0.128365590434
ACH-000544,-0.30364301574999997
ACH-000545,-0.177122279058
ACH-000547,-0.296997439043
ACH-000548,-0.443821969969
ACH-000549,-6.22734219019e-05
ACH-000550,-0.306800645299
ACH-000552,-0.221792010598
ACH-000556,-0.9875608355940001
ACH-000557,-0.7866541412520001
ACH-000570,-0.365482148792
ACH-000571,-0.8382719030660001
ACH-000573,-0.822033436522
ACH-000576,-0.9870453400929999
ACH-000580,-0.453926633442
ACH-000584,-1.26247937244
ACH-000585,-0.292426054102
ACH-000588,-0.909931147597
ACH-000589,-0.24279377097899998
ACH-000591,-0.006864257362159999
ACH-000593,-0.328685065421
ACH-000600,-0.434765628308
ACH-000601,-0.8920278831799999
ACH-000604,-1.0690277850499998
ACH-000605,-0.31610364586899997
ACH-000606,-0.097170406086
ACH-000608,-0.29815701973700004
ACH-000614,-0.492590956694
ACH-000616,0.007861692499779999
ACH-000618,-0.426583431828
ACH-000619,-0.550364115648
ACH-000620,-0.72865362235
ACH-000621,-0.72647619558
ACH-000622,-0.36966238302500004
ACH-000623,-0.19438240081
ACH-000624,-0.623415562487
ACH-000627,-0.455207505537
ACH-000630,-0.307364255827
ACH-000632,-0.184938937751
ACH-000633,-0.0344648031266
ACH-000637,-0.140325284377
ACH-000638,-0.261412867783
ACH-000646,-1.31637107377
ACH-000647,-0.385412067398
ACH-000648,-0.384355469205
ACH-000649,-0.396530442084
ACH-000651,-0.317549658925
ACH-000652,-0.347773515233
ACH-000653,-0.603862258165
ACH-000657,-0.08561399810699999
ACH-000658,-0.448707169017
ACH-000661,-0.640797573699
ACH-000662,-0.197170598671
ACH-000663,-0.218440446488
ACH-000665,-0.153592575451
ACH-000671,-0.243148051385
ACH-000673,-0.10079585348200001
ACH-000676,-0.933328352105
ACH-000677,-0.507477709627
ACH-000681,-0.41574005892099997
ACH-000682,-0.11137541618499999
ACH-000683,-0.31407386277800003
ACH-000684,-1.0197195061
ACH-000688,-0.577150460016
ACH-000693,-0.251178106236
ACH-000694,-0.18826572387200002
ACH-000695,-0.410957777011
ACH-000696,-0.291995455453
ACH-000697,-0.287503235782
ACH-000699,-0.36616818734800005
ACH-000701,-0.215492221418
ACH-000706,-0.5187868606080001
ACH-000711,-0.41212611914
ACH-000713,-0.792624657069
ACH-000714,-0.000491401503296
ACH-000718,-0.282833115927
ACH-000720,-0.281552488956
ACH-000721,-0.559636067856
ACH-000724,-0.442872533783
ACH-000725,-1.15622351168
ACH-000732,-0.00484361993128
ACH-000734,-0.0905068391037
ACH-000735,-0.301595345218
ACH-000736,-0.492273966104
ACH-000738,-0.191017182282
ACH-000746,-0.466239147623
ACH-000747,-0.983628476342
ACH-000748,-0.22739572053800003
ACH-000753,-0.8828219909939999
ACH-000756,-0.110473647236
ACH-000757,-0.526676698776
ACH-000758,-0.42750331473000003
ACH-000760,-0.49412656261699994
ACH-000763,-0.849807014077
ACH-000764,-0.479068728419
ACH-000765,-0.39535796294500003
ACH-000766,-0.5960505073800001
ACH-000767,-0.581289554997
ACH-000768,-0.876799877295
ACH-000769,-0.442286977363
ACH-000770,-1.10008413816
ACH-000771,-0.28126626261300003
ACH-000773,-0.8803175981290001
ACH-000776,-0.34148177480400005
ACH-000777,-0.197487614033
ACH-000778,-0.20770023759700001
ACH-000781,-0.47601394173699996
ACH-000782,-0.503006598121
ACH-000783,-0.616335095001
ACH-000784,-0.187545696375
ACH-000785,-0.520335086839
ACH-000787,-0.41667350681800003
ACH-000788,-0.47775805081999995
ACH-000791,-0.351010827781
ACH-000792,-0.23498093147399998
ACH-000794,-0.198150091565
ACH-000796,-0.463024057977
ACH-000799,-0.802644784489
ACH-000800,-0.408657220597
ACH-000802,-0.171002694488
ACH-000804,-0.41812654806599997
ACH-000805,-0.11030337181199999
ACH-000809,-0.0665678125779
ACH-000810,-0.8985864489740001
ACH-000811,-0.381974005444
ACH-000817,-1.218238793
ACH-000819,-0.15402296825099998
ACH-000820,-0.5729558864909999
ACH-000821,-1.04704454494
ACH-000822,-0.7505073131450001
ACH-000823,-0.282324769107
ACH-000824,-0.33211690984700004
ACH-000827,-0.608875127714
ACH-000829,-0.575197038341
ACH-000831,-0.5939604951199999
ACH-000832,-0.349245159181
ACH-000833,-0.272102056198
ACH-000834,-0.322035645149
ACH-000835,-0.624284982658
ACH-000836,-0.66344119046
ACH-000837,-0.7381177329080001
ACH-000838,-1.45912285241
ACH-000839,-0.254130086279
ACH-000840,-0.923509396906
ACH-000841,-0.603795169401
ACH-000843,-0.206768903329
ACH-000846,-0.09323316444939998
ACH-000847,-0.296320877955
ACH-000848,-0.13504188113399998
ACH-000849,-0.9308085429880001
ACH-000851,-1.17826410769
ACH-000855,-0.315494935329
ACH-000856,-0.8899066802600001
ACH-000858,-0.254214523706
ACH-000859,-0.677905919261
ACH-000861,-0.432748601889
ACH-000862,-0.0688754506964
ACH-000865,-0.129265466893
ACH-000866,-0.733483519427
ACH-000867,-0.34467787984399995
ACH-000869,-0.020901585815299998
ACH-000872,-0.30740054577
ACH-000873,-0.68175495465
ACH-000876,-0.7401588511149999
ACH-000878,-0.314044345327
ACH-000880,-0.719255384966
ACH-000881,-0.24676345406599998
ACH-000882,-1.2127683116799999
ACH-000884,-0.632686544373
ACH-000885,-0.21436888637
ACH-000887,-0.20519128775400003
ACH-000888,-0.229084402525
ACH-000889,-0.49273842819799996
ACH-000890,-0.522369291312
ACH-000896,-0.502125876671
ACH-000898,-0.43022694924800003
ACH-000900,-0.417737089652
ACH-000901,-0.348890322366
ACH-000905,-0.258128549864
ACH-000906,-0.598909583433
ACH-000907,-0.20981647488299998
ACH-000910,-0.797624511935
ACH-000911,-0.40027968275
ACH-000912,-0.981257382247
ACH-000913,-0.504293392963
ACH-000915,-0.249616195459
ACH-000916,-0.582811568241
ACH-000917,-0.43212233305799996
ACH-000921,-0.903987382286
ACH-000924,-0.21290671443300002
ACH-000926,-0.218400209915
ACH-000928,-1.01746734693
ACH-000929,-0.301328102513
ACH-000932,-0.782977585976
ACH-000935,-0.17696549879700002
ACH-000936,-0.339879220405
ACH-000937,-0.7172560085070001
ACH-000938,-0.8268650141889999
ACH-000939,-0.149312646425
ACH-000941,-0.7278695066709999
ACH-000943,-0.687435142623
ACH-000946,-0.0423294920232
ACH-000947,-0.8244299713009999
ACH-000948,-0.412229894938
ACH-000950,-0.335574137699
ACH-000953,-0.775607491169
ACH-000957,-0.877570121138
ACH-000958,0.0670685982973
ACH-000960,-0.896614150364
ACH-000963,-0.311290119225
ACH-000968,-0.511072682455
ACH-000969,-0.18830017540600003
ACH-000973,-0.497682386764
ACH-000974,-0.75539633579
ACH-000975,-0.727705687263
ACH-000976,-0.851556102204
ACH-000978,-0.599206942932
ACH-000980,-0.290054356142
ACH-000984,-0.418066410422
ACH-000986,-0.758477084949
ACH-000988,-0.34726524368
ACH-000993,-0.46368615540299996
ACH-000994,-0.7879271822849999
ACH-000996,-0.0847226820829
ACH-001001,-0.058468926284
ACH-001020,-0.110404504539
ACH-001028,-0.17800988626400002
ACH-001031,-0.268288782107
ACH-001038,-0.375069577196
ACH-001048,-0.430271162406
ACH-001050,-0.843682297792
ACH-001053,-0.59977906714
ACH-001054,-0.458075401819
ACH-001061,-0.277236950178
ACH-001067,-0.18644219517900001
ACH-001075,0.09135791130359999
ACH-001096,-0.277862527418
ACH-001128,-0.38638807657799995
ACH-001134,-0.923675934057
ACH-001151,-0.20136364697
ACH-001163,-0.62004799591
ACH-001164,-0.162388511433
ACH-001173,-0.10023397470699999
ACH-001183,-0.23090058262899998
ACH-001184,-0.336206019437
ACH-001190,-0.107587577985
ACH-001192,-0.12882298891
ACH-001193,-0.312208752245
ACH-001196,-0.869983355562
ACH-001197,-0.990255709809
ACH-001205,-0.08027280827880001
ACH-001211,-0.5896775712860001
ACH-001212,-0.0952968042362
ACH-001228,-0.191015797369
ACH-001232,-0.358200466546
ACH-001239,-0.222701487507
ACH-001274,-0.625097290273
ACH-001275,-0.6098099320889999
ACH-001277,-0.213093193916
ACH-001278,0.118415477904
ACH-001280,-0.623045624541
ACH-001283,-0.22810156301600001
ACH-001289,-0.34660374139399996
ACH-001295,-0.293802859885
ACH-001300,-0.09582413975189999
ACH-001301,-0.0265319005066
ACH-001302,-0.801984376616
ACH-001303,-0.150026613263
ACH-001306,-0.201397236946
ACH-001318,-0.367242517619
ACH-001322,-0.204064088703
ACH-001328,-0.137564933849
ACH-001332,-0.6832811265369999
ACH-001333,-0.11924494219699999
ACH-001336,-0.214540442418
ACH-001340,-0.11724652252000001
ACH-001346,-0.110194408092
ACH-001353,-0.435130446527
ACH-001354,-0.42480724491099997
ACH-001367,-0.5326236548759999
ACH-001368,-0.828049842447
ACH-001374,-0.24417233647300002
ACH-001375,-0.142150292694
ACH-001377,0.0491300222099
ACH-001380,-0.670124831734
ACH-001391,-0.22856412515000002
ACH-001407,-0.759512361313
ACH-001408,-0.442033353275
ACH-001413,0.0260523917775
ACH-001430,-0.0229633199362
ACH-001431,-0.326752400482
ACH-001450,-0.545350427918
ACH-001496,-0.9675300003470001
ACH-001500,-0.283713429756
ACH-001521,-0.659121431869
ACH-001523,-0.0716921088766
ACH-001532,-0.46824214814900006
ACH-001536,0.044200036058400005
ACH-001550,-0.23159660013900002
ACH-001552,-0.101837874273
ACH-001554,-0.524035009498
ACH-001645,-0.685221631576
ACH-001654,-0.192105478865
ACH-001715,-0.078373194328
ACH-001735,-0.5753954162830001
ACH-001736,-0.332519678511
ACH-001737,-0.66398337964
ACH-001740,-0.535538085331
ACH-001745,-0.416531223328
ACH-001750,-0.0283356316647
ACH-001765,-0.365019949435
ACH-001956,-0.538523984678
ACH-001957,-0.5084026817230001
