,FIGNL1 (63979)
ACH-000341,-0.337477761281
ACH-000348,-0.13922274946799998
ACH-000350,-0.12649338442
ACH-000352,-0.131884235262
ACH-000356,-0.519159289943
ACH-000361,-0.128627355142
ACH-000362,-0.172699077165
ACH-000363,-0.45910469410099997
ACH-000364,-0.190707788399
ACH-000365,-0.335531324195
ACH-000366,-0.360527726062
ACH-000368,-0.264951891578
ACH-000374,-0.13180205128699998
ACH-000375,-0.20560021098099998
ACH-000376,-0.23973425963599998
ACH-000381,-0.0922286744107
ACH-000383,-0.34067789199799997
ACH-000387,-0.244323836396
ACH-000389,-0.06312274255030001
ACH-000390,-0.28416516635
ACH-000393,-0.113321191936
ACH-000395,-0.132026945092
ACH-000397,-0.22132663461899998
ACH-000401,-0.825406812356
ACH-000402,-0.461138670346
ACH-000403,-0.286611167926
ACH-000404,0.130187090808
ACH-000406,-0.32043472425299996
ACH-000407,-0.107678461703
ACH-000408,-0.266182002421
ACH-000410,-0.23801575244000003
ACH-000411,-0.23172626772100002
ACH-000414,-0.287075430211
ACH-000415,-0.41394798058700005
ACH-000416,-0.296839380015
ACH-000420,-0.005153015418069999
ACH-000421,-0.21442775760899999
ACH-000424,-0.7147564013359999
ACH-000425,-0.253663475306
ACH-000426,-0.280914316244
ACH-000427,-0.26742829520100003
ACH-000433,-0.0321024778759
ACH-000436,-0.593967178597
ACH-000444,-0.315408220107
ACH-000445,-0.26561149838799997
ACH-000448,-0.154087622338
ACH-000450,-0.384333963988
ACH-000452,-0.21783015596299998
ACH-000454,-0.360639072238
ACH-000458,-0.123680942047
ACH-000459,-0.376490691017
ACH-000460,-0.12415609504599999
ACH-000461,-0.259879100094
ACH-000463,-0.15599214769300002
ACH-000464,-0.411957463376
ACH-000466,-0.18608120086399998
ACH-000467,-0.348512427904
ACH-000468,-0.093082440131
ACH-000469,-0.14924914764699998
ACH-000470,-0.230909393085
ACH-000471,-0.313955723463
ACH-000472,-0.101418234133
ACH-000473,-0.00207295965983
ACH-000475,-0.148883587802
ACH-000476,-0.09671566645919999
ACH-000477,-0.32896270880600004
ACH-000480,-0.0262930359923
ACH-000481,0.0240126885078
ACH-000483,-0.105276093568
ACH-000484,-0.233613147663
ACH-000485,-0.146344476196
ACH-000486,-0.169929602507
ACH-000487,-0.7871111880380001
ACH-000488,-0.229443037623
ACH-000490,-0.353811150717
ACH-000491,-0.131187553417
ACH-000495,0.208440166963
ACH-000496,-0.24671969013
ACH-000499,-0.00281583038008
ACH-000500,-0.292944658043
ACH-000502,-0.285005483947
ACH-000503,-0.377462677575
ACH-000505,-0.209934642513
ACH-000507,-0.07438883450389999
ACH-000510,-0.379417470672
ACH-000511,-0.46375013426000006
ACH-000512,0.174982054208
ACH-000516,-0.33619063973200003
ACH-000517,-0.16094192443
ACH-000518,-0.147697442933
ACH-000520,-0.09083271343730001
ACH-000521,-0.39220940005599997
ACH-000522,-0.285987256156
ACH-000524,-0.272882405927
ACH-000527,-0.20236505874299998
ACH-000528,-0.265084532426
ACH-000537,-0.07640608958930001
ACH-000541,-0.553462484139
ACH-000542,-0.14481512241699998
ACH-000544,-0.48198132992200005
ACH-000545,-0.19354070527399997
ACH-000547,-0.20774110060400003
ACH-000548,-0.20636778374200002
ACH-000549,-0.245868645494
ACH-000550,-0.359197262428
ACH-000552,-0.310914133875
ACH-000556,-0.24513915716499998
ACH-000557,-0.211610274531
ACH-000570,-0.119333992641
ACH-000571,-0.355427438293
ACH-000573,-0.311784321912
ACH-000576,-0.17087567314
ACH-000580,-0.35993644867799995
ACH-000584,-0.191333573279
ACH-000585,-0.541201029479
ACH-000588,-0.398991869722
ACH-000589,-0.230047719748
ACH-000591,-0.227495076756
ACH-000593,-0.247741042135
ACH-000600,-0.125726615816
ACH-000601,-0.101228306258
ACH-000604,-0.420096320893
ACH-000605,-0.12575591788100002
ACH-000606,-0.277840597767
ACH-000608,-0.175582145704
ACH-000614,-0.00121145153713
ACH-000616,-0.257436389483
ACH-000618,-0.27178004997
ACH-000619,-0.169275451864
ACH-000620,-0.17685776993400001
ACH-000621,-0.310709485373
ACH-000622,-0.212383695232
ACH-000623,-0.269007386907
ACH-000624,-0.217262674569
ACH-000627,-0.267126111972
ACH-000630,-0.22782578556
ACH-000632,-0.34358489578699997
ACH-000633,-0.299177596545
ACH-000637,-0.345760281747
ACH-000638,-0.49599592861100006
ACH-000646,0.078634623811
ACH-000647,-0.028477388279800002
ACH-000648,-0.19404291343600003
ACH-000649,-0.0942989256187
ACH-000651,-0.507446935013
ACH-000652,-0.268590228968
ACH-000653,-0.339157943978
ACH-000657,-0.201813243834
ACH-000658,-0.371424752047
ACH-000661,-0.349645371232
ACH-000662,-0.583697935912
ACH-000663,-0.312287191572
ACH-000665,-0.0708047846998
ACH-000671,-0.291145227957
ACH-000673,-0.25993537635499997
ACH-000676,-0.396666835806
ACH-000677,-0.41187512801200005
ACH-000681,-0.179768466904
ACH-000682,-0.147510831959
ACH-000683,-0.222201440627
ACH-000684,-0.253361808543
ACH-000688,-0.0574342719987
ACH-000693,-0.27523097555799997
ACH-000694,-0.23566097643000003
ACH-000695,-0.34234741503399996
ACH-000696,-0.42825387421300004
ACH-000697,-0.0140220914145
ACH-000699,-0.202880524926
ACH-000701,-0.385596681995
ACH-000706,-0.23001596785599998
ACH-000711,-0.197439341441
ACH-000713,-0.696644959315
ACH-000714,-0.195118021382
ACH-000718,-0.235792608776
ACH-000720,-0.122668762337
ACH-000721,-0.164703155856
ACH-000724,0.09199496294870001
ACH-000725,-0.0673628686052
ACH-000732,-0.252825543424
ACH-000734,-0.101650955137
ACH-000735,-0.210720118835
ACH-000736,-0.275981141867
ACH-000738,-0.17049308349800002
ACH-000746,-0.544468568147
ACH-000747,-0.018137459016
ACH-000748,-0.296548592281
ACH-000753,-0.319488467705
ACH-000756,0.0789029381721
ACH-000757,0.0294971173715
ACH-000758,-0.22060700540699998
ACH-000760,-0.173103695383
ACH-000763,-0.399984806975
ACH-000764,-0.17004772929200002
ACH-000765,-0.264362791225
ACH-000766,-0.222679583244
ACH-000767,-0.307634179507
ACH-000768,-0.288209749114
ACH-000769,-0.0522979195763
ACH-000770,-0.36991205294699997
ACH-000771,-0.348022428154
ACH-000773,-0.026003061450900002
ACH-000776,0.07998551916339999
ACH-000777,-0.21611549004099997
ACH-000778,-0.512593363706
ACH-000781,-0.259536120409
ACH-000782,-0.379973368162
ACH-000783,-0.182296276166
ACH-000784,-0.17283521332600002
ACH-000785,-0.154992436149
ACH-000787,-0.27757000390500003
ACH-000788,-0.189602435296
ACH-000791,-0.173907215821
ACH-000792,-0.15285452830600002
ACH-000794,-0.18361460701299998
ACH-000796,-0.321645528497
ACH-000799,-0.327723909305
ACH-000800,-0.07059496060819999
ACH-000802,-0.352428785217
ACH-000804,0.13034259225
ACH-000805,-0.0707854443656
ACH-000809,-0.110989824509
ACH-000810,-0.473197253641
ACH-000811,-0.367593241351
ACH-000817,-0.403145847676
ACH-000819,-0.23990601010499998
ACH-000820,0.0362469918537
ACH-000821,-0.34794508868
ACH-000822,-0.352248893917
ACH-000823,-0.16620053899
ACH-000824,-0.147205453941
ACH-000827,-0.199078594856
ACH-000829,0.026574368637599995
ACH-000831,-0.182128497593
ACH-000832,-0.130854245626
ACH-000833,0.08814111035779999
ACH-000834,-0.27465732655
ACH-000835,-0.451307178138
ACH-000836,-0.14679105126800002
ACH-000837,-0.310089215908
ACH-000838,-0.444490230827
ACH-000839,-0.34571571036300003
ACH-000840,-0.20688925233600003
ACH-000841,-0.0653678094165
ACH-000843,-0.191125084474
ACH-000846,-0.20667294714
ACH-000847,-0.14143390683
ACH-000848,-0.298960466571
ACH-000849,-0.274442350415
ACH-000851,-0.0606577665355
ACH-000855,-0.155550946398
ACH-000856,-0.399835706963
ACH-000858,-0.120661449066
ACH-000859,-0.148590318243
ACH-000861,-0.08520715606589999
ACH-000862,-0.2190749705
ACH-000865,-0.28026436663300003
ACH-000866,-0.22182645485199998
ACH-000867,-0.135249507775
ACH-000869,-0.401742139723
ACH-000872,0.024943463410000002
ACH-000873,-0.233374069168
ACH-000876,-0.34084409173600005
ACH-000878,-0.305375619637
ACH-000880,-0.449518005925
ACH-000881,-0.34464279964
ACH-000882,-0.205819857319
ACH-000884,-0.168904597063
ACH-000885,-0.16878026252099998
ACH-000887,-0.35083369907899997
ACH-000888,-0.203678607236
ACH-000889,-0.264990807369
ACH-000890,-0.0845149181695
ACH-000896,-0.22178081156399998
ACH-000898,-0.252449491554
ACH-000900,-0.36497969144000003
ACH-000901,-0.281015582203
ACH-000905,-0.06399665313
ACH-000906,-0.20544151310800002
ACH-000907,-0.279236812201
ACH-000910,-0.404060880951
ACH-000911,-0.331889426002
ACH-000912,-0.34779408366
ACH-000913,-0.239205559318
ACH-000915,-0.19777190344300002
ACH-000916,-0.319739704561
ACH-000917,-0.215696357463
ACH-000921,-0.165051668223
ACH-000924,-0.15411163321
ACH-000926,-0.188584668736
ACH-000928,-0.06347070709149999
ACH-000929,-0.258223936457
ACH-000932,-0.09389061088919999
ACH-000935,-0.188469894923
ACH-000936,-0.321709085811
ACH-000937,-0.282635698112
ACH-000938,-0.19814329730099997
ACH-000939,-0.2319118034
ACH-000941,-0.134060805388
ACH-000943,-0.157368582772
ACH-000946,-0.298742259583
ACH-000947,-0.234114074638
ACH-000948,-0.520668897709
ACH-000950,-0.46074061089199997
ACH-000953,-0.23718898899799998
ACH-000957,-0.282146953612
ACH-000958,-0.699640806189
ACH-000960,-0.299745307713
ACH-000963,-0.317986901278
ACH-000968,-0.213116889771
ACH-000969,-0.097955362511
ACH-000973,-0.156285319653
ACH-000974,-0.254161016307
ACH-000975,-0.131206210668
ACH-000976,-0.220926650676
ACH-000978,-0.5026665337690001
ACH-000980,-0.173357289359
ACH-000984,-0.193867463646
ACH-000986,-0.286763573185
ACH-000988,-0.39054415143
ACH-000993,-0.755810449527
ACH-000994,0.0292113833498
ACH-000996,-0.325710178101
ACH-001001,-0.18766360289099998
ACH-001020,-0.40510152721500003
ACH-001028,-0.27811107385
ACH-001031,-0.173532941972
ACH-001038,-0.109776819134
ACH-001048,-0.326401547296
ACH-001050,-0.017921625687299998
ACH-001053,-0.24436070573399998
ACH-001054,-0.302504465988
ACH-001061,-0.400360531361
ACH-001067,-0.319508324156
ACH-001075,-0.340446456468
ACH-001096,-0.6847539223190001
ACH-001128,-0.217235317775
ACH-001134,-0.377017071193
ACH-001151,-0.252945472689
ACH-001163,-0.36829262778300004
ACH-001164,0.00913165131651
ACH-001173,-0.07211217810989999
ACH-001183,0.0801939454335
ACH-001184,-0.615418420259
ACH-001190,-0.389599657236
ACH-001192,-0.0457752256116
ACH-001193,-0.222153734029
ACH-001196,-0.434517165346
ACH-001197,0.000649079285653
ACH-001205,-0.21793737590999998
ACH-001211,0.0390225849404
ACH-001212,-0.0464058919059
ACH-001228,-0.429588154178
ACH-001232,-0.157214411953
ACH-001239,-0.16303654867599998
ACH-001274,-0.016094332317
ACH-001275,-0.023995602937400003
ACH-001277,-0.125985361495
ACH-001278,0.0114093832846
ACH-001280,-0.24184426159800002
ACH-001283,-0.469270956136
ACH-001289,-0.360141107914
ACH-001295,-0.289426634812
ACH-001300,-0.29462694364
ACH-001301,-0.0112053583406
ACH-001302,-0.17780094978900002
ACH-001303,0.08430908827269999
ACH-001306,-0.257381484934
ACH-001318,-0.392927247337
ACH-001322,-0.762577760249
ACH-001328,-0.224541829052
ACH-001332,-0.40832696563
ACH-001333,-0.431272725939
ACH-001336,-0.38781848392800006
ACH-001340,-0.256240980848
ACH-001346,-0.536598135774
ACH-001353,-0.354396630182
ACH-001354,-0.408945392818
ACH-001367,-0.390774465366
ACH-001368,-0.150291209686
ACH-001374,-0.329904215778
ACH-001375,-0.42526221235399997
ACH-001377,-0.510335821922
ACH-001380,-0.201665547781
ACH-001391,-0.149167208811
ACH-001407,-0.134707840169
ACH-001408,-0.40435943880999997
ACH-001413,-0.15680220812100001
ACH-001430,-0.32593898749
ACH-001431,-0.21879830196800001
ACH-001450,-0.163839489269
ACH-001496,-0.20774353947000002
ACH-001500,-0.326556765263
ACH-001521,-0.262670765737
ACH-001523,-0.23492494077599999
ACH-001532,-0.23014446449700002
ACH-001536,-0.122113492708
ACH-001550,-0.312640201984
ACH-001552,-0.313122575704
ACH-001554,-0.24283694439800002
ACH-001645,-0.23422240389
ACH-001654,-0.189950059164
ACH-001715,-0.279824345686
ACH-001735,-0.45316997748899995
ACH-001736,-0.395983601859
ACH-001737,0.105553072168
ACH-001740,-0.6580791919960001
ACH-001745,-0.40680766546400005
ACH-001750,-0.107390076273
ACH-001765,-0.254480033431
ACH-001956,-0.312611177606
ACH-001957,-0.051799895825
