,STAM (8027)
ACH-000004,-0.0637231068833
ACH-000007,0.0657390462575
ACH-000009,0.130288440678
ACH-000011,0.06874628758439999
ACH-000012,0.28365448289
ACH-000013,0.213367278422
ACH-000014,0.154675947275
ACH-000015,0.184544351327
ACH-000017,0.0101983589581
ACH-000018,0.26082028251
ACH-000019,0.0859371733811
ACH-000021,0.040324466923099996
ACH-000022,0.186916717269
ACH-000025,0.30383918065000004
ACH-000028,0.274901939948
ACH-000030,0.040116477569400004
ACH-000035,0.170430740644
ACH-000036,0.414784049276
ACH-000037,0.025836434668099997
ACH-000039,-0.0384650357161
ACH-000040,0.195961103765
ACH-000041,0.25924742590300004
ACH-000042,0.12030022109099998
ACH-000045,0.0465894736477
ACH-000047,0.20450979293299998
ACH-000052,0.358319493186
ACH-000053,0.24066743041299998
ACH-000054,0.107183996406
ACH-000055,0.2025004177
ACH-000060,0.10501301099600001
ACH-000067,0.245687548584
ACH-000070,-0.123938331651
ACH-000075,0.0962734207308
ACH-000078,0.121227727499
ACH-000082,0.330033312105
ACH-000085,0.179315382211
ACH-000086,0.320385240078
ACH-000087,0.266334332898
ACH-000092,0.231892783162
ACH-000095,0.28946632132100003
ACH-000097,0.149707089322
ACH-000098,0.276144957513
ACH-000099,0.043211725486000004
ACH-000108,0.145133174935
ACH-000113,0.07494357013139999
ACH-000115,0.20084067025199998
ACH-000116,0.06487465560240001
ACH-000118,0.113810052238
ACH-000120,0.253130681835
ACH-000123,0.0188811944722
ACH-000127,0.0233360042748
ACH-000128,0.477146685267
ACH-000132,0.29083172016
ACH-000133,0.266560496921
ACH-000137,0.134645049408
ACH-000138,0.0709541082537
ACH-000142,0.327093529369
ACH-000143,0.197832823488
ACH-000146,-0.0229999102214
ACH-000148,0.13451661143899998
ACH-000150,0.0995388529445
ACH-000152,0.274753521211
ACH-000153,0.13249868697
ACH-000159,0.16389336928099998
ACH-000160,0.326802372182
ACH-000163,0.120127709461
ACH-000167,-0.108481845449
ACH-000168,0.0994608203861
ACH-000169,-0.0789670154721
ACH-000178,0.0686326160848
ACH-000182,0.09530451433350001
ACH-000183,0.231454217643
ACH-000188,0.0128319827155
ACH-000189,0.236564011822
ACH-000190,0.26676822918000004
ACH-000198,-0.0226747312297
ACH-000204,0.38063975146799994
ACH-000206,0.11288662072200001
ACH-000207,-0.146897669506
ACH-000211,0.123266803198
ACH-000215,0.0423898890134
ACH-000221,0.347260099497
ACH-000222,0.455323139591
ACH-000223,0.15473615442
ACH-000226,0.339405238635
ACH-000227,0.06756283815639999
ACH-000228,0.21846240693000005
ACH-000231,0.26313491998000005
ACH-000232,0.129271722004
ACH-000233,0.148642945748
ACH-000234,0.218610323842
ACH-000235,0.181870274599
ACH-000237,0.18399458094700002
ACH-000238,0.185790314457
ACH-000243,0.139459452696
ACH-000244,0.361147287931
ACH-000246,0.326948315742
ACH-000248,0.0546966179299
ACH-000250,0.298343759698
ACH-000251,0.083329738456
ACH-000253,0.225641091499
ACH-000255,0.336624834377
ACH-000256,0.340727840464
ACH-000257,-0.0902803512786
ACH-000258,0.0230282164495
ACH-000259,0.253288468043
ACH-000260,0.18737395882
ACH-000261,0.17614505477200001
ACH-000262,0.298295612042
ACH-000263,-0.189860357945
ACH-000264,0.176933157599
ACH-000265,0.295099752397
ACH-000266,0.106672723596
ACH-000272,0.0430843583257
ACH-000273,0.225739656461
ACH-000274,0.11282635062999999
ACH-000277,-0.116752331997
ACH-000278,0.311007236648
ACH-000279,0.223346207194
ACH-000280,0.239251026857
ACH-000281,-0.151627457735
ACH-000288,0.179460927263
ACH-000291,0.227066243433
ACH-000293,0.132223152643
ACH-000294,0.0358394312305
ACH-000295,0.365792859603
ACH-000296,0.247255484207
ACH-000302,0.0226243950162
ACH-000304,0.441377992746
ACH-000307,0.130763712443
ACH-000308,0.14616996189099998
ACH-000310,0.170785887284
ACH-000311,0.136878039236
ACH-000312,0.31447466589
ACH-000315,-0.08537216915939999
ACH-000316,0.213754830694
ACH-000317,0.30097109286999996
ACH-000318,0.036840202554300004
ACH-000319,0.156475699888
ACH-000320,0.256003925294
ACH-000322,0.127606027829
