,GATA3 (2625)
ACH-000004,-0.0249912436747
ACH-000007,-0.161218685287
ACH-000009,-0.277518493062
ACH-000011,-0.454743476691
ACH-000012,-0.396429167056
ACH-000013,-0.294994371128
ACH-000014,-0.311504824523
ACH-000015,-0.0984887884677
ACH-000017,-0.55339068522
ACH-000018,-0.0571519772784
ACH-000019,-1.3422802263999998
ACH-000021,-0.383698557322
ACH-000022,-0.338290472848
ACH-000025,-0.324799647365
ACH-000028,-0.743770494908
ACH-000030,-0.74961925428
ACH-000035,-0.38503200034100005
ACH-000036,-0.414748458916
ACH-000037,-0.428367486159
ACH-000039,-0.531962673129
ACH-000040,-0.41026043558700004
ACH-000041,-0.5536016628980001
ACH-000042,-0.498664666721
ACH-000045,-0.140336308046
ACH-000047,-0.09225498482750001
ACH-000052,-0.227877122648
ACH-000053,-0.281135267951
ACH-000054,-0.341144145322
ACH-000055,-0.23363054731400001
ACH-000060,-0.39473808200599997
ACH-000067,-0.464473877817
ACH-000070,-0.0411896194295
ACH-000075,-0.40332362369
ACH-000078,-0.825170546021
ACH-000082,-0.528270682761
ACH-000085,-0.5039038366130001
ACH-000086,-0.294205189923
ACH-000087,-0.500771952178
ACH-000092,-0.35181496080499997
ACH-000095,-0.486621103204
ACH-000097,-0.971060878208
ACH-000098,-0.45457555643799996
ACH-000099,-0.627607426266
ACH-000108,-0.15719886615700002
ACH-000113,-0.304235277481
ACH-000115,-0.500496801651
ACH-000116,-0.354699710814
ACH-000118,-0.308241315763
ACH-000120,-0.39989999124200004
ACH-000123,-0.17278198778200002
ACH-000127,-0.325101533125
ACH-000128,-0.349479832531
ACH-000132,-0.38635429171999996
ACH-000133,-0.556565627572
ACH-000137,-0.396682950479
ACH-000138,-0.380762224476
ACH-000142,-0.255837307609
ACH-000143,-0.250291520759
ACH-000146,-0.335510392256
ACH-000148,-0.162224808731
ACH-000150,-0.285400437358
ACH-000152,-0.331054412665
ACH-000153,-0.590364817187
ACH-000159,-0.439009555732
ACH-000160,-0.26137129483000004
ACH-000163,-0.0630450815291
ACH-000167,-0.232237198339
ACH-000168,-0.057248506860800005
ACH-000169,-0.254042857786
ACH-000178,-0.345677038477
ACH-000182,-0.329909857414
ACH-000183,-0.118440316402
ACH-000188,-0.465763233402
ACH-000189,0.08826795002229999
ACH-000190,0.08777474220289999
ACH-000198,-0.241379915704
ACH-000204,-0.22540307466899998
ACH-000206,-0.454226239842
ACH-000207,-0.457985168675
ACH-000211,-0.310562870358
ACH-000215,-0.290155127944
ACH-000221,-0.119322668634
ACH-000222,-0.399921802641
ACH-000223,-0.43051907008900003
ACH-000226,-0.326663571825
ACH-000227,-1.21061552741
ACH-000228,-0.363916403779
ACH-000231,-0.324774222742
ACH-000232,-0.500320993592
ACH-000233,-0.28277507804900004
ACH-000234,-0.229478588573
ACH-000235,-0.299635084519
ACH-000237,-0.397175092979
ACH-000238,-0.422788978055
ACH-000243,-0.230479238159
ACH-000244,-0.632955351759
ACH-000246,-0.30392442435600003
ACH-000248,-0.403342246748
ACH-000250,-0.406496770828
ACH-000251,0.0241002182285
ACH-000253,-0.286647252051
ACH-000255,-0.27688493483300003
ACH-000256,-0.337443139063
ACH-000257,-0.611863038035
ACH-000258,-0.29520747514199996
ACH-000259,-0.604880678285
ACH-000260,-0.527199852328
ACH-000261,-0.41884787083700004
ACH-000262,-0.309226777902
ACH-000263,-0.14886990896
ACH-000264,-0.582159641311
ACH-000265,-0.23599652660300002
ACH-000266,-0.282228790476
ACH-000272,-0.261187052327
ACH-000273,-0.391328221905
ACH-000274,-0.656192049907
ACH-000277,-1.67289855188
ACH-000278,-0.372300173458
ACH-000279,-0.31040465393800004
ACH-000280,-0.150998940507
ACH-000281,-0.07123086781889999
ACH-000288,-0.45593372379600006
ACH-000291,-0.288403019157
ACH-000293,-0.390909302465
ACH-000294,-0.08764807007349999
ACH-000295,-0.542625085305
ACH-000296,-0.644144019399
ACH-000302,-0.37839402375
ACH-000304,-0.148805066468
ACH-000307,-0.173299063665
ACH-000308,-0.350820752573
ACH-000310,-1.4282544290099999
ACH-000311,-0.41393960115500006
ACH-000312,-0.57243893782
ACH-000315,-0.19466959645100002
ACH-000316,-0.448160154691
ACH-000317,-0.193293300627
ACH-000318,-0.160665024113
ACH-000319,-0.42242877151299996
ACH-000320,-0.251555985172
ACH-000322,-0.255419340872
ACH-000323,-0.242211599848
ACH-000324,-0.296603386867
ACH-000329,-0.428982261091
ACH-000330,-1.08732081271
ACH-000331,-0.39242151600100006
ACH-000332,-0.470725426891
ACH-000334,-0.00967112057338
ACH-000335,-0.461217289137
ACH-000336,0.0439865028841
ACH-000337,-0.0884005365559
ACH-000339,-0.410499713362
ACH-000341,-0.814599434261
ACH-000348,-0.321304471381
ACH-000350,-0.161630226486
ACH-000352,-1.1444612698799999
ACH-000356,-0.38658492366700004
ACH-000361,-0.28922276124400004
ACH-000362,-0.294822122659
ACH-000363,-0.144710814861
ACH-000364,-0.183442162135
ACH-000365,-0.127339315576
ACH-000366,-1.18977964282
ACH-000368,-0.345585840433
ACH-000374,-0.166957850536
ACH-000375,-0.217820652275
ACH-000376,-0.30351217367
ACH-000381,-0.317296656789
ACH-000383,-0.208612097423
ACH-000387,-0.282640939081
ACH-000389,-0.35215644359
ACH-000390,-0.27058939342
ACH-000393,-0.223859972259
ACH-000395,-0.366189563148
ACH-000397,-0.529131223597
ACH-000401,-0.47947027850699997
ACH-000402,-0.112194772328
ACH-000403,-0.338261215744
ACH-000404,-0.38826289022200006
ACH-000406,-0.175624901538
ACH-000407,-0.547259102463
ACH-000408,-0.162246797488
ACH-000410,-0.289428617161
ACH-000411,-0.358034041889
ACH-000414,-0.407064225302
ACH-000415,-0.36731930321
ACH-000416,-0.46855952576000004
ACH-000420,-0.416196396084
ACH-000421,-0.271428024355
ACH-000424,-0.422426015884
ACH-000425,-0.39223802808700003
ACH-000426,-0.39248603383
ACH-000427,-0.308966612143
ACH-000433,0.004464259432470001
ACH-000436,-0.190116721934
ACH-000444,-0.381051789979
ACH-000445,-0.293029801137
ACH-000448,-0.40753308183700004
ACH-000450,-0.34866506095
ACH-000452,-0.342372695772
ACH-000454,-0.276591764934
ACH-000458,-0.144673622393
ACH-000459,-0.00106260007635
ACH-000460,-0.281416957212
ACH-000461,-0.225540994832
ACH-000463,-0.208309441139
ACH-000464,-0.609025476452
ACH-000466,-0.383469174041
ACH-000467,-0.159677936253
ACH-000468,-0.266679760424
ACH-000469,-0.46313938175700003
ACH-000470,-0.331579577654
ACH-000471,-0.220531611646
ACH-000472,-0.45531593066799997
ACH-000473,-0.617672505443
ACH-000475,-0.41664663875
ACH-000476,-0.196128804208
ACH-000477,-0.545450936488
ACH-000480,-0.290883575747
ACH-000481,-0.298771805783
ACH-000483,-0.40532258586099995
ACH-000484,-0.147465373686
ACH-000485,-0.45816942279
ACH-000486,-0.380725195605
ACH-000487,-0.25748150208
ACH-000488,-0.24561899553199998
ACH-000490,-0.252342506281
ACH-000491,-0.295582813153
ACH-000495,-0.38257433692000004
ACH-000496,-0.305221920608
