,PPP1R14C (81706)
ACH-000004,0.115786966479
ACH-000007,-0.12942860389
ACH-000009,-0.15473808067
ACH-000011,-0.161678746987
ACH-000012,-0.12637711484
ACH-000013,-0.17919969182999998
ACH-000014,-0.173363264226
ACH-000015,-0.08979806735069999
ACH-000017,-0.455129966372
ACH-000018,-0.121253679108
ACH-000019,-0.27472527512
ACH-000021,-0.19021431734400002
ACH-000022,-0.0749261367312
ACH-000025,-0.111431347249
ACH-000028,-0.173669728412
ACH-000030,-0.22378977738800002
ACH-000035,-0.09090360206530002
ACH-000036,-0.298402644612
ACH-000037,-0.309706069419
ACH-000039,-0.11141952356799999
ACH-000040,-0.295146306803
ACH-000041,-0.312296860989
ACH-000042,-0.154930785618
ACH-000045,-0.336311855487
ACH-000047,-0.151033730916
ACH-000052,-0.299434207843
ACH-000053,-0.0761523156823
ACH-000054,-0.259549243077
ACH-000055,-0.11463135076400001
ACH-000060,-0.296316963028
ACH-000067,-0.40976918866800005
ACH-000070,-0.170269738246
ACH-000075,-0.580771883626
ACH-000078,0.046948568807800004
ACH-000082,-0.298421619367
ACH-000085,-0.0732509414584
ACH-000086,-0.0167470352121
ACH-000087,-0.0423089585714
ACH-000092,-0.328706500412
ACH-000095,-0.235553840928
ACH-000097,-0.21457872193799998
ACH-000098,-0.25089155117199996
ACH-000099,-0.16814664490800002
ACH-000108,-0.157381817443
ACH-000113,-0.180406159984
ACH-000115,-0.0752776357344
ACH-000116,-0.286829378267
ACH-000118,-0.18246651123799998
ACH-000120,-0.08407603554860002
ACH-000123,-0.0702750080782
ACH-000127,-0.180872158268
ACH-000128,-0.025613384928500002
ACH-000132,-0.244734740572
ACH-000133,-0.238969068075
ACH-000137,-0.315588448759
ACH-000138,-0.12017987113800001
ACH-000142,-0.107078187781
ACH-000143,-0.229306761804
ACH-000146,-0.25026671755999996
ACH-000148,-0.056537486758199994
ACH-000150,-0.368153235219
ACH-000152,-0.293073581747
ACH-000153,-0.219778647508
ACH-000159,-0.0766749553045
ACH-000160,-0.228304143768
ACH-000163,0.0239284742758
ACH-000167,-0.148169930507
ACH-000168,0.0358086504675
ACH-000169,-0.111978731325
ACH-000178,-0.19965784324799998
ACH-000182,-0.30791370502500004
ACH-000183,-0.12524604497000003
ACH-000188,-0.22416409285799999
ACH-000189,-0.433191582631
ACH-000190,0.16053728654899999
ACH-000198,-0.08149240912660001
ACH-000204,-0.38091315731700004
ACH-000206,-0.104479936845
ACH-000207,-0.224893736968
ACH-000211,-0.345809084973
ACH-000215,-0.238741008472
ACH-000221,-0.10328449512299999
ACH-000222,0.0994641921693
ACH-000223,-0.37462765515600005
ACH-000226,-0.28155592138
ACH-000227,-0.312373875345
ACH-000228,-0.212557460011
ACH-000231,-0.0679072092701
ACH-000232,-0.219161304786
ACH-000233,-0.06444561033269999
ACH-000234,-0.0209049202861
ACH-000235,-0.20198178498799998
ACH-000237,-0.254014489353
ACH-000238,-0.262867703909
ACH-000243,-0.044107095341
ACH-000244,-0.268062659326
ACH-000246,-0.12110199801100001
ACH-000248,-0.317710664077
ACH-000250,-0.296686376515
ACH-000251,-0.0562219758853
ACH-000253,-0.195070464678
ACH-000255,-0.30201389397100004
ACH-000256,-0.3454643773800001
ACH-000257,0.10292701743100001
ACH-000258,-0.147960773309
ACH-000259,-0.18246643071
ACH-000260,-0.117350994938
ACH-000261,-0.310488510442
ACH-000262,-0.09325013963649999
ACH-000263,-0.113004992915
ACH-000264,-0.10203907330499999
ACH-000265,-0.116546654477
ACH-000266,-0.22195103172800001
ACH-000272,0.00200923618399
ACH-000273,-0.14292563092399999
ACH-000274,-0.122602281157
ACH-000277,-0.15486760815
ACH-000278,-0.317017602728
ACH-000279,-0.144706166361
ACH-000280,-0.224479238453
ACH-000281,-0.255968913603
ACH-000288,-0.05050727590990001
ACH-000291,-0.161673739163
ACH-000293,-0.25911667862
ACH-000294,-0.0797601996263
ACH-000295,-0.336278197241
ACH-000296,-0.125481794958
ACH-000302,-0.257800022638
ACH-000304,-0.20511384975400002
ACH-000307,-0.11685637747300001
ACH-000308,-0.158694873288
ACH-000310,-0.244092583247
ACH-000311,-0.19765450253400002
ACH-000312,-0.0876369474032
ACH-000315,-0.038701657352699995
ACH-000316,-0.333534559746
ACH-000317,-0.167710252328
ACH-000318,-0.0945772378313
ACH-000319,-0.309959586858
ACH-000320,0.0728604377835
ACH-000322,0.12044801161900001
ACH-000323,-0.0969155589831
ACH-000324,-0.26371937980099996
ACH-000329,-0.372527630895
ACH-000330,-0.0626706320578
ACH-000331,-0.18459786700300002
ACH-000332,-0.178006776864
ACH-000334,0.00509307674222
ACH-000335,-0.175422365587
ACH-000336,-0.419435361052
ACH-000337,-0.287510162016
ACH-000339,-0.18859785177700003
ACH-000341,0.128895182996
ACH-000348,-0.330651538811
ACH-000350,-0.087711555825
ACH-000352,-0.40856969096600004
ACH-000356,-0.14229810820900002
ACH-000361,-0.292636025322
ACH-000362,-0.0846750502341
ACH-000363,-0.0995249319066
ACH-000364,-0.104330870685
ACH-000365,-0.05177537859299999
ACH-000366,-0.21327668339000003
ACH-000368,-0.117172839058
ACH-000374,-0.112111889835
ACH-000375,-0.10355305089299999
ACH-000376,-0.14999170627800001
ACH-000381,-0.145937737882
ACH-000383,-0.128446938059
ACH-000387,-0.0605716964507
ACH-000389,-0.31678349274
ACH-000390,-0.221168154073
ACH-000393,-0.08515617308000001
ACH-000395,-0.27983783270999996
ACH-000397,-0.20709722368099998
ACH-000401,-0.208893288373
ACH-000402,0.510305369331
ACH-000403,-0.156577825545
ACH-000404,-0.116234111061
ACH-000406,-0.248377845467
ACH-000407,-0.174402081032
ACH-000408,-0.195698488458
ACH-000410,-0.24909973754200002
ACH-000411,-0.387332729973
ACH-000414,-0.255508630874
ACH-000415,-0.116123174779
ACH-000416,-0.11214480715500001
ACH-000420,-0.205952689571
ACH-000421,-0.0282395820016
ACH-000424,-0.22372783316999997
ACH-000425,-0.122980008314
ACH-000426,0.0822402489543
ACH-000427,-0.37236419600500004
ACH-000433,0.0719404621146
ACH-000436,-0.152113174602
ACH-000444,-0.07296521193439999
ACH-000445,-0.181497020024
ACH-000448,-0.0921578614513
ACH-000450,-0.242022307491
ACH-000452,-0.130938995751
ACH-000454,-0.0047076602193100005
ACH-000458,-0.08877294457519999
ACH-000459,7.54996296095e-05
ACH-000460,-0.16259370113
ACH-000461,-0.08650740728119999
ACH-000463,-0.18065044267799998
ACH-000464,-0.307876085229
ACH-000466,-0.186711654042
ACH-000467,0.004072944238300001
ACH-000468,-0.111974396985
ACH-000469,-0.180641282126
ACH-000470,-0.273341802206
ACH-000471,-0.215079626563
ACH-000472,-0.21005155180799998
ACH-000473,0.11845157293099999
ACH-000475,-0.15578442302200002
ACH-000476,-0.189337149454
ACH-000477,-0.10719559024
ACH-000480,-0.22175484113699998
ACH-000481,-0.143633686756
ACH-000483,-0.39800290419
ACH-000484,-0.382781692784
ACH-000485,-0.357281166648
ACH-000486,-0.236661050634
ACH-000487,-0.225424165566
ACH-000488,-0.0709208065697
ACH-000490,-0.0954387437853
ACH-000491,-0.23470764171100003
ACH-000495,-0.0561887565073
ACH-000496,-0.11198244059599999
ACH-000499,-0.28441868386700003
ACH-000500,0.168905267907
ACH-000502,-0.111341084247
ACH-000503,0.238999497621
ACH-000505,-0.23075157204500002
ACH-000507,-0.114124804128
ACH-000510,-0.128258926842
ACH-000511,-0.24109198788000002
ACH-000512,0.175052931767
ACH-000516,-0.0823730185276
ACH-000517,-0.231064964507
ACH-000518,-0.186314423954
ACH-000520,0.00017646697331200002
ACH-000521,-0.106603130223
ACH-000522,-0.231894676318
ACH-000524,-0.136845260412
ACH-000527,-0.27512637248599997
ACH-000528,-0.16357739579000002
ACH-000537,-0.123833237047
ACH-000541,-0.34280156323
ACH-000542,-0.12250830616800001
ACH-000544,-0.344926861342
ACH-000545,-0.145223486328
ACH-000547,-0.048101052141
ACH-000548,-0.147090652535
ACH-000549,0.124999547606
ACH-000550,-0.17798859865400002
ACH-000552,-0.116079485999
ACH-000556,-0.238007042976
ACH-000557,-0.131189676212
ACH-000570,-0.177492243726
ACH-000571,-0.245507193117
ACH-000573,-0.33835609123899996
ACH-000576,-0.20112675337299998
ACH-000580,-0.23644952023200003
ACH-000584,-0.128003570098
ACH-000585,-0.19456311600600001
ACH-000588,-0.11918700465500001
ACH-000589,-0.0037473657860500006
ACH-000591,0.0409666806702
ACH-000593,-0.158397104352
ACH-000600,-0.013784394461299998
ACH-000601,-0.228608618539
ACH-000604,-0.359117809802
ACH-000605,-0.25911792539
ACH-000606,-0.190587438428
ACH-000608,-0.194545571805
ACH-000614,-0.17139320337299999
ACH-000616,-0.357063901405
ACH-000618,-0.0436096381245
ACH-000619,-0.35574809101800003
ACH-000620,-0.130994709011
ACH-000621,-0.13798250112500002
ACH-000622,-0.33870898786
ACH-000623,-0.277709729838
ACH-000624,-0.160506698717
ACH-000627,-0.0640710624272
ACH-000630,-0.11060839200200001
ACH-000632,-0.22478223954999998
ACH-000633,-0.35561442770199997
ACH-000637,-0.19358954009799997
ACH-000638,-0.239359175912
ACH-000646,-0.41083574526999994
ACH-000647,-0.107748592379
ACH-000648,-0.131841961728
ACH-000649,-0.22572968956099998
ACH-000651,-0.23397882254299998
ACH-000652,-0.101465450765
ACH-000653,-0.137956046492
ACH-000657,-0.183947375451
ACH-000658,-0.0145074486499
ACH-000661,-0.197397723227
