,IRAK4 (51135)
ACH-000004,0.115410346577
ACH-000007,-0.238480561345
ACH-000009,-0.195372718051
ACH-000011,0.148410393246
ACH-000012,0.0006171576155969999
ACH-000013,-0.0729867835691
ACH-000014,-0.259683339226
ACH-000015,-0.150134725677
ACH-000017,-0.006870708286699999
ACH-000018,0.0580913896727
ACH-000019,0.0352896341541
ACH-000021,-0.025170633006
ACH-000022,0.12511748570599998
ACH-000025,-0.196828440154
ACH-000028,-0.09260607836889999
ACH-000030,-0.06831651189780001
ACH-000035,-0.183500160564
ACH-000036,-0.0467335997996
ACH-000037,0.18898271815099998
ACH-000039,0.043578387956600004
ACH-000040,-0.21900262059300002
ACH-000041,-0.0783170043195
ACH-000042,-0.08579418392169999
ACH-000045,-0.0420695242552
ACH-000047,0.021025043679
ACH-000052,-0.312848134088
ACH-000053,0.0177826989402
ACH-000054,-0.116694677161
ACH-000055,0.145365638999
ACH-000060,0.116289849427
ACH-000067,-0.357803603396
ACH-000070,-0.0262913008288
ACH-000075,0.0659181990856
ACH-000078,-0.0881550048615
ACH-000082,-0.007433795293969999
ACH-000085,-0.038693704602300004
ACH-000086,-0.16317296998
ACH-000087,-0.241822534692
ACH-000092,-0.0920777693727
ACH-000095,-0.04781671379369999
ACH-000097,-0.09534265900019999
ACH-000098,-0.094899021768
ACH-000099,-0.248345996831
ACH-000108,0.153408701681
ACH-000113,-0.0163277368674
ACH-000115,-0.0313754569287
ACH-000116,0.0823345715372
ACH-000118,0.06737800433249999
ACH-000120,0.309371017202
ACH-000123,-0.207854417293
ACH-000127,-0.0912609428575
ACH-000128,-0.0651875426998
ACH-000132,0.0178670737099
ACH-000133,-0.204798377704
ACH-000137,0.109097123022
ACH-000138,-0.00808807534846
ACH-000142,-0.240443063114
ACH-000143,-0.19325441239799998
ACH-000146,-0.120487757804
ACH-000148,0.0151497681421
ACH-000150,-0.08388740213739998
ACH-000152,-0.223580941844
ACH-000153,-0.195138021467
ACH-000159,-0.119948846072
ACH-000160,-0.213529093591
ACH-000163,0.040969481492800004
ACH-000167,-0.32366207490800003
ACH-000168,0.132190446297
ACH-000169,0.0409629004716
ACH-000178,-0.11188288537999999
ACH-000182,-0.0498543955654
ACH-000183,-0.0476474161775
ACH-000188,-0.0308960172998
ACH-000189,0.168262608882
ACH-000190,-0.20845254109900002
ACH-000198,0.0714751905414
ACH-000204,-0.23343502595899998
ACH-000206,-0.167085959181
ACH-000207,-0.0161301126406
ACH-000211,-0.0540398415979
