,CPSF4 (10898)
ACH-000189,-1.46453154571
ACH-000190,-1.5900680875600002
ACH-000198,-1.7021656882
ACH-000204,-1.33205257395
ACH-000206,-1.9336393671799998
ACH-000207,-1.49525515653
ACH-000211,-1.4466994362299999
ACH-000215,-1.34230232977
ACH-000221,-1.50926983229
ACH-000222,-1.51061191085
ACH-000223,-1.80898006449
ACH-000226,-1.3402318404200002
ACH-000227,-1.6930325255399998
ACH-000228,-1.4585528137200001
ACH-000231,-1.56764533634
ACH-000232,-1.64926085784
ACH-000233,-1.28534552181
ACH-000234,-1.77992363665
ACH-000235,-1.45727751419
ACH-000237,-1.86621770877
ACH-000238,-1.3270634269
ACH-000243,-1.50831112658
ACH-000244,-1.4909212954299997
ACH-000246,-1.5781771239500002
ACH-000248,-1.5391355334999999
ACH-000250,-1.5514647827099999
ACH-000251,-1.26538276763
ACH-000253,-1.62625078741
ACH-000255,-1.54372840218
ACH-000256,-1.61601396394
ACH-000257,-1.7734456732
ACH-000258,-1.7613301073299998
ACH-000259,-1.4073345525999998
ACH-000260,-1.6741284577200002
ACH-000261,-1.75185504289
ACH-000262,-1.4462465762799999
ACH-000263,-1.87667057884
ACH-000264,-1.4625679670899998
ACH-000265,-1.48819089466
ACH-000266,-1.1435389645799998
ACH-000272,-1.64737814979
ACH-000273,-1.84917745718
ACH-000274,-1.53774553076
ACH-000277,-1.6064674232799998
ACH-000278,-1.59573394589
ACH-000279,-1.3583364088799998
ACH-000280,-1.56733770855
ACH-000281,-1.39808668884
ACH-000288,-1.5751387779600001
ACH-000291,-1.5662992009
ACH-000293,-1.79813210242
ACH-000294,-1.8662529772299998
ACH-000295,-1.50254770717
ACH-000296,-1.71705020348
ACH-000302,-1.90570032032
ACH-000304,-1.66834352036
ACH-000307,-1.3870964708000002
ACH-000308,-1.8661510417099998
ACH-000310,-1.88416996646
ACH-000311,-1.66418240988
ACH-000312,-1.5446129981
ACH-000315,-1.9920060063900003
ACH-000316,-1.65692879081
ACH-000317,-1.56952751274
ACH-000318,-1.9302625070299997
ACH-000319,-1.4962974343000002
ACH-000320,-1.69689148359
ACH-000322,-1.58313743808
ACH-000323,-1.2869041359
ACH-000324,-1.7265160038799998
ACH-000329,-1.5417476886500001
ACH-000330,-2.18919488122
ACH-000331,-1.6766155590600003
ACH-000332,-1.4906217087
ACH-000334,-1.8081579555900003
ACH-000335,-1.2226656312000002
ACH-000336,-1.5581397095299998
ACH-000337,-1.4290497911000002
ACH-000339,-1.5284758483399998
ACH-000341,-1.59325466025
ACH-000348,-1.76258190146
ACH-000350,-1.7665824033900002
ACH-000352,-1.6878512790600002
ACH-000356,-1.42047947504
ACH-000361,-1.63485965908
ACH-000362,-1.8461955323800001
ACH-000363,-1.45152298463
ACH-000364,-1.59281821974
ACH-000365,-1.50958747649
ACH-000366,-1.81214601728
ACH-000368,-1.30651828667
ACH-000374,-2.06552401657
ACH-000375,-1.7180495071900002
ACH-000376,-1.47999031716
ACH-000381,-1.60356194665
ACH-000383,-1.4171503285499998
ACH-000387,-1.52997050604
ACH-000389,-1.52435316402
ACH-000390,-1.5652223504
ACH-000393,-1.6951497091
ACH-000395,-1.70794305309
ACH-000397,-1.7308217780500001
ACH-000401,-1.70357425439
ACH-000402,-1.6801701941100002
ACH-000403,-1.54895199475
ACH-000404,-1.42246677867
ACH-000406,-1.4819879397799998
ACH-000407,-1.5353795939100001
ACH-000408,-1.65658858689
ACH-000410,-1.3714657118
ACH-000411,-1.6171222533200003
ACH-000414,-1.91032059556
ACH-000415,-1.49732130658
ACH-000416,-1.39935008369
ACH-000420,-1.42137115542
ACH-000421,-1.4995071715900001
ACH-000424,-1.4573670972200001
ACH-000425,-1.73179656064
ACH-000426,-1.63884910359
ACH-000427,-1.65977391835
ACH-000433,-1.5486160378100002
ACH-000436,-1.39786260424
ACH-000444,-1.66422861279
ACH-000445,-1.2866964964799998
ACH-000448,-1.57171220438
ACH-000450,-1.82047191292
ACH-000452,-1.9555058688299998
ACH-000454,-1.4994305968200001
ACH-000458,-1.57922386644
ACH-000459,-1.44467989359
ACH-000460,-1.51859866794
ACH-000461,-1.8988340330200002
ACH-000463,-1.53794163835
ACH-000464,-1.54592639942
ACH-000466,-1.5619352896
ACH-000467,-1.59850641609
ACH-000468,-1.62111102567
ACH-000469,-1.6887165234900001
ACH-000470,-1.70539774301
ACH-000471,-1.62355994419
ACH-000472,-1.73357415214
ACH-000473,-1.60791127592
ACH-000475,-1.5420928918099999
ACH-000476,-1.5466603311000002
ACH-000477,-1.42085848675
ACH-000480,-2.0317893687599997
ACH-000481,-1.79144236183
ACH-000483,-1.5596596338799997
ACH-000484,-1.77584662007
ACH-000485,-1.69272431761
ACH-000486,-1.54846353632
ACH-000487,-1.5655514023800001
ACH-000488,-1.4197692416499998
ACH-000490,-1.6326871227000002
ACH-000491,-1.5445271992700003
ACH-000495,-1.77149135599
ACH-000496,-1.74608650841
ACH-000499,-1.56142577225
ACH-000500,-1.73569768187
ACH-000502,-1.66245780518
ACH-000503,-1.4205068903
ACH-000505,-1.9834970742500002
ACH-000507,-1.29566992706
ACH-000510,-1.6927220366999998
ACH-000511,-1.7841983237599999
ACH-000512,-1.25601797186
ACH-000516,-1.85442749363
ACH-000517,-1.6510940375
ACH-000518,-1.4055865278400002
ACH-000520,-1.61524858931
ACH-000521,-1.2790553312100001
ACH-000522,-1.58894192523
ACH-000524,-1.4842734823600001
ACH-000527,-1.7112992171
ACH-000528,-1.4159589900299998
ACH-000537,-1.5887988938799997
ACH-000541,-1.3614096231200001
ACH-000542,-1.8317934986099997
ACH-000544,-1.31737837757
ACH-000545,-1.44974448825
ACH-000547,-1.48921254933
ACH-000548,-1.6329790157100001
ACH-000549,-1.6985180004799998
ACH-000550,-1.5724983963299999
ACH-000552,-1.3601365691499998
ACH-000556,-1.62015351491
ACH-000557,-2.0321277498400003
ACH-000570,-1.7499442997699999
ACH-000571,-1.25974003145
ACH-000573,-1.49761995881
ACH-000576,-1.5680675985799999
ACH-000580,-1.57815575268
ACH-000584,-1.5258802722
ACH-000585,-1.33863385114
ACH-000588,-1.6755325747999998
ACH-000589,-1.6457693204799997
ACH-000591,-1.43377756688
ACH-000593,-1.38907920732
ACH-000600,-1.22667031453
ACH-000601,-1.51163227255
ACH-000604,-1.7916705194599998
ACH-000605,-1.50790940595
ACH-000606,-1.54754961215
ACH-000608,-1.66241352713
ACH-000614,-1.8187585617299997
ACH-000616,-1.3837752184399998
ACH-000618,-1.7377437983000001
ACH-000619,-1.28185227183
ACH-000620,-1.76438499405
ACH-000621,-1.57259961949
ACH-000622,-1.45168838753
ACH-000623,-1.5478284153100001
ACH-000624,-1.53737408773
ACH-000627,-1.7931387820099998
ACH-000630,-1.6983559691999999
ACH-000632,-2.02530350723
ACH-000633,-1.92858399455
ACH-000637,-1.7149330299799999
ACH-000638,-1.4162877459299998
ACH-000646,-1.33427702783
ACH-000647,-1.60775823011
ACH-000648,-2.16429961356
ACH-000649,-1.4503421339899998
ACH-000651,-1.4452523030700002
ACH-000652,-1.28764315873
ACH-000653,-1.41008589639
ACH-000657,-1.47586397907
ACH-000658,-1.64845489064
ACH-000661,-1.76974659282
ACH-000662,-1.73285095838
ACH-000663,-0.949988642769
ACH-000665,-1.7367050102700001
ACH-000671,-1.5389502241100002
ACH-000673,-1.7160665219100002
ACH-000676,-1.62972544017
ACH-000677,-1.3675076639800001
ACH-000681,-1.7095336573
ACH-000682,-1.3747734506600002
ACH-000683,-1.6048022584200001
ACH-000684,-1.44550767215
ACH-000688,-0.5529893828069999
ACH-000693,-1.5339895722
ACH-000694,-1.48388275784
ACH-000695,-1.4228818331200002
ACH-000696,-1.5481567473700002
ACH-000697,-1.3146425150799999
ACH-000699,-1.5195543824000002
ACH-000701,-1.55985324572
ACH-000706,-1.49707958123
ACH-000711,-1.5375209056799999
ACH-000713,-1.71270067759
ACH-000714,-1.42632271372
ACH-000718,-1.57394982848
ACH-000720,-1.60493711729
ACH-000721,-1.68126030125
ACH-000724,-1.7476505268400002
ACH-000725,-1.3555425825999998
ACH-000732,-1.40202907984
ACH-000734,-1.47465609495
ACH-000735,-1.49646382445
ACH-000736,-1.5719140022799998
ACH-000738,-1.41366802011
ACH-000746,-1.46234934324
ACH-000747,-1.44623263368
ACH-000748,-1.78111463472
ACH-000753,-1.59134341274
ACH-000756,-1.55177359383
ACH-000757,-1.9466328425400001
ACH-000758,-1.5200273100200001
ACH-000760,-1.51965861014
ACH-000763,-1.4368371073299997
ACH-000764,-1.56908953768
ACH-000765,-1.5913819005899998
ACH-000766,-1.7402924160599997
ACH-000767,-1.63614905009
ACH-000768,-1.57568417992
ACH-000769,-1.33356733854
ACH-000770,-1.4639051004499999
ACH-000771,-1.4663351828400002
ACH-000773,-1.5274015275
ACH-000776,-1.58317439955
ACH-000777,-1.10605365286
ACH-000778,-1.68834322554
ACH-000781,-1.69301676053
ACH-000782,-1.66571899046
ACH-000783,-1.56432773908
ACH-000784,-1.48448315882
ACH-000785,-1.51734045075
ACH-000787,-1.5191387418200002
ACH-000788,-1.63591038665
ACH-000791,-1.59558668442
ACH-000792,-1.65044029123
ACH-000794,-1.63643251294
ACH-000796,-1.52399041379
ACH-000799,-1.38028765885
ACH-000800,-1.2615001783700002
ACH-000802,-1.55327488197
ACH-000804,-1.5839858464399998
ACH-000805,-1.4986943221
ACH-000809,-1.29565442585
ACH-000810,-2.19933950007
ACH-000811,-1.7441984998400002
ACH-000817,-1.50781497383
ACH-000819,-1.3865477719
ACH-000820,-1.8558057786900002
ACH-000821,-2.0844268913599997
ACH-000822,-1.06717212449
ACH-000823,-1.53809325799
ACH-000824,-1.71178999129
ACH-000827,-1.4741478090600002
ACH-000829,-1.4847699842700002
ACH-000831,-1.4666935363299998
ACH-000832,-1.4429350266999998
ACH-000833,-1.27166279768
ACH-000834,-1.73223536738
ACH-000835,-1.64312299958
ACH-000836,-1.72601522522
ACH-000837,-1.68637943507
ACH-000838,-1.71441127364
ACH-000839,-1.52876359882
ACH-000840,-1.6076621822400001
ACH-000841,-1.5900802070299997
ACH-000843,-1.48317365793
ACH-000846,-1.4960000995700002
ACH-000847,-1.4470347929799998
ACH-000848,-1.72912472122
ACH-000849,-1.4142610188299998
ACH-000851,-1.3550420352599999
ACH-000855,-1.9577391048099997
ACH-000856,-1.5406466241299999
ACH-000858,-1.2871928036700002
ACH-000859,-1.7947266138900002
ACH-000861,-1.41777953558
ACH-000862,-1.5485725182700003
ACH-000865,-1.5728659978200001
ACH-000866,-1.74352194586
ACH-000867,-1.48864029234
ACH-000869,-1.22510345829
ACH-000872,-1.56874178391
ACH-000873,-1.5982358884
ACH-000876,-1.54440400089
ACH-000878,-1.64696988836
ACH-000880,-1.51544422468
ACH-000881,-1.9948410898099997
ACH-000882,-1.5877187676499998
ACH-000884,-1.48907117287
ACH-000885,-1.36303416532
ACH-000887,-1.6117567657799998
ACH-000888,-1.4775085451700003
ACH-000889,-1.5804083383399998
ACH-000890,-1.8658507197599998
ACH-000896,-1.6067119406200001
ACH-000898,-1.45200931303
ACH-000900,-1.4024227687200002
ACH-000901,-1.76143700182
ACH-000905,-1.49237951931
ACH-000906,-1.61630679598
ACH-000907,-1.4375118199799999
ACH-000910,-1.9115175549
ACH-000911,-1.48310700122
ACH-000912,-1.3680192651299998
ACH-000913,-1.3181429765200001
ACH-000915,-1.5018991873199998
ACH-000916,-1.5519595222999998
ACH-000917,-1.60002908129
ACH-000921,-1.5291868047400001
ACH-000924,-1.5082810220899998
ACH-000926,-1.6334996365999999
ACH-000928,-1.6002613950600002
ACH-000929,-1.41375990838
ACH-000932,-1.6585557846099999
ACH-000935,-1.7429847288799998
ACH-000936,-1.46167803179
ACH-000937,-1.7468793298299998
ACH-000938,-1.61718439158
ACH-000939,-2.00737545733
ACH-000941,-1.77318072403
ACH-000943,-1.5382766650100002
ACH-000946,-1.67313008946
ACH-000947,-1.51022590674
ACH-000948,-1.56103181362
ACH-000950,-1.3998112093900001
ACH-000953,-1.76661288052
ACH-000957,-1.7453164920299997
ACH-000958,-1.59493475924
ACH-000960,-1.5912965783700002
ACH-000963,-1.8300721294799998
ACH-000968,-1.43349267229
ACH-000969,-1.57894996472
ACH-000973,-1.7396391012299999
ACH-000974,-1.6841892135499998
ACH-000975,-1.3477772928100002
ACH-000976,-1.61122631146
ACH-000978,-1.8101700747599998
ACH-000980,-1.57628394928
ACH-000984,-1.34830005314
ACH-000986,-1.4361903823299997
ACH-000988,-1.81552675027
ACH-000993,-1.5260307763999998
ACH-000994,-1.3887830541400001
ACH-000996,-1.346827536
ACH-001001,-1.64216162837
ACH-001020,-1.60937600356
ACH-001028,-1.5206552382799998
ACH-001031,-1.9362957588900003
ACH-001038,-1.564110766
ACH-001048,-1.55217931339
ACH-001050,-1.31052812781
ACH-001053,-1.7389565795700002
ACH-001054,-1.50624518917
ACH-001061,-1.4357367654700002
ACH-001067,-1.3675701536200002
ACH-001075,-1.3505502957
ACH-001096,-1.4525553795500001
ACH-001128,-1.75886367352
ACH-001134,-1.61736968029
ACH-001151,-1.6118373546
ACH-001163,-1.6034210154100001
ACH-001164,-1.5282262358899998
ACH-001173,-1.44703461572
ACH-001183,-1.5634369292599999
ACH-001184,-1.82371067949
ACH-001190,-1.90014466185
ACH-001192,-1.51665467447
ACH-001193,-1.7378941855400003
ACH-001196,-1.18339275226
ACH-001197,-1.51899161794
ACH-001205,-1.4958461948500001
ACH-001211,-1.49430561125
ACH-001212,-1.97903109686
ACH-001228,-1.7456053419
ACH-001232,-1.3898124845700002
ACH-001239,-1.6309480188699998
ACH-001274,-1.9579588366799998
ACH-001275,-1.37893855636
ACH-001277,-1.5161949911100001
ACH-001278,-1.9251247554
ACH-001280,-1.2659147024600002
ACH-001283,-1.5581355750299999
ACH-001289,-1.42520121595
ACH-001295,-1.6799217693000001
ACH-001300,-1.4184659336
ACH-001301,-1.7882552223900001
ACH-001302,-1.7633317024900002
ACH-001303,-1.64806654357
ACH-001306,-1.68857509599
ACH-001318,-1.67130570574
ACH-001322,-1.16430989625
ACH-001328,-1.52744214544
ACH-001332,-1.57763203014
ACH-001333,-1.4380800693200002
ACH-001336,-1.5182055462900002
ACH-001340,-1.5990757494799999
ACH-001346,-1.6515213234000001
ACH-001353,-1.48724389163
ACH-001354,-1.65402580796
ACH-001367,-1.47632993357
ACH-001368,-1.66535143676
ACH-001374,-1.7795316461300001
ACH-001375,-1.50200594669
ACH-001377,-1.5614735756799998
ACH-001380,-1.51419590961
ACH-001391,-1.8892760597799998
ACH-001407,-1.42976354109
ACH-001408,-1.8735294124200002
ACH-001413,-1.38270283843
ACH-001430,-1.31372677151
ACH-001431,-1.4310495330700002
ACH-001450,-1.93897150505
ACH-001496,-1.5443629489300001
ACH-001500,-1.56704713306
ACH-001521,-1.8787016167800001
ACH-001523,-1.4075954244799997
ACH-001532,-1.5081900632499998
ACH-001536,-1.3993909425600002
ACH-001550,-1.6614809872100003
ACH-001552,-1.27485001704
ACH-001554,-1.6342965576
ACH-001645,-1.75587561887
ACH-001654,-1.5688855318200001
ACH-001715,-1.57309363206
ACH-001735,-1.4285392493
ACH-001736,-1.39700023113
ACH-001737,-1.79012872867
ACH-001740,-1.64884317271
ACH-001745,-1.47787339864
ACH-001750,-1.30378645919
ACH-001765,-1.7137380827000002
ACH-001956,-1.54723389032
ACH-001957,-1.76504474215
