,DepMap_ID
13570,ACH-000037
13571,ACH-000037
13572,ACH-000037
13573,ACH-000037
48781,ACH-000157
156418,ACH-000469
214779,ACH-000607
363275,ACH-000806
451928,ACH-000902
496582,ACH-000929
525462,ACH-000941
562360,ACH-000954
566599,ACH-000955
566600,ACH-000955
582103,ACH-000960
629581,ACH-000973
629582,ACH-000973
633407,ACH-000974
633408,ACH-000974
781493,ACH-000992
781494,ACH-000992
781495,ACH-000992
781496,ACH-000992
781497,ACH-000992
781498,ACH-000992
781499,ACH-000992
781500,ACH-000992
781501,ACH-000992
781502,ACH-000992
811131,ACH-000993
839164,ACH-000996
1014124,ACH-001517
1099975,ACH-002116
1127423,ACH-002180
1157788,ACH-002242
1202827,ACH-002313
