,CADPS2 (93664)
ACH-000004,-0.0424277150745
ACH-000007,0.0205702776464
ACH-000009,-0.09056365900499999
ACH-000011,0.143815502119
ACH-000012,0.017904078801400002
ACH-000013,0.0164660188379
ACH-000014,-0.20697674707699998
ACH-000015,0.015632479294
ACH-000017,0.0541657633285
ACH-000018,0.038923986372
ACH-000019,-0.166954071177
ACH-000021,-0.134483158214
ACH-000022,-0.049432987374300005
ACH-000025,-0.0587581403011
ACH-000028,-0.0011294235868900002
ACH-000030,0.053439489924300004
ACH-000035,0.19969447101399998
ACH-000036,-0.035236405109599994
ACH-000037,-0.08359359363860001
ACH-000039,-0.0977202991901
ACH-000040,-0.033307624829
ACH-000041,-0.149164213094
ACH-000042,0.060378770269
ACH-000045,0.149802908427
ACH-000047,-0.0578516326415
ACH-000052,0.229077726624
ACH-000053,-0.08167939794760001
ACH-000054,-0.11700278223300001
ACH-000055,0.08623530161810002
ACH-000060,-0.0008963818108580001
ACH-000067,-0.10111654544700001
ACH-000070,-0.051445238636
ACH-000075,-0.154134695672
ACH-000078,0.0793360317208
ACH-000082,0.111789919837
ACH-000085,0.0284683999898
ACH-000086,0.175449595469
ACH-000087,0.122013437522
ACH-000092,0.08298764654900001
ACH-000095,0.0368982833451
ACH-000097,-0.0338530427186
ACH-000098,-0.0158654044888
ACH-000099,-0.0635727401712
ACH-000108,0.08321273586160001
ACH-000113,-0.0034284133135699998
ACH-000115,0.00372837717755
ACH-000116,0.13317352684
ACH-000118,0.05544175707309999
ACH-000120,-0.094464241453
ACH-000123,-0.10510674520199999
ACH-000127,-0.09741120262070001
ACH-000128,-0.0317655755161
ACH-000132,0.0690759563687
ACH-000133,0.318321290549
ACH-000137,0.139957095147
ACH-000138,0.18153331174600001
ACH-000142,0.090670704016
ACH-000143,-0.057102313482400004
ACH-000146,-0.0052409906166899995
ACH-000148,0.0792366075475
ACH-000150,0.214436244841
ACH-000152,-0.17375154075100002
ACH-000153,0.024178601773099998
ACH-000159,-0.126018361742
ACH-000160,0.010865395699400001
ACH-000163,0.12340265862
ACH-000167,-0.161253397529
ACH-000168,-0.016889252682000002
ACH-000169,0.0182268403112
ACH-000178,-0.11962661093699999
ACH-000182,0.0427290797688
ACH-000183,0.0974981893218
ACH-000188,0.07456216623310001
ACH-000189,0.19861536790399997
ACH-000190,0.19780862103500002
ACH-000198,0.0465253188408
ACH-000204,0.00541824690407
ACH-000206,0.137425013783
ACH-000207,0.11111765035900001
ACH-000211,0.030521143889000003
ACH-000215,0.0407543249821
ACH-000221,0.011289943593699999
ACH-000222,0.163394981621
ACH-000223,0.00202203159708
ACH-000226,0.032470479182700004
ACH-000227,0.218172773153
ACH-000228,-0.0163565617132
ACH-000231,0.0231563681185
ACH-000232,-0.125585923491
ACH-000233,0.215188036611
ACH-000234,0.0275738569207
ACH-000235,0.027134806966900002
ACH-000237,-0.0687003420594
ACH-000238,0.122919297726
ACH-000243,-0.055680940169099996
ACH-000244,0.00772824776218
ACH-000246,-0.0417305276314
ACH-000248,-0.0941490091338
ACH-000250,0.054025347148900005
ACH-000251,-0.339400962258
ACH-000253,-0.0588978128744
ACH-000255,-0.023363003735599998
ACH-000256,-0.00490760885575
ACH-000257,-0.19060470960200002
ACH-000258,-0.23410169903099998
ACH-000259,0.0310468966478
ACH-000260,-0.0192756246782
ACH-000261,0.039273124450199995
ACH-000262,0.367418713643
ACH-000263,0.10556588723799999
ACH-000264,-0.18225085528
ACH-000265,-0.0660582780395
ACH-000266,0.033200888812
ACH-000272,-0.09074462629699999
ACH-000273,0.123026759463
ACH-000274,0.037787359743900004
ACH-000277,-0.10175905377999998
ACH-000278,-0.0458523417447
ACH-000279,0.048175154023199995
ACH-000280,0.142731397515
ACH-000281,0.09598667055339999
ACH-000288,0.0314780548042
ACH-000291,-0.12654114464299998
ACH-000293,0.07208022107810001
ACH-000294,-0.0111755723322
ACH-000295,-0.266232544495
ACH-000296,0.0243533514935
ACH-000302,0.0374620955797
ACH-000304,-0.46475750079499994
ACH-000307,-0.0138206762486
