,TAGLN3 (29114)
ACH-000258,-0.27328410711
ACH-000259,-0.147153033291
ACH-000260,-0.223942079644
ACH-000261,-0.15320100502
ACH-000262,-0.0313827948633
ACH-000263,-0.0401918039659
ACH-000264,-0.0355409157759
ACH-000265,-0.0879081872151
ACH-000266,-0.180038115874
ACH-000272,-0.17624901559599998
ACH-000273,0.147408151851
ACH-000274,-0.290338490951
ACH-000277,-0.304234393831
ACH-000278,-0.0805112547479
ACH-000279,-0.190048399769
ACH-000280,-0.29564686365299997
ACH-000281,-0.192237399872
ACH-000288,-0.215171645867
ACH-000291,-0.152967063121
ACH-000293,-0.25268494349
ACH-000294,-0.007255590386749999
ACH-000295,0.00592920768474
ACH-000296,-0.321711842932
ACH-000302,-0.21657088319899997
ACH-000304,-0.29340051874899997
ACH-000307,-0.205230205302
ACH-000308,-0.0466871704046
ACH-000310,-0.27486635005300003
ACH-000311,-0.109852617681
ACH-000312,-0.019700437854400003
ACH-000315,-0.145113724188
ACH-000316,0.25876956135
ACH-000317,-0.17049280566599997
ACH-000318,-0.230633433708
ACH-000319,-0.31957589777600004
ACH-000320,-0.0312942536955
ACH-000322,0.03733462688480001
ACH-000323,-0.318353223483
ACH-000324,-0.163932563739
ACH-000329,-0.10577296476600001
ACH-000330,-0.330934253973
ACH-000331,-0.359384363508
ACH-000332,0.0323439899871
ACH-000334,-0.0930350076082
ACH-000335,0.0715585293275
ACH-000336,-0.111051383365
ACH-000337,-0.0493255859941
ACH-000339,-0.23854969933000003
ACH-000341,-0.480591930697
ACH-000348,-0.0801844750786
ACH-000350,-0.430039523358
ACH-000352,-0.19231667495000002
ACH-000356,-0.22878796627599998
ACH-000361,-0.339997810705
ACH-000362,-0.164877354504
ACH-000363,0.013736036525999999
ACH-000364,-0.190044036336
ACH-000365,-0.023978297955999997
ACH-000366,-0.1487471746
ACH-000368,0.009742453319879999
ACH-000374,0.0306479008824
ACH-000375,0.0087403547928
ACH-000376,-0.16524590118
ACH-000381,-0.24477255702
ACH-000383,-0.0502003305626
ACH-000387,-0.0807242385108
ACH-000389,-0.290939790041
ACH-000390,-0.127313826133
ACH-000393,-0.07407961944199999
ACH-000395,-0.37944788489500003
ACH-000397,-0.344586595638
ACH-000401,-0.22141119726199998
ACH-000402,-0.0722269969037
ACH-000403,-0.0832249843227
ACH-000404,-0.205708932592
ACH-000406,-0.194602662047
ACH-000407,-0.341216183498
ACH-000408,-0.22707464658100002
ACH-000410,-0.278029395028
ACH-000411,-0.21598192498500002
ACH-000414,-0.16406839114900001
ACH-000415,-0.301560381722
ACH-000416,-0.17638873654399997
ACH-000420,-0.34330479981
ACH-000421,-0.275315340372
ACH-000424,-0.321558326951
ACH-000425,-0.160917232384
ACH-000426,-0.513605585342
ACH-000427,-0.141936630904
ACH-000433,-0.22914394342900002
ACH-000436,-0.0158385747348
ACH-000444,-0.036169514767699994
ACH-000445,0.0766633207185
ACH-000448,-0.144965101738
ACH-000450,-0.187343170685
ACH-000452,-0.186710855436
ACH-000454,-0.158764511912
ACH-000458,-0.325280008118
ACH-000459,-0.053958251912199995
ACH-000460,-0.15501588514599998
ACH-000461,-0.047712151327200004
ACH-000463,-0.341981211427
ACH-000464,-8.27138353265e-05
ACH-000466,-0.051254769232900003
ACH-000467,-0.212259214805
ACH-000468,-0.043660524636
ACH-000469,-0.00717303554321
ACH-000470,-0.157070552188
ACH-000471,-0.128785755628
ACH-000472,-0.12401954131699999
ACH-000473,-0.12523872449
ACH-000475,-0.226002621358
ACH-000476,-0.0747734041061
ACH-000477,-0.354517965519
ACH-000480,-0.05106688554219999
ACH-000481,-0.299587945663
ACH-000483,-0.141256415479
ACH-000484,-0.324039148683
ACH-000485,-0.24075202558000003
ACH-000486,-0.11931243414300001
ACH-000487,0.0782217596798
ACH-000488,-0.182584195792
ACH-000490,-0.260506766053
ACH-000491,-0.06443536709980001
ACH-000495,-0.21468758650800002
ACH-000496,-0.27569188989599996
ACH-000499,-0.18942069447999998
ACH-000500,-0.00465402461781
ACH-000502,-0.07756009223469999
ACH-000503,-0.046878238998099994
ACH-000505,-0.3178063706
ACH-000507,-0.22628088052200002
ACH-000510,-0.007765894902390001
ACH-000511,-0.10187065758899999
ACH-000512,-0.200672459529
ACH-000516,-0.164999840474
ACH-000517,-0.18343480809999999
ACH-000518,-0.0907636755625
ACH-000520,-0.222978193304
ACH-000521,-0.421673992654
ACH-000522,-0.21296074399
ACH-000524,-0.23443302654599998
ACH-000527,-0.00246880884657
ACH-000528,-0.34165742005000005
ACH-000537,-0.170344109802
ACH-000541,-0.28198537133900003
ACH-000542,-0.0490442985613
ACH-000544,-0.395141916012
ACH-000545,-0.168626518577
ACH-000547,-0.5007271371249999
ACH-000548,-0.225359446501
ACH-000549,-0.11408779936899999
ACH-000550,-0.271849793163
ACH-000552,-0.18461582707899998
ACH-000556,-0.305206367613
ACH-000557,-0.08133335275289999
ACH-000570,-0.0336322446636
ACH-000571,-0.26271036169900003
ACH-000573,-0.0938989539237
ACH-000576,-0.09799187243460002
ACH-000580,-0.175409072653
ACH-000584,-0.287204971277
ACH-000585,-0.269602484325
ACH-000588,-0.368279524728
ACH-000589,-0.116095668361
ACH-000591,-0.156514404485
ACH-000593,-0.287358407389
ACH-000600,-0.2462263057
ACH-000601,-0.0675733716624
ACH-000604,-0.00937859194118
ACH-000605,-0.139757352247
ACH-000606,-0.060704846185599994
ACH-000608,0.0007038982696730001
ACH-000614,-0.0636740842895
ACH-000616,-0.14488714538699998
ACH-000618,-0.30839070521899997
ACH-000619,-0.361224271215
ACH-000620,-0.34388090756899997
ACH-000621,-0.06506859011180001
ACH-000622,0.166661682123
ACH-000623,-0.0410073727141
ACH-000624,-0.127701978932
ACH-000627,-0.0302184337772
ACH-000630,-0.102877298503
ACH-000632,-0.267517929757
ACH-000633,0.156362366909
ACH-000637,-0.273818987219
ACH-000638,-0.287968092707
ACH-000646,-0.280985813773
ACH-000647,-0.174714800831
ACH-000648,-0.301382546645
ACH-000649,-0.10755957283800001
ACH-000651,-0.23567635214299998
ACH-000652,0.096787830354
ACH-000653,-0.09816338062650001
ACH-000657,-0.12474654693
ACH-000658,-0.249491205059
ACH-000661,-0.17409113193300002
ACH-000662,-0.40871246715099996
ACH-000663,-0.18020648339099998
ACH-000665,-0.0139120777091
ACH-000671,-0.100113940853
ACH-000673,-0.08843068785160002
ACH-000676,-0.052148488432800004
ACH-000677,-0.22714143219900002
ACH-000681,-0.296082327072
ACH-000682,-0.186908014762
ACH-000683,-0.261925618351
ACH-000684,0.061091315602099995
ACH-000688,-0.176624297845
ACH-000693,-0.0955261144675
ACH-000694,-0.259576898301
ACH-000695,-0.437174656626
ACH-000696,-0.326814003255
ACH-000697,0.030419517639799998
ACH-000699,-0.124243413633
ACH-000701,-0.209325246229
ACH-000706,-0.192759401984
ACH-000711,-0.170906576369
ACH-000713,-0.11842766372199999
ACH-000714,-0.043368337185300004
ACH-000718,-0.192463227114
ACH-000720,-0.0988713190074
ACH-000721,-0.21223933188299998
ACH-000724,-0.35652078618199995
ACH-000725,0.165309389566
ACH-000732,-0.31159454124
ACH-000734,-0.08164631738969999
ACH-000735,-0.40508508659599995
ACH-000736,-0.267228047874
ACH-000738,-0.204507071196
ACH-000746,-0.122649926005
ACH-000747,-0.139723073968
ACH-000748,-0.271453594543
ACH-000753,0.0717096240902
ACH-000756,-0.264032757584
ACH-000757,-0.502304667196
ACH-000758,-0.265892972546
ACH-000760,-0.361781807918
ACH-000763,-0.19485778955400002
ACH-000764,0.120253558004
ACH-000765,-0.117100835197
ACH-000766,-0.18484337416299998
ACH-000767,-0.0716539193844
ACH-000768,-0.108769183796
ACH-000769,-0.17998700118900002
ACH-000770,-0.186857513812
ACH-000771,-0.220547017542
ACH-000773,-0.230517426259
ACH-000776,-0.00832877957853
ACH-000777,-0.11442104517000001
ACH-000778,-0.139596835627
ACH-000781,-0.103832370305
ACH-000782,-0.192945375533
ACH-000783,-0.0657030712954
ACH-000784,-0.320439294981
ACH-000785,-0.335557561425
ACH-000787,-0.0862645355457
ACH-000788,-0.156904397694
ACH-000791,-0.120645283012
ACH-000792,-0.14150246855
ACH-000794,-0.0731498063595
ACH-000796,-0.318654072477
ACH-000799,-0.042294268169099994
ACH-000800,-0.13773818009400002
ACH-000802,-0.26252806767
ACH-000804,-0.352446863883
ACH-000805,-0.049655887405
ACH-000809,-0.0339686699683
ACH-000810,-0.170185920535
ACH-000811,-0.197560560355
ACH-000817,0.0623198725667
ACH-000819,-0.166620692953
ACH-000820,-0.0691761439211
ACH-000821,-0.376217989943
ACH-000822,0.007813620490510001
ACH-000823,-0.0227562981817
ACH-000824,-0.17905418742499998
ACH-000827,-0.261115571683
ACH-000829,-0.154786339822
ACH-000831,-0.244644488213
ACH-000832,-0.228998845698
ACH-000833,-0.240453720673
ACH-000834,0.113722564816
ACH-000835,-0.285717828408
ACH-000836,-0.202244195357
ACH-000837,-0.159908760181
ACH-000838,-0.0167985637947
ACH-000839,-0.21978494596999998
ACH-000840,-0.22638744089899998
ACH-000841,-0.025973509593299998
ACH-000843,-0.206082751643
ACH-000846,-0.329679885154
ACH-000847,-0.164985244911
ACH-000848,-0.257899629396
ACH-000849,-0.39154273534100004
ACH-000851,-0.248993606204
ACH-000855,-0.272040975366
ACH-000856,-0.0166941572331
ACH-000858,-0.412723864568
ACH-000859,0.330155330591
ACH-000861,-0.294517290044
ACH-000862,-0.309677962356
ACH-000865,-0.190739099666
ACH-000866,-0.13525655491
ACH-000867,-0.293025873954
ACH-000869,-0.17572536644
ACH-000872,-0.356868049278
ACH-000873,-0.105299499454
ACH-000876,-0.0567068064922
ACH-000878,-0.106601479486
ACH-000880,-0.104496860445
ACH-000881,-0.23544364616799998
ACH-000882,-0.14816656110200002
ACH-000884,-0.075186233135
ACH-000885,-0.191619950738
ACH-000887,-0.0552964406893
ACH-000888,-0.09276596228869999
ACH-000889,-0.05857917775740001
ACH-000890,-0.114481865197
ACH-000896,-0.266983730403
ACH-000898,-0.293889600676
ACH-000900,-0.139319890112
ACH-000901,-0.1293432659
ACH-000905,-0.24812399830499998
ACH-000906,-0.100018503138
ACH-000907,0.019211674878099997
ACH-000910,-0.021285743853000003
ACH-000911,-0.37992352523199996
ACH-000912,-0.146757018593
ACH-000913,-0.08613320522639999
ACH-000915,-0.0435008417926
ACH-000916,-0.204539341844
ACH-000917,-0.32301202121100003
ACH-000921,-0.126401576375
ACH-000924,-0.23078699693399998
ACH-000926,-0.198762766309
ACH-000928,-0.33947309396700004
ACH-000929,-0.24260661811599998
ACH-000932,-0.042464883223900005
ACH-000935,0.0686298437038
ACH-000936,-0.28796898992
ACH-000937,-0.15304308033199998
ACH-000938,-0.0759888444356
ACH-000939,-0.03633729653
ACH-000941,-0.306018316349
ACH-000943,-0.143197937975
ACH-000946,-0.10445691072899999
ACH-000947,-0.07870896397739999
ACH-000948,-0.183749633871
ACH-000950,-0.286772309338
ACH-000953,-0.048291236458
ACH-000957,-0.312442036595
ACH-000958,0.009362033005620001
ACH-000960,-0.09132509662499999
ACH-000963,-0.234080550544
ACH-000968,-0.12562165644099998
ACH-000969,-0.131446407041
ACH-000973,-0.22582046258400001
ACH-000974,-0.0872857519051
ACH-000975,-0.21065915494100002
ACH-000976,-0.193397378937
ACH-000978,0.031896690419099996
ACH-000980,-0.08814344869389999
ACH-000984,-0.300216845735
ACH-000986,-0.330708638336
ACH-000988,-0.12253352531600001
ACH-000993,-0.0774140477735
ACH-000994,-0.409278806401
ACH-000996,-0.225340049914
ACH-001001,-0.130784146198
ACH-001020,-0.11288661431199999
ACH-001028,-0.197779466836
ACH-001031,-0.187559482191
ACH-001038,-0.336967602144
ACH-001048,-0.0586964174395
ACH-001050,-0.100925642189
ACH-001053,-0.187909106268
ACH-001054,-0.1251497361
ACH-001061,-0.166125171529
ACH-001067,-0.29986815853300003
ACH-001075,-0.39815749627700003
ACH-001096,-0.17467802410900002
ACH-001128,-0.297664142311
ACH-001134,-0.132282468111
ACH-001151,-0.109921723721
ACH-001163,-0.0658529196746
ACH-001164,0.0751061599774
ACH-001173,-0.208855122952
ACH-001183,-0.19961910110300002
ACH-001184,-0.106860983612
ACH-001190,-0.354134695174
ACH-001192,-0.183005607213
ACH-001193,-0.285252192269
ACH-001196,-0.307243387858
ACH-001197,-0.028134924690400003
ACH-001205,-0.189859945585
ACH-001211,0.0008421291658210001
ACH-001212,-0.468983870843
ACH-001228,-0.430588115761
ACH-001232,-0.200259438171
ACH-001239,-0.193054263457
ACH-001274,-0.31543110095
ACH-001275,-0.257483314956
ACH-001277,-0.169069913631
ACH-001278,-0.29831453155000004
ACH-001280,0.0555238622413
ACH-001283,-0.193046566035
ACH-001289,-0.165055554598
ACH-001295,-0.125862099457
ACH-001300,-0.191275386314
ACH-001301,-0.157562094435
ACH-001302,-0.336506148142
ACH-001303,0.147022676152
ACH-001306,-0.17401793052
ACH-001318,-0.292482194943
ACH-001322,-0.239181249489
ACH-001328,0.0509847596619
ACH-001332,-0.09164946235580002
ACH-001333,-0.0955088397316
ACH-001336,-0.37896659614399997
ACH-001340,-0.179147907272
ACH-001346,-0.26979004997
ACH-001353,-0.038830239440599996
ACH-001354,-0.43639547651699995
ACH-001367,-0.13814953113
ACH-001368,-0.0835563333538
ACH-001374,0.00822966964439
ACH-001375,-0.0617732720823
ACH-001377,-0.0385425197665
ACH-001380,-0.5637319058510001
ACH-001391,-0.131147528668
ACH-001407,-0.13740195779699999
ACH-001408,-0.0184243359434
ACH-001413,-0.156064609022
ACH-001430,-0.165136119726
ACH-001431,0.0421303400895
ACH-001450,-0.326616293274
ACH-001496,-0.190116102491
ACH-001500,-0.15518961678200002
ACH-001521,-0.255360461213
ACH-001523,-0.157231352268
ACH-001532,-0.151494313255
ACH-001536,0.025433896366599998
ACH-001550,-0.35144763361000003
ACH-001552,-0.244071961154
ACH-001554,-0.18568661631299999
ACH-001645,-0.07433837082
ACH-001654,-0.059648281957099994
ACH-001715,0.0202232630203
ACH-001735,-0.09136563253910002
ACH-001736,-0.161059064272
ACH-001737,-0.0699020371054
ACH-001740,-0.178539028153
ACH-001745,-0.296359445206
ACH-001750,-0.221272214831
ACH-001765,-0.004602075849340001
ACH-001956,-0.146587447732
ACH-001957,-0.19266173782200002
