,DAND5 (199699)
ACH-000627,-0.421755226763
ACH-000630,-0.27328124111499996
ACH-000632,-0.104443522645
ACH-000633,-0.157464645542
ACH-000637,-0.303754949039
ACH-000638,-0.21767752065
ACH-000646,-0.0691215672845
ACH-000647,-0.09946384919639999
ACH-000648,-0.165241758401
ACH-000649,-0.156160497133
ACH-000651,-0.09789825566579999
ACH-000652,-0.190433442062
ACH-000653,-0.059936051409099994
ACH-000657,-0.20214976510000002
ACH-000658,-0.27359009928399997
ACH-000661,-0.105796705916
ACH-000662,-0.044417100597299995
ACH-000663,-0.07921545758830001
ACH-000665,-0.35382110176
ACH-000671,-0.20102459859000002
ACH-000673,-0.40831649367600004
ACH-000676,-0.0875020575152
ACH-000677,-0.00505014712487
ACH-000681,-0.07722539865339999
ACH-000682,-0.492299546418
ACH-000683,-0.34515531783
ACH-000684,-0.108309360194
ACH-000688,-0.377695304533
ACH-000693,-0.250010074798
ACH-000694,-0.0981229039556
ACH-000695,0.0991476436485
ACH-000696,-0.159888479797
ACH-000697,-0.138516938062
ACH-000699,-0.469759591972
ACH-000701,-0.33597561370800005
ACH-000706,-0.332856184541
ACH-000711,-0.258364143619
ACH-000713,-0.232127753882
ACH-000714,-0.243678831778
ACH-000718,-0.273759000118
ACH-000720,-0.270567473738
ACH-000721,-0.317819601474
ACH-000724,-0.296015064564
ACH-000725,-0.3892223715
ACH-000732,-0.184006531936
ACH-000734,-0.31775783559
ACH-000735,-0.059274990977900004
ACH-000736,0.07412277019449999
ACH-000738,-0.30392780072299996
ACH-000746,-0.0439849259617
ACH-000747,-0.246358947134
ACH-000748,-0.18409575787000002
ACH-000753,-0.115754617369
ACH-000756,-0.362078934807
ACH-000757,-0.0576777411137
ACH-000758,-0.159850865711
ACH-000760,-0.212170724893
ACH-000763,-0.05248654099780001
ACH-000764,-0.235446395629
ACH-000765,-0.09357660516920001
ACH-000766,-0.131301289492
ACH-000767,-0.242004315947
ACH-000768,-0.305882054942
ACH-000769,-0.406572990319
ACH-000770,-0.15556244097799998
ACH-000771,-0.156320860278
ACH-000773,0.0407269272147
ACH-000776,-0.429044806752
ACH-000777,-0.177408847265
ACH-000778,-0.42691703228100003
ACH-000781,-0.22726589733600003
ACH-000782,-0.155275885802
ACH-000783,-0.186023981846
ACH-000784,-0.174118339874
ACH-000785,-0.34671012623400005
ACH-000787,-0.11464804852600001
ACH-000788,-0.304771626208
ACH-000791,-0.147526201611
ACH-000792,-0.361832494366
ACH-000794,-0.301870083954
ACH-000796,-0.0967167120184
ACH-000799,-0.38672557865900004
ACH-000800,-0.645537892729
ACH-000802,-0.345018299405
ACH-000804,-0.497139093925
ACH-000805,-0.44448329635399997
ACH-000809,-0.215867071987
ACH-000810,-0.14267858763
ACH-000811,-0.19468781361600002
ACH-000817,-0.13247201456399998
ACH-000819,-0.103770643732
ACH-000820,-0.101725556384
ACH-000821,-0.32183916316100003
ACH-000822,-0.17977292145100002
ACH-000823,-0.31869937565
ACH-000824,-0.179463436636
ACH-000827,-0.0731441393255
ACH-000829,0.038794738168
ACH-000831,-0.167106271117
ACH-000832,-0.27847659256499996
ACH-000833,-0.49111473374
ACH-000834,-0.170838296186
ACH-000835,-0.12379167434699999
ACH-000836,-0.573792340172
ACH-000837,-0.18027825167599998
ACH-000838,-0.131974176218
ACH-000839,-0.272562840515
ACH-000840,0.156341162995
ACH-000841,-0.15511926973600002
ACH-000843,-0.155504841706
ACH-000846,-0.26770159394799997
ACH-000847,0.07999260590710001
ACH-000848,-0.23249291967099997
ACH-000849,-0.264114333295
ACH-000851,-0.104563821396
ACH-000855,0.00869230749147
ACH-000856,-0.217525607472
ACH-000858,-0.347382740897
ACH-000859,-0.476031078439
ACH-000861,-0.303691533209
ACH-000862,-0.175595362909
ACH-000865,-0.17659410927000002
ACH-000866,-0.11181875975500001
ACH-000867,-0.213728787192
ACH-000869,-0.126921161619
ACH-000872,-0.33758598507700005
ACH-000873,-0.326470842164
ACH-000876,-0.204069391604
ACH-000878,-0.24193767965399998
ACH-000880,-0.233026829887
ACH-000881,-0.151242058567
ACH-000882,-0.203678690862
ACH-000884,-0.24972501292100002
ACH-000885,-0.282605451865
ACH-000887,-0.296673079995
ACH-000888,-0.06540209077050001
ACH-000889,-0.0051030534363800005
ACH-000890,0.0489880586763
ACH-000896,-0.26335712142400003
ACH-000898,-0.237969520415
ACH-000900,-0.22513615942899998
ACH-000901,-0.258104151741
ACH-000905,-0.17545897385
ACH-000906,-0.26457411386
ACH-000907,-0.08065083268189999
ACH-000910,-0.027703105238700003
ACH-000911,-0.179255715935
ACH-000912,-0.166692828904
ACH-000913,0.06717413683
ACH-000915,-0.189395213207
ACH-000916,-0.0074563535252900005
ACH-000917,-0.05176961139380001
ACH-000921,-0.183675751356
ACH-000924,-0.113066239705
ACH-000926,-0.007099134631020001
ACH-000928,-0.43217563326
ACH-000929,-0.22918787802499999
ACH-000932,-0.289043364777
ACH-000935,-0.212534533882
ACH-000936,-0.29338949549800003
ACH-000937,-0.220209663157
ACH-000938,-0.16802460268199998
ACH-000939,-0.298146255757
ACH-000941,-0.437103376575
ACH-000943,-0.210758750242
ACH-000946,-0.326498837348
ACH-000947,-0.16873492319000002
ACH-000948,-0.269291344655
ACH-000950,-0.252510405371
ACH-000953,-0.161426630724
ACH-000957,-0.013517142319100001
ACH-000958,0.00209891947845
ACH-000960,-0.0583142067076
ACH-000963,-0.19349818202799998
ACH-000968,-0.0137027185217
ACH-000969,-0.18991748309999998
ACH-000973,-0.191403393333
ACH-000974,-0.12085553726199999
ACH-000975,-0.237738606446
ACH-000976,-0.133745146693
ACH-000978,0.140440074255
ACH-000980,-0.10906677975500001
ACH-000984,-0.15674737533500002
ACH-000986,-0.241463801321
ACH-000988,-0.16917390349599998
ACH-000993,-0.46616630589599994
ACH-000994,-0.2353391372
ACH-000996,-0.030950265379400002
ACH-001001,-0.191610743754
ACH-001020,-0.385945684446
ACH-001028,-0.20973580839000003
ACH-001031,-0.0931899192832
ACH-001038,-0.231003461052
ACH-001048,-0.233189239723
ACH-001050,-0.275576136895
ACH-001053,-0.169305495207
ACH-001054,-0.0649775588225
ACH-001061,-0.14462181661499998
ACH-001067,-0.255539647903
ACH-001075,-0.11022249887800001
ACH-001096,-0.244399998281
ACH-001128,-0.403607383816
ACH-001134,-0.112289430651
ACH-001151,-0.10934855542500001
ACH-001163,-0.0894619372774
ACH-001164,-0.349312336674
ACH-001173,-0.28573499328
ACH-001183,-0.15716614384299998
ACH-001184,-0.259364947954
ACH-001190,-0.18253515469099998
ACH-001192,-0.155347050747
ACH-001193,-0.12387679300599999
ACH-001196,-0.19288160258200002
ACH-001197,-0.15529488519600002
ACH-001205,-0.256519246208
ACH-001211,-0.0666885472129
ACH-001212,-0.11999411043500001
ACH-001228,-0.415042713099
ACH-001232,-0.159785622499
ACH-001239,-0.0168282239307
ACH-001274,-0.256757171894
ACH-001275,-0.22839549077
ACH-001277,-0.043883600943099996
ACH-001278,-0.091255385664
ACH-001280,-0.43934778488399995
ACH-001283,-0.14341663149
ACH-001289,-0.0117173980904
ACH-001295,-0.119111964195
ACH-001300,-0.280107944125
ACH-001301,-0.16633637420800002
ACH-001302,-0.42579075999899996
ACH-001303,0.00758232487726
ACH-001306,-0.301723268387
ACH-001318,-0.331185534193
ACH-001322,-0.169283760286
ACH-001328,-0.407269800216
ACH-001332,-0.36099966391599997
ACH-001333,-0.227556520909
ACH-001336,-0.08666150527149999
ACH-001340,-0.189630848132
ACH-001346,-0.41497837374200003
ACH-001353,-0.20421917109700002
ACH-001354,-0.00875893039506
ACH-001367,-0.0939492796873
ACH-001368,-0.32731097345800003
ACH-001374,-0.326766126253
ACH-001375,-0.287413507256
ACH-001377,-0.178467392367
ACH-001380,-0.313115450895
ACH-001391,-0.332021510879
ACH-001407,-0.215337898484
ACH-001408,-0.20016403342099998
ACH-001413,-0.362203032188
ACH-001430,-0.055923709903999995
ACH-001431,-0.324184234393
ACH-001450,-0.29725723553399996
ACH-001496,-0.20827683503400002
ACH-001500,-0.34119482447300004
ACH-001521,-0.276390261939
ACH-001523,-0.256492613772
ACH-001532,-0.225040112592
ACH-001536,-0.210449425063
ACH-001550,-0.0440439926621
ACH-001552,-0.16937520504700002
ACH-001554,-0.178105320136
ACH-001645,-0.1536269578
ACH-001654,-0.334278500748
ACH-001715,-0.36985943157300005
ACH-001735,-0.067769056711
ACH-001736,-0.0896999038601
ACH-001737,-0.42007115429499997
ACH-001740,-0.31105910753000005
ACH-001745,-0.351133332505
ACH-001750,-0.464218275815
ACH-001765,-0.180054841595
ACH-001956,-0.246528800878
ACH-001957,0.026278082015
