,BCAR3 (8412)
ACH-000004,0.21807038279899998
ACH-000007,0.336862793699
ACH-000009,0.0254184395714
ACH-000011,-0.059199109407599995
ACH-000012,0.10784799950099999
ACH-000013,0.0246723694799
ACH-000014,-0.019066608051599997
ACH-000015,-0.101124081436
ACH-000017,0.0146763548364
ACH-000018,-0.09354429237839999
ACH-000019,0.16856507839600002
ACH-000021,0.148601615881
ACH-000022,0.0934906924624
ACH-000025,-0.513535981484
ACH-000028,-0.00349518937483
ACH-000030,0.051561387814699995
ACH-000035,0.0775158830831
ACH-000036,0.196874533264
ACH-000037,0.0846570727959
ACH-000039,0.0172893727988
ACH-000040,0.048871294862599994
ACH-000041,0.232940923536
ACH-000042,0.07637792034339999
ACH-000045,0.0350728513696
ACH-000047,-0.0550125623204
ACH-000052,0.00834068596595
ACH-000053,0.18622173053
ACH-000054,-0.271556843807
ACH-000055,0.162099647407
ACH-000060,-0.724370293591
ACH-000067,0.0585592042201
ACH-000070,0.037448324540300004
ACH-000075,-0.031745412947499996
ACH-000078,-0.0538475415601
ACH-000082,-0.16443342296
ACH-000085,-0.00439987566816
ACH-000086,0.057878369810199996
ACH-000087,0.165610578323
ACH-000092,-0.164438799861
ACH-000095,0.043410870010099994
ACH-000097,-0.132115098676
ACH-000098,-0.016174887782199998
ACH-000099,-0.104672496598
ACH-000108,0.059585322188499996
ACH-000113,-0.06905570879989999
ACH-000115,0.39918192807499997
ACH-000116,0.0487195788024
ACH-000118,-0.29144331013
ACH-000120,-0.12857879947599998
ACH-000123,0.0652241517536
ACH-000127,-0.11292653136900001
ACH-000128,0.231261344185
ACH-000132,-0.050074903605899994
ACH-000133,-0.0634215188495
ACH-000137,0.11211128511099999
ACH-000138,0.056304261146400005
ACH-000142,-0.24369491060899998
ACH-000143,0.0182807305655
ACH-000146,0.142421635455
ACH-000148,0.00218384188162
ACH-000150,-0.106504259662
ACH-000152,-0.19947752317200002
ACH-000153,-0.158661583222
ACH-000159,0.24578773560400002
ACH-000160,-0.048106116737099996
ACH-000163,0.383654501124
ACH-000167,-0.571214162194
ACH-000168,0.15590660192800002
ACH-000169,0.158334129408
ACH-000178,-0.226936627196
ACH-000182,0.022201757034900002
ACH-000183,0.0330371547727
ACH-000188,0.11103757994899999
ACH-000189,0.17248044253699998
ACH-000190,-0.206952810442
ACH-000198,0.018832769326400003
ACH-000204,-0.0640543535103
ACH-000206,0.00620093162917
ACH-000207,-0.0808494207456
ACH-000211,0.10411897391899999
ACH-000215,-0.033187805329900004
ACH-000221,-0.0769350322534
ACH-000222,-0.130561765694
ACH-000223,-0.07703463301039999
ACH-000226,-0.019255382507200002
ACH-000227,0.149231308252
ACH-000228,-0.026112111231299997
ACH-000231,0.07980351008469999
ACH-000232,-0.0799137127067
ACH-000233,0.137699054008
ACH-000234,0.313108570478
ACH-000235,-0.00930657958639
ACH-000237,-0.08719901978939999
ACH-000238,-0.34674875569700003
ACH-000243,0.0976142785594
ACH-000244,-0.04221888625990001
ACH-000246,-0.0251240624765
ACH-000248,-0.1794394281
ACH-000250,0.142504223517
ACH-000251,-0.029913221365
ACH-000253,0.251116713602
ACH-000255,-0.055274964591300005
ACH-000256,0.255422115211
ACH-000257,0.0346810326822
ACH-000258,0.45424884328500004
ACH-000259,-0.0121849398449
ACH-000260,-0.0965328782981
ACH-000261,-0.10748327535999999
ACH-000262,-0.0385750064711
ACH-000263,-0.0697315746775
ACH-000264,-0.05765363152530001
ACH-000265,-0.043431477840999995
ACH-000266,0.09925874725739998
ACH-000272,-0.17430652785300002
ACH-000273,0.183019540971
ACH-000274,-0.282337250089
ACH-000277,0.329525157843
ACH-000278,0.059042567811
ACH-000279,0.08542551177589999
ACH-000280,0.00893224524768
ACH-000281,0.19265903858199998
ACH-000288,0.0013488370336899999
ACH-000291,-0.00493588367067
ACH-000293,-0.0355057791349
ACH-000294,0.106481340781
ACH-000295,0.153780317533
ACH-000296,0.099472655108
ACH-000302,0.157205257497
ACH-000304,0.236189345205
ACH-000307,0.0871820644918
ACH-000308,0.055551811432099994
ACH-000310,-0.0639291065258
ACH-000311,-0.0359027155581
ACH-000312,-0.0462871925853
ACH-000315,-0.0635300520816
ACH-000316,0.0896673565739
ACH-000317,0.131714980549
ACH-000318,-0.0747582015469
ACH-000319,0.315167525957
ACH-000320,-0.29333309627099996
ACH-000322,0.050443360293699994
ACH-000323,0.010124019120299999
ACH-000324,-0.025638149786200003
ACH-000329,-0.0587416090115
ACH-000330,-0.29844751011799997
ACH-000331,-0.22552251959199998
ACH-000332,0.07017401147480001
ACH-000334,-0.043599217084599996
ACH-000335,-0.19724095146600001
ACH-000336,-0.0786279475826
ACH-000337,0.142335389501
ACH-000339,-0.18099858729200002
ACH-000341,-0.0207479830875
ACH-000348,-0.0561993493683
ACH-000350,0.163352091934
ACH-000352,0.101059038308
ACH-000356,0.271787328052
ACH-000361,0.16564208648700002
ACH-000362,-0.0969258087668
ACH-000363,0.133370887586
ACH-000364,0.058853820427800005
ACH-000365,0.0887840640937
ACH-000366,0.040330985503300006
ACH-000368,-0.12237141657600001
ACH-000374,0.154552631434
ACH-000375,-0.033366041157
ACH-000376,0.0434151492638
ACH-000381,-0.011336984807799998
ACH-000383,-0.0994150410687
ACH-000387,0.177158007232
ACH-000389,-0.043462586651599994
ACH-000390,-0.153213404285
ACH-000393,0.139170103362
ACH-000395,-0.710862885784
ACH-000397,0.016690459086500003
ACH-000401,0.11619663836100001
ACH-000402,0.483627689561
ACH-000403,0.059560887547699996
ACH-000404,0.0187035749224
ACH-000406,-0.00146084361262
ACH-000407,-0.0869883189071
ACH-000408,-0.120395900291
ACH-000410,-0.0144369113524
ACH-000411,0.197339543332
ACH-000414,0.0829841871794
ACH-000415,-0.14809721398
ACH-000416,-0.09005409506010001
ACH-000420,-0.027382158743199998
ACH-000421,0.137609047924
ACH-000424,-0.0111751487436
ACH-000425,0.200056256237
ACH-000426,0.217238355642
ACH-000427,0.18703271841699998
ACH-000433,-0.023514500223099997
