,GCK (2645)
ACH-000004,0.00511178399141
ACH-000007,0.128834935332
ACH-000009,0.015338791685799998
ACH-000011,0.105428494926
ACH-000012,0.0778758823559
ACH-000013,0.023145222048800002
ACH-000014,-0.0282048513468
ACH-000015,0.07830099933899999
ACH-000017,0.280339163773
ACH-000018,-0.09340724772710002
ACH-000019,0.04560097115540001
ACH-000021,0.1215306218
ACH-000022,0.0157970576472
ACH-000025,0.07876776686300001
ACH-000028,0.22677752654199998
ACH-000030,0.12560134488500002
ACH-000035,-0.08747981779930002
ACH-000036,0.09318521178760002
ACH-000037,0.0130766355162
ACH-000039,0.240011751145
ACH-000040,-0.12555896147099999
ACH-000041,-0.0181564250506
ACH-000042,-0.044602671541400005
ACH-000045,0.13191549442199998
ACH-000047,0.0552277927264
ACH-000052,0.10673878500499999
ACH-000053,0.061768186931300005
ACH-000054,0.125918596364
ACH-000055,0.0478839259265
ACH-000060,-0.00900599396356
ACH-000067,0.166414211408
ACH-000070,0.0680598359712
ACH-000075,-0.0227346484368
ACH-000078,0.24890114342300002
ACH-000082,0.006186483064879999
ACH-000085,0.14938070716399998
ACH-000086,0.24553398006700003
ACH-000087,0.116985646581
ACH-000092,0.19400292040300002
ACH-000095,0.07494899507
ACH-000097,0.24183153863600002
ACH-000098,0.119268881705
ACH-000099,0.13586046332
ACH-000108,0.05042297689209999
ACH-000113,0.0557354366645
ACH-000115,0.14598461142400002
ACH-000116,0.13859784213600002
ACH-000118,0.108032838445
ACH-000120,0.0478049314855
ACH-000123,0.292999701953
ACH-000127,0.11332160055700001
ACH-000128,-0.0221203554236
ACH-000132,0.37469352027900005
ACH-000133,0.0174102392586
ACH-000137,-0.07769792128339999
ACH-000138,0.0544934952254
ACH-000142,-0.176403556559
ACH-000143,0.0949168770358
ACH-000146,0.09532961635420001
ACH-000148,0.24075160011500002
ACH-000150,0.19194164561000002
ACH-000152,0.143292201889
ACH-000153,0.15469759165799998
ACH-000159,-0.0690354571322
ACH-000160,0.0364302038517
ACH-000163,0.146253481975
ACH-000167,0.0877722739797
ACH-000168,-0.0585844513073
ACH-000169,0.0399991651321
ACH-000178,0.0879891570002
ACH-000182,0.12272115132099999
ACH-000183,0.0602853549388
ACH-000188,0.037359760709300006
ACH-000189,0.0405272358915
ACH-000190,0.0912679182042
ACH-000198,0.19590364117400003
ACH-000204,-0.0444578308304
ACH-000206,0.0846947832834
ACH-000207,-0.0193418701008
ACH-000211,0.0711077331773
ACH-000215,0.129689871004
ACH-000221,-0.058526832215200005
ACH-000222,-0.016532475889700003
ACH-000223,0.118875769748
ACH-000226,0.08725287131989999
ACH-000227,0.09992051515730001
ACH-000228,-0.09098910682849999
ACH-000231,-0.005556410806529999
ACH-000232,0.14872494406300002
ACH-000233,0.028391017086400003
ACH-000234,0.0352910317866
ACH-000235,0.14660777054500002
ACH-000237,0.0128668964808
ACH-000238,-0.05779759782880001
ACH-000243,-0.03692388167380001
ACH-000244,-0.0915221905174
ACH-000246,0.10070516076700001
ACH-000248,0.227074587259
ACH-000250,0.039973930946699994
ACH-000251,0.35928937457500004
ACH-000253,0.0856879705855
ACH-000255,0.0804870285133
ACH-000256,0.140445271345
ACH-000257,0.015517034999899999
ACH-000258,-0.00443134432105
ACH-000259,0.0393397515605
ACH-000260,0.060333622243800004
ACH-000261,-0.019155020870099997
ACH-000262,0.023408311044200002
ACH-000263,0.20389585499200003
ACH-000264,0.00796696190014
ACH-000265,0.212181660812
ACH-000266,0.031762708769
ACH-000272,0.110180926209
ACH-000273,0.17522840084000002
ACH-000274,0.1604085982
ACH-000277,0.011656730177899999
ACH-000278,0.130896408056
ACH-000279,0.08081840041560001
ACH-000280,-0.00913424245195
ACH-000281,-0.035987044734300005
ACH-000288,-0.0094767248504
ACH-000291,-0.0171409856627
ACH-000293,-0.0545193244718
ACH-000294,0.11722783524599999
ACH-000295,0.164843574104
ACH-000296,0.226661664512
ACH-000302,0.0715258826855
ACH-000304,0.0340114036741
ACH-000307,0.011687218366399998
ACH-000308,0.0142740473689
ACH-000310,0.19806154287799999
ACH-000311,0.138520363265
ACH-000312,0.0818819052047
ACH-000315,-0.122129941926
ACH-000316,0.06728219743990001
ACH-000317,0.502169408758
ACH-000318,0.131999572374
ACH-000319,0.162509113463
ACH-000320,-0.03878125752
ACH-000322,0.0845455912709
ACH-000323,0.032965323306
ACH-000324,0.144314382936
ACH-000329,0.0201007041673
ACH-000330,0.115231923903
ACH-000331,0.214524957381
ACH-000332,0.152265494843
ACH-000334,0.174195246289
ACH-000335,0.264359630322
ACH-000336,0.272930263266
ACH-000337,-0.0580823214625
ACH-000339,0.059376629809099996
ACH-000341,0.154551988466
ACH-000348,0.120859585915
ACH-000350,0.10330267002
ACH-000352,0.174951922017
ACH-000356,-0.107285840491
ACH-000361,0.150011666251
ACH-000362,-0.00247402170442
ACH-000363,0.131547248363
ACH-000364,0.0902666187582
ACH-000365,-0.08512708726839999
ACH-000366,0.05848997192580001
ACH-000368,0.282478415605
ACH-000374,0.051628872543699994
ACH-000375,0.290973759808
ACH-000376,0.12796828234000002
ACH-000381,-0.0668665448531
ACH-000383,0.0623808927235
ACH-000387,0.101550704126
ACH-000389,-0.042330324948100004
ACH-000390,0.141636638521
ACH-000393,-0.0378192843431
ACH-000395,-0.14763551844699999
ACH-000397,0.105395527621
ACH-000401,0.045726611977500005
ACH-000402,-0.00956455487413
ACH-000403,0.215800555928
ACH-000404,0.19975675886500002
ACH-000406,0.0310922187447
ACH-000407,0.0346881459638
ACH-000408,-0.0775201847156
ACH-000410,0.0139238767395
ACH-000411,0.102091321501
ACH-000414,0.07044303791710001
ACH-000415,-0.021593723447599997
ACH-000416,-0.0211096573951
ACH-000420,0.117500260578
ACH-000421,0.0635506717985
ACH-000424,0.10364581000499999
ACH-000425,0.112377082677
ACH-000426,0.231312251193
ACH-000427,0.216088356643
ACH-000433,0.09375906151550001
ACH-000436,0.020429475415499998
ACH-000444,-0.0781674049549
ACH-000445,0.13385099283
ACH-000448,0.0292634139397
ACH-000450,0.107085721465
ACH-000452,-0.125880307704
ACH-000454,-0.13756484843699998
ACH-000458,0.07558857999210002
ACH-000459,0.105581314055
ACH-000460,0.0699893911542
ACH-000461,0.0181950448024
ACH-000463,0.143946950601
ACH-000464,0.0669633834463
ACH-000466,0.163812119849
ACH-000467,0.186210595574
ACH-000468,0.21415668632399998
ACH-000469,0.07784057926739998
ACH-000470,0.00100094801216
ACH-000471,0.06261227032080001
ACH-000472,0.0903215717942
ACH-000473,0.138552484463
ACH-000475,0.143511343292
ACH-000476,0.00349702006666
ACH-000477,0.24415697367699998
ACH-000480,0.013048767534100001
ACH-000481,0.187470447304
ACH-000483,0.23265937706300002
ACH-000484,0.125752238345
ACH-000485,0.18096422991799999
ACH-000486,0.09510842321630002
ACH-000487,0.104653829698
ACH-000488,0.0503491671323
ACH-000490,0.00401686115551
ACH-000491,0.10027188744200001
ACH-000495,0.105412466759
ACH-000496,0.0088705769697
ACH-000499,0.33619649953100006
ACH-000500,-0.41970972269699997
ACH-000502,-0.00628824694252
ACH-000503,0.3132937548
ACH-000505,0.061276313153
ACH-000507,0.11883098642
ACH-000510,-0.04089909259169999
ACH-000511,0.0899327380607
ACH-000512,-0.119684978412
ACH-000516,-0.0342436861698
ACH-000517,0.143016868729
ACH-000518,-0.0237350558335
ACH-000520,0.252364262168
ACH-000521,0.12816370853700002
ACH-000522,-0.0611739558237
ACH-000524,0.120826178989
ACH-000527,0.18383719768399998
ACH-000528,0.167639393505
ACH-000537,0.0540626256043
ACH-000541,0.00519189279053
ACH-000542,0.144422503975
ACH-000544,0.06788951519690001
ACH-000545,0.0464887272954
ACH-000547,0.07838165461299999
ACH-000548,0.240636064985
ACH-000549,0.09137083889049999
ACH-000550,0.12358997627999999
ACH-000552,0.18013005050900002
ACH-000556,0.0679680114499
ACH-000557,-0.13201724066099998
ACH-000570,0.150621495581
ACH-000571,0.00718744997921
ACH-000573,0.19765540582000002
ACH-000576,0.159954321566
ACH-000580,0.141890477948
ACH-000584,0.0558506440827
ACH-000585,0.0949592559281
ACH-000588,-0.165891829451
ACH-000589,0.0458795901397
ACH-000591,-0.123909071097
ACH-000593,-0.165376529056
ACH-000600,0.132258321299
ACH-000601,0.09871960474269999
ACH-000604,-0.0182859815618
ACH-000605,0.07873746563680001
ACH-000606,0.108550982016
ACH-000608,0.059085904986
ACH-000614,0.24890329890700003
ACH-000616,-0.150387901279
ACH-000618,0.0450248576979
ACH-000619,0.055583663606699994
ACH-000620,0.015153687289400001
ACH-000621,-0.0083737626842
ACH-000622,0.0952778275604
ACH-000623,-0.0294719677322
ACH-000624,0.0862129492142
ACH-000627,0.08581362677650001
ACH-000630,0.09051739892010001
ACH-000632,0.0217145325698
ACH-000633,0.0837205526412
ACH-000637,0.0548207131812
ACH-000638,0.0761309116761
ACH-000646,0.31112896287700004
ACH-000647,0.20540546197
ACH-000648,0.147732744759
ACH-000649,0.123884632901
ACH-000651,0.08605169351710001
ACH-000652,0.154986555423
ACH-000653,-0.0396269137319
ACH-000657,0.013287600016100002
ACH-000658,0.042814783084500006
ACH-000661,0.10777164211
ACH-000662,0.19605124007
ACH-000663,0.0526772259442
ACH-000665,0.231406779608
