,DepMap_ID
10182,ACH-000031
14900,ACH-000039
19747,ACH-000061
34806,ACH-000101
81231,ACH-000265
105981,ACH-000338
133064,ACH-000410
135837,ACH-000417
150268,ACH-000453
151439,ACH-000456
157564,ACH-000472
174722,ACH-000515
175253,ACH-000516
178336,ACH-000524
178796,ACH-000525
185831,ACH-000545
188334,ACH-000550
198625,ACH-000572
231974,ACH-000643
231975,ACH-000643
235213,ACH-000650
243343,ACH-000665
280871,ACH-000735
291660,ACH-000755
307842,ACH-000780
319504,ACH-000786
319505,ACH-000786
319506,ACH-000786
319507,ACH-000786
319508,ACH-000786
319509,ACH-000786
319510,ACH-000786
348470,ACH-000787
370042,ACH-000815
370961,ACH-000816
395592,ACH-000848
406981,ACH-000862
419384,ACH-000874
420750,ACH-000875
423484,ACH-000878
423485,ACH-000878
429925,ACH-000883
440191,ACH-000891
441880,ACH-000893
481550,ACH-000921
483502,ACH-000922
498093,ACH-000930
504141,ACH-000933
534928,ACH-000945
548678,ACH-000950
551862,ACH-000951
580818,ACH-000960
590923,ACH-000963
620288,ACH-000971
645981,ACH-000978
682636,ACH-000985
690079,ACH-000986
720346,ACH-000990
720347,ACH-000990
720348,ACH-000990
732676,ACH-000991
753971,ACH-000992
753972,ACH-000992
753973,ACH-000992
753974,ACH-000992
816365,ACH-000994
816366,ACH-000994
834516,ACH-000996
869616,ACH-000999
869617,ACH-000999
895203,ACH-001031
910668,ACH-001081
1003390,ACH-001458
1006665,ACH-001489
1033925,ACH-001552
1050617,ACH-001611
1076954,ACH-001853
1105978,ACH-002143
1131965,ACH-002194
1164049,ACH-002256
1172771,ACH-002262
1174932,ACH-002267
