,AZU1 (566)
ACH-000004,-0.136374168771
ACH-000007,0.207223206046
ACH-000009,0.191469710902
ACH-000011,-0.265067334329
ACH-000012,-0.000917697011108
ACH-000013,-0.059713063899999995
ACH-000014,-0.23178467173099998
ACH-000015,0.0506621128443
ACH-000017,-0.0282958719729
ACH-000018,-0.277947491453
ACH-000019,0.37874876498899995
ACH-000021,0.14313158040500001
ACH-000022,-0.00540346669951
ACH-000025,-0.0560788718661
ACH-000028,-0.033727501417799996
ACH-000030,0.060998844612300006
ACH-000035,-0.00252121853837
ACH-000036,-0.08513247337379999
ACH-000037,-0.0850809527362
ACH-000039,0.143315616758
ACH-000040,0.14920550184599998
ACH-000041,0.0165718877083
ACH-000042,0.109264026325
ACH-000045,-0.199948163932
ACH-000047,0.00508326527518
ACH-000052,-0.0751152934709
ACH-000053,0.187665350658
ACH-000054,-0.105917531272
ACH-000055,0.265816928234
ACH-000060,0.0716834479868
ACH-000067,-0.011861610364999999
ACH-000070,-0.0151521975282
ACH-000075,0.0163410766283
ACH-000078,0.331775894223
ACH-000082,-0.172266066355
ACH-000085,-0.187851726202
ACH-000086,-0.162384149109
ACH-000087,0.00174478940326
ACH-000092,0.0979712330717
ACH-000095,-0.0397201271099
ACH-000097,-0.178047684179
ACH-000098,0.0157012759683
ACH-000099,0.0468313381855
ACH-000108,0.07044820927369999
ACH-000113,0.051458129875
ACH-000115,-0.143156452619
ACH-000116,0.130116770659
ACH-000118,0.132919802547
ACH-000120,-0.162217629567
ACH-000123,0.158089846039
ACH-000127,0.00544851569748
ACH-000128,0.109689620175
ACH-000132,-0.08671391251
ACH-000133,0.150537104409
ACH-000137,-0.12393148621099999
ACH-000138,-0.147326050568
ACH-000142,0.178890139777
ACH-000143,-0.36786635885200003
ACH-000146,0.104992563873
ACH-000148,0.0702362135388
ACH-000150,0.262772059016
ACH-000152,0.0321265811706
ACH-000153,0.0232027658458
ACH-000159,0.09130943842269999
ACH-000160,0.021914148288500003
ACH-000163,0.00882681161913
ACH-000167,0.40509849429
ACH-000168,-0.0336865743853
ACH-000169,-0.06110302664680001
ACH-000178,0.0969781230905
ACH-000182,-0.0427212806826
ACH-000183,0.12594045123
ACH-000188,0.0805433459376
ACH-000189,-0.443466745489
ACH-000190,0.240171031877
ACH-000198,-0.0974344893647
ACH-000204,-0.0333178511778
ACH-000206,-0.10722258953
ACH-000207,-0.23423456566700002
ACH-000211,0.17252260124899998
ACH-000215,0.0341665368084
ACH-000221,0.107154526716
ACH-000222,0.151708795737
ACH-000223,0.0512472246136
ACH-000226,0.0334948466575
ACH-000227,0.230687668579
ACH-000228,0.18459608567699998
ACH-000231,0.0607392600365
ACH-000232,-0.132874932072
ACH-000233,0.121451957066
ACH-000234,-0.105839153401
ACH-000235,0.00729090492424
ACH-000237,-0.0228055206573
ACH-000238,0.0106600029015
ACH-000243,0.051056574223100004
ACH-000244,-0.11804341062000001
ACH-000246,-0.191406446867
ACH-000248,-0.0546097447595
ACH-000250,-0.024758256508200002
ACH-000251,0.38843666485699996
ACH-000253,-0.126732253289
ACH-000255,0.124535962098
ACH-000256,0.132396329518
ACH-000257,-0.147006596065
ACH-000258,0.19812360406500001
ACH-000259,-0.043646037304999996
ACH-000260,-0.09350306611289999
ACH-000261,-0.09859303453019999
ACH-000262,-0.26610329441
ACH-000263,0.0470530041926
ACH-000264,0.20835491570700002
ACH-000265,-0.0158255076309
ACH-000266,-0.0614736044108
ACH-000272,0.0994178612242
ACH-000273,0.0765948431345
ACH-000274,-0.10666279249600001
ACH-000277,-0.151971791564
ACH-000278,0.0661315653219
ACH-000279,0.0829486099818
ACH-000280,0.114341156502
ACH-000281,-0.0166099036489
ACH-000288,0.123566376447
ACH-000291,0.22825719914999998
ACH-000293,0.100465017854
ACH-000294,0.175661963076
ACH-000295,0.09927916277210001
ACH-000296,0.16797717162700002
ACH-000302,-0.07900988723949999
ACH-000304,-0.162427105953
ACH-000307,-0.103882040512
ACH-000308,0.0461130080865
ACH-000310,0.59354700362
ACH-000311,-0.0288067907179
ACH-000312,0.148008294098
ACH-000315,-0.08536584936960001
ACH-000316,0.030998164946
ACH-000317,-0.029334984605999998
ACH-000318,0.0282879189348
ACH-000319,-0.016340313884299996
ACH-000320,0.024560558141600002
ACH-000322,0.0995695181676
ACH-000323,0.140891675406
ACH-000324,-0.0073714576384700005
ACH-000329,0.043998580027300005
ACH-000330,0.0457279645273
ACH-000331,-0.0844685885401
ACH-000332,0.0492909516596
ACH-000334,-0.114000209235
ACH-000335,-0.205023919407
ACH-000336,-0.054679226531800004
ACH-000337,0.247232108895
ACH-000339,0.281783645114
ACH-000341,0.127126966401
ACH-000348,0.0148399587748
ACH-000350,0.0876651046212
ACH-000352,0.0751306937205
