,NBPF15 (284565)
ACH-000004,-0.502516447306
ACH-000007,-0.577565093585
ACH-000009,-0.581726975281
ACH-000011,-0.44381514353999996
ACH-000012,-0.39398151021600003
ACH-000013,-0.240278284115
ACH-000014,-0.73449416321
ACH-000015,-0.331533096477
ACH-000017,-0.420595985595
ACH-000018,-0.5895931158
ACH-000019,-0.37520818250699994
ACH-000021,-0.437252808794
ACH-000022,-0.615061347824
ACH-000025,-0.568763852789
ACH-000028,-0.499334546767
ACH-000030,-0.45441306641199997
ACH-000035,-0.413828523264
ACH-000036,-0.47738316565
ACH-000037,-0.382085171668
ACH-000039,-0.631997905775
ACH-000040,-0.33386842157499996
ACH-000041,-0.46620924463299995
ACH-000042,-0.6181343553
ACH-000045,-0.344682258901
ACH-000047,-0.392871421061
ACH-000052,-0.371897527535
ACH-000053,-0.501165036599
ACH-000054,-0.37052188298699995
ACH-000055,-0.6608894436020001
ACH-000060,-0.49114507236999994
ACH-000067,-0.442648880886
ACH-000070,-0.28554796058000004
ACH-000075,-0.455076911061
ACH-000078,-0.520038711344
ACH-000082,-0.135407946341
ACH-000085,-0.396142931485
ACH-000086,-0.442956516717
ACH-000087,-0.364772390471
ACH-000092,-0.32670172254700003
ACH-000095,-0.700429866627
ACH-000097,-0.5999899952300001
ACH-000098,-0.407784620919
ACH-000099,-0.390976172014
ACH-000108,-0.54146374832
ACH-000113,-0.568653442481
ACH-000115,-0.65301664735
ACH-000116,-0.27399173068000005
ACH-000118,-0.47227848586800003
ACH-000120,-0.43141969328900004
ACH-000123,-0.46233417252400005
ACH-000127,-0.469033179055
ACH-000128,-0.576784753675
ACH-000132,-0.0711585257889
ACH-000133,-0.39323824265600005
ACH-000137,-0.23090991152100002
ACH-000138,-0.508186797534
ACH-000142,-0.405698572196
ACH-000143,-0.452213481902
ACH-000146,-0.640337837262
ACH-000148,-0.453002407215
ACH-000150,-0.580616571417
ACH-000152,-0.469973453879
ACH-000153,-0.8318638533470001
ACH-000159,-0.41465586478600003
ACH-000160,-0.267141854415
ACH-000163,-0.651028502248
ACH-000167,-0.25555988335700003
ACH-000168,-0.581099938728
ACH-000169,-0.63514335922
ACH-000178,-0.385877153772
ACH-000182,-0.43728172853299996
ACH-000183,-0.583336405682
ACH-000188,-0.5171032897169999
ACH-000189,-0.590442517666
ACH-000190,-0.415817473387
ACH-000198,-0.53218273609
ACH-000204,-0.503272928632
ACH-000206,-0.47628214539499997
ACH-000207,-0.633497443728
ACH-000211,-0.39334218567699997
ACH-000215,-0.49157176257299995
ACH-000221,-0.550506938476
ACH-000222,-0.391188191294
ACH-000223,-0.407996396362
ACH-000226,-0.514288214414
ACH-000227,-0.267200305607
ACH-000228,-0.292651435683
ACH-000231,-0.390816793296
ACH-000232,-0.41480214287
ACH-000233,-0.44095356986900003
ACH-000234,-0.550416785577
ACH-000235,-0.551852907327
ACH-000237,-0.536605891093
ACH-000238,-0.558165961532
ACH-000243,-0.518633682203
ACH-000244,-0.281924853197
ACH-000246,-0.47006933911000004
ACH-000248,-0.251742975771
ACH-000250,-0.316549139489
ACH-000251,-0.8149142634550001
ACH-000253,-0.600403997045
ACH-000255,-0.171607008032
ACH-000256,-0.52162989903
ACH-000257,-0.614149504253
ACH-000258,0.00407807703644
ACH-000259,-0.380110015656
ACH-000260,-0.353786414625
ACH-000261,-0.567065426159
ACH-000262,-0.43604855183700003
ACH-000263,-0.524031968978
ACH-000264,-0.39045663580300005
ACH-000265,-0.312217062883
ACH-000266,-0.401625872126
ACH-000272,-0.659183767607
ACH-000273,-0.6824795485169999
ACH-000274,-0.361862930891
ACH-000277,-0.352256310646
ACH-000278,-0.307302416932
ACH-000279,-0.624145883908
ACH-000280,-0.439387025915
ACH-000281,-0.58606358111
ACH-000288,-0.46228080816600003
ACH-000291,-0.349845423331
ACH-000293,-0.306906805082
ACH-000294,-0.8811244440189999
ACH-000295,-0.532064139911
ACH-000296,-0.534991029054
ACH-000302,-0.545360714816
ACH-000304,-0.41718907761999996
ACH-000307,-0.629589044621
ACH-000308,-0.165420926135
ACH-000310,-0.26741235155299997
ACH-000311,-0.411143519394
ACH-000312,-0.290521324191
ACH-000315,-0.465509265408
ACH-000316,-0.559493004494
ACH-000317,-0.763198552361
ACH-000318,-0.860109034101
ACH-000319,-0.325370203621
ACH-000320,-0.5474715478809999
ACH-000322,-0.21222219239
ACH-000323,-0.309133450318
ACH-000324,-0.39568462302199997
ACH-000329,-0.45647092973700004
ACH-000330,-0.45695168417900006
ACH-000331,-0.534033807398
ACH-000332,-0.498005203627
ACH-000334,-0.40022556670299997
ACH-000335,-0.65256999559
ACH-000336,-0.5166866468419999
ACH-000337,-0.310359306077
ACH-000339,-0.492560809782
ACH-000341,-0.671342717582
ACH-000348,-0.538824035974
ACH-000350,-0.6519217748539999
ACH-000352,-0.5063743872199999
ACH-000356,-0.569371599179
ACH-000361,-0.455154060987
