,SIGMAR1 (10280)
ACH-000765,-0.351749483694
ACH-000766,-0.268665493062
ACH-000767,-0.24693002216600002
ACH-000768,-0.392527456557
ACH-000769,-0.09313594611960001
ACH-000770,-0.32166690441199997
ACH-000771,-0.311339057223
ACH-000773,-0.27238225160999996
ACH-000776,-0.40835614517200003
ACH-000777,-0.265651074622
ACH-000778,0.07521080694349999
ACH-000781,-0.243096564864
ACH-000782,-0.373063343878
ACH-000783,-0.253829649291
ACH-000784,-0.19691946926399997
ACH-000785,-0.211660933493
ACH-000787,-0.259839809679
ACH-000788,-0.253480334652
ACH-000791,-0.249041214349
ACH-000792,-0.44311503088
ACH-000794,-0.0898232577902
ACH-000796,-0.29711862838
ACH-000799,-0.815209240345
ACH-000800,0.0861541628702
ACH-000802,-0.24825085638500002
ACH-000804,-0.382645898087
ACH-000805,-0.265741681633
ACH-000809,-0.24225801963100002
ACH-000810,-0.306447996991
ACH-000811,-0.378686954017
ACH-000817,-0.126958712951
ACH-000819,-0.178053628408
ACH-000820,-0.391683025063
ACH-000821,-0.269087576402
ACH-000822,-0.337145617839
ACH-000823,-0.33750438702299995
ACH-000824,-0.160615128833
ACH-000827,-0.370459875318
ACH-000829,-0.127638524564
ACH-000831,-0.268265424025
ACH-000832,-0.127454253849
ACH-000833,-0.124150058557
ACH-000834,-0.45290956005000005
ACH-000835,-0.274697747802
ACH-000836,-0.304800010205
ACH-000837,-0.272376852863
ACH-000838,-0.277756114255
ACH-000839,-0.427907725902
ACH-000840,-0.41223697359
ACH-000841,-0.36035610428900006
ACH-000843,-0.167914742674
ACH-000846,-0.517569556006
ACH-000847,-0.330263185211
ACH-000848,-0.34336189059199995
ACH-000849,-0.442747128699
ACH-000851,-0.43797135598000003
ACH-000855,-0.462852873319
ACH-000856,-0.205370251686
ACH-000858,-0.268243950058
ACH-000859,-0.7806104594200001
ACH-000861,-0.269303402304
ACH-000862,-0.200275450944
ACH-000865,-0.16240559079800002
ACH-000866,-0.294423050919
ACH-000867,-0.311128035836
ACH-000869,-0.0891180347174
ACH-000872,-0.264887069632
ACH-000873,-0.416703339423
ACH-000876,-0.114312969636
ACH-000878,-0.27157923175
ACH-000880,-0.050300004846700004
ACH-000881,-0.362250919462
ACH-000882,-0.155947107597
ACH-000884,-0.109035378855
ACH-000885,-0.365485816111
ACH-000887,-0.28468241901999997
ACH-000888,-0.386753162756
ACH-000889,0.024939853248
ACH-000890,-0.420956047667
ACH-000896,-0.243071705488
ACH-000898,-0.20608810984700002
ACH-000900,-0.305241847484
ACH-000901,-0.198199312683
ACH-000905,-0.131215631533
ACH-000906,-0.179370608156
ACH-000907,-0.481855593275
ACH-000910,-0.163026731665
ACH-000911,-0.273094659171
ACH-000912,-0.341876266247
ACH-000913,-0.134326765325
ACH-000915,-0.0380196391278
ACH-000916,-0.601930831999
ACH-000917,-0.39239339534699996
ACH-000921,-0.196449700915
ACH-000924,-0.195684974389
ACH-000926,-0.0782595981418
ACH-000928,-0.38806125274400005
ACH-000929,-0.24056936942499998
ACH-000932,-0.246524665652
ACH-000935,-0.434661436455
ACH-000936,-0.438864880008
ACH-000937,-0.224269929057
ACH-000938,-0.17762787878199998
ACH-000939,-0.0206092666987
ACH-000941,-0.055910274938
ACH-000943,-0.150708621435
ACH-000946,-0.34359413864699995
ACH-000947,-0.267449735554
ACH-000948,-0.0834543872799
ACH-000950,-0.32300076052
ACH-000953,-0.151085168946
ACH-000957,-0.315608150413
ACH-000958,-0.544545753087
ACH-000960,-0.199357849482
ACH-000963,-0.422343765332
ACH-000968,-0.321690292337
ACH-000969,-0.222777360783
ACH-000973,-0.225754332282
ACH-000974,-0.114095555121
ACH-000975,-0.127173819911
ACH-000976,-0.253581787218
ACH-000978,-0.29807479202
ACH-000980,-0.18152329087299998
ACH-000984,-0.285965126706
ACH-000986,-0.251526864087
ACH-000988,-0.39110745981600004
ACH-000993,-0.391632794726
ACH-000994,-0.060592852133900005
ACH-000996,-0.443958300193
ACH-001001,-0.185187758358
ACH-001020,-0.220719213735
ACH-001028,-0.181990913191
ACH-001031,-0.230087853655
ACH-001038,-0.44525074303
ACH-001048,-0.35825769060900003
ACH-001050,-0.31853523961999997
ACH-001053,-0.108008579989
ACH-001054,-0.22695149861299999
ACH-001061,-0.242552012901
ACH-001067,-0.101817890945
ACH-001075,-0.11655845762
ACH-001096,-0.28540514801100003
ACH-001128,-0.0341029262953
ACH-001134,-0.28804336367600003
ACH-001151,-0.319569341924
ACH-001163,-0.194531954703
ACH-001164,-0.459066886392
ACH-001173,-0.238407444418
ACH-001183,-0.24200940402899998
ACH-001184,-0.033851367362299996
ACH-001190,-0.402958721209
ACH-001192,-0.251352535255
ACH-001193,-0.312371211938
ACH-001196,-0.270681547314
ACH-001197,-0.258030237443
ACH-001205,-0.159344863116
ACH-001211,-0.158478929672
ACH-001212,-0.052770284819499996
ACH-001228,-0.41242779451899997
ACH-001232,-0.442036248843
ACH-001239,-0.613562116243
ACH-001274,-0.302652161687
ACH-001275,-0.14346044450200002
ACH-001277,-0.24935357945999997
ACH-001278,-0.14067059252699998
ACH-001280,-0.5046395131360001
ACH-001283,-0.285439201356
ACH-001289,-0.056092799225900006
ACH-001295,-0.221629357815
ACH-001300,-0.215602031248
ACH-001301,-0.326358094158
ACH-001302,-0.36637689727300005
ACH-001303,-0.33387012170200003
ACH-001306,-0.124839176764
ACH-001318,-0.385341878267
ACH-001322,-0.314409596151
ACH-001328,-0.16970236167
ACH-001332,-0.645574707138
ACH-001333,-0.0473028607482
ACH-001336,-0.22410968555
ACH-001340,-0.158488969712
ACH-001346,-0.178295666086
ACH-001353,-0.24210489655900003
ACH-001354,-0.282740749526
ACH-001367,-0.26518699211
ACH-001368,-0.170063102573
ACH-001374,-0.454603129791
ACH-001375,-0.226140513855
ACH-001377,-0.230746048286
ACH-001380,-0.267523474726
ACH-001391,-0.26449890173
ACH-001407,-0.447006705606
ACH-001408,-0.234726999598
ACH-001413,-0.30198337384
ACH-001430,-0.223585961823
ACH-001431,-0.015509265747499999
ACH-001450,-0.20515614006400001
ACH-001496,-0.36030301549000004
ACH-001500,0.029614305754
ACH-001521,-0.0922513172934
ACH-001523,-0.305887625988
ACH-001532,-0.264500106307
ACH-001536,-0.20364586040399998
ACH-001550,-0.326145300983
ACH-001552,-0.084708212488
ACH-001554,-0.317240458846
ACH-001645,-0.241882036997
ACH-001654,-0.214774347037
ACH-001715,0.0318215960544
ACH-001735,-0.204039619208
ACH-001736,-0.20942460534000001
ACH-001737,-0.37432372529700003
ACH-001740,-0.35661563031800003
ACH-001745,-0.232170438906
ACH-001750,-0.36453517902800003
ACH-001765,-0.201627193298
ACH-001956,-0.125203982475
ACH-001957,-0.358570145827
