,MSRB3 (253827)
ACH-000004,-0.0664174973293
ACH-000007,0.142137753989
ACH-000009,-0.035706869963300004
ACH-000011,-0.08100435765769999
ACH-000012,-0.032278457252500004
ACH-000013,-0.038445141723300005
ACH-000014,0.0882875351515
ACH-000015,-0.113839699861
ACH-000017,-0.105341285669
ACH-000018,-0.0930582613407
ACH-000019,-0.17622194480599998
ACH-000021,-0.16680084616
ACH-000022,-0.041088436302699996
ACH-000025,-0.30240377262699997
ACH-000028,-0.058195507806199996
ACH-000030,-0.08625760301629999
ACH-000035,-0.15814092199000002
ACH-000036,-0.0527879660891
ACH-000037,-0.13511354563
ACH-000039,-0.257903685539
ACH-000040,-0.217915988526
ACH-000041,-0.154481807612
ACH-000042,-0.114374598919
ACH-000045,-0.0184301840284
ACH-000047,-0.108065512578
ACH-000052,-0.0660590430145
ACH-000053,0.0104801048894
ACH-000054,-0.148454356082
ACH-000055,0.08407698481
ACH-000060,-0.0104003865255
ACH-000067,-0.0808942723757
ACH-000070,0.10297317097000001
ACH-000075,-0.22007405397100002
ACH-000078,-0.07586941744810001
ACH-000082,0.0822051761856
ACH-000085,-0.277904397427
ACH-000086,-0.18430894277899998
ACH-000087,-0.029521322144299998
ACH-000092,-0.0999074225186
ACH-000095,-0.156502870557
ACH-000097,-0.128820695239
ACH-000098,0.0378463743681
ACH-000099,-0.0998112146782
ACH-000108,-0.0658408715439
ACH-000113,-0.0606669040706
ACH-000115,-0.0502417125738
ACH-000116,-0.149519615686
ACH-000118,-0.049851152925500006
ACH-000120,-0.105366062235
ACH-000123,0.047093992477900005
ACH-000127,-0.0448009349247
ACH-000128,-0.07259809184489999
ACH-000132,0.014838565736200002
ACH-000133,-0.0954725428496
ACH-000137,-0.0519682684301
ACH-000138,-0.13479802682800002
ACH-000142,-0.18327825470800002
ACH-000143,-0.184148822473
ACH-000146,0.0287265819675
ACH-000148,-0.185331683969
ACH-000150,-0.0710171675266
ACH-000152,-0.243634284206
ACH-000153,-0.315441674589
ACH-000159,0.066010101763
ACH-000160,-0.11775656865700002
ACH-000163,-0.010608970107799999
ACH-000167,0.5044233872380001
ACH-000168,-0.0977920746929
ACH-000169,-0.119960798605
ACH-000178,-0.0749202783032
ACH-000182,-0.134131750518
ACH-000183,-0.0814961836699
ACH-000188,-0.0825068291846
ACH-000189,-0.00667481763422
ACH-000190,-0.178289623402
ACH-000198,0.00336313555163
ACH-000204,-0.211476323314
ACH-000206,0.021782987067800002
ACH-000207,-0.0353432486295
