,UCK2 (7371)
ACH-000832,0.0150284901908
ACH-000833,-0.222298861869
ACH-000834,0.0343239735185
ACH-000835,-0.339408185667
ACH-000836,-0.07806995075289999
ACH-000837,-0.13246792583699998
ACH-000838,-0.19028415285
ACH-000839,-0.06449866638
ACH-000840,-0.168570647736
ACH-000841,-0.252194810401
ACH-000843,0.00833469431137
ACH-000846,-0.387413019939
ACH-000847,0.0063941097132
ACH-000848,-0.485046353673
ACH-000849,-0.051324532782800004
ACH-000851,-0.055463211927500006
ACH-000855,-0.224240404128
ACH-000856,-0.162430582446
ACH-000858,-0.25547289468199996
ACH-000859,-0.23250484083599998
ACH-000861,-0.16229568479599998
ACH-000862,-0.0243187962414
ACH-000865,-0.14103080139799998
ACH-000866,-0.0791573633049
ACH-000867,-0.09155650599189999
ACH-000869,-0.0735044420967
ACH-000872,-0.0350229062357
ACH-000873,0.010990961648899998
ACH-000876,-0.152953482
ACH-000878,0.0171552366263
ACH-000880,0.312602829745
ACH-000881,-0.055068237099599994
ACH-000882,-0.034349330848
ACH-000884,-0.309262478715
ACH-000885,-0.288313253955
ACH-000887,-0.114049898587
ACH-000888,-0.280100116373
ACH-000889,-0.194693151754
ACH-000890,-0.13426561088300001
ACH-000896,-0.0603084497772
ACH-000898,-0.244971208917
ACH-000900,0.005186661806359999
ACH-000901,-0.00211721333354
ACH-000905,-0.228456828787
ACH-000906,-0.0400024525346
ACH-000907,-0.298415366648
ACH-000910,0.015629301417
ACH-000911,-0.0999323464617
ACH-000912,-0.0806187952795
ACH-000913,0.0028089774643699997
ACH-000915,-0.0191103849845
ACH-000916,-0.059254370970999996
ACH-000917,0.03772026369130001
ACH-000921,-0.053880646694300004
ACH-000924,-0.149351078784
ACH-000926,-0.109435671777
ACH-000928,0.159685796911
ACH-000929,-0.111128889062
ACH-000932,-0.0746625922077
ACH-000935,-0.20300944459800002
ACH-000936,-0.12346768256400001
ACH-000937,0.0481589569155
ACH-000938,-0.25688491981199996
ACH-000939,-0.010410488615100001
ACH-000941,-0.170561787864
ACH-000943,-0.0895208368386
ACH-000946,-0.377121309508
ACH-000947,-0.129044224214
ACH-000948,-0.302074463169
ACH-000950,0.105056811653
ACH-000953,-0.156000948732
ACH-000957,-0.0387122065138
ACH-000958,-0.262323965171
ACH-000960,-0.171406987135
ACH-000963,-0.712837513438
ACH-000968,0.0126179431767
ACH-000969,-0.21934479526700001
ACH-000973,-0.0821466600794
ACH-000974,-0.0791438685579
ACH-000975,-0.272065825068
ACH-000976,-0.24540146673500002
ACH-000978,-0.12217309250999998
ACH-000980,-0.15009954912
ACH-000984,-0.490524812429
ACH-000986,0.07180445862269999
ACH-000988,-0.0613811371921
ACH-000993,0.088940425568
ACH-000994,-0.0383665196096
ACH-000996,-0.050183953366999996
ACH-001001,-0.16872825597199997
ACH-001020,0.0046668899458400005
ACH-001028,-0.007431744933380001
ACH-001031,0.0031830659305300004
ACH-001038,-0.11883436793299999
ACH-001048,-0.08552910637599999
ACH-001050,0.09956847754010001
ACH-001053,-0.200868259875
ACH-001054,-0.227846042198
ACH-001061,-0.019165723436
ACH-001067,-0.21751680964
ACH-001075,-0.22592517305799997
ACH-001096,-0.0312524124585
ACH-001128,-0.46571183412199996
ACH-001134,-0.254966651646
ACH-001151,-0.330879716572
ACH-001163,-0.180770405838
ACH-001164,-0.303849569543
ACH-001173,0.0093850757877
ACH-001183,0.166525396706
ACH-001184,-0.067442160673
ACH-001190,-0.0652373676391
ACH-001192,-0.142675420981
ACH-001193,-0.107879174517
ACH-001196,-0.1384909711
ACH-001197,-0.19897270123100003
ACH-001205,-0.0407606051351
ACH-001211,-0.029264065563400003
ACH-001212,-0.12381587500600001
ACH-001228,-0.00822331944525
ACH-001232,-0.19366213371899998
ACH-001239,-0.13034677161900002
ACH-001274,-0.0989024921875
ACH-001275,0.09806088775550001
ACH-001277,-0.492258574533
ACH-001278,-0.33904300655999997
ACH-001280,0.00925952716846
ACH-001283,0.04816770295469999
ACH-001289,-0.155829537094
ACH-001295,-0.09982537646199999
ACH-001300,0.037837695365
ACH-001301,-0.241596336213
ACH-001302,-0.0033353993121100003
ACH-001303,-0.19801786848900002
ACH-001306,-0.0067237997673400005
ACH-001318,-0.225295916159
ACH-001322,-0.309102871383
ACH-001328,-0.160626594313
ACH-001332,0.18028681370000002
ACH-001333,0.14007641752
ACH-001336,-0.154085543852
ACH-001340,-0.0950497835401
ACH-001346,-0.0883921913815
ACH-001353,-0.159595660321
ACH-001354,-0.200563302721
ACH-001367,-0.000723884123988
ACH-001368,-0.152138730767
ACH-001374,0.0183374800374
ACH-001375,-0.236483960588
ACH-001377,0.0458380313442
ACH-001380,-0.162372537662
ACH-001391,-0.124948655335
ACH-001407,0.0314641027071
ACH-001408,-0.012371924785899999
ACH-001413,-0.17284221072500003
ACH-001430,-0.257551757415
ACH-001431,0.09180330668379999
ACH-001450,-0.238330660592
ACH-001496,-0.190411772092
ACH-001500,-0.19294701131900002
ACH-001521,0.17925650241399999
ACH-001523,-0.07521550793569999
ACH-001532,-0.045261232663
ACH-001536,0.115332541086
ACH-001550,-0.122078662334
ACH-001552,-0.158865902059
ACH-001554,0.0609939384872
ACH-001645,-0.19956332346500003
ACH-001654,-0.0964694007574
ACH-001715,-0.269101579327
ACH-001735,-0.012601218311000001
ACH-001736,-0.297016960858
ACH-001737,0.0393320364249
ACH-001740,-0.200562725489
ACH-001745,-0.145323406083
ACH-001750,-0.238609279814
ACH-001765,-0.0592076063839
ACH-001956,-0.14692163252
ACH-001957,-0.21058129613200002
