,ILF3 (3609)
ACH-000004,-0.9687657273970001
ACH-000007,-1.33824836212
ACH-000009,-0.884051953081
ACH-000011,-1.05097074793
ACH-000012,-1.1823512489599999
ACH-000013,-1.0474936478799999
ACH-000014,-1.4185298389399998
ACH-000015,-1.29749249179
ACH-000017,-0.727520948178
ACH-000018,-1.4022781106400002
ACH-000019,-1.25117597987
ACH-000021,-1.3318087861299999
ACH-000022,-1.1417565697299998
ACH-000025,-1.22560018087
ACH-000028,-1.0945792447299998
ACH-000030,-0.997178290407
ACH-000035,-1.23319562699
ACH-000036,-1.09647843264
ACH-000037,-1.41518084363
ACH-000039,-1.2257767553
ACH-000040,-1.02618472002
ACH-000041,-1.29875734729
ACH-000042,-1.15277044981
ACH-000045,-1.16597981545
ACH-000047,-0.972373605998
ACH-000052,-1.13445957756
ACH-000053,-1.03924873865
ACH-000054,-1.31036563576
ACH-000055,-1.1848088596100002
ACH-000060,-0.991353512472
ACH-000067,-1.3739429109299999
ACH-000070,-1.00499022133
ACH-000075,-1.40501830426
ACH-000078,-1.4381550160299998
ACH-000082,-1.21074973119
ACH-000085,-1.14239926358
ACH-000086,-0.9345665878730001
ACH-000087,-1.3861374695299997
ACH-000092,-1.1784711283700002
ACH-000095,-1.1381939647600001
ACH-000097,-1.1684505515399999
ACH-000098,-1.46455209903
ACH-000099,-1.30850100513
ACH-000108,-1.3728373694299998
ACH-000113,-1.28463053706
ACH-000115,-0.940662430907
ACH-000116,-0.9943163137809999
ACH-000118,-1.19794343173
ACH-000120,-1.2006905903899998
ACH-000123,-1.11672730164
ACH-000127,-1.26160877787
ACH-000128,-1.16509729756
ACH-000132,-1.44567208071
ACH-000133,-1.0471066725700002
ACH-000137,-1.36217935164
ACH-000138,-1.16969700284
ACH-000142,-1.5588233551
ACH-000143,-1.17899356212
ACH-000146,-1.06885834082
ACH-000148,-0.9683873323729999
ACH-000150,-1.25157243107
ACH-000152,-1.2706250879899998
ACH-000153,-1.02697707795
ACH-000159,-1.3011939413
ACH-000160,-1.10285277614
ACH-000163,-1.41606419014
ACH-000167,-1.2344598
ACH-000168,-1.1808758797
ACH-000169,-0.8883443227500001
ACH-000178,-1.21237249613
ACH-000182,-1.38271636093
ACH-000183,-1.3925331839500001
ACH-000188,-1.22157717045
ACH-000189,-1.00994568343
ACH-000190,-1.08523207834
ACH-000198,-1.30266138526
ACH-000204,-1.4070401066799998
ACH-000206,-1.14887279501
ACH-000207,-0.8061942438799999
ACH-000211,-1.48343914762
ACH-000215,-1.3322671326200002
ACH-000221,-1.37207243525
ACH-000222,-1.07473752453
ACH-000223,-0.68440004264
ACH-000226,-0.9782904355709999
ACH-000227,-0.961653445399
ACH-000228,-1.0766870693700001
ACH-000231,-1.24481463265
ACH-000232,-0.917277916847
ACH-000233,-1.3410076739799999
ACH-000234,-1.5562185607700003
ACH-000235,-1.1942580434399999
ACH-000237,-1.2526119299
ACH-000238,-0.947617779311
ACH-000243,-1.11282507862
ACH-000244,-0.6866078719900001
ACH-000246,-1.0993412753
ACH-000248,-1.06144474481
ACH-000250,-1.36543335975
ACH-000251,-1.08582384389
ACH-000253,-1.38405602134
ACH-000255,-1.2908365335299998
ACH-000256,-1.11947451338
ACH-000257,-1.14369787724
ACH-000258,-1.43159706819
ACH-000259,-0.9613454776479999
ACH-000260,-1.0788319499899999
ACH-000261,-1.15823422229
ACH-000262,-0.976985667889
ACH-000263,-0.845119037761
ACH-000264,-1.35333677373
ACH-000265,-1.1140880605399999
ACH-000266,-1.31264470966
ACH-000272,-0.837503593797
ACH-000273,-1.23087766142
ACH-000274,-0.692948724789
ACH-000277,-0.503815890056
ACH-000278,-1.23934948995
ACH-000279,-1.4316804004199999
ACH-000280,-1.18891406815
ACH-000281,-1.17277067035
ACH-000288,-0.962175391584
ACH-000291,-1.1677598947
ACH-000293,-0.908451980889
ACH-000294,-1.3413740697
ACH-000295,-1.52655632472
ACH-000296,-0.979908513583
ACH-000302,-1.0890275089700001
ACH-000304,-0.7835100402349999
ACH-000307,-1.26908518438
ACH-000308,-1.21318087347
ACH-000310,-1.02302969238
ACH-000311,-1.2410018469700002
ACH-000312,-1.1760577821200002
ACH-000315,-1.3505401269600001
ACH-000316,-1.0557276677299998
ACH-000317,-0.9919933144149999
ACH-000318,-1.0007342768
ACH-000319,-1.38013429386
ACH-000320,-1.11619745128
ACH-000322,-1.4363628189700002
ACH-000323,-1.0237405386299998
ACH-000324,-1.2560689331100001
ACH-000329,-1.12529816957
ACH-000330,-1.1257073503
ACH-000331,-0.955775010262
ACH-000332,-1.0907237553799998
ACH-000334,-1.2749960471200001
ACH-000335,-1.1591997917
ACH-000336,-1.71067496863
ACH-000337,-1.33447882228
ACH-000339,-1.3870680148299999
ACH-000341,-1.40575942742
ACH-000348,-1.2027053429799999
ACH-000350,-1.09214434385
ACH-000352,-0.9921157630249999
ACH-000356,-1.11095455787
ACH-000361,-1.31466762566
ACH-000362,-1.06984364585
ACH-000363,-0.833129208436
ACH-000364,-1.36204456435
ACH-000365,-1.27657892809
ACH-000366,-0.839553574301
ACH-000368,-1.4126543598299999
ACH-000374,-1.38464708045
ACH-000375,-1.1721437422799998
ACH-000376,-0.9842033229639999
ACH-000381,-1.04536155204
ACH-000383,-1.22230032594
ACH-000387,-1.19839338711
ACH-000389,-1.38014127732
ACH-000390,-1.23021520298
ACH-000393,-1.45469375334
ACH-000395,-1.6686965586700002
ACH-000397,-1.07561167481
ACH-000401,-1.25058466357
ACH-000402,-1.60751440306
ACH-000403,-1.28511974441
ACH-000404,-1.0205139144
ACH-000406,-0.98556608544
ACH-000407,-1.29254288138
ACH-000408,-1.3731223022799999
ACH-000410,-1.05347026174
ACH-000411,-1.06921786093
ACH-000414,-1.27522850648
ACH-000415,-1.14164708765
ACH-000416,-1.15189191175
ACH-000420,-1.26253312965
ACH-000421,-1.2120588572700002
ACH-000424,-1.3803880050200001
ACH-000425,-1.1222481163
ACH-000426,-1.1355677374
ACH-000427,-0.9622349895899999
ACH-000433,-1.29585947903
ACH-000436,-0.926822083116
ACH-000444,-1.29052879491
ACH-000445,-1.31410056094
ACH-000448,-1.1529325944
ACH-000450,-1.19036348975
ACH-000452,-1.27186013376
ACH-000454,-1.15876573292
ACH-000458,-1.21767805919
ACH-000459,-1.0945294184799998
ACH-000460,-1.3266861509299999
ACH-000461,-1.20125099922
ACH-000463,-1.13895238531
ACH-000464,-0.949318631657
ACH-000466,-1.32392937192
ACH-000467,-0.998408584797
ACH-000468,-1.22257924469
ACH-000469,-1.2521479068
ACH-000470,-1.01216535484
ACH-000471,-0.975496572032
ACH-000472,-1.36385613079
ACH-000473,-1.13975423846
ACH-000475,-0.984993387765
ACH-000476,-1.3522136625999999
ACH-000477,-1.05683480486
ACH-000480,-0.974177898355
ACH-000481,-1.07450200198
ACH-000483,-0.9158873902169999
ACH-000484,-1.28352646388
ACH-000485,-1.1882078288
ACH-000486,-1.11659932902
ACH-000487,-0.983857145378
ACH-000488,-1.19330367524
ACH-000490,-1.0919510407100002
ACH-000491,-0.9563579503149999
ACH-000495,-1.08479346004
ACH-000496,-1.2412243299099999
ACH-000499,-0.6537198149979999
ACH-000500,-1.37612632468
ACH-000502,-1.0081894169399999
ACH-000503,-1.0675940238700001
ACH-000505,-1.09011585368
ACH-000507,-1.25982307434
ACH-000510,-1.5069624364399998
ACH-000511,-1.17208403085
ACH-000512,-1.29201031014
ACH-000516,-1.4694621893900002
ACH-000517,-1.0
ACH-000518,-1.12609343529
ACH-000520,-1.14632736578
ACH-000521,-1.17496841936
ACH-000522,-1.38612937093
ACH-000524,-0.899468274602
ACH-000527,-0.936593691583
ACH-000528,-0.8970831958040001
ACH-000537,-1.02460368206
ACH-000541,-0.762419235273
ACH-000542,-1.2330755944399998
ACH-000544,-1.26132243346
ACH-000545,-1.1132755859
ACH-000547,-0.882295936497
ACH-000548,-1.13476984462
ACH-000549,-1.2822290303100001
ACH-000550,-1.15040342881
ACH-000552,-1.1608036983299999
ACH-000556,-1.40880863734
ACH-000557,-1.32025220675
ACH-000570,-0.972112876841
ACH-000571,-1.11598132573
ACH-000573,-1.2157534490700002
ACH-000576,-0.8103638506020001
ACH-000580,-1.11536898309
ACH-000584,-1.27330479914
ACH-000585,-0.730434946142
ACH-000588,-0.9791513276029999
ACH-000589,-0.6233199484440001
ACH-000591,-1.20661244425
ACH-000593,-1.2599335168799999
ACH-000600,-0.69518985234
ACH-000601,-1.07679181551
ACH-000604,-1.28369828572
ACH-000605,-0.9366236840350001
ACH-000606,-1.3294483110700002
ACH-000608,-1.17980521496
ACH-000614,-1.04859439559
ACH-000616,-1.4498696516999998
ACH-000618,-1.12350855268
ACH-000619,-1.21888778544
ACH-000620,-1.16629653554
ACH-000621,-1.1499039795100001
ACH-000622,-1.1198663228
ACH-000623,-0.9770572780750001
ACH-000624,-0.997626088747
ACH-000627,-1.1719074034499999
ACH-000630,-0.906012851524
ACH-000632,-1.2223412513299998
ACH-000633,-1.4900607436000002
ACH-000637,-1.06372314678
ACH-000638,-1.08438166813
ACH-000646,-1.27847780081
ACH-000647,-0.967999152526
ACH-000648,-1.01699758722
ACH-000649,-1.1607080297299999
ACH-000651,-1.2702044933
ACH-000652,-1.18914477326
ACH-000653,-1.05806848329
ACH-000657,-1.13034504005
ACH-000658,-1.09329268525
ACH-000661,-1.54862037429
ACH-000662,-1.19521259998
ACH-000663,-1.09043038165
ACH-000665,-1.4005305066
ACH-000671,-1.19268665074
ACH-000673,-1.32305382099
ACH-000676,-1.25036723628
ACH-000677,-0.543920997443
ACH-000681,-1.06672260875
ACH-000682,-1.18046172836
ACH-000683,-0.677227106417
ACH-000684,-1.0406211982200002
ACH-000688,-1.32231997161
ACH-000693,-1.05751341563
ACH-000694,-1.1225034669299998
ACH-000695,-0.7905617118430001
ACH-000696,-1.17464688252
ACH-000697,-1.4218711912399997
ACH-000699,-1.3203635882
ACH-000701,-1.18284753964
ACH-000706,-1.18092594455
ACH-000711,-1.1371851964
ACH-000713,-1.3384159560700002
ACH-000714,-1.28170414779
ACH-000718,-1.02260096079
ACH-000720,-1.4084800304499998
ACH-000721,-0.9150446374860001
ACH-000724,-1.3910710698
ACH-000725,-1.0757899098200001
ACH-000732,-1.14331356789
ACH-000734,-1.35826327773
ACH-000735,-1.2304920097799998
ACH-000736,-1.1525142225
ACH-000738,-0.8083516043160001
ACH-000746,-1.18082984684
ACH-000747,-1.15438306871
ACH-000748,-1.1298784008
ACH-000753,-1.27533523986
ACH-000756,-1.2794675643
ACH-000757,-1.10797728691
ACH-000758,-1.29218405544
ACH-000760,-1.06485166748
ACH-000763,-0.9247759917689999
ACH-000764,-1.29186823402
ACH-000765,-1.42253716648
ACH-000766,-1.0200255825700002
ACH-000767,-0.595909250477
ACH-000768,-1.2428273242799999
ACH-000769,-0.993334808791
ACH-000770,-0.997219238277
ACH-000771,-1.16403696767
ACH-000773,-1.16543527273
ACH-000776,-1.12796394048
ACH-000777,-1.0725840230600001
ACH-000778,-1.31918682058
ACH-000781,-1.0529494383
ACH-000782,-0.992435561035
ACH-000783,-1.08819666628
ACH-000784,-0.556432016364
ACH-000785,-0.945744455545
ACH-000787,-1.0713190462200002
ACH-000788,-1.32691112446
ACH-000791,-1.0987293091600001
ACH-000792,-1.27733941513
ACH-000794,-1.26378969246
ACH-000796,-1.1373024810299999
ACH-000799,-1.1824817862600001
ACH-000800,-1.01642735792
ACH-000802,-1.06672601503
ACH-000804,-1.1337929335999999
ACH-000805,-1.1559948517
ACH-000809,-1.3175604809
ACH-000810,-0.973805938219
ACH-000811,-1.0799481628799998
ACH-000817,-0.731054859442
ACH-000819,-1.36313510373
ACH-000820,-1.23539802666
ACH-000821,-0.75714970662
ACH-000822,-1.3847358209099998
ACH-000823,-1.02078541752
ACH-000824,-0.9100516242929999
ACH-000827,-1.20434919685
ACH-000829,-1.02294147412
ACH-000831,-1.17795809505
ACH-000832,-1.3204014322600002
ACH-000833,-1.5651818677399998
ACH-000834,-1.22477460926
ACH-000835,-1.2471742160600001
ACH-000836,-1.54885001472
ACH-000837,-1.07063038778
ACH-000838,-0.9884333777809999
ACH-000839,-1.4751021895700003
ACH-000840,-1.18587527956
ACH-000841,-1.30163652615
ACH-000843,-0.9520552998
ACH-000846,-1.08013237098
ACH-000847,-1.34678929085
ACH-000848,-1.07457431949
ACH-000849,-0.836698773721
ACH-000851,-1.01638209552
ACH-000855,-0.969254352647
ACH-000856,-1.1309204583499999
ACH-000858,-1.13832100927
ACH-000859,-0.9736334855750001
ACH-000861,-1.09057485186
ACH-000862,-0.607152426283
ACH-000865,-1.2447864341700001
ACH-000866,-1.13223385866
ACH-000867,-0.991987210316
ACH-000869,-0.921709809979
ACH-000872,-1.32227981802
ACH-000873,-0.9796090476389999
ACH-000876,-0.824440393033
ACH-000878,-1.2101168421700002
ACH-000880,-1.11346482174
ACH-000881,-1.18277555065
ACH-000882,-1.2809557688700002
ACH-000884,-1.25021467781
ACH-000885,-0.989290503934
ACH-000887,-0.979828889841
ACH-000888,-0.9063804003799999
ACH-000889,-1.1840994018200002
ACH-000890,-1.3664082699000002
ACH-000896,-1.20423283506
ACH-000898,-1.17310177318
ACH-000900,-1.11726342626
ACH-000901,-1.11690505016
ACH-000905,-1.0730826902
ACH-000906,-1.08712388145
ACH-000907,-1.3591989025100002
ACH-000910,-1.0030843163299998
ACH-000911,-1.23084225604
ACH-000912,-1.00058074214
ACH-000913,-1.41262698228
ACH-000915,-1.17000537465
ACH-000916,-1.1928778713500001
ACH-000917,-1.19237711862
ACH-000921,-1.02557904801
ACH-000924,-0.967095678219
ACH-000926,-0.635983945177
ACH-000928,-0.9869681980220001
ACH-000929,-0.899003256732
ACH-000932,-1.18518858137
ACH-000935,-1.1326536766600002
ACH-000936,-0.8647350380169999
ACH-000937,-1.25923367904
ACH-000938,-1.20438748929
ACH-000939,-1.6543128292500002
ACH-000941,-1.38343401611
ACH-000943,-1.0512692845799998
ACH-000946,-1.1332658694600002
ACH-000947,-1.18335178374
ACH-000948,-0.9202917814489999
ACH-000950,-1.39575380849
ACH-000953,-1.3002382483
ACH-000957,-1.2011211954799998
ACH-000958,-1.1672019093600001
ACH-000960,-1.1631021397499999
ACH-000963,-1.30580846713
ACH-000968,-1.23248426495
ACH-000969,-1.13997720937
ACH-000973,-1.2182959235100002
ACH-000974,-1.11592617616
ACH-000975,-1.13588360844
ACH-000976,-1.19752097149
ACH-000978,-1.2046986287399999
ACH-000980,-0.810202132188
ACH-000984,-1.39051057519
ACH-000986,-0.69934519216
ACH-000988,-1.28716410261
ACH-000993,-0.8920448246320001
ACH-000994,-0.897986492349
ACH-000996,-0.979960072192
ACH-001001,-1.02297183342
ACH-001020,-1.3206013614899998
ACH-001028,-0.92567746021
ACH-001031,-0.46429163696000003
ACH-001038,-1.3980889739200002
ACH-001048,-1.1881535433700001
ACH-001050,-1.36059846007
ACH-001053,-1.22563927699
ACH-001054,-1.16370937453
ACH-001061,-1.1721798704200002
ACH-001067,-1.10782023088
ACH-001075,-1.0703430050700002
ACH-001096,-1.05748614205
ACH-001128,-1.3201540153799998
ACH-001134,-1.34743966076
ACH-001151,-1.27956534375
ACH-001163,-1.18854782318
ACH-001164,-1.1779877200700002
ACH-001173,-1.0144970230600001
ACH-001183,-0.9897412039740001
ACH-001184,-1.10990101483
ACH-001190,-1.24068045422
ACH-001192,-1.12344790771
ACH-001193,-0.957954576295
ACH-001196,-1.29009491941
ACH-001197,-1.27502899494
ACH-001205,-1.11329300889
ACH-001211,-1.1991876452799999
ACH-001212,-1.0894952523499999
ACH-001228,-0.882124865291
ACH-001232,-1.08391147983
ACH-001239,-1.1458395054600001
ACH-001274,-1.14289826604
ACH-001275,-1.1490047045
ACH-001277,-1.02065543719
ACH-001278,-1.02492774281
ACH-001280,-0.973268761128
ACH-001283,-1.05372152545
ACH-001289,-1.1006621158499998
ACH-001295,-1.0747734875900001
ACH-001300,-0.632748375839
ACH-001301,-1.1017524831799999
ACH-001302,-1.25193245554
ACH-001303,-1.04890511406
ACH-001306,-1.1926091839
ACH-001318,-1.18492246741
ACH-001322,-1.14094678567
ACH-001328,-1.26140630985
ACH-001332,-1.09679075464
ACH-001333,-1.1751617173
ACH-001336,-1.10110540198
ACH-001340,-0.807485123869
ACH-001346,-1.0788330893
ACH-001353,-1.30689530668
ACH-001354,-1.2297577267200002
ACH-001367,-0.961814820385
ACH-001368,-1.09189541004
ACH-001374,-1.1747781210100001
ACH-001375,-1.0589440812
ACH-001377,-1.3188668465100002
ACH-001380,-1.37061512688
ACH-001391,-1.202571083
ACH-001407,-1.4771508382299998
ACH-001408,-1.10962955797
ACH-001413,-0.947198620064
ACH-001430,-1.2494891958
ACH-001431,-1.1107823128
ACH-001450,-1.00036128737
ACH-001496,-1.4414169419999998
ACH-001500,-1.15843089328
ACH-001521,-1.77624655773
ACH-001523,-0.959939757148
ACH-001532,-1.0507145997
ACH-001536,-1.32842040631
ACH-001550,-1.08485773903
ACH-001552,-1.6402795159099999
ACH-001554,-1.3471361738699998
ACH-001645,-1.40670564725
ACH-001654,-1.09272079905
ACH-001715,-1.3973188373299998
ACH-001735,-0.987837682334
ACH-001736,-1.2981688569299998
ACH-001737,-0.557626812846
ACH-001740,-1.23463869279
ACH-001745,-1.55442740685
ACH-001750,-1.27340594637
ACH-001765,-0.951464598522
ACH-001956,-1.2249943178899998
ACH-001957,-0.609189893962
