,RAB11A (8766)
ACH-000004,-0.552968436874
ACH-000007,-0.6378342950270001
ACH-000009,-0.5073264078190001
ACH-000011,-0.552481361559
ACH-000012,-0.319879040691
ACH-000013,-0.429405386426
ACH-000014,-0.454392130262
ACH-000015,-0.106694986778
ACH-000017,-0.762998018327
ACH-000018,-0.32374715165
ACH-000019,-0.373444292879
ACH-000021,-0.269582726826
ACH-000022,-0.401947056841
ACH-000025,-0.229091624132
ACH-000028,-0.339997518702
ACH-000030,-0.260163971585
ACH-000035,-0.44779643943999997
ACH-000036,-0.18706483793099998
ACH-000037,-0.584391457496
ACH-000039,-0.116204979141
ACH-000040,-0.317027075122
ACH-000041,-0.234868237754
ACH-000042,-0.248250374454
ACH-000045,-0.224048493299
ACH-000047,-0.33983762227700004
ACH-000052,-0.47003202072899997
ACH-000053,-0.339641867461
ACH-000054,-0.0540691497768
ACH-000055,-0.105995144453
ACH-000060,-0.10954998188500001
ACH-000067,-0.49965026082599995
ACH-000070,-0.551329244019
ACH-000075,-0.374863776889
ACH-000078,-0.197291770783
ACH-000082,-0.16799921746100002
ACH-000085,-0.439347149414
ACH-000086,-0.21570986144200002
ACH-000087,-0.43543824705300005
ACH-000092,-0.410345473765
ACH-000095,-0.18018626592
ACH-000097,-0.704016387597
ACH-000098,-0.11606291848
ACH-000099,-0.280108682212
ACH-000108,-0.25115049369000003
ACH-000113,-0.210801449478
ACH-000115,-0.773251623951
ACH-000116,-0.579682283701
ACH-000118,-0.193552441794
ACH-000120,-0.0868582680113
ACH-000123,-0.0875598783986
ACH-000127,-0.31889270222
ACH-000128,-0.469066694313
ACH-000132,-0.46948621766500004
ACH-000133,-0.207954103886
ACH-000137,-0.271722289662
ACH-000138,-0.370198171668
ACH-000142,-0.271393442115
ACH-000143,-0.190621745387
ACH-000146,-0.30079428873
ACH-000148,-0.293837969835
ACH-000150,-0.294311010625
ACH-000152,-0.189956789474
ACH-000153,-0.357865271223
ACH-000159,-0.40029951277900006
ACH-000160,-0.281403317138
ACH-000163,-0.273008326438
ACH-000167,-0.654095745604
ACH-000168,-0.45135571029700006
ACH-000169,-0.24242287601799997
ACH-000178,-0.132079805597
ACH-000182,-0.302757428289
ACH-000183,-0.129018605174
ACH-000188,-0.5673258416170001
ACH-000189,-0.462676938374
ACH-000190,-0.488690648636
ACH-000198,-0.262223187272
ACH-000204,-0.332931007512
ACH-000206,-0.7243436005410001
ACH-000207,-0.287794601807
ACH-000211,-0.23462773399700002
ACH-000215,-0.30660425582899997
ACH-000221,-0.356238184867
ACH-000222,-0.049380672174399995
ACH-000223,-0.43793098458
ACH-000226,-0.302468719603
ACH-000227,-0.471039663563
ACH-000228,-0.265659503781
ACH-000231,-0.348175313305
ACH-000232,-0.447610589424
ACH-000233,-0.26480723765999997
ACH-000234,-0.487723193218
ACH-000235,-0.49235266841700004
ACH-000237,-0.22188242489100002
ACH-000238,-0.27104833311
ACH-000243,-0.333546232696
ACH-000244,-0.20846591993500002
ACH-000246,-0.346775140701
ACH-000248,-0.832050392447
ACH-000250,-0.25845063725
ACH-000251,-0.116660762616
ACH-000253,-0.454148425443
ACH-000255,-0.400388830968
ACH-000256,-0.295207669121
ACH-000257,-0.310050051891
ACH-000258,-0.280408848263
ACH-000259,-0.13662123642000001
ACH-000260,-0.34323325988799996
ACH-000261,-0.217082607344
ACH-000262,-0.176500646659
ACH-000263,-0.758485975195
ACH-000264,-0.448884773002
ACH-000265,-0.24875391486600001
ACH-000266,-0.0641252639811
ACH-000272,-0.456263381946
ACH-000273,-0.265867420598
ACH-000274,-0.289399437943
ACH-000277,-0.649493745598
ACH-000278,-0.213347928456
ACH-000279,-0.279102728485
ACH-000280,-0.165020228193
ACH-000281,-0.40304826901100005
ACH-000288,-0.261011271851
ACH-000291,-0.423649453936
ACH-000293,-0.341006264496
ACH-000294,-0.481612718813
ACH-000295,-0.340420523155
ACH-000296,-0.38487468440899997
ACH-000302,-0.456384085185
ACH-000304,0.0972535550048
ACH-000307,-0.378957531264
ACH-000308,-0.144576708663
ACH-000310,-0.378778901312
ACH-000311,-0.516765693715
ACH-000312,-0.183531197427
ACH-000315,-0.568016651875
ACH-000316,-0.410647157232
ACH-000317,-0.5311070612600001
ACH-000318,-0.31002741794300004
ACH-000319,-0.27273405086999997
ACH-000320,-0.0986235977749
ACH-000322,-0.06596423212580001
ACH-000323,-0.199688291756
ACH-000324,-0.1991137957
ACH-000329,-0.388461830919
ACH-000330,-0.37211020099799996
ACH-000331,-0.5861338827229999
ACH-000332,-0.5271196402220001
ACH-000334,-0.44935954343400003
ACH-000335,-0.386358070232
ACH-000336,0.10925703529000001
ACH-000337,-0.536269846109
ACH-000339,-0.242764392891
ACH-000341,-0.43518426760799994
ACH-000348,-0.326570377623
ACH-000350,-0.130703444335
ACH-000352,-0.462902498178
ACH-000356,-0.62740345672
ACH-000361,-0.144144252957
ACH-000362,-0.530388129925
ACH-000363,-0.196598804044
ACH-000364,-0.408898330872
ACH-000365,-0.33174864233600004
ACH-000366,-0.329601333361
ACH-000368,-0.711277645741
ACH-000374,-0.049984084614199994
ACH-000375,-0.274066007031
ACH-000376,-0.403474033316
ACH-000381,-0.37927885732100003
ACH-000383,-0.637038192547
ACH-000387,-0.5812565247
ACH-000389,-0.262691270595
ACH-000390,-0.48093376666
ACH-000393,-0.231697906617
ACH-000395,-0.16924101605500003
ACH-000397,-0.148107660665
ACH-000401,-0.290722229216
ACH-000402,-0.197334463725
ACH-000403,-0.249234749322
ACH-000404,0.24611048786999998
ACH-000406,-0.400223475453
ACH-000407,-0.546658398031
ACH-000408,-0.504445748192
ACH-000410,-0.487966618743
ACH-000411,-0.21652081738200002
ACH-000414,-0.103665398028
ACH-000415,-0.129209173293
ACH-000416,-0.34491419918000005
ACH-000420,-0.45717613264
ACH-000421,-0.523479134708
ACH-000424,-0.163046657406
ACH-000425,-0.39257413716
ACH-000426,-0.22916238612599998
ACH-000427,-0.8627365544069999
ACH-000433,-0.0322267504878
ACH-000436,-0.132274875822
ACH-000444,-0.354939722254
ACH-000445,-0.40849014611400003
ACH-000448,-0.431846868314
ACH-000450,-0.6791539952500001
ACH-000452,-0.256127532929
ACH-000454,-0.296669446095
ACH-000458,-0.437364836685
ACH-000459,-0.22789611543299998
ACH-000460,-0.363065839741
