,ISCA1 (81689)
ACH-000518,-0.18317940282099998
ACH-000520,-0.12250943899
ACH-000521,-0.393271840538
ACH-000522,-0.34558839151299997
ACH-000524,-0.37199863454000004
ACH-000527,0.008320432414439999
ACH-000528,-0.42716835542599996
ACH-000537,-0.369830128775
ACH-000541,-0.274905914786
ACH-000542,-0.170999726149
ACH-000544,-0.300180553281
ACH-000545,-0.097269367332
ACH-000547,0.060522824208
ACH-000548,0.021609966683799997
ACH-000549,0.105252881282
ACH-000550,-0.148938019379
ACH-000552,-0.07762605151549999
ACH-000556,-0.626221333105
ACH-000557,0.278323211691
ACH-000570,0.042364833758100004
ACH-000571,-0.17554719871899999
ACH-000573,-0.0333397324299
ACH-000576,-0.322694113755
ACH-000580,-0.102081828662
ACH-000584,-0.317813398754
ACH-000585,-0.190300123419
ACH-000588,-0.0014266173414
ACH-000589,-0.670297074807
ACH-000591,-0.465558793276
ACH-000593,-0.280777851254
ACH-000600,-0.08169908053719999
ACH-000601,-0.442786077036
ACH-000604,-0.513102879403
ACH-000605,-0.104592579168
ACH-000606,-0.0839563792415
ACH-000608,-0.390145361719
ACH-000614,-0.497300516716
ACH-000616,-0.262113445894
ACH-000618,-0.197079473111
ACH-000619,-0.378407011766
ACH-000620,-0.335156407536
ACH-000621,-0.13477500986
ACH-000622,-0.0830384186123
ACH-000623,0.112144405789
ACH-000624,-0.32603021341999994
ACH-000627,-0.319419040775
ACH-000630,-0.0429801674419
ACH-000632,-0.174098366595
ACH-000633,-0.419024982408
ACH-000637,-0.32556805957699997
ACH-000638,-0.620139243292
ACH-000646,-0.487541425042
ACH-000647,-0.281041973677
ACH-000648,-0.354171705104
ACH-000649,0.170255295485
ACH-000651,-0.34361122412699996
ACH-000652,-0.047600041284499996
ACH-000653,-0.16588763725800001
ACH-000657,-0.260983367276
ACH-000658,-0.09250756920489998
ACH-000661,-0.56290942385
ACH-000662,-0.300592097834
ACH-000663,-0.140024588635
ACH-000665,-0.028990934448199997
ACH-000671,-0.43260328535400006
ACH-000673,0.0649947524932
ACH-000676,-0.36842985585199994
ACH-000677,-0.32724357322500003
ACH-000681,-0.0923740827916
ACH-000682,-0.296390397141
ACH-000683,-0.340595613679
ACH-000684,-0.396416413425
ACH-000688,-0.281452532729
ACH-000693,-0.534275488768
ACH-000694,-0.234382558589
ACH-000695,0.11161462877900001
ACH-000696,-0.397754886039
ACH-000697,-0.280910157948
ACH-000699,-0.304442283511
ACH-000701,-0.240908217598
ACH-000706,-0.412297598934
ACH-000711,-0.129977529984
ACH-000713,-0.287237778798
ACH-000714,-0.0867264611011
ACH-000718,-0.374816270683
ACH-000720,-0.292250444467
ACH-000721,-0.312872120681
ACH-000724,-0.24508401593
ACH-000725,-0.563627661374
ACH-000732,-0.144050050254
ACH-000734,-0.263210450691
ACH-000735,-0.358342292719
ACH-000736,-0.12737370170600001
ACH-000738,-0.46460451009900006
ACH-000746,-0.248968886929
ACH-000747,-0.37657060698
ACH-000748,-0.0892623019493
ACH-000753,-0.0504717639654
ACH-000756,-0.299181093766
ACH-000757,-0.972736512425
ACH-000758,-0.0365427360946
ACH-000760,-0.200191488488
ACH-000763,-0.28437094378100003
ACH-000764,-0.20135194274300003
ACH-000765,-0.197945556527
ACH-000766,-0.381638040031
ACH-000767,-0.122866690232
ACH-000768,-0.312632057074
ACH-000769,-0.469590864451
ACH-000770,-0.19771818337699998
ACH-000771,-0.206338234151
ACH-000773,-0.27773951583
ACH-000776,-0.24460005940000001
ACH-000777,-0.252572576413
ACH-000778,-0.400212953463
ACH-000781,-0.212961847504
ACH-000782,-0.241598245373
ACH-000783,-0.194752668568
ACH-000784,-0.369976118104
ACH-000785,-0.382615830467
ACH-000787,-0.20765197625
ACH-000788,-0.0681353283697
ACH-000791,-0.288033893111
ACH-000792,-0.13156029748099998
ACH-000794,-0.318525120524
ACH-000796,-0.229015301261
ACH-000799,-0.5123059490699999
ACH-000800,-0.180521082771
ACH-000802,-0.133862765128
ACH-000804,-0.38949419058300006
ACH-000805,-0.131037035483
ACH-000809,-0.210622212605
ACH-000810,0.08052029169989999
ACH-000811,-0.0671356491651
ACH-000817,-0.318097025251
ACH-000819,-0.321561312871
ACH-000820,0.152200439922
ACH-000821,-0.0828439034803
ACH-000822,-0.5521137734489999
ACH-000823,0.0294243494595
ACH-000824,0.128392125093
ACH-000827,-0.205803243065
ACH-000829,-0.244698539056
ACH-000831,-0.38019326793799996
ACH-000832,-0.12558137963
ACH-000833,-0.306306275
ACH-000834,-0.379211215206
ACH-000835,-0.135898049487
ACH-000836,0.0734731612338
ACH-000837,-0.516017046561
ACH-000838,0.0698528460292
ACH-000839,-0.347373063313
ACH-000840,-0.448768839076
ACH-000841,-0.28588025630999997
ACH-000843,-0.49420878763899995
ACH-000846,-0.307414050589
ACH-000847,-0.10228739205
ACH-000848,-0.556428287336
ACH-000849,-0.155400510939
ACH-000851,-0.9583331312630001
ACH-000855,-0.281177308087
ACH-000856,-0.386587869813
ACH-000858,-0.5779380373349999
ACH-000859,-0.150139087162
ACH-000861,-0.548783438542
ACH-000862,-0.139001710067
ACH-000865,-0.276200623364
ACH-000866,-0.12259539963400001
ACH-000867,-0.24462045060899998
ACH-000869,-0.13542421101500002
ACH-000872,-0.309377530933
ACH-000873,-0.40767376946999995
ACH-000876,-0.723488827746
ACH-000878,-0.36477505841799995
ACH-000880,-0.41191155051399997
ACH-000881,-0.192806194021
ACH-000882,-0.41649283448299995
ACH-000884,-0.409005761201
ACH-000885,-0.426248961995
ACH-000887,-0.30850936425500003
ACH-000888,-0.19334573070799999
ACH-000889,-0.151140192393
ACH-000890,-0.154191608329
ACH-000896,-0.379425133818
ACH-000898,-0.300944132154
ACH-000900,-0.527521223819
ACH-000901,-0.04317976877719999
ACH-000905,-0.19215385330899998
ACH-000906,-0.425231220672
ACH-000907,-0.0071416456827299996
ACH-000910,-0.549665206402
ACH-000911,-0.424027008876
ACH-000912,0.012341476693500001
ACH-000913,-0.209382865323
ACH-000915,-0.618388588334
ACH-000916,-0.458244025316
ACH-000917,-0.201898100079
ACH-000921,-0.659144737108
ACH-000924,-0.164059952845
ACH-000926,-0.12122804902999999
ACH-000928,-0.268081785917
ACH-000929,-0.022872155934700003
ACH-000932,-0.11074425890699999
ACH-000935,-0.451012976051
ACH-000936,-0.231198978165
ACH-000937,-0.045080047747599994
ACH-000938,-0.5581542911649999
ACH-000939,-0.189183641666
ACH-000941,-0.320881437253
ACH-000943,-0.23563610696600001
ACH-000946,-0.110060377995
ACH-000947,-0.24194570871999999
ACH-000948,-0.272018970959
ACH-000950,-0.0503613439222
ACH-000953,-0.194103312935
ACH-000957,-0.303984150985
ACH-000958,-0.0915188760898
ACH-000960,-0.10957291364800001
ACH-000963,-0.678908489525
ACH-000968,-0.492898895911
ACH-000969,-0.595261793398
ACH-000973,-0.265937734252
ACH-000974,-0.138998730903
ACH-000975,-0.0849746498288
ACH-000976,0.004509463016399999
ACH-000978,-0.692814698092
ACH-000980,-0.285899450816
ACH-000984,-0.436779134463
ACH-000986,-0.40092145499799997
ACH-000988,-0.227365494252
ACH-000993,0.0599406161406
ACH-000994,-0.199749562304
ACH-000996,-0.279821560286
ACH-001001,-0.47950750256700003
ACH-001020,0.0161789658671
ACH-001028,-0.228489980872
ACH-001031,-0.0017780244083399998
ACH-001038,-0.41358073385
ACH-001048,-0.0357726105104
ACH-001050,-0.0766886814792
ACH-001053,-0.25321631889199997
ACH-001054,-0.0941368886992
ACH-001061,-0.290672428854
ACH-001067,-0.070080002541
ACH-001075,0.07554709692160001
ACH-001096,-0.331303461668
ACH-001128,-0.46858178903399994
ACH-001134,-0.254746021359
ACH-001151,0.026915059662599997
ACH-001163,-0.36240857663000003
ACH-001164,-0.133247123451
ACH-001173,-0.43404892086
ACH-001183,0.18137074078499998
ACH-001184,-0.0758080592716
ACH-001190,-0.33437781942
ACH-001192,-0.22568246413100002
ACH-001193,-0.268713484279
ACH-001196,-0.09643205475700001
ACH-001197,-0.271811707706
ACH-001205,-0.08420139570219999
ACH-001211,-0.206262319587
ACH-001212,-0.281846518474
ACH-001228,-0.157087255513
ACH-001232,-0.128889684969
ACH-001239,-0.43858540880099994
ACH-001274,0.00814301240567
ACH-001275,-0.0729546727923
ACH-001277,0.004656051483050001
ACH-001278,-0.20768187772799998
ACH-001280,-0.20615493831099999
ACH-001283,-0.32335346800299997
ACH-001289,-0.141867645231
ACH-001295,0.346321480101
ACH-001300,-0.216941072767
ACH-001301,-0.247473793107
ACH-001302,-0.164361708906
ACH-001303,-0.12029779285299999
ACH-001306,0.0682812182035
ACH-001318,-0.45837377351400005
ACH-001322,-0.189844404967
ACH-001328,-0.184114006556
ACH-001332,-0.721829691019
ACH-001333,-0.23178866439399998
ACH-001336,-0.368284087486
ACH-001340,-0.0113531534424
ACH-001346,-0.18339995709600002
ACH-001353,0.0767041386671
ACH-001354,-0.404636701653
ACH-001367,-0.48042409334799996
ACH-001368,-0.0906417062108
ACH-001374,0.262516097032
ACH-001375,-0.012594648148700002
ACH-001377,-0.195182144663
ACH-001380,-0.317953790134
ACH-001391,0.116207629454
ACH-001407,-0.017819367706099997
ACH-001408,0.07251219914760001
ACH-001413,-0.166242433936
ACH-001430,0.147601414053
ACH-001431,-0.0722949696475
ACH-001450,-0.710656589754
ACH-001496,-0.18679446940699998
ACH-001500,-0.397724145093
ACH-001521,-0.0672340410427
ACH-001523,-0.0241147026645
ACH-001532,-0.07665092593719999
ACH-001536,-0.299270208724
ACH-001550,-0.462158101377
ACH-001552,0.039380773875599996
ACH-001554,-0.0315120833036
ACH-001645,-0.276488309107
ACH-001654,0.0158202377076
ACH-001715,-0.16439845494000002
ACH-001735,0.0516559740502
ACH-001736,-0.495307835006
ACH-001737,0.289964447296
ACH-001740,0.05406526515980001
ACH-001745,-0.19424478464000003
ACH-001750,-0.261097429047
ACH-001765,-0.149609398888
ACH-001956,0.008918422133219998
ACH-001957,0.013721229005
