,AP3D1 (8943)
ACH-000221,0.0246809567993
ACH-000222,-0.20741469541299998
ACH-000223,0.0668853824595
ACH-000226,-0.00274572639923
ACH-000227,-0.06755361135009999
ACH-000228,0.182819645239
ACH-000231,-0.07196630431310001
ACH-000232,0.124380761832
ACH-000233,0.041214786304300005
ACH-000234,0.044987677221
ACH-000235,-0.19423185873399998
ACH-000237,-0.19104263449099998
ACH-000238,-0.16965036614300003
ACH-000243,0.0577713486611
ACH-000244,-0.04393999256080001
ACH-000246,0.163744576266
ACH-000248,-0.15827055044299998
ACH-000250,-0.13214393057600002
ACH-000251,-0.08730343501089999
ACH-000253,-0.057947340564800005
ACH-000255,-0.0969005891536
ACH-000256,0.10167826996200001
ACH-000257,-0.30512845447
ACH-000258,-0.0799368512572
ACH-000259,-0.148122872673
ACH-000260,-0.0224048055766
ACH-000261,0.11229883795999998
ACH-000262,-0.10293371763699999
ACH-000263,-0.247262337824
ACH-000264,-0.0167871460411
ACH-000265,0.102006403662
ACH-000266,-0.22865677094999998
ACH-000272,-0.17241198347199999
ACH-000273,0.248199319893
ACH-000274,-0.06468450743700001
ACH-000277,-0.25455398625799996
ACH-000278,0.07136058187630001
ACH-000279,-0.186765366162
ACH-000280,0.039441997200300005
ACH-000281,0.0756935378989
ACH-000288,0.271639948755
ACH-000291,-0.12688160569700002
ACH-000293,0.060305823023800005
ACH-000294,0.170607267673
ACH-000295,-0.429849658213
ACH-000296,-0.34338439185099995
ACH-000302,-0.246670919644
ACH-000304,0.00029094033196799997
ACH-000307,-0.043911303126
ACH-000308,0.036134131687800004
ACH-000310,0.0071363711205
ACH-000311,-0.34361536306100005
ACH-000312,-0.010414671681100001
ACH-000315,0.42292627349399997
ACH-000316,0.317485236428
ACH-000317,0.00950066716508
ACH-000318,-0.144168826207
ACH-000319,-0.012372471529299999
ACH-000320,-0.102247112166
ACH-000322,-0.0763990617973
ACH-000323,0.115466305757
ACH-000324,-0.22280692254
ACH-000329,0.014009431332100001
ACH-000330,0.06653861210669999
ACH-000331,0.09712024468739999
ACH-000332,-0.22727408245
ACH-000334,-0.0281051571561
ACH-000335,-0.266182354236
ACH-000336,-0.035720204484
ACH-000337,-0.167317801547
ACH-000339,0.128137924047
ACH-000341,-0.200042575365
ACH-000348,-0.126417562421
ACH-000350,0.032135375782499996
ACH-000352,-0.05422365304380001
ACH-000356,0.054818383544500006
ACH-000361,-0.00764958348329
ACH-000362,-0.15943460359699999
ACH-000363,-0.153431311698
ACH-000364,-0.213416809929
ACH-000365,0.0250435993604
ACH-000366,-0.17527452840399999
ACH-000368,-0.046102978218300006
ACH-000374,-0.138761186247
ACH-000375,-0.00974947643386
ACH-000376,0.18396431007199998
ACH-000381,-0.101356908871
ACH-000383,-0.362416999617
ACH-000387,-0.0073477978121599995
ACH-000389,0.12648356726999999
ACH-000390,0.13451089489600002
ACH-000393,-0.161183262279
ACH-000395,0.0269504100647
ACH-000397,-0.252345066133
ACH-000401,0.12050678008400001
ACH-000402,0.28303185520999996
ACH-000403,-0.145400313492
ACH-000404,-0.119795949131
ACH-000406,0.08345459513930001
ACH-000407,0.17562247491799998
ACH-000408,-0.00728959488259
ACH-000410,0.056088243513
ACH-000411,-0.061063985936199994
ACH-000414,0.08624145311660002
ACH-000415,-0.0753683388925
ACH-000416,-0.0605357798665
ACH-000420,0.0023394799919499998
ACH-000421,-0.0259462066607
ACH-000424,0.0910666052334
ACH-000425,-0.0879963438848
ACH-000426,-0.106788979255
ACH-000427,-0.281525038994
ACH-000433,-0.174944071561
ACH-000436,-0.290055777739
ACH-000444,-0.17058727992800002
ACH-000445,-0.130601558498
ACH-000448,-0.341774991462
ACH-000450,-0.204607048459
ACH-000452,-0.13657736933599998
ACH-000454,-0.271775425515
ACH-000458,-0.080537810267
ACH-000459,0.162689581927
ACH-000460,-0.363198846163
ACH-000461,-0.09090919324470001
ACH-000463,-0.0229406289151
ACH-000464,-0.10745746037000001
ACH-000466,-0.447328041818
ACH-000467,-0.068028069358
ACH-000468,0.0187765096292
ACH-000469,-0.00436387937878
ACH-000470,0.152080185675
ACH-000471,0.166345105491
ACH-000472,-0.150809264066
ACH-000473,-0.15364876327
ACH-000475,0.021592111406299998
ACH-000476,0.349045348943
ACH-000477,-0.023240816952299997
ACH-000480,0.127550547018
ACH-000481,0.107328970746
ACH-000483,-0.178006586393
ACH-000484,-0.382981639625
ACH-000485,-0.5050807747330001
ACH-000486,-0.169526062623
ACH-000487,0.117848937781
ACH-000488,-0.0334849524585
ACH-000490,-0.0933131118935
ACH-000491,-0.335374304762
ACH-000495,-0.0306981495995
ACH-000496,-0.050865133869900006
ACH-000499,-0.033717573042900004
ACH-000500,-0.0113070119033
ACH-000502,-0.23465030338799997
ACH-000503,-0.317993928881
ACH-000505,-0.193333352219
ACH-000507,-0.13893509137
ACH-000510,-0.0388758339168
ACH-000511,0.0777796388537
ACH-000512,0.133986340476
ACH-000516,-0.0216733156195
ACH-000517,-0.153818807368
ACH-000518,0.0970334775856
ACH-000520,-0.0976885932801
ACH-000521,0.016165940647599998
ACH-000522,-0.156951994569
ACH-000524,-0.12868562998400002
ACH-000527,-0.283041195198
ACH-000528,-0.138918360298
ACH-000537,-0.045330345226
ACH-000541,-0.00946989769683
ACH-000542,-0.20439222453699998
ACH-000544,0.08218893076860001
ACH-000545,-0.09715771821689999
ACH-000547,-0.07961202160080001
ACH-000548,-0.139240959783
ACH-000549,-0.223173298319
ACH-000550,0.0361901781347
ACH-000552,-0.04434065359849999
ACH-000556,-0.136779100028
ACH-000557,-0.18306541728
ACH-000570,0.0940321632403
ACH-000571,-0.139898719118
ACH-000573,-0.0903974095601
ACH-000576,0.0176829925874
ACH-000580,-0.111881987305
ACH-000584,-0.00140765940865
ACH-000585,-0.25663635809
ACH-000588,-0.156950142599
ACH-000589,-0.06510196920479999
ACH-000591,0.0524948727152
ACH-000593,0.059688965049599994
ACH-000600,0.13998728985
ACH-000601,-0.0550839902894
ACH-000604,0.07207630624089999
ACH-000605,-0.0365179905272
ACH-000606,0.146310859456
ACH-000608,-0.0781673914317
ACH-000614,-0.320693892448
ACH-000616,0.046472800894499997
ACH-000618,-0.026761630082799998
ACH-000619,-0.0702529560193
ACH-000620,-0.0712476661332
ACH-000621,-0.303667487424
ACH-000622,-0.09671207015389999
ACH-000623,-0.0106255662051
ACH-000624,0.00121151315804
ACH-000627,0.0537842664067
ACH-000630,-0.167774405373
ACH-000632,0.0874921291509
ACH-000633,-0.32210572343000005
ACH-000637,0.131636453457
ACH-000638,-0.045812501841799996
ACH-000646,-0.275952088868
ACH-000647,0.0461327700505
ACH-000648,-0.0450618031626
ACH-000649,-0.00519446563117
ACH-000651,0.156612547362
ACH-000652,-0.19869660498599998
ACH-000653,-0.055875909602499996
ACH-000657,-0.07741041727739999
ACH-000658,-0.06734542655209999
ACH-000661,-0.17608051587200002
ACH-000662,-0.24814167642299997
ACH-000663,0.190744239859
ACH-000665,-0.0976617891524
ACH-000671,-0.039547674456099996
ACH-000673,-0.0609209011675
ACH-000676,-0.0265941280808
ACH-000677,-0.08679228626910002
ACH-000681,-0.0508517147881
ACH-000682,-0.0738579424741
ACH-000683,-0.09143331999330001
ACH-000684,0.0607163343525
ACH-000688,-0.026007864023599996
ACH-000693,0.0726659227963
ACH-000694,0.050369324149400006
ACH-000695,-0.575145754746
ACH-000696,0.0930953622944
ACH-000697,-0.157323220787
ACH-000699,-0.178155635977
ACH-000701,0.005603323618
ACH-000706,-0.053253456550199994
ACH-000711,0.0999743300345
ACH-000713,0.101396965132
ACH-000714,-0.07675605730830001
ACH-000718,-0.0323508702129
ACH-000720,-0.146603295442
ACH-000721,-0.0410840019894
ACH-000724,0.060123486364
ACH-000725,0.029091147768099998
ACH-000732,0.0161299911547
ACH-000734,-0.10972632570900001
ACH-000735,-0.0231637659038
ACH-000736,-0.119732450847
ACH-000738,0.113059775078
ACH-000746,-0.181288034513
ACH-000747,0.22475818236099998
ACH-000748,-0.126172808781
ACH-000753,0.00142158657782
ACH-000756,-0.0965274045199
ACH-000757,-0.20927252009300001
ACH-000758,-0.243776507669
ACH-000760,0.041962771015
ACH-000763,-0.102269427661
ACH-000764,-0.19496712817499998
ACH-000765,0.134280190912
ACH-000766,-0.237303904544
ACH-000767,-0.17837942
ACH-000768,-0.153623141579
ACH-000769,-0.0731710019065
ACH-000770,0.11891831714500001
ACH-000771,-0.231792631041
ACH-000773,0.0265115983702
ACH-000776,-0.122236142248
ACH-000777,-0.114893622009
ACH-000778,-0.154067124307
ACH-000781,0.0847924665569
ACH-000782,-0.139368885543
ACH-000783,-0.0903976227937
ACH-000784,0.0081895273084
ACH-000785,-0.0419735788411
ACH-000787,0.10014812232899999
ACH-000788,-0.182962993165
ACH-000791,0.12563395672299998
ACH-000792,-0.0612925268736
ACH-000794,-0.0733171312
ACH-000796,0.11864433328
ACH-000799,-0.0338725821187
ACH-000800,-0.132189808084
ACH-000802,-0.14726950479
ACH-000804,-0.09024775786429999
ACH-000805,0.10719338796599999
ACH-000809,-0.38095503653800006
ACH-000810,0.190961327846
ACH-000811,-0.0940889901046
ACH-000817,0.0531195367115
ACH-000819,-0.0340163033201
ACH-000820,-0.339226796471
ACH-000821,-0.020999928219900002
ACH-000822,-0.104985831011
ACH-000823,-0.00504420818555
ACH-000824,-0.180796177746
ACH-000827,-0.012084015229100001
ACH-000829,0.05151908314590001
ACH-000831,-0.202361243384
ACH-000832,0.045271886275000006
ACH-000833,0.192987330259
ACH-000834,-0.086483757839
ACH-000835,0.0950930921243
ACH-000836,-0.347385347965
ACH-000837,0.000418207049119
ACH-000838,-0.248326840863
ACH-000839,-0.431040584088
ACH-000840,-0.256784694408
ACH-000841,-0.39635790747599997
ACH-000843,0.138780269577
ACH-000846,-0.0805876430389
ACH-000847,0.150055284614
ACH-000848,0.0576614716871
ACH-000849,-0.276121937739
ACH-000851,-0.00322599903215
ACH-000855,-0.0755576053047
ACH-000856,-0.110407699636
ACH-000858,0.013254738968
ACH-000859,0.00514453047082
ACH-000861,-0.0966750194507
ACH-000862,0.00704701875505
ACH-000865,-0.00638356905179
ACH-000866,0.11859399673800002
ACH-000867,-0.09078681941310002
ACH-000869,-0.0471043824555
ACH-000872,0.106149116198
ACH-000873,0.076502735459
ACH-000876,-0.06980326827769999
ACH-000878,-0.11203555552200001
ACH-000880,-0.130003773622
ACH-000881,0.05999403748650001
ACH-000882,0.0234036660879
ACH-000884,0.33358588064100003
ACH-000885,0.0247072667212
ACH-000887,-0.141039127081
ACH-000888,0.22728150433699998
ACH-000889,-0.096458326537
ACH-000890,0.114116125523
ACH-000896,0.0601590820232
ACH-000898,-0.084426985032
ACH-000900,-0.20189203949499998
ACH-000901,-0.00134802281936
ACH-000905,-0.10641255681600001
ACH-000906,-0.07514852103160001
ACH-000907,-0.190051839377
ACH-000910,0.054320476737900004
ACH-000911,-0.0233669901872
ACH-000912,0.09652832071499999
ACH-000913,-0.09256556640460001
ACH-000915,0.0467703284406
ACH-000916,-0.29785636848
ACH-000917,-0.233454267094
ACH-000921,-0.0777433868649
ACH-000924,0.0696373762012
ACH-000926,-0.09659820552279999
ACH-000928,0.0732704689921
ACH-000929,-0.0349995171563
ACH-000932,-0.332718000964
ACH-000935,-0.141679684736
ACH-000936,-0.145114321842
ACH-000937,0.14175630059699998
ACH-000938,-0.024896170307400003
ACH-000939,0.0147999707247
ACH-000941,-0.233819866721
ACH-000943,0.047472460821000005
ACH-000946,0.0761020851117
ACH-000947,-0.053779407684599996
ACH-000948,-0.0580488110499
ACH-000950,0.025601756742500002
ACH-000953,-0.09191897012599999
ACH-000957,-0.22737473954300003
ACH-000958,0.140815257631
ACH-000960,0.05272178248480001
ACH-000963,0.29774008722600004
ACH-000968,-0.0529164728498
ACH-000969,-0.18544340060400002
ACH-000973,0.0987369347319
ACH-000974,-0.0754021905336
ACH-000975,-0.05716846749969999
ACH-000976,-0.0744077511082
ACH-000978,0.324058586909
ACH-000980,0.0920870319008
ACH-000984,-0.0595665744588
ACH-000986,-0.0675561977193
ACH-000988,0.0656141439767
ACH-000993,0.020049718652900003
ACH-000994,0.00358678730705
ACH-000996,-0.00622776684403
ACH-001001,-0.0472197613853
ACH-001020,0.07383869929260001
ACH-001028,-0.050197650109299996
ACH-001031,-0.0800848494297
ACH-001038,0.0145245203073
ACH-001048,0.125399909679
ACH-001050,-0.264153814655
ACH-001053,-0.0300254137138
ACH-001054,0.135878482879
ACH-001061,0.05157188755080001
ACH-001067,-0.0732919559808
ACH-001075,-0.136583240789
ACH-001096,-0.007086403111140001
ACH-001128,-0.04982873725840001
ACH-001134,-0.307563732719
ACH-001151,0.08098657412169999
ACH-001163,-0.09331285573860001
ACH-001164,-0.000489872316276
ACH-001173,-0.028773392574299998
ACH-001183,-0.0874984045831
ACH-001184,0.050014634478199996
ACH-001190,-0.27023769991
ACH-001192,0.14300993900800002
ACH-001193,-0.303418794831
ACH-001196,-0.0811550061638
ACH-001197,0.0403433615033
ACH-001205,-0.0426731684135
ACH-001211,-0.07845374816310001
ACH-001212,-0.141648914259
ACH-001228,-0.0325114216551
ACH-001232,-0.015273318653799998
ACH-001239,0.054969833071
ACH-001274,-0.021655642843999998
ACH-001275,-0.0793703193192
ACH-001277,-0.0844156870147
ACH-001278,-0.101032275104
ACH-001280,0.21292311435199998
ACH-001283,-0.0129433448083
ACH-001289,-0.11681773035700001
ACH-001295,0.134625687381
ACH-001300,0.20151487856
ACH-001301,-0.311460083186
ACH-001302,-0.24926589089099999
ACH-001303,-0.00400480613571
ACH-001306,-0.18319051228100003
ACH-001318,-0.227464773446
ACH-001322,-0.031372154711500004
ACH-001328,-0.138071789077
ACH-001332,0.443407795173
ACH-001333,0.009941954924360001
ACH-001336,0.0573767034181
ACH-001340,0.142158368614
ACH-001346,-0.24524816989
ACH-001353,0.11649910371099999
ACH-001354,-0.010843667795299999
ACH-001367,0.0935808967537
ACH-001368,-0.211720458875
ACH-001374,0.596294654271
ACH-001375,-0.302989682271
ACH-001377,0.0624725879194
ACH-001380,-0.08578136840350001
ACH-001391,-0.19315543191100001
ACH-001407,-0.0400875224235
ACH-001408,0.0670588742156
ACH-001413,-0.0506376463748
ACH-001430,-0.15175821297800002
ACH-001431,-0.37328787602499997
ACH-001450,-0.015326692773700001
ACH-001496,0.00297591907397
ACH-001500,-0.188204411366
ACH-001521,-0.31445452321999995
ACH-001523,-0.0856292599506
ACH-001532,-0.08837453994529999
ACH-001536,-0.120787807128
ACH-001550,0.0200037487011
ACH-001552,-0.314763692463
ACH-001554,-0.37621982176299995
ACH-001645,0.0535760890623
ACH-001654,-0.304060647857
ACH-001715,-0.227262419895
ACH-001735,-0.139817392195
ACH-001736,-0.030622250202200003
ACH-001737,-0.267206332263
ACH-001740,-0.0337081497662
ACH-001745,-0.0600695081886
ACH-001750,-0.045186312094599994
ACH-001765,-0.0759664947545
ACH-001956,-0.0019443224066199999
ACH-001957,0.05013580399809999
