,OR4X1 (390113)
ACH-000004,0.012790460350600002
ACH-000007,-0.17300883426600003
ACH-000009,-0.174487772361
ACH-000011,-0.0721186010036
ACH-000012,-0.400261254341
ACH-000013,-0.135788896099
ACH-000014,-0.518374311496
ACH-000015,-0.209285628726
ACH-000017,-0.23489215635000002
ACH-000018,-0.146441107022
ACH-000019,-0.318004405884
ACH-000021,-0.46379299583300004
ACH-000022,-0.06092893819280001
ACH-000025,-0.29147592713799997
ACH-000028,-0.20851951364399998
ACH-000030,-0.37947494537299997
ACH-000035,-0.253027331384
ACH-000036,-0.23941865715
ACH-000037,0.0010212724507400002
ACH-000039,-0.310258673978
ACH-000040,-0.183977866757
ACH-000041,-0.17345379613899997
ACH-000042,-0.23347982335499998
ACH-000045,-0.129044297576
ACH-000047,-0.06016458978019999
ACH-000052,-0.157814574788
ACH-000053,-0.18219160194200001
ACH-000054,-0.146464280188
ACH-000055,-0.09076256407289998
ACH-000060,-0.204207998201
ACH-000067,-0.26126915926800004
ACH-000070,-0.0787511682288
ACH-000075,-0.180705650301
ACH-000078,-0.334129838484
ACH-000082,-0.228563355788
ACH-000085,-0.30502972444800003
ACH-000086,-0.183874970047
ACH-000087,0.024275165243
ACH-000092,-0.219851687498
ACH-000095,-0.233740283705
ACH-000097,-0.0847242274999
ACH-000098,-0.123745717974
ACH-000099,-0.201892148739
ACH-000108,-0.159593296321
ACH-000113,-0.116923247586
ACH-000115,-0.027212807773000003
ACH-000116,-0.18683306355
ACH-000118,-0.270767586012
ACH-000120,-0.0993884261897
ACH-000123,-0.219704909637
ACH-000127,-0.12111907114399999
ACH-000128,-0.136143700656
ACH-000132,-0.258948905437
ACH-000133,-0.17780749044
ACH-000137,-0.139325450704
ACH-000138,-0.320553560775
ACH-000142,-0.211117354408
ACH-000143,-0.312367696649
ACH-000146,-0.117124529607
ACH-000148,-0.228707395148
ACH-000150,-0.12298116202500001
ACH-000152,-0.20354372857
ACH-000153,-0.022718620668599997
ACH-000159,-0.188392337333
ACH-000160,-0.0587532994702
ACH-000163,-0.101059671814
ACH-000167,-0.274769883088
ACH-000168,-0.262074217798
ACH-000169,-0.12325206802500001
