,USP17L5 (728386)
ACH-000004,-0.351534050684
ACH-000007,-0.687987596373
ACH-000009,-0.291482400156
ACH-000011,-0.460134900916
ACH-000012,-0.425968676365
ACH-000013,-0.518972391845
ACH-000014,-0.5917354073219999
ACH-000015,-0.441759338683
ACH-000017,-0.5609962092
ACH-000018,-0.544983948629
ACH-000019,-0.316894511811
ACH-000021,-0.42175202876
ACH-000022,-0.592539380461
ACH-000025,-0.6074099672600001
ACH-000028,-0.364766895603
ACH-000030,-0.495463084382
ACH-000035,-0.08932962334030001
ACH-000036,-0.754769091162
ACH-000037,-0.50830464416
ACH-000039,-0.542461882584
ACH-000040,-0.5969738694960001
ACH-000041,-0.687438899384
ACH-000042,-0.417591867092
ACH-000045,-0.5650414617639999
ACH-000047,-0.422242644605
ACH-000052,-0.47158874347499996
ACH-000053,-0.437191584693
ACH-000054,-0.644008796154
ACH-000055,-0.336254508284
ACH-000060,-0.40613233044799996
ACH-000067,-0.519223339281
ACH-000070,-0.620169218657
ACH-000075,-0.577766781769
ACH-000078,-0.787578301044
ACH-000082,-0.813996558206
ACH-000085,-0.402195861382
ACH-000086,-0.335843972314
ACH-000087,-0.240575375251
ACH-000092,-0.24839591147
ACH-000095,-0.661136510796
ACH-000097,-0.5880744186219999
ACH-000098,-0.311619847654
ACH-000099,-0.926416392613
ACH-000108,-0.613669926488
ACH-000113,-0.584146069714
ACH-000115,-0.469919702309
ACH-000116,-0.453230312742
ACH-000118,-0.37374563242299996
ACH-000120,-0.8873915257549999
ACH-000123,-0.458739651461
ACH-000127,-0.700008706454
ACH-000128,-0.880674112345
ACH-000132,-0.352269203332
ACH-000133,-0.6938516302809999
ACH-000137,-0.498834341764
ACH-000138,-0.484735025418
ACH-000142,-0.598116966522
ACH-000143,-0.520203877318
ACH-000146,-0.699400284906
ACH-000148,-0.5222551657310001
ACH-000150,-0.481426544121
ACH-000152,-0.47133486406099995
ACH-000153,-0.776126624641
ACH-000159,-0.6737874277670001
ACH-000160,-0.381454514808
ACH-000163,-0.623337914375
ACH-000167,-0.600535375903
ACH-000168,-0.538161987495
ACH-000169,-0.5860207332840001
ACH-000178,-0.7371852886570001
ACH-000182,-0.37091485111199995
ACH-000183,-0.47574690611299997
ACH-000188,-0.219145674918
ACH-000189,-0.849047579821
ACH-000190,-0.35486904062200003
ACH-000198,-0.67306245701
ACH-000204,-0.202781528503
ACH-000206,-0.164411735567
ACH-000207,-0.322915627067
ACH-000211,-0.526485327551
ACH-000215,-0.54400270034
ACH-000221,-0.42770984182599997
ACH-000222,-0.7983509111220001
ACH-000223,-0.469375769512
ACH-000226,-0.590032024014
ACH-000227,-0.642200068774
ACH-000228,-0.569612698472
ACH-000231,-0.490580587914
ACH-000232,-0.5659780343990001
ACH-000233,-0.645036544664
ACH-000234,-0.7233728201980001
ACH-000235,-0.363725860144
ACH-000237,-0.78294312617
ACH-000238,-0.504277321179
ACH-000243,-0.7436351495640001
ACH-000244,-0.595117146031
ACH-000246,-0.797746235226
ACH-000248,-0.573863516541
ACH-000250,-0.60894777954
ACH-000251,-0.503944182207
ACH-000253,-0.6127652249050001
ACH-000255,-0.0599955892683
ACH-000256,-0.601493779701
ACH-000257,-0.526979139883
ACH-000258,-0.7729218302449999
ACH-000259,-0.366649044398
ACH-000260,-0.666230254071
ACH-000261,-0.449875075278
ACH-000262,-0.550002793952
ACH-000263,-0.599760487017
ACH-000264,-0.5231131879300001
ACH-000265,-0.397276154823
ACH-000266,-0.43329878838799996
ACH-000272,-0.38574464905
ACH-000273,-0.784520829592
ACH-000274,-0.51113038703
ACH-000277,-0.355946280563
ACH-000278,-0.941614881069
ACH-000279,-0.531598498498
ACH-000280,-0.864463359035
ACH-000281,-0.701966908504
ACH-000288,-0.5358136174570001
ACH-000291,-0.390957282558
ACH-000293,-0.37542558373999996
ACH-000294,-0.835877872325
ACH-000295,-0.7250055826430001
ACH-000296,-0.57001763445
ACH-000302,-0.438726636998
ACH-000304,-0.315871176749
ACH-000307,-0.521518805153
ACH-000308,-0.49932996658
ACH-000310,-0.9355163547390001
ACH-000311,-0.7941417529639999
ACH-000312,-0.520319141486
ACH-000315,-0.466790379944
ACH-000316,-0.49347440921
ACH-000317,-0.26699956505399997
ACH-000318,-0.432192382373
ACH-000319,-0.447276405576
ACH-000320,-0.635787663758
ACH-000322,-0.85268962648
ACH-000323,-0.460090057131
ACH-000324,-0.935006427287
ACH-000329,-0.7348969892020001
ACH-000330,-0.7031347048109999
ACH-000331,-0.301059781671
ACH-000332,-0.583879366572
ACH-000334,-0.7766916152359999
ACH-000335,-0.37437869023500003
ACH-000336,-0.602524234626
ACH-000337,-0.205314223944
ACH-000339,-0.487996256159
ACH-000341,-0.49329719137500005
ACH-000348,-0.400253378539
ACH-000350,-0.645645638613
ACH-000352,-0.50457465318
ACH-000356,-0.206193839935
ACH-000361,-0.50699083017
ACH-000362,-0.7326814918510001
ACH-000363,-0.515806663212
ACH-000364,-0.43021216341300006
ACH-000365,-0.7425204408399999
ACH-000366,-0.603673270657
ACH-000368,-0.8336213408759999
ACH-000374,-0.38410810621299996
ACH-000375,-0.517726493647
ACH-000376,-0.458415732857
ACH-000381,-0.428883611728
ACH-000383,-0.468036199591
ACH-000387,-0.638818427995
ACH-000389,-0.445412459625
ACH-000390,-0.562524077179
ACH-000393,-0.5439817812259999
ACH-000395,-0.39767546280599997
ACH-000397,-0.653345427798
ACH-000401,-0.47102075793000003
ACH-000402,-0.351903060677
ACH-000403,-0.492477905264
ACH-000404,-0.38930133822499996
ACH-000406,-0.7550263645309999
ACH-000407,-0.647367087879
ACH-000408,-0.6767258203380001
ACH-000410,-0.662837637432
ACH-000411,-0.829103851876
ACH-000414,-0.801537210687
ACH-000415,-0.31699780506499997
ACH-000416,-0.380454354974
ACH-000420,-0.377545434167
ACH-000421,-0.401483342837
ACH-000424,-0.151135057504
