,GLIPR1L2 (144321)
ACH-000004,0.227306861512
ACH-000007,0.120391976239
ACH-000009,0.19102470438000002
ACH-000011,-0.00899107064357
ACH-000012,0.08704261549589999
ACH-000013,0.0071236929351700005
ACH-000014,0.0415428109673
ACH-000015,-0.0214903339146
ACH-000017,-0.0584416959371
ACH-000018,0.00406812682792
ACH-000019,0.109720635095
ACH-000021,0.0116295967643
ACH-000022,0.0153278436926
ACH-000025,-0.206950442819
ACH-000028,0.0182209207031
ACH-000030,0.092566767796
ACH-000035,0.117215068523
ACH-000036,-0.00142564965677
ACH-000037,-0.06873128649600001
ACH-000039,0.035380002849599995
ACH-000040,-0.268290105253
ACH-000041,-0.128057772154
ACH-000042,-0.006745796170140001
ACH-000045,0.018198968403599997
ACH-000047,0.0575332374214
ACH-000052,0.135336602618
ACH-000053,0.158457282339
ACH-000054,-0.010706684747799998
ACH-000055,0.0978050816749
ACH-000060,0.13411438328199998
ACH-000067,-0.118266485241
ACH-000070,0.06736034472659999
ACH-000075,-0.116153902089
ACH-000078,0.240561459682
ACH-000082,0.006783517857220001
ACH-000085,0.140450035517
ACH-000086,-0.195246635509
ACH-000087,-0.023597426622099998
ACH-000092,0.0712810302012
ACH-000095,-0.00135325739594
ACH-000097,0.160855071756
ACH-000098,0.105117967833
ACH-000099,-0.06431199616990001
ACH-000108,0.26016793332
ACH-000113,-0.0019163108885199998
ACH-000115,-0.0482203572459
ACH-000116,0.032792805977599995
ACH-000118,-0.0266355473471
ACH-000120,0.24734054602699998
ACH-000123,0.06621997295990001
ACH-000127,0.0455094516666
ACH-000128,-0.38508245444300004
ACH-000132,0.0374758029986
ACH-000133,-0.15347175132000002
ACH-000137,-0.07175572287389999
ACH-000138,-0.0802429733524
ACH-000142,0.069761413492
ACH-000143,0.0999627965057
ACH-000146,0.00850185671553
ACH-000148,-0.0058800139814300005
ACH-000150,-0.08963805112810001
ACH-000152,-0.163932707663
ACH-000153,0.0496242978792
ACH-000159,0.035616265743999995
ACH-000160,0.11782818875999998
ACH-000163,0.19293310307300002
ACH-000167,-0.023007867406200002
ACH-000168,0.0636368710005
ACH-000169,-0.0213970093062
ACH-000178,0.023675491206400005
