,PCDHGA5 (56110)
ACH-000004,-0.012853674188899999
ACH-000007,-0.206719677309
ACH-000009,-0.053954696391099996
ACH-000011,-0.010550531502700002
ACH-000012,-0.096561858826
ACH-000013,0.033767399898000004
ACH-000014,-0.156251633288
ACH-000015,-0.307450713612
ACH-000017,0.038374463880500004
ACH-000018,-0.115272940987
ACH-000019,0.140533374502
ACH-000021,-0.05990842222849999
ACH-000022,0.0778686123619
ACH-000025,0.0450128300743
ACH-000028,-0.0861948691374
ACH-000030,-0.0567587493933
ACH-000035,-0.113022167247
ACH-000036,-0.0112636231513
ACH-000037,-0.08950814186660001
ACH-000039,-0.08057391357219999
ACH-000040,-0.0773496714677
ACH-000041,0.0417505870954
ACH-000042,-0.12047494741699999
ACH-000045,-0.10844626414000001
ACH-000047,-0.175124794287
ACH-000052,0.0391468837004
ACH-000053,-0.09158421307350001
ACH-000054,-0.0689453072839
ACH-000055,-0.08651157042030001
ACH-000060,0.0226487237407
ACH-000067,-0.00824428842981
ACH-000070,0.0795110411494
ACH-000075,-0.0505419176976
ACH-000078,-0.048241276958
ACH-000082,-0.07121365984660001
ACH-000085,-0.29499093671
ACH-000086,-0.104420573653
ACH-000087,0.176521069848
ACH-000092,0.13895452165799999
ACH-000095,-0.0175277206547
ACH-000097,-0.16017018336799999
ACH-000098,-0.0175617722314
ACH-000099,-0.0823217357307
ACH-000108,-0.188011783972
ACH-000113,0.08555642248800001
ACH-000115,-0.18960442769299998
ACH-000116,0.0498113538738
ACH-000118,-0.0855601554976
ACH-000120,-0.0214775738118
ACH-000123,8.28853294433e-05
ACH-000127,0.0143799214123
ACH-000128,-0.0891254321205
ACH-000132,-0.0598954448745
ACH-000133,0.03929008696669999
ACH-000137,-0.103171555262
ACH-000138,-0.168272910691
ACH-000142,-0.0045760647905
ACH-000143,-0.18029287339000002
ACH-000146,-0.0515728975187
ACH-000148,0.056478515736
ACH-000150,-0.222598680166
ACH-000152,0.13056259234
ACH-000153,-0.0448352389879
ACH-000159,-0.05822623760009999
ACH-000160,0.00784064653496
ACH-000163,-0.06702339201169999
ACH-000167,0.012331645290700001
ACH-000168,-0.0961681217352
ACH-000169,-0.0538407000345
ACH-000178,-0.0828609842099
ACH-000182,-0.26120156625
ACH-000183,-0.128730647576
ACH-000188,0.025808558069400002
ACH-000189,-0.06541876740590001
ACH-000190,0.039340044382
ACH-000198,-0.20682234184599999
ACH-000204,-0.0918645605119
ACH-000206,0.108399530486
ACH-000207,0.103448127196
ACH-000211,-0.132490512974
ACH-000215,-0.0411228761422
ACH-000221,-0.0389180783588
ACH-000222,-0.0995424626631
ACH-000223,0.0259322397904
ACH-000226,-0.0331476163701
ACH-000227,-0.0271670030545
ACH-000228,-0.0216160578375
ACH-000231,0.0204542362566
ACH-000232,-0.0546500251547
ACH-000233,-0.077090234446
ACH-000234,-0.05334927133230001
ACH-000235,-0.0930720303894
ACH-000237,0.06846426601069999
ACH-000238,-0.11736681081700001
ACH-000243,-0.126730166221
ACH-000244,-0.0960984897308
ACH-000246,-0.07084850235380001
ACH-000248,-0.12208693173599999
ACH-000250,-0.026598861025200003
ACH-000251,-0.0258161573465
ACH-000253,0.0974256627884
ACH-000255,-0.08750630121330001
ACH-000256,-0.043695438177899996
ACH-000257,-0.23556923531500001
ACH-000258,-0.06542058580849999
ACH-000259,0.00846237203704
ACH-000260,-0.0777691939413
ACH-000261,-0.0695681274853
ACH-000262,-0.0970149769373
ACH-000263,-0.163474738082
ACH-000264,-0.036060835334
ACH-000265,-0.0988634783044
ACH-000266,-0.11821262595000001
ACH-000272,0.006945775016109999
ACH-000273,-0.00698140076374
ACH-000274,0.041906423393800005
ACH-000277,-0.22134925675500003
ACH-000278,0.037515765442400005
ACH-000279,-0.0740338865092
ACH-000280,0.014528019117499999
ACH-000281,-0.399906063059
ACH-000288,-0.0366087336273
ACH-000291,-0.05003826402969999
ACH-000293,0.08721927963839998
ACH-000294,-0.08639017982969999
ACH-000295,0.09146017899310001
ACH-000296,-0.09839828973210002
ACH-000302,-0.0461563299922
ACH-000304,0.0979454088335
ACH-000307,-0.10345556639100001
ACH-000308,-0.0861657091962
ACH-000310,-0.0375654881478
ACH-000311,-0.0481979552607
ACH-000312,-0.11241116840999998
ACH-000315,0.00043666150717800004
ACH-000316,0.0310594667712
ACH-000317,0.0154164290056
ACH-000318,-0.0435188894864
ACH-000319,-0.018707782186700002
ACH-000320,0.0812519016149
ACH-000322,0.14376663270099999
ACH-000323,-0.0483979723379
ACH-000324,-0.0322209464414
ACH-000329,-0.028840469038900002
ACH-000330,-0.121297306182
ACH-000331,0.025437323643900004
ACH-000332,-0.168472449969
ACH-000334,0.155202275546
ACH-000335,0.0453256619195
ACH-000336,0.114284222753
ACH-000337,-0.0506005255909
ACH-000339,-0.07913263881
ACH-000341,-0.11669666488
ACH-000348,-0.08506879370619999
ACH-000350,-0.422738543808
ACH-000352,-0.028874818406599997
ACH-000356,-0.0987217338847
ACH-000361,-0.112055020713
ACH-000362,-0.0125101732681
ACH-000363,-0.09743289482069999
ACH-000364,-0.0838342599786
ACH-000365,-0.008248591549100001
ACH-000366,-0.022505392202400002
ACH-000368,-0.12391890691400001
ACH-000374,-0.185847206498
ACH-000375,-0.100853981219
ACH-000376,-0.100421698873
ACH-000381,-0.129461518905
ACH-000383,-0.182380247027
ACH-000387,-0.102961235866
ACH-000389,-0.120897195975
ACH-000390,-0.144714693427
ACH-000393,-0.277396334582
ACH-000395,-0.07518323589430001
ACH-000397,-0.10189871752
ACH-000401,0.0228333889678
ACH-000402,-0.146219129409
ACH-000403,-0.009880417974540001
ACH-000404,-0.16932595949499998
ACH-000406,-0.13439315900999999
ACH-000407,-0.09281998652010001
ACH-000408,-0.0374339421356
ACH-000410,-0.0521234666336
ACH-000411,0.0391011991294
ACH-000414,-0.091717272332
ACH-000415,0.092439243145
ACH-000416,-0.0136730350035
ACH-000420,-0.0252165275307
ACH-000421,-0.0935011805758
ACH-000424,0.09450062190310002
ACH-000425,-0.05133712810869999
ACH-000426,0.0100942056127
ACH-000427,0.027778481647999998
ACH-000433,-0.172780572518
ACH-000436,0.0768874484936
ACH-000444,-0.0308533368493
ACH-000445,-0.0819177826011
ACH-000448,0.10551077131799999
ACH-000450,-0.117950527797
ACH-000452,0.014353950534700002
ACH-000454,-0.13156354841499998
ACH-000458,-0.141047601064
ACH-000459,0.0266314503841
ACH-000460,-0.0361776269427
ACH-000461,-0.280434751184
ACH-000463,0.0298148798851
ACH-000464,-0.0913610243716
ACH-000466,-0.23187785163600003
ACH-000467,0.0130076096136
ACH-000468,-0.0031398559657199996
ACH-000469,0.0032006762578100003
ACH-000470,-0.0063833192902499995
ACH-000471,-0.07518632698319999
ACH-000472,0.0132737490288
ACH-000473,-0.0284966932101
ACH-000475,-0.00726223407738
ACH-000476,-0.175363914357
ACH-000477,-0.335147616311
ACH-000480,-0.013841888103499999
ACH-000481,-0.106985521698
ACH-000483,-0.0387139544045
ACH-000484,0.0173915828102
ACH-000485,0.188131643893
ACH-000486,0.12031948723500001
ACH-000487,-0.06256011622
ACH-000488,-0.015108129004799999
ACH-000490,-0.123758147613
ACH-000491,-0.0982312339078
ACH-000495,-0.270145249234
ACH-000496,0.09371113857719998
ACH-000499,-0.0201127303663
ACH-000500,-0.35681785350999995
ACH-000502,0.0219570911609
ACH-000503,-0.169254786849
ACH-000505,-0.150046477766
ACH-000507,0.018382812349
ACH-000510,-0.0461339795536
ACH-000511,-0.0499106134166
ACH-000512,-0.415603262365
ACH-000516,0.0005480155717000001
ACH-000517,-0.005879946078479999
ACH-000518,-0.025792960118200002
ACH-000520,0.0604579715981
ACH-000521,-0.156469743199
ACH-000522,-0.203098481291
ACH-000524,-0.00326876297324
ACH-000527,-0.0532737787315
ACH-000528,-0.0539488944008
ACH-000537,-0.0746394014051
ACH-000541,0.252232311558
ACH-000542,-0.0266775128779
ACH-000544,-0.000937793177846
ACH-000545,-0.103302486267
ACH-000547,0.029112384554
ACH-000548,0.0365199010325
ACH-000549,-0.10772586947999999
ACH-000550,-0.182682487553
ACH-000552,0.08598796097139999
ACH-000556,0.025209916574
ACH-000557,-0.046433829319599995
ACH-000570,-0.187815058822
ACH-000571,-0.0661999677397
ACH-000573,0.039686366790999995
ACH-000576,0.143131106714
ACH-000580,0.047436321422300004
ACH-000584,-0.139637333966
ACH-000585,-0.1061834638
ACH-000588,0.0377647044407
ACH-000589,-0.162518901844
ACH-000591,0.0556411763839
ACH-000593,-0.178764504952
ACH-000600,-0.025453332643400002
ACH-000601,-0.0786808578664
ACH-000604,-0.0555577200904
ACH-000605,0.0150878340836
ACH-000606,-0.060077682858999996
ACH-000608,4.4015639186199994e-06
ACH-000614,-0.0742618471678
ACH-000616,0.0713964500622
ACH-000618,0.0322418013944
ACH-000619,0.05460645894380001
ACH-000620,0.0497766065826
ACH-000621,0.145639694293
