,EFCAB3 (146779)
ACH-000004,0.027876216995599997
ACH-000007,-0.0874954973442
ACH-000009,-0.221159834706
ACH-000011,0.00430968239666
ACH-000012,-0.21641609564599998
ACH-000013,-0.055407970839599995
ACH-000014,-0.116851225697
ACH-000015,-0.159688290373
ACH-000017,-0.0723358790272
ACH-000018,-0.157256515911
ACH-000019,-0.405219521186
ACH-000021,-0.102887655581
ACH-000022,-0.10803263632099999
ACH-000025,-0.120637926512
ACH-000028,-0.397706434137
ACH-000030,-0.11279556920600001
ACH-000035,-0.23849230735500002
ACH-000036,-0.014477663126100002
ACH-000037,-0.0122867786815
ACH-000039,-0.0636903744862
ACH-000040,-0.150584087309
ACH-000041,-0.07361955464860001
ACH-000042,-0.339994464665
ACH-000045,-0.0131681157572
ACH-000047,-0.189468596485
ACH-000052,-0.0174137586448
ACH-000053,-0.0890927254548
ACH-000054,-0.141721651263
ACH-000055,-0.07941361394289999
ACH-000060,-0.11959605677999999
ACH-000067,-0.070794546106
ACH-000070,0.0019513273217
ACH-000075,0.134764992073
ACH-000078,-0.240427289998
ACH-000082,-0.186169575341
ACH-000085,-0.0537148603883
ACH-000086,-0.17020794879599999
ACH-000087,-0.148184414908
ACH-000092,0.024251876436000002
ACH-000095,-0.0181453730312
ACH-000097,-0.0696656260397
ACH-000098,-0.07774742087780001
ACH-000099,-0.30470987742899996
ACH-000108,-0.000227266253942
ACH-000113,0.0469911886519
ACH-000115,-0.28732513944000004
ACH-000116,-0.0242210903278
ACH-000118,-0.401120012346
ACH-000120,-0.30446687266600003
ACH-000123,-0.166989733069
ACH-000127,-0.033224056918900007
ACH-000128,0.027792892653299997
ACH-000132,-0.117791248648
ACH-000133,-0.08245383623210001
ACH-000137,-0.0171540276914
ACH-000138,-0.251963822536
ACH-000142,-0.192090824168
ACH-000143,-0.0932702155573
ACH-000146,-0.0946957182633
ACH-000148,-0.127007390995
ACH-000150,-0.343847561593
ACH-000152,-0.161159773087
ACH-000153,0.0821620475542
ACH-000159,0.0102600391126
ACH-000160,-0.049791715140699994
ACH-000163,-0.18639661121399997
ACH-000167,-0.15118111237
ACH-000168,-0.06826215007019999
ACH-000169,-0.13740002475
ACH-000178,-0.026795276766300002
ACH-000182,0.130443217705
ACH-000183,-0.149298386472
ACH-000188,-0.150466735026
ACH-000189,-0.144295584334
ACH-000190,-0.103191364595
ACH-000198,-0.00539530971484
ACH-000204,0.0037752983629000003
ACH-000206,0.11999664174699999
ACH-000207,-0.203156606519
ACH-000211,-0.0923025693333
ACH-000215,-0.0350360856824
ACH-000221,-0.0931055011011
ACH-000222,-0.07144327183969999
ACH-000223,0.06352000953789999
