,PLEKHB2 (55041)
ACH-000004,0.056025266421300006
ACH-000007,-0.336363682881
ACH-000009,-0.0343548329707
ACH-000011,0.16148265539200002
ACH-000012,0.040060529945099996
ACH-000013,0.066671733752
ACH-000014,-0.177371664086
ACH-000015,-0.100534263888
ACH-000017,0.17727357409800001
ACH-000018,-0.226650317321
ACH-000019,0.0528758575595
ACH-000021,0.112722947468
ACH-000022,0.147945001945
ACH-000025,-0.0637619228781
ACH-000028,-0.13441384609999998
ACH-000030,0.029440584069599998
ACH-000035,-0.238156334491
ACH-000036,0.0743750298167
ACH-000037,0.0325575936433
ACH-000039,-0.117708752707
ACH-000040,-0.0559512470108
ACH-000041,-0.115109944333
ACH-000042,0.0783461926393
ACH-000045,-0.054186419767000005
ACH-000047,0.0225540287455
ACH-000052,-0.172492803475
ACH-000053,0.0128959972341
ACH-000054,-0.0713182229782
ACH-000055,-0.18600352061
ACH-000060,0.131530381429
ACH-000067,-0.155108946828
ACH-000070,-0.16233153189400001
ACH-000075,0.0946630775013
ACH-000078,0.010284801705
ACH-000082,0.178885498568
ACH-000085,-0.0179302696676
ACH-000086,0.179117039083
ACH-000087,-0.25520989341899997
ACH-000092,-0.0907520109019
ACH-000095,-0.0253922983775
ACH-000097,0.00838220480449
ACH-000098,-0.165937675026
ACH-000099,0.027800342166400004
ACH-000108,-0.0781964621001
ACH-000113,0.09151680213369999
ACH-000115,0.0780040234658
ACH-000116,0.167410094155
ACH-000118,-0.0767474262039
ACH-000120,0.0439059598985
ACH-000123,-0.11971985601
ACH-000127,0.043731941590599996
ACH-000128,0.12156109668199999
ACH-000132,0.016272405512
ACH-000133,0.031429187199900004
ACH-000137,0.0222922361082
ACH-000138,0.0233267416426
ACH-000142,0.06716620074310001
ACH-000143,0.018933378650400002
ACH-000146,0.025588845669400003
ACH-000148,-0.00733185681325
ACH-000150,0.0453817406738
ACH-000152,-0.11290992084200001
ACH-000153,-0.0408259107406
ACH-000159,-0.06708179068509999
ACH-000160,-0.192222320906
ACH-000163,-0.158097020135
ACH-000167,0.207675550152
ACH-000168,-0.0728736830299
ACH-000169,0.09159144732999999
ACH-000178,-0.017698152929900002
ACH-000182,-0.124094993857
ACH-000183,-0.104994391426
ACH-000188,0.0904714396628
ACH-000189,-0.10197138229599999
ACH-000190,-0.428555590656
ACH-000198,-0.07734760485810001
ACH-000204,-0.21677451492400002
ACH-000206,0.00038399560368500003
ACH-000207,-0.184793820198
ACH-000211,-0.0354608489415
ACH-000215,-0.044697227060400004
ACH-000221,-0.030515289872499997
ACH-000222,-0.227412075258
ACH-000223,-0.155858999852
ACH-000226,-0.0255211704733
ACH-000227,0.0368109043095
ACH-000228,-0.14949683564400001
ACH-000231,-0.027430517184200004
ACH-000232,-0.107982913387
ACH-000233,0.102424977337
ACH-000234,0.0554669087156
ACH-000235,-0.0230227806061
ACH-000237,0.0689294004525
ACH-000238,0.0161789792233
ACH-000243,-0.100924748891
ACH-000244,-0.0363064619886
ACH-000246,0.143527716647
ACH-000248,-0.060509624587199995
ACH-000250,0.0843752576322
ACH-000251,-0.019262508895400002
ACH-000253,-0.029232664938400002
ACH-000255,0.029165940595100002
ACH-000256,-0.0333878976684
ACH-000257,0.121624252254
ACH-000258,0.222605607502
ACH-000259,0.0473224959733
ACH-000260,-0.0454156183973
ACH-000261,0.07538671988460001
ACH-000262,-0.199944232653
ACH-000263,0.36907744706999995
ACH-000264,0.0185467442981
ACH-000265,-0.0818112287678
ACH-000266,0.0657779902071
ACH-000272,-0.13419128871400002
ACH-000273,-0.089902023617
ACH-000274,0.06333696731369999
ACH-000277,0.07474706777819999
ACH-000278,0.197900089438
ACH-000279,-0.0629403749382
ACH-000280,0.107602985672
ACH-000281,0.07286778298430001
ACH-000288,0.0469538975576
ACH-000291,-0.015043864225000002
ACH-000293,0.05182186221559999
ACH-000294,0.048618437649099996
ACH-000295,0.292501699691
ACH-000296,0.146619254922
ACH-000302,0.037967016426400005
ACH-000304,-0.134577531262
ACH-000307,-0.0815892580049
ACH-000308,-0.009435020508850001
ACH-000310,-0.0295972231324
ACH-000311,0.0482383383252
ACH-000312,0.108028288703
ACH-000315,-0.08245791636819999
ACH-000316,-0.0583687976214
ACH-000317,-0.177208716175
ACH-000318,-0.0047044651409099995
ACH-000319,0.052375940554599994
ACH-000320,-0.0671531047586
ACH-000322,-0.20191741949099998
ACH-000323,0.0145520152369
ACH-000324,-0.16048196126599998
ACH-000329,-0.0702624899797
ACH-000330,0.236260480604
ACH-000331,-0.014794806298899999
ACH-000332,0.0986286545045
ACH-000334,0.0371490040947
ACH-000335,-0.174998268202
ACH-000336,0.0869797070069
ACH-000337,0.241242089525
ACH-000339,-0.0700395267467
ACH-000341,-0.0162692756954
ACH-000348,-0.0539248579378
ACH-000350,0.128074224448
ACH-000352,0.0428278030722
ACH-000356,0.11478550087099999
ACH-000361,-0.388106751505
ACH-000362,-0.152580205921
ACH-000363,0.212950827066
ACH-000364,-0.07175135314780001
ACH-000365,-0.0378510131574
ACH-000366,0.027688216288400003
ACH-000368,-0.10670806442299999
ACH-000374,-0.201031448921
ACH-000375,0.106424629616
ACH-000376,0.0568489397975
ACH-000381,-0.0234936425215
ACH-000383,-0.00178177091221
ACH-000387,-0.107953088437
ACH-000389,-0.027529588533799998
ACH-000390,-0.24258844665999998
ACH-000393,-0.0850943930438
ACH-000395,-0.14258452735
ACH-000397,-0.00521931346713
ACH-000401,-0.0422746129648
ACH-000402,0.202115170892
ACH-000403,-0.079022998341
ACH-000404,-0.374170840278
ACH-000406,-0.107761536083
ACH-000407,0.0463665478911
ACH-000408,-0.0736615255776
ACH-000410,0.0519433071674
ACH-000411,-0.0817650673455
ACH-000414,-0.119860377882
ACH-000415,0.032372603513599996
ACH-000416,0.015877460652399998
ACH-000420,-0.101484141348
ACH-000421,-0.00759390812058
ACH-000424,-0.197371329218
ACH-000425,-0.08606220597339999
ACH-000426,0.282345559954
ACH-000427,0.0498445308077
ACH-000433,0.129953752858
ACH-000436,-0.20895030074
ACH-000444,0.018047799928
ACH-000445,-0.0698542852953
ACH-000448,0.129365860176
ACH-000450,0.055620280227199996
ACH-000452,-0.032580546366599995
ACH-000454,-0.14878745577299998
ACH-000458,0.0843752349983
ACH-000459,0.021047993157900003
ACH-000460,0.028615295969700003
ACH-000461,0.0361569994217
ACH-000463,-0.138399218542
