,RHBDF1 (64285)
ACH-000004,-0.24511984796100003
ACH-000007,-0.35929904836099996
ACH-000009,-0.22234492484
ACH-000011,-0.39490712041299997
ACH-000012,-0.345689212121
ACH-000013,-0.42824852205200004
ACH-000014,-0.354117714934
ACH-000015,-0.429365078284
ACH-000017,-0.380888454168
ACH-000018,-0.396144417029
ACH-000019,-0.377642500912
ACH-000021,-0.272592375932
ACH-000022,-0.35905847921899997
ACH-000025,-0.46246486260700004
ACH-000028,-0.37518704015500004
ACH-000030,-0.27067422992400003
ACH-000035,-0.590103708008
ACH-000036,-0.48661721615000003
ACH-000037,-0.600681757712
ACH-000039,-0.137028078331
ACH-000040,-0.27747516396099997
ACH-000041,-0.162933473233
ACH-000042,-0.376474893367
ACH-000045,-0.429561869677
ACH-000047,-0.706715873592
ACH-000052,-0.47897393073600003
ACH-000053,-0.513487710097
ACH-000054,-0.30514350391999995
ACH-000055,-0.324199747211
ACH-000060,-0.445559711146
ACH-000067,-0.278056754902
ACH-000070,-0.555043866743
ACH-000075,-0.557917556296
ACH-000078,-0.23009677671700002
ACH-000082,-0.488689463846
ACH-000085,-0.242566374109
ACH-000086,-0.171572796239
ACH-000087,-0.330319511345
ACH-000092,-0.29388781990400004
ACH-000095,-0.35686897900799996
ACH-000097,-0.28891590535100004
ACH-000098,-0.456628256624
ACH-000099,-0.505034864627
ACH-000108,-0.382183805228
ACH-000113,-0.223612852466
ACH-000115,-0.325670758332
ACH-000116,-0.12007608729800001
ACH-000118,-0.281755395837
ACH-000120,-0.34762142054
ACH-000123,-0.26987285088
ACH-000127,-0.24644261108399998
ACH-000128,-0.524533521596
ACH-000132,-0.389559425443
ACH-000133,-0.329302727854
ACH-000137,-0.363074333932
ACH-000138,-0.0969624244503
ACH-000142,-0.65303756995
ACH-000143,-0.218957197639
ACH-000146,-0.373226955281
ACH-000148,-0.40084364272600004
ACH-000150,-0.228763058508
ACH-000152,-0.49057219026999993
ACH-000153,-0.34019993559399997
ACH-000159,-0.44856360798199996
ACH-000160,-0.169428478198
ACH-000163,-0.36793325154600004
ACH-000167,0.0695107833845
ACH-000168,-0.228393464816
ACH-000169,-0.297781780428
ACH-000178,-0.342827601198
ACH-000182,-0.189208406029
ACH-000183,-0.230391694447
ACH-000188,-0.418449563829
ACH-000189,-0.287187128
ACH-000190,-0.302627185591
ACH-000198,-0.284023540344
ACH-000204,-0.416172806611
ACH-000206,-0.14808452435900002
ACH-000207,-0.44908801536000004
ACH-000211,-0.176830932881
ACH-000215,-0.403481210632
ACH-000221,-0.304430004076
ACH-000222,-0.0865651436528
ACH-000223,-0.288717850752
ACH-000226,-0.258539023403
ACH-000227,-0.439652474786
ACH-000228,-0.310939364527
ACH-000231,-0.371195957773
ACH-000232,-0.130512398841
ACH-000233,-0.309206700977
ACH-000234,-0.318555777105
ACH-000235,-0.30196122079300003
ACH-000237,-0.442384020404
ACH-000238,-0.391175201215
ACH-000243,-0.09588519115599999
ACH-000244,-0.456179801532
ACH-000246,-0.317176829456
ACH-000248,-0.186128775138
ACH-000250,-0.487523633939
ACH-000251,-0.141325617219
ACH-000253,-0.28888629537599997
ACH-000255,-0.151953125866
ACH-000256,-0.48406527537
ACH-000257,-0.19792074747000002
ACH-000258,0.25807408828899997
ACH-000259,-0.163288768797
ACH-000260,-0.336989494723
ACH-000261,-0.424858072548
ACH-000262,-0.543030403172
ACH-000263,-0.44517757272200004
ACH-000264,-0.38503561934
ACH-000265,-0.227857039306
ACH-000266,-0.316524288983
ACH-000272,-0.38515411968400004
ACH-000273,-0.34025732797799996
ACH-000274,-0.48571613924900003
ACH-000277,-0.388545865255
ACH-000278,-0.26867967585200003
ACH-000279,-0.24770220461
ACH-000280,-0.533330289396
ACH-000281,-0.110445563647
ACH-000288,-0.497680256103
ACH-000291,-0.333284234904
ACH-000293,-0.155054586966
ACH-000294,-0.35321284656900004
ACH-000295,-0.783209375538
ACH-000296,-0.409700966679
ACH-000302,-0.30796720601300004
ACH-000304,-0.208796011578
ACH-000307,-0.29578332569000004
ACH-000308,-0.444548767788
ACH-000310,-0.06983181523189999
ACH-000311,-0.19479288795299998
ACH-000312,-0.113469200935
ACH-000315,-0.119530203302
ACH-000316,-0.477362501939
ACH-000317,-0.20160627005399998
ACH-000318,-0.34125149818499995
ACH-000319,-0.466020297954
ACH-000320,-0.43245642264600004
ACH-000322,-0.736970506393
ACH-000323,-0.125509480079
ACH-000324,-0.286843021791
ACH-000329,-0.38418634196699997
ACH-000330,-0.476371258773
ACH-000331,-0.257755243226
ACH-000332,-0.24716368506499997
ACH-000334,-0.40655393203400003
ACH-000335,-0.402617741462
ACH-000336,-0.217216287037
ACH-000337,-0.251624674212
ACH-000339,-0.27913493756700003
ACH-000341,-0.292755977421
ACH-000348,-0.48312335340400003
ACH-000350,-0.377199581682
ACH-000352,-0.401327251113
ACH-000356,-0.49567372696900003
ACH-000361,-0.18107071077
ACH-000362,-0.37061974930299996
ACH-000363,-0.47554697180399996
ACH-000364,-0.162056952679
ACH-000365,-0.28922030047499997
ACH-000366,-0.432777276161
ACH-000368,-0.46977018602799997
ACH-000374,-0.253366695238
ACH-000375,-0.364820737976
ACH-000376,-0.23583352452599998
ACH-000381,-0.441479218916
