,CNTD2 (79935)
ACH-000259,-0.0516502758954
ACH-000260,-0.177813851259
ACH-000261,-0.106382813639
ACH-000262,-0.0981218789458
ACH-000263,-0.102869078026
ACH-000264,-0.154239695112
ACH-000265,-0.16986709231199998
ACH-000266,-0.0587669053861
ACH-000272,-0.123283763377
ACH-000273,-0.39368336440800006
ACH-000274,-0.165583769198
ACH-000277,-0.17188288374000002
ACH-000278,-0.20886985129299998
ACH-000279,0.027833120409300003
ACH-000280,-0.388986016682
ACH-000281,0.266257973121
ACH-000288,0.042091900981800004
ACH-000291,-0.220738282608
ACH-000293,-0.588928774274
ACH-000294,-0.184069591704
ACH-000295,-0.339301882856
ACH-000296,-0.18892486934
ACH-000302,-0.478856071558
ACH-000304,0.246603208178
ACH-000307,-0.0395667443401
ACH-000308,-0.27064644001800003
ACH-000310,-0.152219409022
ACH-000311,-0.0960300932659
ACH-000312,0.0452772749677
ACH-000315,-0.408084535537
ACH-000316,0.14070705031300001
ACH-000317,0.129809784157
ACH-000318,-0.0794256036494
ACH-000319,-0.11490077893799999
ACH-000320,0.0326133044348
ACH-000322,0.289686484496
ACH-000323,-0.203591594621
ACH-000324,-0.263623877086
ACH-000329,-0.08184230832160001
ACH-000330,-0.201496693604
ACH-000331,-0.048502209572
ACH-000332,-0.125673968251
ACH-000334,-0.139439462157
ACH-000335,-0.18953060357999998
ACH-000336,-0.0150393886696
ACH-000337,-0.15512397074999998
ACH-000339,-0.180052943303
ACH-000341,-0.147811376215
ACH-000348,0.056569676050399996
ACH-000350,-0.0808491568253
ACH-000352,-0.030363139063099998
ACH-000356,-0.08677938529
ACH-000361,-0.0874138363721
ACH-000362,-0.0357521007191
ACH-000363,-0.17411030754
ACH-000364,-0.365882756675
ACH-000365,-0.197257342597
ACH-000366,-0.255213697261
ACH-000368,-0.0378905667058
ACH-000374,0.160187559111
ACH-000375,-0.123759577158
ACH-000376,-0.105044290708
ACH-000381,0.0453896901246
ACH-000383,-0.05553389524519999
ACH-000387,-0.0961105010541
ACH-000389,-0.23711484623399998
ACH-000390,-0.0976509134805
ACH-000393,0.0683282521608
ACH-000395,-0.476289140962
ACH-000397,-0.291378813752
ACH-000401,-0.0555012133847
ACH-000402,0.219755955258
ACH-000403,-0.0251957098855
ACH-000404,-0.190337288253
ACH-000406,-0.11436824152200001
ACH-000407,-0.110934116825
ACH-000408,-0.0691104206744
ACH-000410,-0.174351532348
ACH-000411,-0.23410541416900002
ACH-000414,-0.020411213486799997
ACH-000415,-0.05989783135769999
ACH-000416,-0.05105733576830001
ACH-000420,-0.0919509777763
ACH-000421,-0.0400874502615
ACH-000424,-0.0855403733728
ACH-000425,0.013638874470899998
ACH-000426,-0.20432603845199998
ACH-000427,-0.27339575554699996
ACH-000433,-0.36673065783799996
ACH-000436,-0.183563022225
ACH-000444,-0.26105892024
ACH-000445,-0.347533956656
ACH-000448,-0.25355371258299997
ACH-000450,-0.330754017779
ACH-000452,-0.15047820773
ACH-000454,-0.255044165947
ACH-000458,-0.0997700633921
ACH-000459,-0.275271758298
ACH-000460,-0.190235116824
ACH-000461,0.038402482333
ACH-000463,-0.24398133524500001
ACH-000464,0.056517984116
ACH-000466,-0.280403840068
ACH-000467,-0.08743642694319999
ACH-000468,-0.145665382565
ACH-000469,-0.13611553367
ACH-000470,0.277881379307
ACH-000471,-0.244311560189
ACH-000472,-0.207497372909
ACH-000473,-0.20142961220400002
ACH-000475,-0.11198937558000001
ACH-000476,-0.10841692325300001
ACH-000477,-0.30591861554
ACH-000480,0.0076222787656
ACH-000481,-0.0807528330136
ACH-000483,-0.254864195966
ACH-000484,-0.47100757358199996
ACH-000485,-0.17486851414500001
ACH-000486,-0.34414964429300005
ACH-000487,-0.0015655406998
ACH-000488,-0.11027545701
ACH-000490,-0.053105281738099995
ACH-000491,-0.274657816767
ACH-000495,-0.111257462413
ACH-000496,-0.0344704119095
ACH-000499,0.104112717192
ACH-000500,-0.5120519484539999
ACH-000502,-0.0708487503005
ACH-000503,-0.208431675669
ACH-000505,-0.12811152065
ACH-000507,-0.09981757045600001
ACH-000510,-0.4549861475
ACH-000511,-0.06637896548859999
ACH-000512,-0.302808606193
ACH-000516,-0.0646416848859
ACH-000517,-0.286855120583
ACH-000518,-0.200742598448
ACH-000520,-0.212105553927
ACH-000521,-0.160968377798
ACH-000522,-0.11981876150000001
ACH-000524,-0.241091414428
ACH-000527,-0.16894948454300002
ACH-000528,-0.14622896732100002
ACH-000537,-0.109537526177
ACH-000541,-0.645287920494
ACH-000542,-0.08435484573010002
ACH-000544,0.00328264736002
ACH-000545,-0.32926314638099996
ACH-000547,-0.109585530287
ACH-000548,-0.11823042819499999
ACH-000549,-0.127786795181
ACH-000550,0.0014718328997899998
ACH-000552,-0.140633710886
ACH-000556,-0.146093297423
ACH-000557,-0.16375810283
ACH-000570,-0.252731025941
ACH-000571,-0.15069280195999998
ACH-000573,-0.151208301338
ACH-000576,0.0626997169443
ACH-000580,-0.0409425430655
ACH-000584,-0.27236438408
ACH-000585,-0.223655421376
ACH-000588,-0.102766932344
ACH-000589,-0.0542610808136
ACH-000591,-0.141288773108
ACH-000593,-0.26471612615699996
ACH-000600,0.0179750783502
ACH-000601,-0.0721857143253
ACH-000604,-0.06112703239469999
ACH-000605,-0.17226853452
ACH-000606,-0.141109887338
ACH-000608,-0.152554823333
ACH-000614,0.0150233452474
ACH-000616,-0.19540473885
ACH-000618,0.0697772588128
ACH-000619,0.165173811119
ACH-000620,-0.170662142376
ACH-000621,-0.408623457331
ACH-000622,0.0938369307138
ACH-000623,0.104170023016
ACH-000624,-0.167545466612
ACH-000627,-0.26241998491999996
ACH-000630,-0.07456570969760001
ACH-000632,-0.176484257553
ACH-000633,-0.106292314035
ACH-000637,-0.307859687442
ACH-000638,0.11212112145400001
ACH-000646,-0.106892611139
ACH-000647,-0.176768801274
ACH-000648,0.11582772128100001
ACH-000649,-0.0845804053476
ACH-000651,-0.13539421438100002
ACH-000652,-0.00809093397932
ACH-000653,-0.171324278189
ACH-000657,-0.213209803673
ACH-000658,-0.17276811058400002
ACH-000661,-0.17563667129799998
ACH-000662,-0.467508305955
ACH-000663,-0.11604846148299999
ACH-000665,-0.0782321478075
ACH-000671,-0.106961604674
ACH-000673,-0.26930807043
ACH-000676,-0.104455682271
ACH-000677,-0.0677912031414
ACH-000681,-0.268281535839
ACH-000682,-0.146950593204
ACH-000683,-0.07751533225339999
ACH-000684,0.0198572246811
ACH-000688,-0.20708221469500002
ACH-000693,-0.249477723501
ACH-000694,-0.207545691699
ACH-000695,0.207099244419
ACH-000696,-0.178465712466
ACH-000697,-0.215429030627
ACH-000699,-0.151224270097
ACH-000701,-0.214826745896
ACH-000706,-0.192576273063
ACH-000711,-0.19862230717300003
ACH-000713,-0.190707456432
ACH-000714,-0.157000238479
ACH-000718,-0.353853141695
ACH-000720,-0.16160002963300002
ACH-000721,-0.170193571743
ACH-000724,-0.514286441566
ACH-000725,-0.262219747345
ACH-000732,-0.0229744792196
ACH-000734,-0.26287900411
ACH-000735,-0.206519908195
ACH-000736,-0.39460144875500003
ACH-000738,-0.0873939046435
ACH-000746,-0.171728514248
ACH-000747,-0.0694078985925
ACH-000748,-0.159172760118
ACH-000753,-0.024167386957099996
ACH-000756,-0.185150034728
ACH-000757,-0.289573926614
ACH-000758,-0.191369361084
ACH-000760,-0.146237404593
ACH-000763,0.00875405040425
ACH-000764,-0.343939067475
ACH-000765,-0.0261519151365
ACH-000766,-0.0914667236218
ACH-000767,-0.0845674339648
ACH-000768,-0.00142578554194
ACH-000769,-0.120813874055
ACH-000770,-0.0290046567332
ACH-000771,-0.223387785498
ACH-000773,-0.235649384868
ACH-000776,-0.22626815815
ACH-000777,-0.405807163803
ACH-000778,-0.255601954815
ACH-000781,-0.041615467628599995
ACH-000782,-0.068150504867
ACH-000783,-0.005313848345
ACH-000784,-0.296601059996
ACH-000785,-0.0411953262611
ACH-000787,-0.281520894355
ACH-000788,-0.125055356579
ACH-000791,-0.0898852716378
ACH-000792,-0.18592915277600003
ACH-000794,-0.103607300447
ACH-000796,0.0143290201052
ACH-000799,-0.025329920817
ACH-000800,-0.389988008152
ACH-000802,-0.146907557929
ACH-000804,-0.17985590466200002
ACH-000805,-0.195437704441
ACH-000809,-0.021317851289400003
ACH-000810,0.443774842655
ACH-000811,-0.122337492964
ACH-000817,0.010563480484799999
ACH-000819,-0.347549797885
ACH-000820,0.0244851479643
ACH-000821,-0.576039927907
ACH-000822,-0.230519464208
ACH-000823,-0.266772418684
ACH-000824,-0.28883237641
ACH-000827,-0.225494985605
ACH-000829,-0.17551605386799998
ACH-000831,-0.061700891092800005
ACH-000832,-0.0331580222949
ACH-000833,-0.513092118057
ACH-000834,-0.26599157946999996
ACH-000835,-0.304824372974
ACH-000836,-0.10068802606499999
ACH-000837,-0.159777119438
ACH-000838,-0.214663576059
ACH-000839,-0.0588079990213
ACH-000840,0.0886858258052
ACH-000841,-0.0591614131948
ACH-000843,-0.0952680284839
ACH-000846,-0.0429377958801
ACH-000847,-0.21967873540999996
ACH-000848,-0.159442346005
ACH-000849,0.0926876245882
ACH-000851,-0.0200983715657
ACH-000855,-0.14775497377
ACH-000856,-0.131776298417
ACH-000858,-0.197799957483
ACH-000859,-0.0671047431047
ACH-000861,-0.369441562955
ACH-000862,-0.040987166719
ACH-000865,-0.261502383204
ACH-000866,0.0321496359683
ACH-000867,-0.149846303191
ACH-000869,0.020538420437200004
ACH-000872,-0.278245380339
ACH-000873,0.038125969970499995
ACH-000876,-0.101260464844
ACH-000878,-0.28172268089200003
ACH-000880,-0.18178279995700003
ACH-000881,-0.249735579734
ACH-000882,-0.0033369515074099998
ACH-000884,-0.128870403759
ACH-000885,-0.12377729946499999
ACH-000887,-0.190547365584
ACH-000888,-0.163543219302
ACH-000889,-0.0899435720898
ACH-000890,-0.354856714344
ACH-000896,-0.21105078319200002
ACH-000898,-0.23283436766100002
ACH-000900,-0.0869072316096
ACH-000901,-0.340177738824
ACH-000905,-0.019565155320900002
ACH-000906,-0.306337525359
ACH-000907,-0.14670897542000003
ACH-000910,0.0038106440013099996
ACH-000911,-0.216890867989
ACH-000912,-0.320090022847
ACH-000913,-0.220786760882
ACH-000915,-0.042054955103900005
ACH-000916,-0.105171307679
ACH-000917,-0.201773005262
ACH-000921,-0.33320084998599997
ACH-000924,-0.0604248238554
ACH-000926,-0.149498179448
ACH-000928,-0.310472071156
ACH-000929,-0.236310685734
ACH-000932,-0.11121300192500001
ACH-000935,-0.211856051446
ACH-000936,-0.251675349805
ACH-000937,-0.158670842742
ACH-000938,-0.197580645974
ACH-000939,-0.495871996247
ACH-000941,-0.10617912992
ACH-000943,-0.150581789606
ACH-000946,-0.05340957609619999
ACH-000947,-0.132559241882
ACH-000948,-0.151399346131
ACH-000950,-0.0718181094477
ACH-000953,-0.34437475769500003
ACH-000957,-0.151206467317
ACH-000958,0.044093446127199995
ACH-000960,-0.176948670656
ACH-000963,-0.133317975494
ACH-000968,-0.126340124096
ACH-000969,-0.128214734026
ACH-000973,-0.158728251209
ACH-000974,-0.06540630595750001
ACH-000975,-0.162553728585
ACH-000976,-0.137843635597
ACH-000978,-0.100848795192
ACH-000980,-0.07369407846289999
ACH-000984,-0.177156684413
ACH-000986,-0.0198970542113
ACH-000988,-0.165350585937
ACH-000993,-0.09695990303339999
ACH-000994,-0.219385253683
ACH-000996,0.015098415461299999
ACH-001001,-0.112430895396
ACH-001020,-0.051689603878
ACH-001028,-0.0990757508482
ACH-001031,-0.0732770219938
ACH-001038,-0.0442052913086
ACH-001048,-0.226639379432
ACH-001050,-0.24630566442
ACH-001053,-0.10636934210200001
ACH-001054,-0.0306037860702
ACH-001061,-0.191670306824
ACH-001067,-0.16934054397999998
ACH-001075,-0.020008269131599997
ACH-001096,-0.150223224436
ACH-001128,-0.232632398884
ACH-001134,-0.19616199420299998
ACH-001151,-0.104696954578
ACH-001163,-0.399753774905
ACH-001164,-0.19658162989999997
ACH-001173,-0.284529005924
ACH-001183,-0.25899325350499997
ACH-001184,-0.151135806836
ACH-001190,-0.204642393231
ACH-001192,-0.13154763690500001
ACH-001193,0.429155222875
ACH-001196,-0.265220677226
ACH-001197,-0.0994578531946
ACH-001205,-0.0839654839553
ACH-001211,-0.13148797814000002
ACH-001212,-0.368230987252
ACH-001228,-0.130360660186
ACH-001232,-0.10748647300799999
ACH-001239,-0.0378976806704
ACH-001274,-0.221802487143
ACH-001275,-0.517791354336
ACH-001277,-0.174670107643
ACH-001278,-0.24931270630600003
ACH-001280,-0.0715975632341
ACH-001283,-0.242595477824
ACH-001289,-0.36850833002899996
ACH-001295,-0.17359894562
ACH-001300,-0.11695949841600001
ACH-001301,-0.21515837938700003
ACH-001302,-0.12232575862299999
ACH-001303,-0.38967930315
ACH-001306,-0.005641802760229999
ACH-001318,-0.0266112039586
ACH-001322,-0.300019862071
ACH-001328,0.012594343838799999
ACH-001332,-0.265130585315
ACH-001333,-0.237817136472
ACH-001336,-0.19757458890000001
ACH-001340,-0.159050943216
ACH-001346,-0.125597937503
ACH-001353,-0.265558428181
ACH-001354,-0.18805933474300002
ACH-001367,-0.22495458755699999
ACH-001368,-0.0767585735977
ACH-001374,-0.124094277343
ACH-001375,-0.149747178241
ACH-001377,-0.22520614623100002
ACH-001380,-0.022460223497799997
ACH-001391,-0.297426518082
ACH-001407,-0.11438530484300001
ACH-001408,-0.265849397672
ACH-001413,-0.246263995894
ACH-001430,0.349052478217
ACH-001431,-0.21131325609999999
ACH-001450,0.025373627954000003
ACH-001496,0.0339064940378
ACH-001500,-0.221381991699
ACH-001521,-0.17902936514400003
ACH-001523,-0.142870824629
ACH-001532,-0.233961356437
ACH-001536,-0.10934658668700001
ACH-001550,-0.133723982222
ACH-001552,-0.187481374802
ACH-001554,-0.0572330657007
ACH-001645,-0.358576525312
ACH-001654,0.005785867514279999
ACH-001715,-0.037285877321
ACH-001735,-0.13042457306500002
ACH-001736,-0.12390570128100001
ACH-001737,-0.010533358584200002
ACH-001740,-0.108035453781
ACH-001745,-0.131406935631
ACH-001750,-0.102794717819
ACH-001765,-0.11780381726700001
ACH-001956,-0.271540611105
ACH-001957,-0.130707079081
