,DPPA2 (151871)
ACH-000004,-0.430664183703
ACH-000007,-0.46766148745700004
ACH-000009,-0.549711792856
ACH-000011,-0.317088330023
ACH-000012,-0.486751626656
ACH-000013,-0.413466971819
ACH-000014,-0.651244921841
ACH-000015,-0.345608066756
ACH-000017,-0.590748790708
ACH-000018,-0.780653775934
ACH-000019,-0.249841009742
ACH-000021,-0.5197041525639999
ACH-000022,-0.277768194983
ACH-000025,-0.502478150421
ACH-000028,-0.446219061429
ACH-000030,-0.441472048386
ACH-000035,-0.544176854266
ACH-000036,-0.392303577433
ACH-000037,-0.402753570444
ACH-000039,-0.459528593162
ACH-000040,-0.657817479019
ACH-000041,-0.7689900284029999
ACH-000042,-0.533412794662
ACH-000045,-0.408553162649
ACH-000047,-0.47625327571599996
ACH-000052,-0.581477289463
ACH-000053,-0.36126282908
ACH-000054,-0.519514477761
ACH-000055,-0.423711245768
ACH-000060,-0.555243769732
ACH-000067,-0.7564984326690001
ACH-000070,-0.47022786637100006
ACH-000075,-0.625424133433
ACH-000078,-0.293789587467
ACH-000082,-0.41949591483000004
ACH-000085,-0.659664362499
ACH-000086,-0.455996874707
ACH-000087,-0.7322951155609999
ACH-000092,-0.751956094183
ACH-000095,-0.40431579420100006
ACH-000097,-0.461939067616
ACH-000098,-0.47447424123099996
ACH-000099,-0.370808492329
ACH-000108,-0.7081790160539999
ACH-000113,-0.484823984206
ACH-000115,-0.455458552074
ACH-000116,-0.284043269256
ACH-000118,-0.63582344547
ACH-000120,-0.35706788509000004
ACH-000123,-0.394412572842
ACH-000127,-0.381052553776
ACH-000128,-0.48262603285899996
ACH-000132,-0.701254687707
ACH-000133,-0.663003155864
ACH-000137,-0.564577423853
ACH-000138,-0.383549182208
ACH-000142,-0.590139895923
ACH-000143,-0.297666041899
ACH-000146,-0.469574083001
ACH-000148,-0.445683730855
ACH-000150,-0.6579313341699999
ACH-000152,-0.46854424602899997
ACH-000153,-0.497407770373
ACH-000159,-0.566588069863
ACH-000160,-0.609553136558
ACH-000163,-0.319149203173
ACH-000167,-0.625612029222
ACH-000168,-0.679714150279
ACH-000169,-0.430467374013
ACH-000178,-0.5183214691610001
ACH-000182,-0.324917071761
ACH-000183,-0.812225743604
ACH-000188,-0.44219129687799996
ACH-000189,-0.46697127818899997
ACH-000190,-0.502023404176
ACH-000198,-0.60627355528
ACH-000204,-0.42345906139899997
ACH-000206,-0.796186783375
ACH-000207,-0.46180726875699996
ACH-000211,-0.553520692875
ACH-000215,-0.465663159047
ACH-000221,-0.589812093911
ACH-000222,-0.504963892489
ACH-000223,-0.580089358192
ACH-000226,-0.5046898410499999
ACH-000227,-0.739890181088
ACH-000228,-0.785634541518
ACH-000231,-0.5332461340429999
ACH-000232,-0.45332990020900005
ACH-000233,-0.531086578086
ACH-000234,-0.5392778707399999
ACH-000235,-0.50106849088
ACH-000237,-0.431386938482
ACH-000238,-0.679692054577
ACH-000243,-0.404003531338
ACH-000244,-0.780141213986
ACH-000246,-0.289481801314
ACH-000248,-0.52484942956
ACH-000250,-0.27970289394299996
ACH-000251,-0.423424804454
ACH-000253,-0.364567969764
ACH-000255,-0.30310130360599996
ACH-000256,-0.465247398542
ACH-000257,-0.299986940823
ACH-000258,-0.364193752068
ACH-000259,-0.469411475344
ACH-000260,-0.45535394492200004
ACH-000261,-0.44013015654
ACH-000262,-0.35157765674
ACH-000263,-0.162051924303
ACH-000264,-0.43597536967399997
ACH-000265,-0.567052780595
ACH-000266,-0.468431397206
ACH-000272,-0.477330369495
ACH-000273,-0.41744446732100005
ACH-000274,-0.562803243877
ACH-000277,-0.4518494226
ACH-000278,-0.40906907795100006
ACH-000279,-0.492879790863
ACH-000280,-0.32381887412
ACH-000281,-0.32002627651500004
ACH-000288,-0.579532242919
ACH-000291,-0.450767687774
ACH-000293,-0.5274829306800001
ACH-000294,-0.407928726058
ACH-000295,-0.49084438078500003
ACH-000296,-0.612043585463
ACH-000302,-0.652934426405
ACH-000304,-0.476301656005
ACH-000307,-0.498822261959
ACH-000308,-0.39954086615900003
