,AJUBA (84962)
ACH-000211,-0.24579139807599998
ACH-000215,-0.0984958290775
ACH-000221,-0.0539123558313
ACH-000222,-0.14295508118699998
ACH-000223,-0.171481377501
ACH-000226,-0.331252387484
ACH-000227,-0.161815405499
ACH-000228,-0.340345034582
ACH-000231,-0.10606365289400001
ACH-000232,0.344270601611
ACH-000233,-0.141310461667
ACH-000234,-0.0824443468755
ACH-000235,0.09715049481
ACH-000237,0.230225742828
ACH-000238,-0.158550711839
ACH-000243,-0.38688606572800005
ACH-000244,0.08033031564899999
ACH-000246,-0.31673556481
ACH-000248,-0.21153176375399999
ACH-000250,-0.19212278116599998
ACH-000251,0.379557599718
ACH-000253,-0.0915106397874
ACH-000255,0.0546778514845
ACH-000256,-0.09006314440189998
ACH-000257,-0.212799632913
ACH-000258,-0.33638621163099997
ACH-000259,-0.21363833514000002
ACH-000260,-0.25463347154
ACH-000261,-0.277670028204
ACH-000262,-0.222862454762
ACH-000263,-0.216886093298
ACH-000264,-0.316653929344
ACH-000265,-0.210877682475
ACH-000266,-0.0256474799951
ACH-000272,-0.149831747924
ACH-000273,-0.144657795989
ACH-000274,-0.0680289757964
ACH-000277,-0.0653999945183
ACH-000278,-0.15521361112600002
ACH-000279,-0.124486919759
ACH-000280,-0.0055598055585600005
ACH-000281,0.113025961315
ACH-000288,-0.22204005931200002
ACH-000291,-0.244988224427
ACH-000293,-0.211490464786
ACH-000294,-0.21843589749899997
ACH-000295,-0.296756483886
ACH-000296,-0.262823307836
ACH-000302,-0.11386162012399999
ACH-000304,0.0924757554428
ACH-000307,-0.0255300233823
ACH-000308,-0.211280516052
ACH-000310,-0.321772028686
ACH-000311,0.0420993038014
ACH-000312,-0.21041624015000002
ACH-000315,-0.22679708168
ACH-000316,0.12456251779899999
ACH-000317,-0.333839186088
ACH-000318,-0.203348696246
ACH-000319,0.0373392999502
ACH-000320,-0.255863706262
ACH-000322,-0.26732484278900004
ACH-000323,-0.17255022675099999
ACH-000324,-0.11888932755300001
ACH-000329,-0.185008070895
ACH-000330,-0.257689894745
ACH-000331,-0.064347578739
ACH-000332,-0.08004489512839999
ACH-000334,-0.260068094179
ACH-000335,-0.42906618664800006
ACH-000336,-0.330832036585
ACH-000337,-0.17749749264400003
ACH-000339,-0.0787744380541
ACH-000341,-0.344386780475
ACH-000348,-0.109458382631
ACH-000350,-0.373402742803
ACH-000352,-0.139383317318
ACH-000356,-0.032118912525900004
ACH-000361,-0.024734105210899998
ACH-000362,-0.292307016702
ACH-000363,-0.20576228636399999
ACH-000364,-0.0686988243164
ACH-000365,-0.29457919868099997
ACH-000366,-0.247909521838
ACH-000368,-0.249531419089
ACH-000374,-0.0325214093638
ACH-000375,-0.114985607832
ACH-000376,-0.178934152023
ACH-000381,-0.154307473572
ACH-000383,-0.10309738465700001
ACH-000387,-0.277951149668
ACH-000389,-0.0619503127882
ACH-000390,-0.294275760011
ACH-000393,-0.37444286643700003
ACH-000395,0.300486677413
ACH-000397,-0.283634652458
ACH-000401,-0.18500912571199998
ACH-000402,-0.452208354164
ACH-000403,-0.14869810807199998
ACH-000404,0.0114469586873
ACH-000406,-0.219423792207
ACH-000407,-0.10593917160599998
ACH-000408,0.207766424783
ACH-000410,-0.235290621721
ACH-000411,-0.0885379806667
ACH-000414,-0.223708794854
ACH-000415,-0.269615371863
ACH-000416,-0.09460522578260001
ACH-000420,-0.0717403931491
ACH-000421,-0.11892009646299999
ACH-000424,-0.04249796171780001
ACH-000425,-0.17004966418200002
ACH-000426,-0.19593145469300002
ACH-000427,-0.07089045047669999
ACH-000433,-0.0268369534299
ACH-000436,-0.136645123103
ACH-000444,-0.018568397920400003
ACH-000445,-0.30361835419100003
ACH-000448,-0.0751905498697
ACH-000450,-0.242246906826
ACH-000452,0.17889938401500002
ACH-000454,0.17420281272500002
ACH-000458,0.226085709662
ACH-000459,-0.0007996226774720001
ACH-000460,-0.134446242195
ACH-000461,-0.11547927717499999
ACH-000463,-0.30433722830800003
ACH-000464,-0.0369101263248
ACH-000466,-0.226002120664
ACH-000467,-0.242940237593
ACH-000468,0.27855814672699997
ACH-000469,-0.23931331432300001
ACH-000470,0.259830301758
ACH-000471,-0.28148241741
ACH-000472,-0.0088385855257
ACH-000473,-0.233409398946
ACH-000475,-0.0401891405067
ACH-000476,-0.0343320726298
ACH-000477,-0.12048880156300001
ACH-000480,0.0527662638066
ACH-000481,-0.543033146776
ACH-000483,0.0012977838976400001
ACH-000484,-0.299538375925
ACH-000485,0.11253451479399999
ACH-000486,0.0451803932871
ACH-000487,-0.0365023389684
ACH-000488,-0.365500947756
ACH-000490,0.316483504738
ACH-000491,-0.13489629683
ACH-000495,-0.309051044427
ACH-000496,-0.150062161294
ACH-000499,-0.21426369209899998
ACH-000500,-0.0515142967889
ACH-000502,-0.0784712521081
ACH-000503,0.24505582067899997
ACH-000505,-0.2230078269
ACH-000507,0.206946655083
ACH-000510,0.0288598317412
ACH-000511,0.141197168427
ACH-000512,-0.27211035406899997
ACH-000516,-0.31009484283000005
ACH-000517,0.05720745817890001
ACH-000518,-0.0219622564163
ACH-000520,-0.08354675196360001
ACH-000521,0.08169292853999999
ACH-000522,0.191736017706
ACH-000524,-0.23799986108500001
ACH-000527,-0.104392039397
ACH-000528,-0.145298111202
ACH-000537,-0.133687750295
ACH-000541,-0.23306311724800002
ACH-000542,0.00360971564236
ACH-000544,-0.09886834352530001
ACH-000545,0.414221262937
ACH-000547,-0.107003744562
ACH-000548,0.44424071185
ACH-000549,0.060801221549699996
ACH-000550,-0.044000752864300004
ACH-000552,-0.179223336545
ACH-000556,-0.157283083163
ACH-000557,-0.187416890277
ACH-000570,-0.15080394003699998
ACH-000571,-0.12009666874399999
ACH-000573,-0.010750142789
ACH-000576,-0.246237469448
ACH-000580,-0.141892105899
ACH-000584,-0.17272098714899997
ACH-000585,-0.100631964585
ACH-000588,-0.247702035834
ACH-000589,-0.12902600638599998
ACH-000591,-0.250398761463
ACH-000593,0.0855552612981
ACH-000600,0.161913230741
ACH-000601,-0.26582883163300003
ACH-000604,-0.178025526646
ACH-000605,-0.126258018042
ACH-000606,-0.218315413156
ACH-000608,-0.306547024668
ACH-000614,0.121544379446
ACH-000616,-0.37749992952
ACH-000618,-0.184378036838
ACH-000619,0.0336264292228
ACH-000620,-0.171673497512
ACH-000621,-0.100096394762
ACH-000622,-0.09060550364869999
ACH-000623,-0.520627089907
ACH-000624,-0.312660757649
ACH-000627,-0.037722603940199995
ACH-000630,0.289800968807
ACH-000632,-0.202301673475
ACH-000633,-0.21705169565299998
ACH-000637,-0.21117543066199998
ACH-000638,-0.277073492591
ACH-000646,-0.247571708397
ACH-000647,-0.167188782314
ACH-000648,-0.17037833921
ACH-000649,0.016869606325399997
ACH-000651,-0.350470139224
ACH-000652,0.32860953055
ACH-000653,-0.18785406737799998
ACH-000657,-0.0953256719488
ACH-000658,0.0514415326597
ACH-000661,-0.227108301904
ACH-000662,-0.33799321337099997
ACH-000663,0.09008764229810001
ACH-000665,-0.163281885224
ACH-000671,-0.0711449366207
ACH-000673,-0.00223615269454
ACH-000676,-0.385472541897
ACH-000677,-0.246280449151
ACH-000681,-0.21017740841899998
ACH-000682,-0.14800945252800002
ACH-000683,-0.35542768617200005
ACH-000684,-0.24566011882599997
ACH-000688,0.228239939172
ACH-000693,-0.32084724675799997
ACH-000694,-0.27614113037099997
ACH-000695,-0.222946485033
ACH-000696,-0.193491493307
ACH-000697,-0.267961230821
ACH-000699,-0.333502937116
ACH-000701,-0.15601820847200001
ACH-000706,0.08350342589260001
ACH-000711,-0.23447503308200002
ACH-000713,-0.33812823294
ACH-000714,-0.22313510319200003
ACH-000718,-0.062461744388
ACH-000720,-0.0785669904932
ACH-000721,-0.531838824903
ACH-000724,0.27904283876200003
ACH-000725,-0.25115310244000005
ACH-000732,-0.43426455990199997
ACH-000734,0.07438277946960001
ACH-000735,0.627710898979
ACH-000736,-0.0137643803247
ACH-000738,-0.19386825143599998
ACH-000746,-0.0612264883851
ACH-000747,-0.298006569468
ACH-000748,-0.152989920459
ACH-000753,-0.140826136574
ACH-000756,-0.23527215566399998
ACH-000757,-0.0572305055875
ACH-000758,-0.324917363828
ACH-000760,-0.242235042338
ACH-000763,-0.07183607854639999
ACH-000764,0.0685483963663
ACH-000765,-0.263387124601
ACH-000766,-0.37337267464400004
ACH-000767,0.0494058344644
ACH-000768,0.443148635274
ACH-000769,-0.26419577792599996
ACH-000770,-0.137073787391
ACH-000771,0.23858048907200002
ACH-000773,-0.21132167995999998
ACH-000776,-0.214401544579
ACH-000777,0.226024706098
ACH-000778,0.25681319740200004
ACH-000781,-0.126646197741
ACH-000782,-0.0013893638708699998
ACH-000783,-0.262761740522
ACH-000784,-0.041539983067400005
ACH-000785,-0.208137725998
ACH-000787,-0.0399188580468
ACH-000788,-0.250080712724
ACH-000791,-0.382251125375
ACH-000792,-0.167181692937
ACH-000794,-0.129207407303
ACH-000796,-0.306061168849
ACH-000799,-0.267716737055
ACH-000800,-0.336028224481
ACH-000802,0.12660735227199998
ACH-000804,-0.30556468569899997
ACH-000805,-0.409761118442
ACH-000809,0.165647432807
ACH-000810,-0.31944142423
ACH-000811,0.269172216655
ACH-000817,-0.428731704762
ACH-000819,-0.0204324752923
ACH-000820,-0.187751265165
ACH-000821,-0.37810660259999995
ACH-000822,-0.44124311420699996
ACH-000823,-0.33313524306
ACH-000824,-0.12450478322999999
ACH-000827,-0.192040141324
ACH-000829,-0.0838001551551
ACH-000831,-0.353675977676
ACH-000832,-0.210475175
ACH-000833,-0.19864929552299998
ACH-000834,0.167105032556
ACH-000835,-0.101459923897
ACH-000836,0.6562182641359999
ACH-000837,-0.187733262974
ACH-000838,-0.26931726553700003
ACH-000839,0.0542550974713
ACH-000840,0.045359496541699997
ACH-000841,-0.446407637719
ACH-000843,-0.0413975260696
ACH-000846,-0.015471143471099999
ACH-000847,-0.277825353576
ACH-000848,-0.192446430586
ACH-000849,-0.08401805472110001
ACH-000851,-0.174995841329
ACH-000855,-0.500697097983
ACH-000856,-0.23209184905000002
ACH-000858,-0.268308682293
ACH-000859,-0.56399964372
ACH-000861,-0.300203970795
ACH-000862,0.20285371837000002
ACH-000865,-0.523172679112
ACH-000866,-0.105634999707
ACH-000867,-0.051844739693800004
ACH-000869,-0.325675510608
ACH-000872,0.0134363310821
ACH-000873,-0.130064011674
ACH-000876,-0.0684946208811
ACH-000878,-0.295025666422
ACH-000880,0.12016600679400001
ACH-000881,-0.159530828717
ACH-000882,-0.203202888857
ACH-000884,-0.14050893212
ACH-000885,0.335885267467
ACH-000887,-0.203166449824
ACH-000888,-0.123621256068
ACH-000889,-0.63935448172
ACH-000890,-0.0980779139707
ACH-000896,-0.06752561058380001
ACH-000898,-0.024744805821400002
ACH-000900,-0.303716512845
ACH-000901,-0.22640062487799997
ACH-000905,-0.340693943332
ACH-000906,-0.22984082960299998
ACH-000907,-0.24664657608000004
ACH-000910,-0.0995441404702
ACH-000911,-0.15597223795600001
ACH-000912,-0.147745796284
ACH-000913,-0.22911361955899998
ACH-000915,-0.15465696542000001
ACH-000916,0.09078784398350001
ACH-000917,-0.317761233942
ACH-000921,-0.018479604240400002
ACH-000924,-0.215428048906
ACH-000926,0.595937024193
ACH-000928,-0.231639617236
ACH-000929,0.04227344679219999
ACH-000932,-0.114514787827
ACH-000935,-0.469690651294
ACH-000936,-0.0946733259625
ACH-000937,-0.11721618969
ACH-000938,0.150511401858
ACH-000939,0.490280174467
ACH-000941,-0.49479481321099994
ACH-000943,-0.13427312081700002
ACH-000946,-0.36416198626400004
ACH-000947,-0.250642061482
ACH-000948,-0.244397798803
ACH-000950,-0.324195597756
ACH-000953,-0.24032406098700002
ACH-000957,-0.007163542630949999
ACH-000958,-0.243592246285
ACH-000960,-0.007942435632270001
ACH-000963,-0.46023238095799995
ACH-000968,-0.405803383709
ACH-000969,-0.19572291348700002
ACH-000973,0.0150423373196
ACH-000974,-0.270141139217
ACH-000975,-0.131344972931
ACH-000976,-0.134414276327
ACH-000978,0.39330899778000006
ACH-000980,-0.116764655831
ACH-000984,-0.25558310892499997
ACH-000986,-0.135008040971
ACH-000988,-0.042279845432599994
ACH-000993,-0.154610141097
ACH-000994,-0.209120775931
ACH-000996,-0.135357257854
ACH-001001,-0.21533650625
ACH-001020,0.470949630622
ACH-001028,-0.284162034242
ACH-001031,-0.18731405
ACH-001038,-0.161009058258
ACH-001048,-0.0358464647474
ACH-001050,0.0993794082192
ACH-001053,-0.158271807235
ACH-001054,-0.0316445058147
ACH-001061,-0.211523991706
ACH-001067,-0.132447026392
ACH-001075,-0.163220537627
ACH-001096,-0.186159979543
ACH-001128,1.16345639876
ACH-001134,-0.0397647266967
ACH-001151,-0.19511145390299997
ACH-001163,-0.0805938265129
ACH-001164,-0.433635055542
ACH-001173,-0.043812157878599996
ACH-001183,-0.137276817305
ACH-001184,0.0674418495812
ACH-001190,-0.08798784673969999
ACH-001192,-0.335131633295
ACH-001193,-0.18278718385099998
ACH-001196,-0.383763221322
ACH-001197,-0.364549044176
ACH-001205,0.0721816828356
ACH-001211,0.0449462645306
ACH-001212,-0.27037124316
ACH-001228,-0.0470496771455
ACH-001232,-0.3718802035
ACH-001239,-0.06947302325230001
ACH-001274,0.8264975298080001
ACH-001275,-0.004557952605569999
ACH-001277,-0.152891709806
ACH-001278,-0.22772728485899998
ACH-001280,-0.33922405913500003
ACH-001283,-0.2593039056
ACH-001289,-0.0444086219172
ACH-001295,-0.106338504521
ACH-001300,-0.09599407316
ACH-001301,-0.215743229413
ACH-001302,-0.415030999221
ACH-001303,0.0843294380314
ACH-001306,-0.0517988606157
ACH-001318,-0.281132899252
ACH-001322,-0.22441126315499998
ACH-001328,0.0327586424637
ACH-001332,0.012134530420899998
ACH-001333,-0.0219205392112
ACH-001336,-0.410087681856
ACH-001340,-0.0896496664399
ACH-001346,-0.11530061967800001
ACH-001353,-0.10461603415
ACH-001354,-0.0345772921427
ACH-001367,-0.588486771623
ACH-001368,-0.214803018658
ACH-001374,-0.396443953719
ACH-001375,-0.18373848969300002
ACH-001377,-0.41136265045000003
ACH-001380,-0.218012156666
ACH-001391,0.089897314599
ACH-001407,0.0830598668155
ACH-001408,0.10183892635
ACH-001413,-0.463125480456
ACH-001430,-0.18784854423500003
ACH-001431,0.00144991457364
ACH-001450,-0.12209062580499999
ACH-001496,0.23746815898899998
ACH-001500,0.130565576898
ACH-001521,0.289102580857
ACH-001523,0.0648790570319
ACH-001532,-0.287356557345
ACH-001536,0.0157364684313
ACH-001550,0.0626155722497
ACH-001552,-0.11641864801200001
ACH-001554,-0.061536032844400006
ACH-001645,-0.0826969099134
ACH-001654,0.20082224012299998
ACH-001715,-0.0129239474431
ACH-001735,-0.207836761094
ACH-001736,0.012167789731999999
ACH-001737,-0.10259168550100001
ACH-001740,-0.303421653083
ACH-001745,-0.304481268602
ACH-001750,-0.0649422174009
ACH-001765,-0.38841148514300006
ACH-001956,-0.228829660374
ACH-001957,-0.370484153213
