,KISS1R (84634)
ACH-000243,-0.146194060581
ACH-000244,-0.273371011855
ACH-000246,-0.225229815876
ACH-000248,-0.144610374717
ACH-000250,-0.118966535489
ACH-000251,0.18548036199700002
ACH-000253,-0.08061521495139999
ACH-000255,0.0166236312432
ACH-000256,-0.017317656638
ACH-000257,0.100608894652
ACH-000258,-0.14657956906
ACH-000259,-0.104499465286
ACH-000260,-0.17921390426800002
ACH-000261,-0.173143351866
ACH-000262,-0.252005417755
ACH-000263,-0.0386139070705
ACH-000264,-0.09238978694569999
ACH-000265,0.0433360992777
ACH-000266,-0.164830732783
ACH-000272,-0.1790808659
ACH-000273,-0.118185576505
ACH-000274,-0.159261718461
ACH-000277,-0.05382884614
ACH-000278,0.0307762567996
ACH-000279,-0.178702710996
ACH-000280,-0.248058483605
ACH-000281,-0.172366934417
ACH-000288,0.06997685242519999
ACH-000291,-0.09654188288219999
ACH-000293,0.0113843878272
ACH-000294,-0.0828628610801
ACH-000295,-0.41898732999899996
ACH-000296,-0.0714856653345
ACH-000302,-0.252655700191
ACH-000304,-0.362641543966
ACH-000307,-0.219947684794
ACH-000308,-0.08969045645300001
ACH-000310,-0.249085691256
ACH-000311,-0.120754515725
ACH-000312,-0.11050277747000001
ACH-000315,0.016092984783700002
ACH-000316,-0.125893689723
ACH-000317,-0.19603453403700002
ACH-000318,0.0517457107818
ACH-000319,-0.18383217801500001
ACH-000320,0.08839248922199999
ACH-000322,0.0394104485476
ACH-000323,-0.0600584930017
ACH-000324,-0.103788223916
ACH-000329,-0.169184275529
ACH-000330,0.21923555388
ACH-000331,-0.0517242056296
ACH-000332,-0.0667517105737
ACH-000334,-0.142023258122
ACH-000335,-0.29292056377
ACH-000336,-0.18515244522399998
ACH-000337,-0.189399766837
ACH-000339,-0.20049296112999998
ACH-000341,-0.31871274725800003
ACH-000348,-0.012597874021700001
ACH-000350,-0.151097350598
ACH-000352,-0.165260609647
ACH-000356,0.27758201329599996
ACH-000361,-0.0170431060677
ACH-000362,-0.194326717639
ACH-000363,-0.30347964009
ACH-000364,-0.0262798407485
ACH-000365,-0.136801200906
ACH-000366,-0.323458522953
ACH-000368,-0.289548282452
ACH-000374,-0.127546886446
ACH-000375,-0.37458961566699994
ACH-000376,0.120335724823
ACH-000381,-0.106677265448
ACH-000383,-0.15090011722000002
ACH-000387,0.04681815889930001
ACH-000389,-0.298929197229
ACH-000390,-0.135174857739
ACH-000393,-0.0855415845809
ACH-000395,0.18298056969
ACH-000397,-0.163262056084
ACH-000401,-0.140578385109
ACH-000402,-0.535741461861
ACH-000403,-0.19675519528000002
ACH-000404,0.000161019859193
ACH-000406,-0.0377048205904
ACH-000407,-0.07653550633289999
ACH-000408,-0.195683992302
ACH-000410,-0.0761082341235
ACH-000411,-0.283190223321
ACH-000414,-0.22046727479800002
ACH-000415,-0.07781354936700001
ACH-000416,-0.20259211309900002
ACH-000420,-0.09254507343599999
ACH-000421,-0.215301305012
ACH-000424,-0.339197601671
ACH-000425,-0.07609556242339999
ACH-000426,-0.353645726156
ACH-000427,-0.176489563904
ACH-000433,-0.25788670137499997
ACH-000436,-0.21035284203899998
ACH-000444,-0.06136808482469999
ACH-000445,-0.0368172356344
ACH-000448,-0.0301579154079
ACH-000450,-0.11042916655400001
ACH-000452,-0.16072585758
ACH-000454,-0.14541328022
ACH-000458,-0.104923552984
ACH-000459,-0.06813514379669999
ACH-000460,-0.10817324855999999
ACH-000461,-0.140287139338
ACH-000463,-0.0986862654984
ACH-000464,0.068829705466
ACH-000466,-0.212968931022
ACH-000467,-0.185516066075
ACH-000468,-0.169234056546
ACH-000469,-0.27436777160799997
ACH-000470,0.00104029324646
ACH-000471,-0.16967202416299998
ACH-000472,-0.25288534392900003
ACH-000473,-0.070192132353
ACH-000475,-0.27916306015299996
ACH-000476,-0.176401642365
ACH-000477,0.22735409843899998
ACH-000480,-0.22814403314599999
ACH-000481,-0.0243842358078
ACH-000483,-0.0575636541648
ACH-000484,0.114832456107
ACH-000485,-0.274599945899
ACH-000486,-0.032676091924
ACH-000487,-0.136630747916
ACH-000488,-0.26919809919
ACH-000490,-0.226835186233
ACH-000491,0.030234741833299997
ACH-000495,-0.0128753269256
ACH-000496,-0.157455974814
ACH-000499,0.0465729694689
ACH-000500,-0.534622194717
ACH-000502,-0.041677814118800005
ACH-000503,-0.369947126261
ACH-000505,-0.0783354772025
ACH-000507,-0.22579708280000002
ACH-000510,-0.165805083668
ACH-000511,-0.0289300942741
ACH-000512,0.16337637716199999
ACH-000516,-0.293099294326
ACH-000517,-0.148486361131
ACH-000518,-0.0917653305553
ACH-000520,-0.248281709156
ACH-000521,-0.061726389819400006
ACH-000522,-0.172902867291
ACH-000524,-0.0883707800234
ACH-000527,-0.148783155089
ACH-000528,0.024108907842099996
ACH-000537,-0.126640376981
ACH-000541,-0.47753443642399995
ACH-000542,-0.12116178406400001
ACH-000544,-0.113846479129
ACH-000545,-0.104577708416
ACH-000547,-0.280224095301
ACH-000548,-0.0408812113768
ACH-000549,-0.273313892256
ACH-000550,-0.225083985122
ACH-000552,-0.331847134283
ACH-000556,-0.22555162905
ACH-000557,-0.14333078147
ACH-000570,-9.28393462754e-05
ACH-000571,-0.140423257036
ACH-000573,-0.21095960448800002
ACH-000576,-0.0835353394901
ACH-000580,-0.10202884302100002
ACH-000584,-0.00822145920709
ACH-000585,-0.34170997113799995
ACH-000588,-0.163318168497
ACH-000589,-0.137243210245
ACH-000591,-0.0999635369235
ACH-000593,-0.124434980475
ACH-000600,-0.195064530773
ACH-000601,-0.113985388183
ACH-000604,-0.255281816485
ACH-000605,0.23170639906800003
ACH-000606,-0.0928163483405
ACH-000608,-0.275443574836
ACH-000614,-0.0043488022734
ACH-000616,-0.0370720104055
ACH-000618,-0.115651520279
ACH-000619,-0.16858106389400002
ACH-000620,-0.188571463185
ACH-000621,0.0367981882491
ACH-000622,-0.24436072957199997
ACH-000623,-0.287897774524
ACH-000624,-0.0708476353696
ACH-000627,0.021604249989200002
ACH-000630,-0.15147005844
ACH-000632,-0.139746694515
ACH-000633,-0.524020611822
ACH-000637,0.0867445028049
ACH-000638,0.082098295064
ACH-000646,-0.0803524675776
ACH-000647,-0.010654926462299999
ACH-000648,-0.284216469357
ACH-000649,-0.10331574192199999
ACH-000651,-0.04501911869630001
ACH-000652,-0.09122765984210002
ACH-000653,-0.0533017845517
ACH-000657,-0.114575130793
ACH-000658,-0.260174968911
ACH-000661,-0.022995793920400003
ACH-000662,-0.0522236634995
ACH-000663,0.07742113680660001
ACH-000665,-0.337977225263
ACH-000671,-0.04934923285630001
ACH-000673,-0.123728244579
ACH-000676,-0.109379368761
ACH-000677,-0.142116496888
ACH-000681,0.019257461012799997
ACH-000682,-0.241478077815
ACH-000683,-0.275975894127
ACH-000684,-0.131162472873
ACH-000688,-0.0153032914763
ACH-000693,-0.230093197745
ACH-000694,-0.0281865522245
ACH-000695,-0.173200625871
ACH-000696,-0.0427454432479
ACH-000697,0.136582372305
ACH-000699,-0.215161281138
ACH-000701,-0.26671821254
ACH-000706,-0.150430065365
ACH-000711,-0.112506202852
ACH-000713,-0.07883960693400001
ACH-000714,-0.06490883313490001
ACH-000718,-0.33418516008
ACH-000720,-0.0986047083615
ACH-000721,-0.10268970322200001
ACH-000724,0.0976795083258
ACH-000725,0.11358380219
ACH-000732,-0.238331051726
ACH-000734,-0.324059705977
ACH-000735,-0.0793174295918
ACH-000736,0.0225299769165
ACH-000738,-0.050719696302199996
ACH-000746,-0.15021087080499998
ACH-000747,0.011108060663
ACH-000748,-0.279510389997
ACH-000753,-0.0650729312449
ACH-000756,0.0059899255853
ACH-000757,0.123007486142
ACH-000758,-0.0852955439335
ACH-000760,-0.066054763201
ACH-000763,-0.161092271085
ACH-000764,-0.0244749497556
ACH-000765,-0.0233455810642
ACH-000766,-0.147754745843
ACH-000767,-0.165896610295
ACH-000768,-0.160963688035
ACH-000769,0.0274112387358
ACH-000770,-0.19039489722800002
ACH-000771,0.08979226181819999
ACH-000773,0.0657676016751
ACH-000776,0.0428065196859
ACH-000777,-0.15709786064200001
ACH-000778,-0.101464772242
ACH-000781,-0.25797378219
ACH-000782,-0.23444698493500002
ACH-000783,-0.322650748261
ACH-000784,-0.0891375845189
ACH-000785,-0.16185466587300001
ACH-000787,-0.22017564300200002
ACH-000788,-0.0593380959776
ACH-000791,-0.22117017438
ACH-000792,-0.302036344152
ACH-000794,-0.00238487129762
ACH-000796,-0.189792058856
ACH-000799,-0.0647736741365
ACH-000800,-0.162939961652
ACH-000802,-0.029437741885
ACH-000804,-0.31964262173700003
ACH-000805,-0.126442044857
ACH-000809,-0.129183830846
ACH-000810,0.0738543529617
ACH-000811,-0.174086848137
ACH-000817,-0.01864547836
ACH-000819,-0.155591931234
ACH-000820,0.128058940172
ACH-000821,-0.0193030130975
ACH-000822,0.012089661651600001
ACH-000823,-0.07196178844260001
ACH-000824,-0.0691094874086
ACH-000827,-0.09028434246410001
ACH-000829,0.0755305537697
ACH-000831,-0.273968536981
ACH-000832,-0.174384238699
ACH-000833,-0.05708294970530001
ACH-000834,-0.121834110463
ACH-000835,-0.09671161582419999
ACH-000836,-0.19911312258400002
ACH-000837,-0.04609899045969999
ACH-000838,-0.144197590796
ACH-000839,0.00977167417419
ACH-000840,-0.172296206075
ACH-000841,-0.13291093550799998
ACH-000843,-0.017916120995200003
ACH-000846,-0.021403628300799997
ACH-000847,0.301899135784
ACH-000848,-0.232349741878
ACH-000849,0.039922561765300006
ACH-000851,-0.276797002009
ACH-000855,-0.0293690421207
ACH-000856,-0.189329074364
ACH-000858,-0.0683542845653
ACH-000859,-0.033857299246200005
ACH-000861,-0.064024012173
ACH-000862,-0.24878806919799998
ACH-000865,-0.116603154716
ACH-000866,0.019393873874099996
ACH-000867,-0.199131422346
ACH-000869,-0.0227519861367
ACH-000872,-0.186676500231
ACH-000873,0.172143397104
ACH-000876,-0.274075755337
ACH-000878,-0.172224845174
ACH-000880,0.00275960789062
ACH-000881,-0.149387929297
ACH-000882,-0.26694528887200003
ACH-000884,-0.150774632657
ACH-000885,-0.055449043196400004
ACH-000887,-0.142351137664
ACH-000888,0.008751518123270002
ACH-000889,-0.0280543085029
ACH-000890,-0.0513208308326
ACH-000896,-0.156009252019
ACH-000898,-0.08172283419410001
ACH-000900,-0.08570802495989999
ACH-000901,-0.117090583299
ACH-000905,0.0723859237589
ACH-000906,-0.055787991698099997
ACH-000907,-0.0599469129935
ACH-000910,-0.20352868644900002
ACH-000911,-0.210168478963
ACH-000912,-0.222702068275
ACH-000913,-0.124015334876
ACH-000915,-0.0468758184619
ACH-000916,0.0756984628324
ACH-000917,-0.16667236104
ACH-000921,-0.151074695575
ACH-000924,0.042261117173
ACH-000926,0.06526359892990001
ACH-000928,-0.244184059444
ACH-000929,-0.168201797537
ACH-000932,-0.228157406982
ACH-000935,-0.34424116540399996
ACH-000936,-0.16309122406999998
ACH-000937,0.035637225093699994
ACH-000938,0.26515805090399996
ACH-000939,-0.269021137513
ACH-000941,-0.27168701867
ACH-000943,-0.020757072788
ACH-000946,-0.049383816482699995
ACH-000947,-0.137118969628
ACH-000948,0.0666662197082
ACH-000950,0.350906907676
ACH-000953,-0.056511142362400006
ACH-000957,-0.059919059219500005
ACH-000958,-0.053389834599400006
ACH-000960,-0.197324302557
ACH-000963,-0.279811202817
ACH-000968,0.144865709404
ACH-000969,0.107379198565
ACH-000973,-0.035073456529
ACH-000974,-0.0608038992462
ACH-000975,-0.129347267827
ACH-000976,-0.10457160598200001
ACH-000978,-0.274043663345
ACH-000980,-0.126181802601
ACH-000984,-0.071862944287
ACH-000986,-0.125754497571
ACH-000988,0.02395834225
ACH-000993,-0.310401692144
ACH-000994,0.148291599728
ACH-000996,-0.015209953680399999
ACH-001001,0.027429012341
ACH-001020,-0.0418850216424
ACH-001028,-0.197763440618
ACH-001031,-0.163067319397
ACH-001038,-0.10955854604399999
ACH-001048,-0.319382830142
ACH-001050,-0.0522041040383
ACH-001053,-0.206800802081
ACH-001054,-0.170235638022
ACH-001061,-0.242337811021
ACH-001067,-0.0338559886167
ACH-001075,0.0281878206948
ACH-001096,0.145232733356
ACH-001128,-0.42726572497599996
ACH-001134,-0.0172824107301
ACH-001151,-0.138949434215
ACH-001163,-0.0198499125131
ACH-001164,-0.167265650952
ACH-001173,-0.261426624441
ACH-001183,-0.07225870705839998
ACH-001184,-0.40217939544
ACH-001190,0.157735510779
ACH-001192,0.0799489789188
ACH-001193,0.0677659495739
ACH-001196,-0.45651450166599994
ACH-001197,-0.10564346000600001
ACH-001205,0.217100468776
ACH-001211,-0.19035213438
ACH-001212,-0.40408805322400004
ACH-001228,0.023268390904200003
ACH-001232,-0.175621235077
ACH-001239,-0.09439472564889999
ACH-001274,-0.12351945923
ACH-001275,-0.0591343403451
ACH-001277,0.0296923769217
ACH-001278,-0.150173718113
ACH-001280,-0.297076650372
ACH-001283,-0.0893066468974
ACH-001289,0.164652661911
ACH-001295,-0.105498194404
ACH-001300,-0.14612797745
ACH-001301,-0.16739110749299999
ACH-001302,-0.04202431789009999
ACH-001303,-0.104369915484
ACH-001306,-0.230403769062
ACH-001318,-0.0958653794492
ACH-001322,-0.103079934803
ACH-001328,-0.138524181732
ACH-001332,-0.156375318467
ACH-001333,-0.303731873086
ACH-001336,-0.0294571383904
ACH-001340,-0.0946560844098
ACH-001346,-0.260073654714
ACH-001353,-0.146088465928
ACH-001354,-0.240519288663
ACH-001367,-0.115179180422
ACH-001368,-0.112297883447
ACH-001374,-0.16191417215099999
ACH-001375,-0.139853287422
ACH-001377,-0.09111537083910001
ACH-001380,-0.0822545820896
ACH-001391,-0.244877728786
ACH-001407,-0.202120339926
ACH-001408,-0.11261415839299999
ACH-001413,0.0661322482491
ACH-001430,0.0233171308043
ACH-001431,0.032378501840200004
ACH-001450,0.0035694993403900003
ACH-001496,-0.251672796711
ACH-001500,-0.218111853106
ACH-001521,0.0191047378413
ACH-001523,-0.127960948233
ACH-001532,-0.181669475315
ACH-001536,-0.117258209132
ACH-001550,0.00759206835065
ACH-001552,-0.235645346415
ACH-001554,-0.041856292038199995
ACH-001645,-0.0181441765527
ACH-001654,-0.294877183445
ACH-001715,0.0896589428651
ACH-001735,-0.0545756462802
ACH-001736,0.100208219562
ACH-001737,0.263304324342
ACH-001740,-0.163162856574
ACH-001745,-0.15843442035900002
ACH-001750,-0.057849933276699995
ACH-001765,-0.04026471728890001
ACH-001956,-0.153431572727
ACH-001957,-0.118668636097
