,RAD1 (5810)
ACH-000004,-0.603971169141
ACH-000007,-0.416981687378
ACH-000009,-0.251013207782
ACH-000011,-0.430143106826
ACH-000012,-0.365043981013
ACH-000013,-0.49043914544399997
ACH-000014,-0.683349892749
ACH-000015,-0.22846181721500003
ACH-000017,-0.45376886972400005
ACH-000018,-0.542372899879
ACH-000019,-0.503263867259
ACH-000021,-0.23131226872699998
ACH-000022,-0.659563060846
ACH-000025,-0.7341907703910001
ACH-000028,-0.402062894942
ACH-000030,-0.25241555673300003
ACH-000035,-0.381555264877
ACH-000036,-0.521631231958
ACH-000037,-0.26701796639
ACH-000039,-0.944066013215
ACH-000040,-0.244430525639
ACH-000041,-0.6986139274459999
ACH-000042,-0.30545444188
ACH-000045,-0.37633524548600006
ACH-000047,-0.596532496536
ACH-000052,-0.7467661495769999
ACH-000053,-0.588570727511
ACH-000054,-0.490032932072
ACH-000055,-0.623010808454
ACH-000060,-0.36648580312600004
ACH-000067,-0.513796711279
ACH-000070,-0.18346108868799998
ACH-000075,-0.26148469867699997
ACH-000078,-0.42505698757
ACH-000082,-0.27151927248
ACH-000085,-0.12808313164899998
ACH-000086,-0.434260749183
ACH-000087,-0.8835133598459999
ACH-000092,-0.24870899242800001
ACH-000095,-0.378527948208
ACH-000097,-0.33763339354500005
ACH-000098,-0.361074085084
ACH-000099,-0.34380296370499996
ACH-000108,-0.33119008187
ACH-000113,-0.48677306303999995
ACH-000115,-0.320718121255
ACH-000116,-0.553900481594
ACH-000118,-0.5600377602809999
ACH-000120,-0.58756297449
ACH-000123,-0.8151039921369999
ACH-000127,-0.47025571717500003
ACH-000128,-0.30934040241099997
ACH-000132,-0.8058333426000001
ACH-000133,-0.28485602975499996
ACH-000137,-0.6153455337179999
ACH-000138,-0.41485725105800003
ACH-000142,-0.546403733417
ACH-000143,-0.40198261880099995
ACH-000146,-0.750879113279
ACH-000148,-0.453543923895
ACH-000150,-0.360292748945
ACH-000152,-0.464240209603
ACH-000153,-0.463083230322
ACH-000159,-0.511674433836
ACH-000160,-0.349702498649
ACH-000163,-0.634083882476
ACH-000167,-0.392870134541
ACH-000168,-0.582987415332
ACH-000169,-0.38387071345
ACH-000178,-0.6290764931139999
ACH-000182,-0.270548288716
ACH-000183,-0.467857964656
ACH-000188,-0.555679256936
ACH-000189,-0.565261882214
ACH-000190,-0.721505281513
ACH-000198,-0.44324725225199996
ACH-000204,-0.979911065986
ACH-000206,-0.7918608056380001
ACH-000207,-0.617143426519
ACH-000211,-0.521221037333
ACH-000215,-0.277014195793
ACH-000221,-0.531940335267
ACH-000222,-0.5909601375469999
ACH-000223,-0.557891934767
ACH-000226,-0.774097445298
ACH-000227,-0.751108682375
ACH-000228,-0.7033963404279999
ACH-000231,-0.6713474849529999
ACH-000232,-0.382299006056
ACH-000233,-0.44685095833599997
ACH-000234,-0.368136153962
ACH-000235,-0.257738274775
ACH-000237,-0.608269422591
ACH-000238,-0.278935015576
ACH-000243,-0.377853673983
ACH-000244,-0.32605936872200003
ACH-000246,-0.491786316501
ACH-000248,-0.213859477898
ACH-000250,-0.480379822398
ACH-000251,-0.47818890083000004
ACH-000253,-0.12198029532400001
ACH-000255,-0.933674954715
ACH-000256,-0.386657227853
ACH-000257,-0.796709522812
ACH-000258,-0.52329303196
ACH-000259,-0.5698916140070001
ACH-000260,-0.57424759058
ACH-000261,-0.552131262174
ACH-000262,-0.9078620312639999
ACH-000263,-0.480617832876
ACH-000264,-0.448928914977
ACH-000265,-0.440194849068
ACH-000266,-0.251104872368
ACH-000272,-0.679676585469
ACH-000273,-0.537635758988
ACH-000274,-0.318254009807
ACH-000277,-0.473760029758
ACH-000278,-0.627093759426
ACH-000279,-0.609061660251
ACH-000280,-0.390980038711
ACH-000281,-0.262531854493
ACH-000288,-0.480173581999
ACH-000291,-0.526809054494
ACH-000293,-0.6483533008169999
ACH-000294,-0.495964610068
ACH-000295,-0.23527001323399999
ACH-000296,-0.601373714119
ACH-000302,-0.49586987064599997
ACH-000304,-0.0586570312289
ACH-000307,-0.16881224809
ACH-000308,-0.499650455419
ACH-000310,-0.495030850476
ACH-000311,-0.398735297132
ACH-000312,-0.197704381959
ACH-000315,-0.34127279589299997
ACH-000316,-0.498478402219
ACH-000317,-0.7771886897849999
ACH-000318,-0.294865233097
ACH-000319,-0.447382220558
ACH-000320,-0.47256425511100003
ACH-000322,-0.641882180395
ACH-000323,-0.322190082181
ACH-000324,-0.568599047912
ACH-000329,-0.518317057516
ACH-000330,-0.323829132064
ACH-000331,-0.525230428321
ACH-000332,-0.306521377612
ACH-000334,-0.263406331669
ACH-000335,-0.6877431021770001
ACH-000336,-0.15654812983400002
ACH-000337,-0.332684837743
ACH-000339,-0.813629664846
ACH-000341,-0.447407004652
ACH-000348,-0.643664715458
ACH-000350,-0.446802126042
ACH-000352,0.041776790182800005
ACH-000356,-0.5754107394879999
ACH-000361,-0.46405085250600003
ACH-000362,-0.606408758749
ACH-000363,-0.227261262351
ACH-000364,-0.574325237543
ACH-000365,-0.309913781433
ACH-000366,-0.566010756353
ACH-000368,-0.16602041035499998
ACH-000374,-0.676965039404
ACH-000375,-0.355136862485
ACH-000376,-0.35739955666
