,DDX41 (51428)
ACH-000004,-1.5684523985499998
ACH-000007,-1.07197730745
ACH-000009,-1.25488196801
ACH-000011,-1.28901759923
ACH-000012,-1.4184831691100002
ACH-000013,-1.59643996853
ACH-000014,-1.41829115153
ACH-000015,-1.6461803094799998
ACH-000017,-1.5006149758399998
ACH-000018,-1.55854629656
ACH-000019,-1.34873304569
ACH-000021,-1.3130972303100001
ACH-000022,-1.48356232224
ACH-000025,-1.23160427752
ACH-000028,-1.2902312149700002
ACH-000030,-1.44448709258
ACH-000035,-1.4116267522100001
ACH-000036,-1.21526462048
ACH-000037,-1.7478398179099999
ACH-000039,-1.3436575640000001
ACH-000040,-1.5441973839899998
ACH-000041,-1.6232681036200003
ACH-000042,-1.43263990413
ACH-000045,-1.5951529905700002
ACH-000047,-1.59538272604
ACH-000052,-1.2399925714700002
ACH-000053,-1.5412958930200003
ACH-000054,-1.3631093084099999
ACH-000055,-1.6153193540700002
ACH-000060,-1.4490377354100001
ACH-000067,-1.4819551636500001
ACH-000070,-1.27393472265
ACH-000075,-1.65108318817
ACH-000078,-1.30663634068
ACH-000082,-1.52584862988
ACH-000085,-1.5040839689200003
ACH-000086,-1.1549734809999999
ACH-000087,-1.62240327296
ACH-000092,-1.39530034396
ACH-000095,-1.6036915164899999
ACH-000097,-1.52345584507
ACH-000098,-1.11687869282
ACH-000099,-1.35157677021
ACH-000108,-1.3889034839399998
ACH-000113,-1.61157422713
ACH-000115,-1.65623568185
ACH-000116,-1.57488396958
ACH-000118,-1.4028649669
ACH-000120,-1.04984881674
ACH-000123,-1.44541308149
ACH-000127,-1.54808824291
ACH-000128,-1.47939378075
ACH-000132,-1.4529666371599999
ACH-000133,-1.52047318765
ACH-000137,-1.40291088079
ACH-000138,-1.3530376137
ACH-000142,-1.46173302022
ACH-000143,-1.6039183167700002
ACH-000146,-1.5014515336899998
ACH-000148,-1.7209463462299999
ACH-000150,-1.50802681704
ACH-000152,-1.4003767306600001
ACH-000153,-1.2928255202399999
ACH-000159,-1.6211426328
ACH-000160,-1.64021749076
ACH-000163,-1.4104287524399999
ACH-000167,-1.5946664146599998
ACH-000168,-1.79703721833
ACH-000169,-1.75680257259
ACH-000178,-1.2592583656
ACH-000182,-1.47992732849
ACH-000183,-1.28936732907
ACH-000188,-1.4941415883899998
ACH-000189,-1.17595646403
ACH-000190,-1.28720568605
ACH-000198,-1.47661507006
ACH-000204,-1.47570520611
ACH-000206,-1.46562816338
ACH-000207,-1.6783574629700002
ACH-000211,-1.3693147472799998
ACH-000215,-1.4995630123700001
ACH-000221,-1.45502473848
ACH-000222,-1.3877178942700001
ACH-000223,-1.34588110939
ACH-000226,-1.20271384323
ACH-000227,-1.46610487956
