,DSCR4 (10281)
ACH-000004,0.0455620292162
ACH-000007,-0.190802225519
ACH-000009,-0.0489288465695
ACH-000011,-0.08952445241239998
ACH-000012,-0.162695673678
ACH-000013,-0.158099702351
ACH-000014,0.013979941788000001
ACH-000015,0.0165073256456
ACH-000017,-0.014468039808
ACH-000018,-0.30186529529399997
ACH-000019,0.12337643656
ACH-000021,0.104025981931
ACH-000022,-0.170057484139
ACH-000025,-0.10824417948899999
ACH-000028,-0.06579971970449999
ACH-000030,-0.20044813595400002
ACH-000035,-0.166705666412
ACH-000036,-0.219865049025
ACH-000037,-0.09804975640960001
ACH-000039,-0.0806888536715
ACH-000040,-0.334669203919
ACH-000041,-0.232061149219
ACH-000042,-0.0977670818661
ACH-000045,-0.129872391252
ACH-000047,-0.0339499290575
ACH-000052,-0.21318080373599999
ACH-000053,-0.09877662799319999
ACH-000054,-0.32562099511500003
ACH-000055,-0.0997208137243
ACH-000060,-0.315791060099
ACH-000067,-0.20870082577799998
ACH-000070,-0.0171231172995
ACH-000075,-0.0617983341818
ACH-000078,-0.0314501772002
ACH-000082,-0.08981783292239999
ACH-000085,0.07528105103360001
ACH-000086,-0.0182651860151
ACH-000087,-0.260946008781
ACH-000092,-0.05963007028969999
ACH-000095,-0.222489842903
ACH-000097,-0.15573417872
ACH-000098,-0.125430575976
ACH-000099,-0.212092663237
ACH-000108,0.00904391293364
ACH-000113,-0.0833411194431
ACH-000115,-0.423502085546
ACH-000116,-0.277601927427
ACH-000118,0.00207152327532
ACH-000120,-0.172562203886
ACH-000123,-0.0127654897906
ACH-000127,-0.19952645665
ACH-000128,-0.21826546877099998
ACH-000132,-0.21360280306600002
ACH-000133,-0.1823987696
ACH-000137,-0.09919439822899999
ACH-000138,-0.0016129190484900002
ACH-000142,-0.252643462394
ACH-000143,0.0814569241356
ACH-000146,-0.17598299904800002
ACH-000148,-0.112024208837
ACH-000150,-0.18681462189800002
ACH-000152,-0.09735459165619999
ACH-000153,0.324701882905
ACH-000159,-0.12415054707
ACH-000160,-0.0651279107947
ACH-000163,0.039955557093099996
ACH-000167,0.07042239365450001
ACH-000168,0.10376882723200001
ACH-000169,-0.25933444434999997
ACH-000178,-0.244243327141
ACH-000182,-0.359602964252
ACH-000183,-0.0349025122631
ACH-000188,-0.24489111011700002
ACH-000189,0.00242106529609
ACH-000190,-0.290941456127
ACH-000198,-0.0173738192628
ACH-000204,-0.052654938186400005
ACH-000206,0.00306529562105
ACH-000207,0.00579832178934
ACH-000211,-0.0395383777989
ACH-000215,-0.246550220873
ACH-000221,-0.137845588357
ACH-000222,0.0175100849965
ACH-000223,-0.293882036056
ACH-000226,-0.07396513254130001
ACH-000227,-0.221499188059
ACH-000228,-0.09009104073010002
ACH-000231,-0.119849728689
ACH-000232,-0.114330626814
ACH-000233,-0.250099646338
ACH-000234,0.0234192631882
ACH-000235,-0.189726867779
ACH-000237,-0.126219621543
ACH-000238,-0.23600039099
ACH-000243,-0.0479777942478
ACH-000244,-0.449433943827
ACH-000246,-0.11843517164999999
ACH-000248,-0.0828226575005
ACH-000250,-0.126288213908
ACH-000251,-0.250773826087
ACH-000253,-0.18425994247299998
ACH-000255,-0.254011109301
ACH-000256,-0.358839333347
ACH-000257,-0.424025855615
ACH-000258,-0.184289887978
ACH-000259,-0.08626913795610001
ACH-000260,-0.17610493867600002
ACH-000261,-0.12863598823300001
ACH-000262,-0.114133836132
ACH-000263,-0.209635985539
ACH-000264,-0.220755344256
ACH-000265,-0.044055374847
ACH-000266,-0.09196050776550001
ACH-000272,-0.249736093265
ACH-000273,-0.191843542048
ACH-000274,-0.212938373599
ACH-000277,-0.220533962479
ACH-000278,-0.126639579477
ACH-000279,-0.0165606547446
ACH-000280,-0.0318946033758
ACH-000281,0.105673324464
ACH-000288,-0.23389744742
ACH-000291,-0.133339433099
ACH-000293,-0.249429746681
ACH-000294,-0.10986964240999998
ACH-000295,0.0400349630958
ACH-000296,-0.269506134203
ACH-000302,-0.265034479864
ACH-000304,-0.05041830957309999
ACH-000307,-0.0294337229294
ACH-000308,-0.15120981118899998
ACH-000310,-0.299753530839
ACH-000311,-0.0603149373217
ACH-000312,-0.0832064629652
ACH-000315,-0.0192318453437
ACH-000316,0.0235548308672
ACH-000317,-0.00244622525431
ACH-000318,-0.0761841811646
ACH-000319,-0.07433498101160001
ACH-000320,0.10710824809599999
ACH-000322,-0.00799785392284
ACH-000323,0.050888852448199996
ACH-000324,-0.336700029287
ACH-000329,-0.088967917114
ACH-000330,0.0066220290027
ACH-000331,-0.232386332844
ACH-000332,-0.16392118316999998
ACH-000334,0.0590506940593
ACH-000335,0.011047073348299997
ACH-000336,-0.225147081286
ACH-000337,-0.21126030305500001
ACH-000339,-0.0867881358041
ACH-000341,-0.26600342101700003
ACH-000348,-0.18741518025899997
ACH-000350,-0.290092253351
ACH-000352,0.0213389294971
ACH-000356,-0.21488391751400002
ACH-000361,-0.0538425942442
ACH-000362,-0.024440365132299996
ACH-000363,-0.157442086299
ACH-000364,-0.263649087509
ACH-000365,0.121906654181
ACH-000366,-0.0235256668364
ACH-000368,-0.41054678242200005
ACH-000374,-0.326455700754
ACH-000375,-0.00684973258712
ACH-000376,-0.118553213939
ACH-000381,0.013276085138100002
ACH-000383,-0.124523337005
ACH-000387,-0.255088184902
ACH-000389,-0.34638160931999995
ACH-000390,-0.202441758763
ACH-000393,-0.088194447139
ACH-000395,-0.046079069302199994
ACH-000397,-0.286246435291
ACH-000401,-0.1307478283
ACH-000402,0.09743993613780001
ACH-000403,-0.108863054877
ACH-000404,-0.150855690802
ACH-000406,-0.148944034825
ACH-000407,-0.209377350654
ACH-000408,-0.0447522653491
ACH-000410,-0.329748682896
ACH-000411,-0.328774888113
ACH-000414,0.0264354373704
ACH-000415,-0.34028169993600005
ACH-000416,-0.18696339948
ACH-000420,-0.06203806969430001
ACH-000421,-0.0828640217645
ACH-000424,-0.33987145671700003
ACH-000425,-0.187050960673
ACH-000426,-0.337716450809
ACH-000427,-0.25182158747600003
ACH-000433,-0.130648550602
ACH-000436,-0.21269132861200002
ACH-000444,-0.110137374303
ACH-000445,-0.0582214499369
ACH-000448,-0.216627607888
ACH-000450,-0.209215907995
ACH-000452,-0.1230053119
ACH-000454,0.0369819180895
ACH-000458,-0.09885391033150001
ACH-000459,0.23953924041299998
