,LSM10 (84967)
ACH-000004,-0.40823700560599996
ACH-000007,-0.465865137983
ACH-000009,-0.5607056573129999
ACH-000011,-0.47085790267
ACH-000012,-0.549452134153
ACH-000013,-0.602721046554
ACH-000014,-0.460694213629
ACH-000015,-0.48252553449600005
ACH-000017,-0.580074780047
ACH-000018,-0.6015957012300001
ACH-000019,-0.391727619331
ACH-000021,-0.0931214533673
ACH-000022,-0.766120196389
ACH-000025,-0.5769662566679999
ACH-000028,-0.28229516119000003
ACH-000030,-0.45347303174500003
ACH-000035,-0.620527377823
ACH-000036,-0.478602217357
ACH-000037,-0.6046663295520001
ACH-000039,-0.576585771911
ACH-000040,-0.43683823909900005
ACH-000041,-0.43128613246799996
ACH-000042,-0.743811794685
ACH-000045,-0.555386465191
ACH-000047,-0.324339365929
ACH-000052,-0.699454582061
ACH-000053,-0.559945955637
ACH-000054,-0.5400357906459999
ACH-000055,-0.833305199878
ACH-000060,-0.655568597599
ACH-000067,-0.587960119133
ACH-000070,-0.554204802435
ACH-000075,-0.490079699637
ACH-000078,-0.425145025048
ACH-000082,-0.34909721222199996
ACH-000085,-0.284360040888
ACH-000086,-0.796639524552
ACH-000087,-0.649859402221
ACH-000092,-0.773754577516
ACH-000095,-0.6775622995110001
ACH-000097,-0.5799370806549999
ACH-000098,-0.881193941032
ACH-000099,-0.6867360663
ACH-000108,-0.4292252686
ACH-000113,-0.44975528728
ACH-000115,-0.803025234674
ACH-000116,-0.21676293233000002
ACH-000118,-0.322474880942
ACH-000120,-0.8468346174699999
ACH-000123,-0.33275695481600004
ACH-000127,-0.577667980759
ACH-000128,-0.538644153152
ACH-000132,-0.432902890052
ACH-000133,-0.482916416698
ACH-000137,-0.46363336216300005
ACH-000138,-0.5938542555080001
ACH-000142,-0.455996712184
ACH-000143,-0.440391158859
ACH-000146,-0.45423916354599997
ACH-000148,-0.39413506501100004
ACH-000150,-0.72659002741
ACH-000152,-0.8894015537450001
ACH-000153,-0.49344959994800003
ACH-000159,-0.576268774417
ACH-000160,-0.0244703364604
ACH-000163,-0.349302142803
ACH-000167,0.11273220686799999
ACH-000168,-0.577834079175
ACH-000169,-0.419784412337
ACH-000178,-0.43359905573
ACH-000182,-0.466986884309
ACH-000183,-0.449784356063
ACH-000188,-0.7100087174940001
ACH-000189,-0.793426660598
ACH-000190,-0.0677675853112
