,PPIP5K1 (9677)
ACH-000004,0.245368047073
ACH-000007,-0.0207880714835
ACH-000009,-0.13286112978700002
ACH-000011,0.34519816563600003
ACH-000012,-0.261337646481
ACH-000013,0.102721305373
ACH-000014,-0.0519523739958
ACH-000015,0.10717618568
ACH-000017,0.340598483072
ACH-000018,0.264106824158
ACH-000019,0.531595353252
ACH-000021,0.105998719177
ACH-000022,0.17382389193199999
ACH-000025,0.0652036285246
ACH-000028,0.0141418809096
ACH-000030,0.0724790167912
ACH-000035,0.0467656290993
ACH-000036,0.201026801734
ACH-000037,-0.0611731025902
ACH-000039,0.15393037295499998
ACH-000040,0.249083045108
ACH-000041,0.37282315427900004
ACH-000042,0.173532913295
ACH-000045,0.13157543717
ACH-000047,0.101546884591
ACH-000052,0.334071641623
ACH-000053,0.199942270139
ACH-000054,0.0404618737708
ACH-000055,0.247019708032
ACH-000060,0.32657162348700003
ACH-000067,-0.0143957465681
ACH-000070,-0.005902683773640001
ACH-000075,0.190866758255
ACH-000078,-0.0162215987083
ACH-000082,0.273205301426
ACH-000085,0.163814197459
ACH-000086,0.2194662489
ACH-000087,0.207955317188
ACH-000092,0.373301796119
ACH-000095,0.25246372930100003
ACH-000097,-0.0613358566575
ACH-000098,0.250543309727
ACH-000099,0.0923924922963
ACH-000108,0.13501404951999998
ACH-000113,0.260354201123
ACH-000115,0.166067650156
ACH-000116,0.204776207203
ACH-000118,0.149552810849
ACH-000120,0.16360689204099998
ACH-000123,-0.04201642892369999
ACH-000127,0.16188034826
ACH-000128,0.283742548885
ACH-000132,0.132462655377
ACH-000133,0.273471385152
ACH-000137,0.164425827044
ACH-000138,0.171222873438
ACH-000142,0.292252339031
ACH-000143,0.0332985027896
ACH-000146,0.07525553808680001
ACH-000148,-0.032785009250199997
ACH-000150,-0.00037795010999699995
ACH-000152,0.16051483507300002
ACH-000153,-0.20043813915300002
ACH-000159,0.172637283468
ACH-000160,0.277832178789
ACH-000163,0.0740249143939
ACH-000167,0.0196143287542
ACH-000168,0.24326046694000003
ACH-000169,-0.0558675076674
ACH-000178,0.0423401252942
ACH-000182,0.0975756079191
ACH-000183,0.0596036230164
ACH-000188,0.167404998243
ACH-000189,-0.031369315258400005
ACH-000190,-0.0145639784365
ACH-000198,0.246496195661
ACH-000204,0.105292828294
ACH-000206,0.310167760845
ACH-000207,-0.0805926492588
ACH-000211,0.14145807424100001
ACH-000215,0.130741727523
ACH-000221,-0.0147842399627
ACH-000222,0.045505264082300004
ACH-000223,0.029763770254700003
ACH-000226,0.094864938808
ACH-000227,0.0316814248957
ACH-000228,0.133273085878
ACH-000231,0.234551661554
ACH-000232,0.347789105013
ACH-000233,0.17945125752
ACH-000234,-0.0175428691346
ACH-000235,0.058921062567800005
ACH-000237,-0.0294824248765
ACH-000238,0.169895576692
ACH-000243,-0.020792317169999998
ACH-000244,0.44406515881999997
ACH-000246,0.18015666702999997
ACH-000248,0.160755628712
ACH-000250,0.313817806674
ACH-000251,0.0355329388314
ACH-000253,0.128651273054
ACH-000255,0.0713152076922
ACH-000256,0.114128682085
ACH-000257,0.30939346812699997
ACH-000258,0.19188579379999998
ACH-000259,0.132657549915
ACH-000260,0.0335689017834
ACH-000261,0.00749831798648
ACH-000262,0.029767939628300003
ACH-000263,0.283234528297
ACH-000264,0.206807927734
ACH-000265,0.00928548860552
ACH-000266,-0.0015640904446299999
ACH-000272,0.11635214350600001
ACH-000273,0.18402002920000002
ACH-000274,0.0224404314021
ACH-000277,0.36266140118900003
ACH-000278,-0.0427333311422
ACH-000279,0.0847326775976
ACH-000280,0.132542653509
ACH-000281,0.11586655095899999
ACH-000288,0.0533372697443
ACH-000291,0.15080302487400002
ACH-000293,0.055926496591800004
ACH-000294,-0.024064963317299997
ACH-000295,0.182553277183
ACH-000296,-0.079067132897
ACH-000302,0.163807275842
ACH-000304,-0.15073667788200001
ACH-000307,0.19848512891800002
ACH-000308,0.101831116571
ACH-000310,-0.0674084024378
ACH-000311,-0.0198672166372
ACH-000312,0.24152705119800003
ACH-000315,0.0190195601985
ACH-000316,0.032152049252499995
ACH-000317,0.251416883404
ACH-000318,0.164123632198
ACH-000319,0.145659306495
ACH-000320,-0.07806534157100001
ACH-000322,0.0376674449718
ACH-000323,0.181448855304
ACH-000324,-0.0314230374019
ACH-000329,0.24478459798
ACH-000330,0.0834922041757
ACH-000331,0.10306843555400001
ACH-000332,0.11597658647600001
ACH-000334,0.12092912724000002
ACH-000335,0.37811910338200005
ACH-000336,0.185596280407
ACH-000337,0.191936656226
ACH-000339,0.210012319364
ACH-000341,0.0037898798345200003
ACH-000348,0.279594208574
ACH-000350,0.190376402351
ACH-000352,0.0229191496452
ACH-000356,0.271078148451
ACH-000361,-0.285794703907
ACH-000362,0.156139299861
ACH-000363,0.135482850277
ACH-000364,0.10050839225500001
ACH-000365,0.164455788121
ACH-000366,0.193762010073
ACH-000368,-0.058540201363699994
ACH-000374,0.17419074937600001
ACH-000375,0.12318301910599999
ACH-000376,-0.214391693365
ACH-000381,0.0712233749924
ACH-000383,0.152826908155
ACH-000387,0.0747254959768
ACH-000389,0.00154438102171
ACH-000390,0.09633097970239998
ACH-000393,0.0207009569615
ACH-000395,0.27639009857700003
ACH-000397,0.038521208672800004
ACH-000401,0.0575622230202
ACH-000402,0.340770013472
ACH-000403,-0.08762342538210001
ACH-000404,0.46215919897
ACH-000406,0.020698039387400002
ACH-000407,0.0879879328766
ACH-000408,0.274524776003
ACH-000410,0.257955631392
ACH-000411,0.14514955670600002
ACH-000414,0.136725677119
ACH-000415,0.130564160844
ACH-000416,0.163861600513
ACH-000420,0.189393440451
ACH-000421,0.105740996096
ACH-000424,0.226117437072
ACH-000425,-0.0187024470534
ACH-000426,0.0557296731152
ACH-000427,0.0806279123386
ACH-000433,0.08955818802889999
ACH-000436,-0.0721425653266
ACH-000444,0.025340816967500002
ACH-000445,0.065321018504
ACH-000448,0.0777191588478
ACH-000450,0.161085724845
ACH-000452,-0.026339796295599998
ACH-000454,0.214133962203
ACH-000458,0.09912534229049999
ACH-000459,-0.130973657016
ACH-000460,0.018300686847099998
ACH-000461,0.289366881756
ACH-000463,0.044325088824
ACH-000464,0.0978885379297
ACH-000466,0.030402043424
ACH-000467,0.233995078429
ACH-000468,0.0503442843072
ACH-000469,0.331523588781
ACH-000470,0.08037650601360001
ACH-000471,0.166699046229
ACH-000472,0.135964429302
ACH-000473,0.206753334769
ACH-000475,0.125126223293
ACH-000476,0.166636049236
ACH-000477,0.23507550697700003
ACH-000480,0.0941562905342
ACH-000481,0.0856810408485
ACH-000483,-0.00697662925899
ACH-000484,0.026566977661
ACH-000485,0.083505485238
ACH-000486,0.05574665693030001
ACH-000487,0.127600249412
ACH-000488,0.05564653256569999
ACH-000490,0.220347801444
ACH-000491,0.131773133214
ACH-000495,-0.17202418667
ACH-000496,-0.0256017301799
ACH-000499,-0.158603040747
ACH-000500,0.46743403491400004
ACH-000502,0.0902495291976
ACH-000503,0.0167700403475
ACH-000505,0.218383802584
ACH-000507,0.123831617455
ACH-000510,0.0820534733159
ACH-000511,0.122739431242
ACH-000512,0.121724164228
ACH-000516,0.295297263375
ACH-000517,0.0152918083656
ACH-000518,0.144726563699
ACH-000520,-0.0183289694199
ACH-000521,0.293088882348
ACH-000522,0.132130240611
ACH-000524,0.15496367717
ACH-000527,0.181923544657
