,NIPA1 (123606)
ACH-000004,0.194532321211
ACH-000007,0.0479793870245
ACH-000009,-0.00167318260952
ACH-000011,0.0671885027092
ACH-000012,0.115938117517
ACH-000013,0.26777607052200003
ACH-000014,0.180720362113
ACH-000015,0.043502391415
ACH-000017,0.163961407457
ACH-000018,0.041411575472300004
ACH-000019,0.12441946055099999
ACH-000021,0.17090953839899997
ACH-000022,0.023437541945
ACH-000025,-0.08650540140060001
ACH-000028,0.131640066809
ACH-000030,0.18102406125599999
ACH-000035,0.0921633354558
ACH-000036,0.180330640013
ACH-000037,-0.09427305128499999
ACH-000039,0.33606364249700005
ACH-000040,0.268033896987
ACH-000041,0.23158634836599998
ACH-000042,0.04330689506680001
ACH-000045,0.0412752854009
ACH-000047,0.026385430150599996
ACH-000052,0.031636075872
ACH-000053,0.021101130137400004
ACH-000054,0.279236786517
ACH-000055,0.0547312348245
ACH-000060,0.21416782986900001
ACH-000067,0.10207493484300001
ACH-000070,0.118709393914
ACH-000075,0.0863889588207
ACH-000078,0.320158579231
ACH-000082,0.07834202013960001
ACH-000085,0.191152335782
ACH-000086,0.10873055674799999
ACH-000087,0.0601940389585
ACH-000092,0.043520939530999996
ACH-000095,0.155912231305
ACH-000097,0.009925977493959999
ACH-000098,0.21488559129299997
ACH-000099,0.09647242065770001
ACH-000108,0.163516548739
ACH-000113,0.0964738027833
ACH-000115,-0.0407979693904
ACH-000116,0.017660645544
ACH-000118,0.158363155879
ACH-000120,0.130057554037
ACH-000123,0.060083781340199996
ACH-000127,0.0789120860722
ACH-000128,0.060751993174099995
ACH-000132,0.0226769132564
ACH-000133,0.0737084398031
ACH-000137,0.005085156590600001
ACH-000138,0.156226497951
ACH-000142,0.147543370826
ACH-000143,0.19703602916700003
ACH-000146,0.107285080494
ACH-000148,0.17037384887200002
ACH-000150,0.315003425618
ACH-000152,0.23878979778999998
ACH-000153,0.351762446096
ACH-000159,0.170495868651
ACH-000160,0.0544340929861
ACH-000163,0.292209839847
ACH-000167,0.1315418914
ACH-000168,0.12217274578199999
ACH-000169,0.12221955840999998
ACH-000178,0.116011069273
ACH-000182,0.0357659869203
ACH-000183,0.0787373149434
ACH-000188,0.162382584566
ACH-000189,-0.0618518648598
ACH-000190,-0.0907568953503
ACH-000198,0.0611991106208
ACH-000204,-0.305937868957
ACH-000206,0.23139966849399998
ACH-000207,0.08924171748880001
ACH-000211,0.18803765759399999
ACH-000215,0.142713649828
ACH-000221,0.0113902424361
ACH-000222,-0.00124883144491
ACH-000223,-0.06164753231819999
ACH-000226,-0.0122360026585
ACH-000227,0.206436642754
ACH-000228,-0.0538491515806
ACH-000231,0.0936935811469
ACH-000232,0.117414133587
ACH-000233,0.0429196231224
ACH-000234,-0.0481650083462
ACH-000235,0.00725264024523
ACH-000237,0.140229472457
ACH-000238,0.196066986352
ACH-000243,0.05905892957330001
ACH-000244,0.120295523437
ACH-000246,0.0879665528998
ACH-000248,0.0879030132326
ACH-000250,0.11373738839400001
ACH-000251,-0.0050351328958999995
ACH-000253,0.122935086009
ACH-000255,0.060350845705900005
ACH-000256,0.0493469395086
ACH-000257,-0.14368950829000002
ACH-000258,0.11155536060999999
ACH-000259,0.150079190794
ACH-000260,0.124219628383
ACH-000261,0.0739246596667
ACH-000262,0.10167076106
ACH-000263,0.35275076379500003
ACH-000264,0.0663330336372
ACH-000265,-0.06483986312609999
ACH-000266,0.004079301851639999
ACH-000272,0.07534224850389999
ACH-000273,0.230056721314
ACH-000274,0.0749155546822
ACH-000277,0.17839508578899999
ACH-000278,0.23933288432500002
ACH-000279,0.13648703389699998
ACH-000280,0.0715050508246
ACH-000281,0.137424097091
ACH-000288,0.197277344405
ACH-000291,0.163478984618
ACH-000293,0.066037385006
ACH-000294,0.0814948815294
ACH-000295,0.416673197437
ACH-000296,0.0384475472731
ACH-000302,0.039069380433999996
ACH-000304,0.144547656447
ACH-000307,0.0769764837088
ACH-000308,0.212591561924
ACH-000310,0.41964669581299996
ACH-000311,0.026716417008500002
ACH-000312,0.10018203221699999
ACH-000315,0.0489519608748
ACH-000316,0.245055338845
ACH-000317,0.09054494164799999
ACH-000318,0.140897990712
ACH-000319,-0.0398009973546
ACH-000320,-0.0977211178216
ACH-000322,0.302835136275
ACH-000323,0.262061413061
ACH-000324,0.18873269433200002
ACH-000329,0.19224122194899998
ACH-000330,0.0180804925872
ACH-000331,0.072742647285
ACH-000332,0.15109620295700002
ACH-000334,0.180880568078
ACH-000335,-0.0697479925212
ACH-000336,0.32595528172800003
ACH-000337,0.020018453712500002
ACH-000339,0.00646135387046
ACH-000341,0.0958604417103
ACH-000348,-0.0335605115584
ACH-000350,0.0311105391884
ACH-000352,0.012068683372500002
ACH-000356,0.000759962570408
ACH-000361,-0.000874237351076
ACH-000362,0.15425762824
ACH-000363,0.0853550689225
ACH-000364,0.246542767827
ACH-000365,0.07523921172730001
ACH-000366,0.18685077674199999
ACH-000368,-0.17660283652199998
ACH-000374,0.027311776414900003
ACH-000375,0.133158164376
ACH-000376,0.0943376174458
ACH-000381,0.314656963002
ACH-000383,0.12129377968699999
ACH-000387,0.0602624065718
ACH-000389,-0.0615341132002
ACH-000390,0.053084463420699994
ACH-000393,0.216747445423
ACH-000395,0.327184996056
ACH-000397,0.195618071358
ACH-000401,-0.00553607392098
ACH-000402,0.17238052204399998
ACH-000403,0.106167017333
ACH-000404,-0.169132170537
ACH-000406,0.112439422442
ACH-000407,0.129649654364
ACH-000408,0.0027905928428399998
ACH-000410,0.063498292236
ACH-000411,0.13576297051300001
ACH-000414,0.103588720683
ACH-000415,0.0231794137666
ACH-000416,0.13220597525699998
ACH-000420,0.121231306327
ACH-000421,0.007829018270910001
ACH-000424,-0.061696615718
ACH-000425,0.0853435033872
ACH-000426,0.0983922888848
ACH-000427,0.0287017587263
ACH-000433,-0.0814025954339
ACH-000436,0.15048348397
ACH-000444,0.006644541052560001
ACH-000445,0.354980950264
ACH-000448,0.126669119766
ACH-000450,0.08756523118460001
ACH-000452,0.11775947810000001
ACH-000454,0.118793369403
ACH-000458,0.17237908821800002
ACH-000459,0.046326344364599994
ACH-000460,0.00362932285684
ACH-000461,0.021255585915900002
ACH-000463,-0.024924744571000003
ACH-000464,0.106053412411
ACH-000466,0.06580980894249999
ACH-000467,0.15248402873199998
