,RWDD2A (112611)
ACH-000004,0.0930834980882
ACH-000007,-0.09093655816230001
ACH-000009,0.000181117175393
ACH-000011,0.09623805063850001
ACH-000012,0.050326023684
ACH-000013,0.0866567176026
ACH-000014,0.0337371167042
ACH-000015,0.0956311594444
ACH-000017,0.1044385135
ACH-000018,-0.0711397391609
ACH-000019,0.231203701887
ACH-000021,-0.122621229606
ACH-000022,0.111630430124
ACH-000025,0.120169793647
ACH-000028,0.0761905704617
ACH-000030,0.057628055881699995
ACH-000035,0.0176888707923
ACH-000036,0.050033517187800004
ACH-000037,0.18393915880199999
ACH-000039,-0.215848379535
ACH-000040,-0.0509786080683
ACH-000041,-0.0409544592014
ACH-000042,0.062296050393699995
ACH-000045,0.13356869047599998
ACH-000047,-0.19746360134500002
ACH-000052,-0.05366176846580001
ACH-000053,-0.0529000247626
ACH-000054,0.040587134034899996
ACH-000055,0.114747105076
ACH-000060,-0.013754101182
ACH-000067,-0.0855143852423
ACH-000070,0.010394043145600001
ACH-000075,-0.155075813385
ACH-000078,-0.112931765549
ACH-000082,-0.0903988310375
ACH-000085,0.0637899952242
ACH-000086,0.0238730839138
ACH-000087,0.180345278875
ACH-000092,0.042245048408
ACH-000095,-0.0231680659572
ACH-000097,-0.0476345247916
ACH-000098,0.0320220604134
ACH-000099,0.0044755553072
ACH-000108,-0.04038019298119999
ACH-000113,-0.06603521766819999
ACH-000115,0.0514604094162
ACH-000116,0.112499974231
ACH-000118,0.00796973295394
ACH-000120,0.057547410585
ACH-000123,0.0277417153778
ACH-000127,0.0146436671337
ACH-000128,0.232707842079
ACH-000132,-0.0203173193491
ACH-000133,0.0398879514728
ACH-000137,0.0473824923059
ACH-000138,0.139633344616
ACH-000142,0.07206856587419999
ACH-000143,0.0134699067216
ACH-000146,-0.0644149705233
ACH-000148,-0.00985136516941
ACH-000150,0.17056140839899997
ACH-000152,0.12187026450999999
ACH-000153,0.0200236328028
ACH-000159,0.0305656499793
ACH-000160,0.014413152083100001
ACH-000163,0.0724148098667
ACH-000167,0.165196409632
ACH-000168,0.0358714856042
ACH-000169,0.055828375992599995
ACH-000178,-0.020184739837599996
ACH-000182,-0.0256549399827
ACH-000183,-0.0279620223716
ACH-000188,0.156755845739
ACH-000189,0.0265992095573
ACH-000190,0.15285288316099999
ACH-000198,0.0401176820317
ACH-000204,0.04091295932
ACH-000206,-0.144005336396
ACH-000207,0.062946983278
ACH-000211,0.0674475311581
ACH-000215,0.0179880984577
ACH-000221,-0.0654072172755
ACH-000222,0.0395086614036
ACH-000223,-0.023142936484799998
ACH-000226,-0.0401140039995
ACH-000227,-0.0112322335788
ACH-000228,0.0034404190824699997
ACH-000231,-0.131650010652
ACH-000232,-0.0106273007871
ACH-000233,-0.0554709806211
ACH-000234,-0.158450872315
ACH-000235,-0.07451262654060001
ACH-000237,0.0309613898332
ACH-000238,0.25734406179200003
ACH-000243,0.0199003065606
ACH-000244,0.05592772149400001
ACH-000246,-0.029358863502500002
ACH-000248,0.0851336928328
ACH-000250,0.128003867382
ACH-000251,-0.158788559568
ACH-000253,0.0134603487717
ACH-000255,0.0460181473602
ACH-000256,0.10548719712400001
ACH-000257,-0.30879873263700003
ACH-000258,-0.164780355583
ACH-000259,0.0811796786815
ACH-000260,0.0336083987692
ACH-000261,0.0582576548649
ACH-000262,0.0962425665388
ACH-000263,0.24838008526
ACH-000264,-0.07094002658910001
ACH-000265,-0.0605795405643
ACH-000266,0.0139393252044
ACH-000272,0.00736113803987
ACH-000273,0.0206257475342
ACH-000274,0.00838920729039
ACH-000277,0.0791968236307
ACH-000278,-0.0032800961295700003
ACH-000279,-0.16556848173
ACH-000280,0.259637318861
ACH-000281,0.08469356736410001
ACH-000288,-0.0161200991042
ACH-000291,0.101361376329
ACH-000293,0.0326651897432
ACH-000294,-0.047631684329
ACH-000295,0.0772842119151
ACH-000296,-0.170296421864
ACH-000302,0.0270515294209
ACH-000304,0.40564100399400005
ACH-000307,0.0313306981605
ACH-000308,-0.016457398670299998
ACH-000310,-0.008895302258409999
ACH-000311,-0.0627044125011
ACH-000312,0.168501776889
ACH-000315,0.0300441757035
ACH-000316,-0.031361341406099995
ACH-000317,-0.0634494527105
ACH-000318,-0.0439284994662
ACH-000319,0.10106447457800001
ACH-000320,-0.0396925465993
ACH-000322,-0.007865126579709999
ACH-000323,0.128757270469
ACH-000324,0.054067164675900004
ACH-000329,0.08986953004
ACH-000330,0.044136978155899995
ACH-000331,0.0464228132349
ACH-000332,-0.013519706045799999
ACH-000334,-0.158269342107
ACH-000335,-0.00949032298153
ACH-000336,-0.142010942181
ACH-000337,0.264755491154
ACH-000339,0.00140523798986
ACH-000341,0.0172354562615
ACH-000348,0.0196053415352
ACH-000350,0.014322726273600001
ACH-000352,0.0418681514199
ACH-000356,-0.0982557176159
ACH-000361,-0.22346456117199998
ACH-000362,0.0389290808918
ACH-000363,0.10280724629799999
ACH-000364,-0.0397615018314
ACH-000365,-0.0148662663442
ACH-000366,0.00474353763292
ACH-000368,0.22994111164500003
ACH-000374,-0.0025748629462600003
ACH-000375,0.349200149984
ACH-000376,0.0315700553256
ACH-000381,-0.06840940761599999
ACH-000383,-0.0683448339454
ACH-000387,-0.098352258754
ACH-000389,0.132174704742
ACH-000390,-0.051918842983499996
ACH-000393,0.0111597117903
ACH-000395,0.176824573017
ACH-000397,0.0173665677809
ACH-000401,0.007020859860470001
ACH-000402,-0.11945810612800001
ACH-000403,-0.0323258067708
ACH-000404,-0.0625159563256
ACH-000406,0.006375620457489999
ACH-000407,-0.00256566323106
ACH-000408,-0.0073932920522
ACH-000410,-0.0772055341858
ACH-000411,-0.060041531067000005
ACH-000414,-0.11456666572799999
ACH-000415,0.058082679233
ACH-000416,-0.0409480680825
ACH-000420,0.147478571563
ACH-000421,0.034639911206
ACH-000424,0.0427164112945
ACH-000425,0.0433526522299
ACH-000426,0.0853986304514
ACH-000427,-0.0879204670198
ACH-000433,-0.246501423292
ACH-000436,0.179935074388
ACH-000444,-0.004404200934260001
ACH-000445,0.010561592678100001
ACH-000448,0.0661903020152
ACH-000450,-0.274662949268
ACH-000452,-0.105524448006
ACH-000454,-0.157316132985
ACH-000458,0.047231009655999995
ACH-000459,0.151063325292
ACH-000460,0.0935721749038
ACH-000461,0.0152412881643
ACH-000463,-0.07871072779010001
ACH-000464,0.08348332013160001
ACH-000466,-0.017485575913099998
ACH-000467,0.014495705093000001
ACH-000468,-0.106084776967
ACH-000469,0.162930181566
ACH-000470,-0.07643917386739998
ACH-000471,0.0367517369159
ACH-000472,-0.0217176214935
ACH-000473,0.286432206207
ACH-000475,-0.00883514771962
ACH-000476,0.059866626625300005
ACH-000477,-0.17802088897799997
ACH-000480,-0.017681677528299997
ACH-000481,0.135452591547
ACH-000483,0.190056075297
ACH-000484,0.060858311842
ACH-000485,0.0255611932834
ACH-000486,0.122172494866
ACH-000487,0.04981729018349999
ACH-000488,-0.0394420052309
ACH-000490,-0.100077021889
ACH-000491,0.171776573069
ACH-000495,0.0658489597928
ACH-000496,-0.122158442217
ACH-000499,0.104869977796
ACH-000500,0.031137113878200003
ACH-000502,0.044381584711199996
ACH-000503,0.35539939042199997
ACH-000505,-0.0437284971672
ACH-000507,-0.218021396136
ACH-000510,0.146931631571
ACH-000511,-0.0556890270286
ACH-000512,0.0858285332818
ACH-000516,0.0272876545697
ACH-000517,0.0236432730662
ACH-000518,0.156730072322
ACH-000520,-0.0837347158093
ACH-000521,0.0528642446653
ACH-000522,-0.019673947008099997
ACH-000524,0.046053089489099995
ACH-000527,0.035869092646
ACH-000528,0.106378366022
ACH-000537,0.11169292141100001
ACH-000541,0.124162316644
ACH-000542,0.032369334457299996
ACH-000544,-0.0409566475568
ACH-000545,-0.0943191191206
ACH-000547,-0.11568542672
ACH-000548,0.04545080931559999
ACH-000549,0.0807692842251
ACH-000550,0.0131539634803
ACH-000552,-0.17936918103500002
ACH-000556,-0.050024132649
ACH-000557,0.0823625825175
ACH-000570,-0.042477541561599996
ACH-000571,0.0069608472576400005
ACH-000573,0.021420937937
ACH-000576,-0.00727776855748
ACH-000580,0.0508478285601
ACH-000584,0.00244794914303
ACH-000585,-0.12309668286900001
ACH-000588,0.0667844710107
ACH-000589,0.0772198098605
ACH-000591,0.265003459421
ACH-000593,-0.016114629488600003
ACH-000600,0.106207303399
ACH-000601,0.119207662036
ACH-000604,0.11149310308499999
ACH-000605,0.029931949139999997
ACH-000606,0.0722273064571
ACH-000608,0.10498988268300001
ACH-000614,-0.04203852063130001
ACH-000616,-0.0023803542368600003
ACH-000618,-0.12208050023700001
ACH-000619,-0.040157309039099996
ACH-000620,0.0403563334311
ACH-000621,0.123414240477
ACH-000622,0.048461957141199996
ACH-000623,-0.000833135958252
ACH-000624,-0.00345558620963
ACH-000627,0.053912413636999994
ACH-000630,0.028350813591900004
ACH-000632,0.142145740072
ACH-000633,0.1586493407
ACH-000637,-0.026357495780599996
ACH-000638,-0.167229854904
ACH-000646,0.13200387413200002
ACH-000647,-0.048996644287400005
ACH-000648,0.130493337604
ACH-000649,0.126509628935
ACH-000651,-0.0182573363928
ACH-000652,-0.11134823465299999
ACH-000653,0.028895633174099995
ACH-000657,0.0131265983462
ACH-000658,-0.0381079904586
ACH-000661,0.135626538538
ACH-000662,0.047172652194499995
ACH-000663,0.09442889073010001
ACH-000665,0.0894449483419
ACH-000671,0.0128094056871
ACH-000673,0.013589965982399999
ACH-000676,0.103661406854
ACH-000677,0.105187194685
ACH-000681,0.0665697189593
ACH-000682,0.09226396403239999
ACH-000683,0.0564173702259
ACH-000684,0.0271928892361
ACH-000688,0.293892108279
ACH-000693,-0.074466963678
ACH-000694,0.0885778426523
ACH-000695,0.0383310372446
ACH-000696,0.0257273987231
ACH-000697,-0.146273950632
ACH-000699,0.0463378630721
ACH-000701,0.0931150286176
ACH-000706,-0.00338627023605
ACH-000711,-0.025892345754
ACH-000713,-0.0035884959512800002
ACH-000714,-0.00997686948374
ACH-000718,0.0682647256888
ACH-000720,-0.0432463888447
ACH-000721,0.07115152215960001
ACH-000724,0.34429424022699995
ACH-000725,-0.0683648222418
ACH-000732,0.07681039528089999
ACH-000734,0.00214512647552
ACH-000735,0.0599505201786
ACH-000736,0.24682402594099997
ACH-000738,-0.018772837768299997
ACH-000746,0.138562274484
ACH-000747,0.0420672489353
ACH-000748,0.10001091602600001
ACH-000753,0.038064799535
ACH-000756,-0.0259462901088
ACH-000757,0.158019065145
ACH-000758,0.078047443277
ACH-000760,0.008677301960280001
ACH-000763,-0.09184841956869999
ACH-000764,-0.0790720814305
ACH-000765,-0.0939788689407
ACH-000766,-0.028413212867
ACH-000767,0.1149572358
ACH-000768,-0.0365339651301
ACH-000769,-0.059959266475900004
ACH-000770,-0.0517151841585
ACH-000771,0.0991052597697
ACH-000773,-0.105591623317
ACH-000776,0.021987913951599998
ACH-000777,0.06517443357580001
ACH-000778,0.006712139080479999
ACH-000781,-0.0036756845893200006
ACH-000782,-0.079627861474
