,HRCT1 (646962)
ACH-000004,-0.0346260940699
ACH-000007,0.285787250853
ACH-000009,-0.0883178513858
ACH-000011,0.223325120652
ACH-000012,0.216092292925
ACH-000013,0.0893312215101
ACH-000014,-0.126987035128
ACH-000015,0.0371415343377
ACH-000017,0.21429061454599999
ACH-000018,-0.040686958351300005
ACH-000019,-0.0356400593904
ACH-000021,0.05545177980259999
ACH-000022,0.10287145805299999
ACH-000025,0.254054662459
ACH-000028,0.269251898221
ACH-000030,0.0037150219983699997
ACH-000035,0.0874414086345
ACH-000036,0.07127104696560001
ACH-000037,-0.0705404290553
ACH-000039,0.147487322292
ACH-000040,0.012068351837500001
ACH-000041,-0.159397857883
ACH-000042,0.07832036007410001
ACH-000045,0.20924665432300002
ACH-000047,0.114274752547
ACH-000052,-0.0364585172357
ACH-000053,0.0608698291072
ACH-000054,0.134585830821
ACH-000055,0.108016747973
ACH-000060,0.244542682145
ACH-000067,0.15728425317199998
ACH-000070,-0.106909688909
ACH-000075,0.0075026385077
ACH-000078,0.0527785543276
ACH-000082,0.111710241619
ACH-000085,-0.0178920753866
ACH-000086,0.138766453863
ACH-000087,0.22779048087499998
ACH-000092,-0.011895436704
ACH-000095,0.08444710028899999
ACH-000097,0.105914675108
ACH-000098,0.0373135662099
ACH-000099,0.11590450775599999
ACH-000108,0.148891076119
ACH-000113,0.218103217044
ACH-000115,0.153120606745
ACH-000116,0.29231915432300004
ACH-000118,-0.129669940323
ACH-000120,0.33679576386
ACH-000123,0.10293711589099999
ACH-000127,0.100299197887
ACH-000128,0.23340527854
ACH-000132,0.328482205358
ACH-000133,0.052717456708199995
ACH-000137,0.0592761172935
ACH-000138,0.114818725218
ACH-000142,0.337791469859
ACH-000143,0.0704292853075
ACH-000146,0.109925451743
ACH-000148,-0.0404040545694
ACH-000150,0.22786764855099997
ACH-000152,0.0869626501952
ACH-000153,0.0356324989184
ACH-000159,0.251884880139
ACH-000160,0.194203336232
ACH-000163,-0.044904992800199994
ACH-000167,-0.0428455924945
ACH-000168,-0.08574892048530001
ACH-000169,0.0943040099318
ACH-000178,0.290035188298
ACH-000182,0.151310651279
ACH-000183,0.10809115938
ACH-000188,-0.103460017453
ACH-000189,-0.0643740249599
ACH-000190,0.00202602917713
ACH-000198,0.191985771102
ACH-000204,0.15041490450300002
ACH-000206,0.247389061895
ACH-000207,-0.0761574835324
ACH-000211,0.216098573786
ACH-000215,-0.07829601099219999
ACH-000221,0.0544928355555
ACH-000222,-0.0991541920276
ACH-000223,0.17933668761799998
ACH-000226,0.09709680157610001
ACH-000227,0.0874961958763
ACH-000228,0.117974011644
ACH-000231,-0.00815900296774
ACH-000232,0.219748369725
ACH-000233,0.05383619310869999
ACH-000234,0.08244911122830001
ACH-000235,0.10242648482200001
ACH-000237,0.121584400499
ACH-000238,0.19223614379700002
ACH-000243,0.16574856973
ACH-000244,0.18964860954799997
ACH-000246,0.16812079085
ACH-000248,0.0902572271775
ACH-000250,0.0923410332299
ACH-000251,-0.09832152998169999
ACH-000253,0.0564478382092
ACH-000255,0.0804342134878
ACH-000256,0.503188990466
ACH-000257,-0.127235255734
ACH-000258,-0.130980063028
ACH-000259,0.13157567654000002
ACH-000260,0.157267745481
ACH-000261,0.109761512059
ACH-000262,0.311012992233
ACH-000263,0.00994358781674
ACH-000264,0.15744207686699999
ACH-000265,0.119056867921
ACH-000266,0.08475686941579999
ACH-000272,0.0561114718518
ACH-000273,0.140940266326
ACH-000274,0.0488477581991
ACH-000277,0.0880790417172
ACH-000278,0.016694387746600002
ACH-000279,0.14358880115
ACH-000280,0.210287332792
ACH-000281,0.378313884801
ACH-000288,0.144387071299
ACH-000291,0.020196705780599997
ACH-000293,-0.0441562416971
ACH-000294,0.15180590799000002
ACH-000295,0.0584641345553
ACH-000296,0.201664500474
ACH-000302,0.0280548806302
ACH-000304,0.443411298556
ACH-000307,0.0480906014914
ACH-000308,0.1783360936
ACH-000310,0.259322216289
ACH-000311,0.192901453717
ACH-000312,0.11599248937100001
ACH-000315,-0.0390855475068
ACH-000316,0.105760573641
ACH-000317,0.0854733737782
ACH-000318,0.10101008095000001
ACH-000319,0.27490991539799997
ACH-000320,0.057808582166300006
ACH-000322,-0.0339152086442
ACH-000323,-0.0840579601199
ACH-000324,0.152282302383
ACH-000329,0.15736338750099998
ACH-000330,0.239984158791
ACH-000331,0.148165020855
ACH-000332,0.148054765858
ACH-000334,0.0626913537306
ACH-000335,0.041150565107400006
