,HS1BP3 (64342)
ACH-000771,-0.111828551648
ACH-000773,-0.0525470008634
ACH-000776,0.124331380818
ACH-000777,-0.231289784305
ACH-000778,0.0359308900947
ACH-000781,-0.0839907396347
ACH-000782,0.116186095344
ACH-000783,-0.0732023340915
ACH-000784,0.00297906543488
ACH-000785,-0.304062914841
ACH-000787,-0.10680263513900001
ACH-000788,-0.0785754978693
ACH-000791,0.029481954007000002
ACH-000792,-0.218833935913
ACH-000794,-0.14700560252999997
ACH-000796,-0.176520230524
ACH-000799,-0.18384916207600002
ACH-000800,-0.19515636506499998
ACH-000802,0.038923680262800006
ACH-000804,-0.568241272902
ACH-000805,0.0868818577311
ACH-000809,-0.16190957820000001
ACH-000810,0.107788165217
ACH-000811,-0.0796009937549
ACH-000817,-0.129216061355
ACH-000819,0.039700810397099995
ACH-000820,-0.177717129841
ACH-000821,0.051432182527400006
ACH-000822,0.024784253190799996
ACH-000823,0.0191553560921
ACH-000824,-0.0482743345111
ACH-000827,-0.12436820959
ACH-000829,-0.030816652971999998
ACH-000831,-0.035492086008199995
ACH-000832,0.12432391301
ACH-000833,0.0155735992246
ACH-000834,-0.0162856512017
ACH-000835,0.060571521430599996
ACH-000836,-0.08395723284739999
ACH-000837,-0.052153838204
ACH-000838,0.032950861227299996
ACH-000839,0.09250395555180001
ACH-000840,0.0421639509217
ACH-000841,0.0484001058142
ACH-000843,0.009743732449459998
ACH-000846,-0.035571925297400005
ACH-000847,0.23248264373100003
ACH-000848,0.0532783878161
ACH-000849,-0.161441234834
ACH-000851,0.0812988429863
ACH-000855,-0.16364794102299998
ACH-000856,-0.096751672576
ACH-000858,-0.173757531565
ACH-000859,0.07467806664110001
ACH-000861,-0.0262059553513
ACH-000862,0.000714043917862
ACH-000865,-0.025944502209099995
ACH-000866,-0.11418033055400001
ACH-000867,-0.10642442085699999
ACH-000869,-0.182626661849
ACH-000872,-0.129134674855
ACH-000873,-0.233899589558
ACH-000876,-0.006959228344930001
ACH-000878,0.06353431066080001
ACH-000880,-0.024898931969999996
ACH-000881,-0.19193482491799999
ACH-000882,-0.193533842053
ACH-000884,-0.0033150054440100004
ACH-000885,-0.09787717140080002
ACH-000887,0.037324546224800005
ACH-000888,-0.0339789507465
ACH-000889,0.013837835170200001
ACH-000890,-0.0909546261069
ACH-000896,-0.046745257465
ACH-000898,0.169137533598
ACH-000900,0.027864948546700002
ACH-000901,-0.19961924215799998
ACH-000905,-0.033957045510299995
ACH-000906,-0.0634767379922
ACH-000907,-0.058386522682900004
ACH-000910,-0.130553406054
ACH-000911,-0.047525583278
ACH-000912,-0.0349506401433
ACH-000913,0.09971069730019999
ACH-000915,0.017204139557000002
ACH-000916,-0.33855349397699996
ACH-000917,0.0133708116607
ACH-000921,-0.043112692859
ACH-000924,-0.05051496431869999
ACH-000926,-0.0721432127658
ACH-000928,-0.277591386633
ACH-000929,-0.141262436645
ACH-000932,-0.0829399444022
ACH-000935,0.0033598981379699996
ACH-000936,-0.071679164662
ACH-000937,-0.147837510055
ACH-000938,-0.21808034131200002
ACH-000939,-0.198398910238
ACH-000941,-0.0126368167419
ACH-000943,-0.0100676408496
ACH-000946,-0.00762418797298
ACH-000947,-0.0396362819395
ACH-000948,-0.039805322214
ACH-000950,0.142259970509
ACH-000953,-0.0673481155486
ACH-000957,0.10470194953600001
ACH-000958,0.06028557695569999
ACH-000960,-0.17577038411600002
ACH-000963,0.130517782109
ACH-000968,-0.057201313602599994
ACH-000969,0.10986195818
ACH-000973,0.0324842194059
ACH-000974,-0.051665612894800005
ACH-000975,-0.148820910442
ACH-000976,0.030224710579
ACH-000978,-0.0198191834262
ACH-000980,-0.127621199483
ACH-000984,-0.0681368642676
ACH-000986,-0.191545632696
ACH-000988,-0.129183233441
ACH-000993,-0.286318580845
ACH-000994,-0.382718837018
ACH-000996,-0.176086820786
ACH-001001,-0.197535946734
ACH-001020,0.19152888819400002
ACH-001028,-0.08798665087610001
ACH-001031,-0.15258512973
ACH-001038,0.0498328887973
ACH-001048,-0.0269988072324
ACH-001050,-0.185120127922
ACH-001053,-0.32607821513
ACH-001054,-0.23386108713799997
ACH-001061,-0.107118540424
ACH-001067,0.0611957615544
ACH-001075,-0.22480743755999996
ACH-001096,-0.0190206226011
ACH-001128,-0.19117123231
ACH-001134,0.115390325231
ACH-001151,-0.0424202416359
ACH-001163,-0.13717720511499998
ACH-001164,0.281735556128
ACH-001173,-0.056586994851599993
ACH-001183,-0.10938858349500001
ACH-001184,-0.283919590608
ACH-001190,0.0403738623544
ACH-001192,0.262866136974
ACH-001193,0.012508309891700002
ACH-001196,-0.126186752765
ACH-001197,-0.09131110199999999
ACH-001205,-0.0484316947853
ACH-001211,-0.103045742838
ACH-001212,-0.235287498323
ACH-001228,0.243404213061
ACH-001232,0.052319090949
ACH-001239,-0.052212053776900004
ACH-001274,-0.0547490790527
ACH-001275,-0.218876242295
ACH-001277,-0.0809726391411
ACH-001278,0.0221767397961
ACH-001280,-0.204921991478
ACH-001283,0.00157533687286
ACH-001289,0.00510802462359
ACH-001295,-0.115770704414
ACH-001300,-0.03927806817269999
ACH-001301,-0.200504234824
ACH-001302,-0.386387340933
ACH-001303,-0.48236098058399995
ACH-001306,0.000569400677236
ACH-001318,-0.0355050315143
ACH-001322,0.0108688334973
ACH-001328,-0.017727388187500002
ACH-001332,-0.09656775892550001
ACH-001333,-0.132146482958
ACH-001336,0.07154375320760001
ACH-001340,-0.00114402155734
ACH-001346,-0.00393648820946
ACH-001353,0.054759702326600004
ACH-001354,-0.0360763733104
ACH-001367,-0.056360259987699994
ACH-001368,-0.047719660683199994
ACH-001374,-0.341925553267
ACH-001375,-0.184011228083
ACH-001377,-0.184113786292
ACH-001380,-0.04526210571190001
ACH-001391,-0.105389993867
ACH-001407,0.0249119959216
ACH-001408,-0.160674576516
ACH-001413,0.156785149392
ACH-001430,-0.0320513983933
ACH-001431,0.100042771294
ACH-001450,0.0479739875907
ACH-001496,0.097833042599
ACH-001500,0.168112601814
ACH-001521,-0.128020336503
ACH-001523,0.0394039217005
ACH-001532,0.0226392506922
ACH-001536,0.011910481488900001
ACH-001550,-0.110376164956
ACH-001552,0.179999514886
ACH-001554,-0.0717008150202
ACH-001645,-0.151291612557
ACH-001654,-0.020528243926900003
ACH-001715,-0.00252824830145
ACH-001735,-0.05988025260430001
ACH-001736,-0.0562685535989
ACH-001737,0.0562435866435
ACH-001740,-0.289051366629
ACH-001745,-0.26149837394299996
ACH-001750,-0.0914363930658
ACH-001765,0.0570686907517
ACH-001956,-0.07048708055269999
ACH-001957,0.073976216782
