,COG7 (91949)
ACH-000004,-0.506106128363
ACH-000007,-1.00252264218
ACH-000009,-0.43909213977300005
ACH-000011,-0.362071701748
ACH-000012,-0.181197814477
ACH-000013,-0.427565831695
ACH-000014,-0.318068537564
ACH-000015,-0.6022491569539999
ACH-000017,-0.5530301113830001
ACH-000018,-0.334298958989
ACH-000019,-0.43482507362899997
ACH-000021,-1.0403083387899998
ACH-000022,-0.119421129649
ACH-000025,-0.713336324578
ACH-000028,-0.16518820031
ACH-000030,-0.438957625231
ACH-000035,-0.17131540657000002
ACH-000036,-0.379510430603
ACH-000037,-0.33637923453100005
ACH-000039,-0.41826864357
ACH-000040,-0.548679486227
ACH-000041,-0.143198778794
ACH-000042,-0.0708296758411
ACH-000045,-0.6670383529789999
ACH-000047,-0.33878801407
ACH-000052,-0.50683237275
ACH-000053,-0.19673998575100002
ACH-000054,-0.294325469197
ACH-000055,-0.5768800473560001
ACH-000060,-0.19580661480099998
ACH-000067,-0.07595370373100001
ACH-000070,-0.746715008611
ACH-000075,-0.489971746343
ACH-000078,-0.193595046673
ACH-000082,-0.48344528726999997
ACH-000085,-0.022164673452300002
ACH-000086,-0.5660081961169999
ACH-000087,-0.6111053288180001
ACH-000092,-0.7694128196819999
ACH-000095,-0.45106495514899997
ACH-000097,-0.677890167525
ACH-000098,-0.8562497532529999
ACH-000099,-0.37475432272799997
ACH-000108,-0.34735233783
ACH-000113,-0.620548108926
ACH-000115,-0.261111652291
ACH-000116,-0.5606897900150001
ACH-000118,-0.765801132597
ACH-000120,-0.0212608170194
ACH-000123,-0.58101329693
ACH-000127,-0.47040225617200004
ACH-000128,-0.44272430676200003
ACH-000132,-0.505169228991
ACH-000133,-0.716646651594
ACH-000137,-0.270780736546
ACH-000138,-0.498800084062
ACH-000142,-1.05396360952
ACH-000143,-0.947724490227
ACH-000146,-0.378003251787
ACH-000148,-0.354623365701
ACH-000150,-0.41750077321900003
ACH-000152,-0.44420440981799997
ACH-000153,-0.801285005355
ACH-000159,-0.6154750727839999
ACH-000160,-0.131752114365
ACH-000163,-0.172141916158
ACH-000167,-0.560774797788
ACH-000168,-0.6886124263590001
ACH-000169,-0.6420828745220001
ACH-000178,-0.444290952992
ACH-000182,-0.298237868862
ACH-000183,-0.584765835031
ACH-000188,-0.151268282962
ACH-000189,-0.5761182924989999
ACH-000190,-0.365644505452
ACH-000198,-0.507954209719
ACH-000204,-0.907556765192
ACH-000206,-0.643705095338
ACH-000207,-0.179840756131
ACH-000211,-0.35338002608099994
ACH-000215,-0.0171492604342
ACH-000221,0.030102560831100002
ACH-000222,-0.351537478365
ACH-000223,-0.618899046036
ACH-000226,-0.527697027302
ACH-000227,-0.40483315855499996
ACH-000228,-0.0315440199572
ACH-000231,-0.48316322763400005
ACH-000232,-0.40845394379
ACH-000233,-0.9932882427099999
ACH-000234,-0.669078741374
ACH-000235,-0.19264493559700002
ACH-000237,-0.423460844317
ACH-000238,-0.22904229908799997
ACH-000243,-0.35924677869000005
ACH-000244,-0.607983435038
