,HRAS (3265)
ACH-000376,-0.474916875414
ACH-000381,-0.356893752594
ACH-000383,-0.393283610207
ACH-000387,-0.230233326052
ACH-000389,-0.0645122141442
ACH-000390,-0.217125643673
ACH-000393,-0.427603479692
ACH-000395,-0.5188781402179999
ACH-000397,-0.448309111166
ACH-000401,-0.046345280097500004
ACH-000402,0.120643104845
ACH-000403,-0.45950358489299997
ACH-000404,0.0327273949208
ACH-000406,-0.169092213013
ACH-000407,-0.40320972435
ACH-000408,-0.165535999717
ACH-000410,-0.03800697885380001
ACH-000411,-0.420197817334
ACH-000414,-0.247148651878
ACH-000415,-0.346674215448
ACH-000416,-0.38761201376500004
ACH-000420,-0.447393572946
ACH-000421,-0.367521920962
ACH-000424,-0.362115924895
ACH-000425,-0.31740671855700003
ACH-000426,-0.14240440990599998
ACH-000427,-0.40051769642499996
ACH-000433,-0.25467351275899996
ACH-000436,-0.181900249355
ACH-000444,-0.230590228776
ACH-000445,-0.129107381897
ACH-000448,-0.116233834058
ACH-000450,-0.535700712852
ACH-000452,-0.342470526471
ACH-000454,-0.235418479198
ACH-000458,-0.974143309303
ACH-000459,-0.347899762209
ACH-000460,-0.273897187055
ACH-000461,-0.200543136591
ACH-000463,-0.21708634614999997
ACH-000464,-0.245706531238
ACH-000466,-0.26169687469
ACH-000467,-0.45369143039800003
ACH-000468,-0.36802731891400003
ACH-000469,-0.43875260615199996
ACH-000470,-0.433286827553
ACH-000471,-0.34614114683700004
ACH-000472,-0.261994332172
ACH-000473,-0.307776486905
ACH-000475,-0.413152623829
ACH-000476,-0.548039484475
ACH-000477,-0.254255702861
ACH-000480,-0.27916066943100004
ACH-000481,-0.290831954582
ACH-000483,-0.248052070588
ACH-000484,-0.194437714874
ACH-000485,-0.484938904679
ACH-000486,-0.286753423039
ACH-000487,-0.224643962102
ACH-000488,-0.407537462305
ACH-000490,-0.302073020105
ACH-000491,-0.25870378014
ACH-000495,-0.36824746569399996
ACH-000496,-0.161133408769
ACH-000499,-0.13322608103
ACH-000500,-0.7949303106029999
ACH-000502,-0.26150569734900003
ACH-000503,-0.473184470469
ACH-000505,-0.206939113895
ACH-000507,-0.317781221912
ACH-000510,-0.370438902966
ACH-000511,-0.245969467313
ACH-000512,-0.279520572927
ACH-000516,-0.600584473056
ACH-000517,-0.17361998377300003
ACH-000518,-0.247659127212
ACH-000520,-0.37893140148000004
ACH-000521,-0.319382733036
ACH-000522,-0.199250215289
ACH-000524,-0.52892432874
ACH-000527,-0.306900703112
ACH-000528,-0.18962948432799998
ACH-000537,-0.587582305109
ACH-000541,-0.0504357798386
ACH-000542,-0.257660788998
ACH-000544,-0.550322860102
ACH-000545,-0.537264806593
ACH-000547,-0.189022675736
ACH-000548,-0.490191524252
ACH-000549,-0.170098721413
ACH-000550,-0.25771826789
ACH-000552,-0.546930474472
ACH-000556,-0.322954876736
ACH-000557,-0.47853934651600005
ACH-000570,-0.389817606301
ACH-000571,-0.446346834318
ACH-000573,-0.202141785405
ACH-000576,-0.36057633611900003
ACH-000580,-0.605558018305
ACH-000584,-0.23425231358000004
ACH-000585,-0.37112969264300005
ACH-000588,-0.21199964644400002
ACH-000589,-0.29528608801
ACH-000591,-0.24048946179000003
ACH-000593,-0.581133776134
ACH-000600,-0.549328337332
ACH-000601,-0.27740311044300003
ACH-000604,-0.25289563873000004
ACH-000605,-0.128008578202
ACH-000606,-0.0677529054014
ACH-000608,-0.537024639394
ACH-000614,-0.5069879352750001
ACH-000616,-0.35705304680600003
ACH-000618,-0.263176481563
ACH-000619,-0.7060577281559999
ACH-000620,-0.279321888921
ACH-000621,-0.46594951619400005
ACH-000622,-0.248410358169
ACH-000623,-0.291514694322
ACH-000624,-0.398445394616
ACH-000627,-0.454726197051
ACH-000630,-0.173583021412
ACH-000632,-0.20426629052700002
ACH-000633,-0.555512303113
ACH-000637,-0.141175757403
ACH-000638,-0.18753760259
ACH-000646,-0.06337774326790001
ACH-000647,-0.39817372231299997
ACH-000648,-0.472449792056
ACH-000649,-0.222765993369
ACH-000651,-0.301333754938
ACH-000652,-0.191825504039
ACH-000653,-0.271890722358
ACH-000657,-0.29520812958799997
ACH-000658,-0.08692327037639999
ACH-000661,-0.34667248535499995
ACH-000662,-0.484652110495
ACH-000663,-0.220495614899
ACH-000665,-0.199838723864
ACH-000671,-0.5097144968399999
ACH-000673,-0.294086448374
ACH-000676,-0.23511495118200001
ACH-000677,-0.259905247281
ACH-000681,-0.215528071842
ACH-000682,-0.303002564445
ACH-000683,-0.233014033947
ACH-000684,-0.271333918981
ACH-000688,-0.513555062889
ACH-000693,-0.19902264130999997
ACH-000694,-0.28272730045600003
ACH-000695,-0.0695010751044
ACH-000696,-0.23389365098
ACH-000697,-0.09561651388699999
ACH-000699,-0.32307202647
ACH-000701,-0.512077334315
ACH-000706,-0.236037224252
ACH-000711,-0.312586983772
ACH-000713,-0.380059833319
ACH-000714,-0.299260003407
ACH-000718,-0.327696205654
ACH-000720,-0.263453107902
ACH-000721,-0.293362376872
ACH-000724,-0.363592689912
ACH-000725,-0.255871087188
ACH-000732,-0.47251333611900004
ACH-000734,-0.45090571811999997
ACH-000735,-0.363085382746
ACH-000736,-0.292108437695
ACH-000738,-0.303735039359
ACH-000746,-0.551979130555
ACH-000747,-0.291071479619
ACH-000748,-0.16969303279800002
ACH-000753,-0.309540821795
ACH-000756,-0.253108067165
ACH-000757,0.034639424551800004
ACH-000758,-0.376257176548
ACH-000760,-0.29665300057599997
ACH-000763,-0.0218107488105
ACH-000764,-0.432578060503
ACH-000765,-0.213571422937
ACH-000766,-0.28782726585499996
ACH-000767,-0.299222177719
ACH-000768,-0.385325183457
ACH-000769,-0.226863115366
ACH-000770,-0.272130941527
ACH-000771,-0.250073911707
ACH-000773,-0.384843083587
ACH-000776,-0.179623536694
ACH-000777,-1.0731318299200001
ACH-000778,-0.43974653443000006
ACH-000781,-0.24072199723
ACH-000782,-0.230389609771
ACH-000783,-0.5709338359089999
ACH-000784,-0.32487708843199997
ACH-000785,-0.15501525349
ACH-000787,-0.332994999267
ACH-000788,-0.266567985193
ACH-000791,-0.0372261794359
ACH-000792,-0.522143218012
ACH-000794,-0.301148048158
ACH-000796,-0.284998071962
ACH-000799,-0.36161681474
ACH-000800,-0.447678959981
ACH-000802,-0.19860999277600003
ACH-000804,-0.36666109799099994
ACH-000805,-0.45737867349399997
ACH-000809,-0.281518754403
ACH-000810,-0.540508102631
ACH-000811,-0.45752840598300004
ACH-000817,-0.024916578018400002
ACH-000819,-0.230321863076
ACH-000820,-0.26395956395799997
ACH-000821,-0.175808786805
ACH-000822,-0.263529539726
ACH-000823,-0.299371673774
ACH-000824,-0.46682922076000005
ACH-000827,-0.30506913989
ACH-000829,-0.158489290077
ACH-000831,-0.315342622199
ACH-000832,-0.238936464385
ACH-000833,-0.36157289864299996
ACH-000834,-0.219846102762
ACH-000835,-0.19278349793400001
ACH-000836,-0.23964195280900003
ACH-000837,-0.130021089432
ACH-000838,-0.113536097475
ACH-000839,-0.220511863373
ACH-000840,-0.148340711085
ACH-000841,-0.310112071031
ACH-000843,-0.46761737018399996
ACH-000846,-0.305207943506
ACH-000847,-0.40722412149099996
ACH-000848,-0.23600283505300002
ACH-000849,-0.10039805079900001
ACH-000851,-0.340523607482
ACH-000855,-0.11816864685799999
ACH-000856,-0.276154985962
ACH-000858,-0.535621317195
ACH-000859,-0.260876333879
ACH-000861,-0.159597125506
ACH-000862,-0.41890788962399994
ACH-000865,-0.330986074161
ACH-000866,-0.248618987549
ACH-000867,-0.43365395222900005
ACH-000869,-0.286349029563
ACH-000872,-0.153470921083
ACH-000873,-0.443626427755
ACH-000876,-0.305119196294
ACH-000878,-0.43113701564499995
ACH-000880,-0.623382642884
ACH-000881,-1.22278736472
ACH-000882,-0.370941379428
ACH-000884,-0.464227458412
ACH-000885,-0.19559558714000003
ACH-000887,-0.218011946609
ACH-000888,-0.41609978360100003
ACH-000889,-0.202599930613
ACH-000890,-0.295821394746
ACH-000896,-0.342315791878
ACH-000898,-0.398964443544
ACH-000900,-0.540601723728
ACH-000901,-0.470508937176
ACH-000905,-0.324758749907
ACH-000906,-0.377485112163
ACH-000907,-0.272136172997
ACH-000910,-0.426772934129
ACH-000911,-0.43990351396300004
ACH-000912,-0.198379282445
ACH-000913,-0.39550606653000003
ACH-000915,-0.34647405192
ACH-000916,-0.0115621373572
ACH-000917,-0.241486600788
ACH-000921,-0.472339213956
ACH-000924,-0.270347658522
ACH-000926,-0.273677927444
ACH-000928,-0.43833525633599996
ACH-000929,-0.16820887392900002
ACH-000932,-0.38959761476300003
ACH-000935,-0.533604654975
ACH-000936,-0.281338838529
ACH-000937,-0.201492277649
ACH-000938,-0.339351029719
ACH-000939,-0.33771262472499997
ACH-000941,-0.21605020663000002
ACH-000943,-0.165997183279
ACH-000946,-0.23307276766399998
ACH-000947,-0.38711852262900004
ACH-000948,-0.25564392273000003
ACH-000950,0.219373476611
ACH-000953,-0.436530283346
ACH-000957,-0.450197381578
ACH-000958,-0.445958250519
ACH-000960,-0.36947188287199995
ACH-000963,-0.14184087546
ACH-000968,-0.293059387367
ACH-000969,-0.317962021722
ACH-000973,-0.311354719976
ACH-000974,-0.40612508507
ACH-000975,-0.24617949604699998
ACH-000976,-0.05736195770880001
ACH-000978,-0.10769153284600001
ACH-000980,-0.146120602392
ACH-000984,-0.470962730615
ACH-000986,-0.321736267005
ACH-000988,-0.410260273281
ACH-000993,-0.538038072863
ACH-000994,0.0651685602942
ACH-000996,-0.553959762522
ACH-001001,-0.17159709583000002
ACH-001020,-0.7604968825849999
ACH-001028,-0.216865673776
ACH-001031,-0.17231256190000002
ACH-001038,-0.338257306146
ACH-001048,-0.46193557419500003
ACH-001050,-0.326490762624
ACH-001053,-0.35690131570600003
ACH-001054,-0.29852627284600003
ACH-001061,-0.18934089765999998
ACH-001067,-0.35730175519699997
ACH-001075,-0.551837704318
ACH-001096,-0.519035755015
ACH-001128,-0.820125528848
ACH-001134,-0.400606012187
ACH-001151,-0.273350038129
ACH-001163,-0.260691492866
ACH-001164,-0.11866065925000001
ACH-001173,-0.236029442845
ACH-001183,-0.43674199935900004
ACH-001184,-0.567901017053
ACH-001190,-0.301339178777
ACH-001192,-0.038059546781699996
ACH-001193,-0.705679455519
ACH-001196,-1.4339228955899999
ACH-001197,-0.377663598793
ACH-001205,-0.180128959509
ACH-001211,-0.21794467916299998
ACH-001212,-0.27435341707600003
ACH-001228,-0.552609932051
ACH-001232,-0.421177480161
ACH-001239,-0.334616676334
ACH-001274,-0.413661418191
ACH-001275,-0.321060145053
ACH-001277,-0.409821780151
ACH-001278,-0.59524921156
ACH-001280,-0.243000505836
ACH-001283,-0.25049971026
ACH-001289,-0.425229120496
ACH-001295,-0.280546280357
ACH-001300,-0.232358444925
ACH-001301,-0.372340445338
ACH-001302,-0.457739663064
ACH-001303,-0.31849226987199997
ACH-001306,-0.356127865249
ACH-001318,-0.217471439198
ACH-001322,-0.17974710688
ACH-001328,-0.479301020429
ACH-001332,-0.269425325489
ACH-001333,-0.331266549826
ACH-001336,-0.33988616679899997
ACH-001340,-0.45138419835
ACH-001346,-0.298678263527
ACH-001353,-0.360328479735
ACH-001354,-0.247897841648
ACH-001367,-0.279336590442
ACH-001368,-0.24486199868900002
ACH-001374,-0.580872813169
ACH-001375,-0.382434957839
ACH-001377,-0.307232794195
ACH-001380,-0.181900261155
ACH-001391,-0.6940870404739999
ACH-001407,-0.291019822548
ACH-001408,-0.283550833023
ACH-001413,-0.445078598059
ACH-001430,-0.214955959406
ACH-001431,-0.10346997259299999
ACH-001450,-0.276430126704
ACH-001496,-0.481450580774
ACH-001500,-0.544468345621
ACH-001521,0.391542139952
ACH-001523,-0.34539628660300004
ACH-001532,-0.37107659005500004
ACH-001536,-0.49145621595
ACH-001550,-0.284950762379
ACH-001552,-0.607860474546
ACH-001554,-0.389326116163
ACH-001645,-0.257806308085
ACH-001654,-0.400054829975
ACH-001715,-0.156418001625
ACH-001735,-0.31593518043
ACH-001736,-0.312969142215
ACH-001737,-0.854883628529
ACH-001740,-0.291517270049
ACH-001745,-0.297575315203
ACH-001750,-0.147829339548
ACH-001765,-0.211897448301
ACH-001956,-0.306272356852
ACH-001957,-1.03449646906
