,SMC2 (10592)
ACH-000361,-1.71175364503
ACH-000362,-1.75649547005
ACH-000363,-1.32573743455
ACH-000364,-1.3587799294999998
ACH-000365,-1.53077601408
ACH-000366,-1.6289115996399999
ACH-000368,-1.74483474467
ACH-000374,-1.3637978561300002
ACH-000375,-1.27031132105
ACH-000376,-1.341331698
ACH-000381,-1.3876486298700001
ACH-000383,-1.56504100697
ACH-000387,-1.6799098171200002
ACH-000389,-1.4544082640399998
ACH-000390,-1.08228793683
ACH-000393,-1.6997448131600001
ACH-000395,-1.3905869949
ACH-000397,-1.474974089
ACH-000401,-1.67004324847
ACH-000402,-1.54494579366
ACH-000403,-1.34443525275
ACH-000404,-1.38672003343
ACH-000406,-1.50240379365
ACH-000407,-1.80375298279
ACH-000408,-1.19398984971
ACH-000410,-1.4731408667399999
ACH-000411,-1.3019974936799998
ACH-000414,-1.4996276434399998
ACH-000415,-1.10761260327
ACH-000416,-1.4582312138999998
ACH-000420,-1.30007817157
ACH-000421,-1.42767262991
ACH-000424,-1.38293374132
ACH-000425,-1.40692378569
ACH-000426,-1.4103996407799997
ACH-000427,-1.58594122504
ACH-000433,-1.21975502664
ACH-000436,-1.5710938013299998
ACH-000444,-1.50430827481
ACH-000445,-1.2947933344
ACH-000448,-1.41783089294
ACH-000450,-1.33379204744
ACH-000452,-1.63034917871
ACH-000454,-1.15731849891
ACH-000458,-1.5057872602200002
ACH-000459,-1.02194316096
ACH-000460,-1.57863471402
ACH-000461,-1.1272816755700001
ACH-000463,-1.30949691456
ACH-000464,-1.5019101556099999
ACH-000466,-1.4971007923299997
ACH-000467,-1.48742967149
ACH-000468,-1.6199965984
ACH-000469,-1.6830724777300001
ACH-000470,-1.56477135745
ACH-000471,-1.50574324081
ACH-000472,-1.7429031954099998
ACH-000473,-1.4679207945
ACH-000475,-1.36564464606
ACH-000476,-1.60299780528
ACH-000477,-2.09836132566
ACH-000480,-1.06506328425
ACH-000481,-1.4481612958899999
ACH-000483,-1.4993228859399998
ACH-000484,-1.44660534162
ACH-000485,-1.7387814047499999
ACH-000486,-1.55014794932
ACH-000487,-1.35105448995
ACH-000488,-1.42379914183
ACH-000490,-1.07115660979
ACH-000491,-1.20908191817
ACH-000495,-1.3589327986300002
ACH-000496,-1.52487214807
ACH-000499,-1.3665032746
ACH-000500,-0.932019441104
ACH-000502,-1.58713372583
ACH-000503,-1.31936590489
ACH-000505,-1.45617933697
ACH-000507,-1.38653698286
ACH-000510,-1.4801237256200002
ACH-000511,-1.37585718303
ACH-000512,-1.15675186042
ACH-000516,-1.83946630441
ACH-000517,-1.65655831868
ACH-000518,-1.24899503946
ACH-000520,-1.55911184026
ACH-000521,-1.9747693363499998
ACH-000522,-1.5234048793900001
ACH-000524,-1.42910569139
ACH-000527,-1.5686630730200002
ACH-000528,-1.4242589968200001
ACH-000537,-1.44923112786
ACH-000541,-1.81753889222
ACH-000542,-1.65321019977
ACH-000544,-1.07883224608
ACH-000545,-1.20327090392
ACH-000547,-1.0761193980500001
ACH-000548,-1.3335540209299999
ACH-000549,-1.37514389873
ACH-000550,-1.21676263423
ACH-000552,-1.56525903294
ACH-000556,-1.6220424305899999
ACH-000557,-2.01511823266
ACH-000570,-1.4291201006099998
ACH-000571,-2.0371904854099996
ACH-000573,-1.7414735356
ACH-000576,-1.2579444099600001
ACH-000580,-1.2759701976
ACH-000584,-1.7100864320700002
ACH-000585,-1.6602081374899997
ACH-000588,-1.53519501489
ACH-000589,-1.51055792377
ACH-000591,-1.26127015903
ACH-000593,-1.25556664016
ACH-000600,-1.4954163207
ACH-000601,-1.63121185007
ACH-000604,-1.74735041382
ACH-000605,-1.4333052071099999
ACH-000606,-1.20244399008
ACH-000608,-1.30658449445
ACH-000614,-1.44672169643
ACH-000616,-1.3627071447299999
ACH-000618,-1.18346353412
ACH-000619,-1.4756702447
ACH-000620,-1.5748515206600002
ACH-000621,-1.7873213289400003
ACH-000622,-1.3232136493
ACH-000623,-1.17596201452
ACH-000624,-1.45321873487
ACH-000627,-1.4471856617399999
ACH-000630,-1.36150532906
ACH-000632,-1.44497215873
ACH-000633,-1.74000458621
ACH-000637,-1.0951060209799999
ACH-000638,-1.57255062984
ACH-000646,-1.45841840829
ACH-000647,-1.49687579128
ACH-000648,-1.50810913918
ACH-000649,-1.3290929897900001
ACH-000651,-1.4800018255899998
ACH-000652,-1.4006563410600001
ACH-000653,-1.92550782278
ACH-000657,-1.56070628375
ACH-000658,-1.6891218886200001
ACH-000661,-1.69312978803
ACH-000662,-1.3989957445899999
ACH-000663,-1.57097828616
ACH-000665,-1.30649637924
ACH-000671,-1.5068029288
ACH-000673,-1.27928340204
ACH-000676,-1.22505856165
ACH-000677,-1.53011377331
ACH-000681,-1.5313811539
ACH-000682,-1.2685099626
ACH-000683,-1.7965973254799998
ACH-000684,-1.5053685929499998
ACH-000688,-1.5543922820500002
ACH-000693,-1.39756544391
ACH-000694,-1.27354895485
ACH-000695,-1.5580776498500002
ACH-000696,-1.4223517454899999
ACH-000697,-1.5677334696899998
ACH-000699,-1.62635574763
ACH-000701,-1.23736973803
ACH-000706,-1.6198609728400002
ACH-000711,-1.36026758701
ACH-000713,-1.52712976674
ACH-000714,-1.73443668482
ACH-000718,-1.61641815936
ACH-000720,-1.44448278705
ACH-000721,-1.55667729844
ACH-000724,-1.46844390546
ACH-000725,-1.88588134759
ACH-000732,-1.29444764321
ACH-000734,-1.7263420308200002
ACH-000735,-1.33878955198
ACH-000736,-1.42770312226
ACH-000738,-1.34360240581
ACH-000746,-1.29701084075
ACH-000747,-1.52246030488
ACH-000748,-1.5766666488799999
ACH-000753,-1.6526456724599998
ACH-000756,-1.4536709224700002
ACH-000757,-1.46981490924
ACH-000758,-1.28145801333
ACH-000760,-1.58548334033
ACH-000763,-2.11550071659
ACH-000764,-1.5995156137900002
ACH-000765,-1.52771466082
ACH-000766,-1.51874535075
ACH-000767,-1.80049203807
ACH-000768,-1.31939376205
ACH-000769,-1.63043506155
ACH-000770,-1.71061385752
ACH-000771,-1.3866030251800001
ACH-000773,-1.5448119602000001
ACH-000776,-1.4352059522100002
ACH-000777,-1.30935176089
ACH-000778,-1.73779294933
ACH-000781,-1.40472006537
ACH-000782,-1.32899320141
ACH-000783,-1.74722361716
ACH-000784,-1.2403976297200001
ACH-000785,-1.84185956716
ACH-000787,-1.52376163488
ACH-000788,-1.73053822053
ACH-000791,-1.4615674942399999
ACH-000792,-1.1127743725
ACH-000794,-1.6059718845
ACH-000796,-1.75209452181
ACH-000799,-1.29096555669
ACH-000800,-1.19564542086
ACH-000802,-1.1643889245799999
ACH-000804,-1.68181226273
ACH-000805,-1.6777918331000001
ACH-000809,-1.67025606225
ACH-000810,-1.73218191824
ACH-000811,-1.7730480901400003
ACH-000817,-1.47575500487
ACH-000819,-1.40822431516
ACH-000820,-1.4276452664500001
ACH-000821,-1.3485703333
ACH-000822,-1.46369662797
ACH-000823,-1.12921782984
ACH-000824,-1.9106013712599998
ACH-000827,-1.33964857391
ACH-000829,-1.67747074426
ACH-000831,-1.39574026939
ACH-000832,-1.33094870048
ACH-000833,-1.2730228575700002
ACH-000834,-1.42230682733
ACH-000835,-1.50340410722
ACH-000836,-0.9768844093979999
ACH-000837,-1.4023158444100001
ACH-000838,-1.6001833515900001
ACH-000839,-1.6920267215600002
ACH-000840,-1.4425063778600002
ACH-000841,-1.6561423334999998
ACH-000843,-1.37093604313
ACH-000846,-1.52531407492
ACH-000847,-1.17583471486
ACH-000848,-1.22938046991
ACH-000849,-1.4889734733500002
ACH-000851,-1.5021188257799998
ACH-000855,-1.34993314514
ACH-000856,-1.47857709372
ACH-000858,-1.50144020099
ACH-000859,-1.3979163941400001
ACH-000861,-1.65467815945
ACH-000862,-1.2842655959
ACH-000865,-1.459523855
ACH-000866,-1.2780510378399998
ACH-000867,-1.4356277123899999
ACH-000869,-1.7590241377200002
ACH-000872,-1.47203813777
ACH-000873,-1.5834722128999998
ACH-000876,-2.0937836036200004
ACH-000878,-1.28414522262
ACH-000880,-1.23926116935
ACH-000881,-1.59533900291
ACH-000882,-1.5619192499599999
ACH-000884,-1.6785192244100002
ACH-000885,-1.37733864564
ACH-000887,-1.26357694604
ACH-000888,-1.41170592995
ACH-000889,-1.74474045648
ACH-000890,-1.59290601403
ACH-000896,-1.5647040634799998
ACH-000898,-1.71406862907
ACH-000900,-1.5416596709600001
ACH-000901,-1.66784861095
ACH-000905,-1.6135654106600001
ACH-000906,-1.57576812813
ACH-000907,-1.8288911640599999
ACH-000910,-1.74337110715
ACH-000911,-1.53216662409
ACH-000912,-1.4355775974200002
ACH-000913,-1.57621068046
ACH-000915,-1.48776110019
ACH-000916,-1.9636336436500001
ACH-000917,-1.30297252534
ACH-000921,-1.39355955373
ACH-000924,-1.4160534424200002
ACH-000926,-1.4694126103100003
ACH-000928,-1.18594665464
ACH-000929,-1.33004237848
ACH-000932,-1.5695030412600002
ACH-000935,-1.3916658958
ACH-000936,-1.17289637201
ACH-000937,-1.4377087135799997
ACH-000938,-1.30541568812
ACH-000939,-0.978528142158
ACH-000941,-1.4102279335899999
ACH-000943,-1.32008011702
ACH-000946,-1.41558703586
ACH-000947,-1.5181672145299998
ACH-000948,-1.2828821207799999
ACH-000950,-1.28422487246
ACH-000953,-1.4402055686700002
ACH-000957,-1.35137766083
ACH-000958,-1.6750963579799998
ACH-000960,-1.65252068681
ACH-000963,-1.1745309342399999
ACH-000968,-1.68690998058
ACH-000969,-1.58403924633
ACH-000973,-1.5216657919
ACH-000974,-1.54962272484
ACH-000975,-1.1509238525499998
ACH-000976,-1.52487782274
ACH-000978,-1.00047083473
ACH-000980,-1.5819381829499999
ACH-000984,-1.55664366758
ACH-000986,-1.30368237815
ACH-000988,-1.62226640053
ACH-000993,-1.0449865754799998
ACH-000994,-1.30514484825
ACH-000996,-1.3440500456
ACH-001001,-1.3990925814200001
ACH-001020,-0.98182016145
ACH-001028,-1.5933539722799999
ACH-001031,-1.4212693298199999
ACH-001038,-1.7333082188999998
ACH-001048,-1.29709474216
ACH-001050,-1.30802357526
ACH-001053,-1.2681239455700002
ACH-001054,-1.3861654948700002
ACH-001061,-1.3983303196899999
ACH-001067,-1.45016273087
ACH-001075,-1.13035548205
ACH-001096,-1.53686040235
ACH-001128,-0.655334384468
ACH-001134,-1.3292034582899999
ACH-001151,-1.47598834851
ACH-001163,-1.3853633750999998
ACH-001164,-1.4075442883000002
ACH-001173,-1.412685212
ACH-001183,-1.41943856839
ACH-001184,-1.8687055445700003
ACH-001190,-1.50672907362
ACH-001192,-1.38420327868
ACH-001193,-1.83537043057
ACH-001196,-1.34019526993
ACH-001197,-1.52592761104
ACH-001205,-1.79411776396
ACH-001211,-1.35171929676
ACH-001212,-1.3773313985100002
ACH-001228,-1.46109646058
ACH-001232,-1.39876919874
ACH-001239,-1.66895792092
ACH-001274,-1.4358561223800002
ACH-001275,-1.47814134095
ACH-001277,-1.26675243549
ACH-001278,-1.2719535733
ACH-001280,-1.60373095294
ACH-001283,-1.20428864216
ACH-001289,-1.41711871806
ACH-001295,-1.73915788632
ACH-001300,-1.7461017653
ACH-001301,-1.5796002083399998
ACH-001302,-1.4773689776199999
ACH-001303,-1.6876043729499999
ACH-001306,-1.4418496777399998
ACH-001318,-1.4561618107299998
ACH-001322,-1.15168330573
ACH-001328,-1.4216918368200002
ACH-001332,-1.15266654662
ACH-001333,-1.167754595
ACH-001336,-1.33756712502
ACH-001340,-1.2850828763600002
ACH-001346,-1.31315805517
ACH-001353,-1.32835507058
ACH-001354,-1.68781818424
ACH-001367,-1.02026266077
ACH-001368,-1.4827493631200002
ACH-001374,-1.51327747782
ACH-001375,-1.45039586484
ACH-001377,-1.6520599049200002
ACH-001380,-1.64633147277
ACH-001391,-2.0940254929599997
ACH-001407,-1.4988964849899997
ACH-001408,-1.4617708914399998
ACH-001413,-1.25183251948
ACH-001430,-1.7798456356299999
ACH-001431,-1.6448997281
ACH-001450,-1.4199050264
ACH-001496,-0.9501065366629999
ACH-001500,-1.1874255408
ACH-001521,-0.6373310389019999
ACH-001523,-1.12495552588
ACH-001532,-1.7930882099
ACH-001536,-1.8543079898500001
ACH-001550,-1.05082323998
ACH-001552,-1.56701678713
ACH-001554,-1.5584413489200002
ACH-001645,-1.59482634009
ACH-001654,-1.3837805551700002
ACH-001715,-1.60752899388
ACH-001735,-1.6106298781200001
ACH-001736,-1.2222113413
ACH-001737,-1.75842210615
ACH-001740,-1.55798668329
ACH-001745,-1.74153460505
ACH-001750,-1.4728373712600002
ACH-001765,-1.4431625122799998
ACH-001956,-1.53315199322
ACH-001957,-1.43366063355
