,GCH1 (2643)
ACH-000541,-0.223931585105
ACH-000542,-0.19977030721500003
ACH-000544,-0.08657182870459999
ACH-000545,-0.36746432273400004
ACH-000547,-0.305314603719
ACH-000548,-0.047966701727300005
ACH-000549,-0.06449770081
ACH-000550,0.0678803914819
ACH-000552,-0.0110089239164
ACH-000556,0.0564189938095
ACH-000557,-0.05377072082190001
ACH-000570,-0.167813801641
ACH-000571,-0.08966786059389999
ACH-000573,-0.133887163413
ACH-000576,-0.289881414467
ACH-000580,-0.22467762731199997
ACH-000584,-0.12330494382099999
ACH-000585,-0.133751918039
ACH-000588,-0.084433195603
ACH-000589,-0.108233041653
ACH-000591,-0.301851569135
ACH-000593,0.0763405364925
ACH-000600,-0.15237811719900002
ACH-000601,-0.040523603337599995
ACH-000604,0.0700315840527
ACH-000605,-0.07558044676789999
ACH-000606,-0.143215100214
ACH-000608,-0.33493126421700004
ACH-000614,-0.109997393651
ACH-000616,-0.0311078812545
ACH-000618,-0.19236246067499999
ACH-000619,-0.346836262311
ACH-000620,-0.061101703670699996
ACH-000621,-0.050450679301500004
ACH-000622,-0.27457453793000003
ACH-000623,-0.223333921764
ACH-000624,-0.126993156465
ACH-000627,-0.17250721939
ACH-000630,-0.205261924008
ACH-000632,-0.0346027777585
ACH-000633,-0.106348050999
ACH-000637,-0.126960702025
ACH-000638,-0.21391362287000001
ACH-000646,-0.130394938742
ACH-000647,-0.0939078727558
ACH-000648,-0.0572546728649
ACH-000649,-0.143085164616
ACH-000651,-0.0038997843380200003
ACH-000652,-0.0372627674493
ACH-000653,-0.013384897149799999
ACH-000657,-0.124862095029
ACH-000658,-0.14305810722200002
ACH-000661,-0.0972459250818
ACH-000662,-0.403892166003
ACH-000663,-0.017612492365999998
ACH-000665,-0.184709916254
ACH-000671,-0.22972088838000004
ACH-000673,-0.177656096998
ACH-000676,0.0483384004131
ACH-000677,-0.0495588937278
ACH-000681,0.0505729960344
ACH-000682,-0.00612219521436
ACH-000683,0.04458084278419999
ACH-000684,-0.0225615556642
ACH-000688,-0.12991489545499998
ACH-000693,-0.174576060678
ACH-000694,-0.17338181754
ACH-000695,-0.0444987914241
ACH-000696,-0.288097093616
ACH-000697,-0.342941517865
ACH-000699,-0.110055012979
ACH-000701,-0.36489847963
ACH-000706,-0.273254046677
ACH-000711,-0.218504635405
ACH-000713,-0.26680930520199997
ACH-000714,-0.10738534970899999
ACH-000718,-0.348310314825
ACH-000720,-0.261484730336
ACH-000721,-0.0122033648574
ACH-000724,-0.422467839837
ACH-000725,-0.00514540931455
ACH-000732,-0.11789006226099999
ACH-000734,-0.0847213542482
ACH-000735,-0.167694704271
ACH-000736,-0.227328766521
ACH-000738,-0.154806066602
ACH-000746,-0.284093079369
ACH-000747,-0.055522320187
ACH-000748,-0.047047997674
ACH-000753,-0.117672597478
ACH-000756,-0.11569377529899999
ACH-000757,0.201830601281
ACH-000758,-0.07846153228630001
ACH-000760,-0.0706082488313
ACH-000763,-0.205473117826
ACH-000764,0.178851303275
ACH-000765,0.09216708461
ACH-000766,0.030373848496900002
ACH-000767,-0.0668692052503
ACH-000768,-0.10174854625
ACH-000769,-0.10160351200500001
ACH-000770,-0.09930496424889998
ACH-000771,-0.203021324692
ACH-000773,-0.125910754387
ACH-000776,-0.0682277864219
ACH-000777,0.0941286484292
ACH-000778,0.09983679853489999
ACH-000781,-0.11515269202400001
ACH-000782,-0.08216304357660001
ACH-000783,-0.07115349394569999
ACH-000784,-0.07701456675099999
ACH-000785,-0.061367074779900006
ACH-000787,-0.048152672251699995
ACH-000788,-0.141022986937
ACH-000791,-0.102425466743
ACH-000792,-0.018721866416499998
ACH-000794,-0.11268122181399999
ACH-000796,-0.22156070131900002
ACH-000799,-0.244179180895
ACH-000800,-0.14608982328700001
ACH-000802,-0.0417711432202
ACH-000804,-0.00934193644117
ACH-000805,-0.0533937176283
ACH-000809,-0.011889888929899999
ACH-000810,-0.0217656469157
ACH-000811,-0.0256425737527
ACH-000817,0.0254221938597
ACH-000819,-0.0717193236305
ACH-000820,-0.037877956194699997
ACH-000821,-0.0853921036372
ACH-000822,-0.115335185711
ACH-000823,-0.12699480467
ACH-000824,-0.224047430584
ACH-000827,-0.0324842144554
ACH-000829,-0.202730110329
ACH-000831,-0.167396505886
ACH-000832,-0.19149253056600002
ACH-000833,-0.28703679741300003
ACH-000834,-0.0830060347717
ACH-000835,-0.149641669478
ACH-000836,-0.13997855524
ACH-000837,-0.11277776645300001
ACH-000838,-0.00020775692147799996
ACH-000839,-0.343256081337
ACH-000840,-0.0708780024077
ACH-000841,-0.268016441685
ACH-000843,-0.044641655236099996
ACH-000846,-0.236799129829
ACH-000847,0.06621921119509999
ACH-000848,-0.311732681423
ACH-000849,-0.155496297006
ACH-000851,-0.0057177158632799995
ACH-000855,-0.363559357013
ACH-000856,-0.160980005394
ACH-000858,-0.023721833681400004
ACH-000859,0.014900173625700001
ACH-000861,-0.23537260089099998
ACH-000862,0.0529040768896
ACH-000865,0.00972770995867
ACH-000866,-0.110389411771
ACH-000867,-0.0469707614597
ACH-000869,0.192403574588
ACH-000872,-0.15928809002900002
ACH-000873,-0.159702266467
ACH-000876,-0.0727154257763
ACH-000878,-0.135344313693
ACH-000880,-0.195668714239
ACH-000881,0.15001213208900002
ACH-000882,0.041991318932400004
ACH-000884,-0.22795542076699998
ACH-000885,-0.0211050435274
ACH-000887,-0.04720539823469999
ACH-000888,-0.027621900560000003
ACH-000889,-0.216111816731
ACH-000890,-0.235871874591
ACH-000896,-0.0404467741393
ACH-000898,-0.347874589864
ACH-000900,-0.396904394688
ACH-000901,-0.0759529207025
ACH-000905,0.0035328386306499996
ACH-000906,-0.098136591776
ACH-000907,0.057516096930599996
ACH-000910,0.0163276524996
ACH-000911,-0.12270084685999999
ACH-000912,-0.0839433828676
ACH-000913,-0.161057255546
ACH-000915,-0.09508309397389998
ACH-000916,-0.8196141988529999
ACH-000917,-0.025551995208
ACH-000921,-0.38920376180699995
ACH-000924,0.0460594993155
ACH-000926,-0.163479594738
ACH-000928,-0.420946167303
ACH-000929,-0.304926486241
ACH-000932,-0.121695047467
ACH-000935,-0.173578208912
ACH-000936,-0.161729212419
ACH-000937,-0.07983458258569999
ACH-000938,-1.01674560976
ACH-000939,0.07968855759330001
ACH-000941,-0.156047474392
ACH-000943,-0.142165350822
ACH-000946,-0.09115588693610001
ACH-000947,-0.0196810699637
ACH-000948,-0.0972584367406
ACH-000950,-0.0869007937756
ACH-000953,0.0036347089613899997
ACH-000957,-0.195297078853
ACH-000958,-0.296130682457
ACH-000960,-0.057923269681699995
ACH-000963,-0.055165271859
ACH-000968,-0.09560663365080001
ACH-000969,-0.142013692317
ACH-000973,-0.00815975029825
ACH-000974,-0.0646187535858
ACH-000975,-0.00444796552575
ACH-000976,-0.166094197711
ACH-000978,0.04375914680719999
ACH-000980,-0.08544803227910001
ACH-000984,-0.012239966873600001
ACH-000986,-0.30314135989700003
ACH-000988,0.0488529878976
ACH-000993,-0.16052850148
ACH-000994,-0.0673328482461
ACH-000996,-0.0279332512679
ACH-001001,-0.280040127776
ACH-001020,-0.36244492235799997
ACH-001028,-0.16864516574299998
ACH-001031,-0.039178862232400004
ACH-001038,-0.10656550851399998
ACH-001048,-0.0755479606969
ACH-001050,-0.133500746219
ACH-001053,-0.461180670339
ACH-001054,-0.19278543248500002
ACH-001061,-0.17806545418400002
ACH-001067,-0.0960077553435
ACH-001075,0.13820686996
ACH-001096,-0.08613628711389999
ACH-001128,-0.0836303979413
ACH-001134,-0.130401342226
ACH-001151,-0.151723274331
ACH-001163,0.043350904923
ACH-001164,0.18646291500999998
ACH-001173,-0.106873928289
ACH-001183,-0.0475235604924
ACH-001184,0.14104804354
ACH-001190,0.0311156935535
ACH-001192,-0.0674766795995
ACH-001193,-0.18599316739799998
ACH-001196,-0.301894132888
ACH-001197,-0.210368489159
ACH-001205,0.052982942594099997
ACH-001211,0.05071787719240001
ACH-001212,-0.169683217247
ACH-001228,0.222674231031
ACH-001232,-0.23342468703699998
ACH-001239,-0.10532798592
ACH-001274,-0.101662536515
ACH-001275,-0.0497068382276
ACH-001277,-0.158588975134
ACH-001278,-0.0596248452133
ACH-001280,-0.00409379860988
ACH-001283,-0.21745836779
ACH-001289,-0.0465389767904
ACH-001295,-0.136577945089
ACH-001300,-0.254616797399
ACH-001301,0.19439147880399998
ACH-001302,-0.08741640361320001
ACH-001303,0.137842704292
ACH-001306,-0.067748520149
ACH-001318,0.0194660054712
ACH-001322,-0.18199631907400002
ACH-001328,-0.29428642399599997
ACH-001332,-0.13671389248
ACH-001333,0.028715398576700003
ACH-001336,-0.10416472784
ACH-001340,-0.198215321989
ACH-001346,-0.142441002756
ACH-001353,-0.12158335515100001
ACH-001354,0.0123658780502
ACH-001367,-0.18316112519699998
ACH-001368,-0.177993318511
ACH-001374,-0.138450682469
ACH-001375,-0.00571472996361
ACH-001377,-0.031489460386099996
ACH-001380,-0.16008952765999998
ACH-001391,-0.48089629694799996
ACH-001407,-0.024365213845
ACH-001408,-0.17569826221999998
ACH-001413,-0.27336101893599996
ACH-001430,-0.024631559106
ACH-001431,-0.09585041576089999
ACH-001450,-0.0658953102131
ACH-001496,-0.212449456779
ACH-001500,0.0256794190545
ACH-001521,-0.133022226647
ACH-001523,-0.113199612614
ACH-001532,-0.0687055338292
ACH-001536,-0.164330727507
ACH-001550,-0.28372465659400004
ACH-001552,0.156270583996
ACH-001554,-0.14381743775800002
ACH-001645,-0.169800512359
ACH-001654,-0.059725230204300005
ACH-001715,-0.219862806765
ACH-001735,0.056227282198199995
ACH-001736,-0.0051781291904
ACH-001737,-0.420235003873
ACH-001740,-0.21918521198000002
ACH-001745,-0.0225707811531
ACH-001750,-0.11529412296800001
ACH-001765,-0.0630475286926
ACH-001956,-0.192528688596
ACH-001957,-0.19050896722600003
