,PRKAA2 (5563)
ACH-000339,-0.280625225819
ACH-000341,-0.358017633977
ACH-000348,-0.223116693257
ACH-000350,-0.454436188655
ACH-000352,-0.22219403294
ACH-000356,-0.216352118417
ACH-000361,-0.0869194530766
ACH-000362,-0.37356555311399997
ACH-000363,-0.18831038201900002
ACH-000364,-0.14234282574100002
ACH-000365,-0.273203099198
ACH-000366,-0.23361102804
ACH-000368,-0.254023977883
ACH-000374,-0.233583164632
ACH-000375,-0.0981794421415
ACH-000376,-0.19808031962
ACH-000381,-0.41146226048900003
ACH-000383,-0.13675874945
ACH-000387,-0.354938207901
ACH-000389,-0.38663586727300003
ACH-000390,-0.193734818441
ACH-000393,-0.16899686839000003
ACH-000395,-0.197288421423
ACH-000397,-0.380398907674
ACH-000401,-0.328441598027
ACH-000402,-0.283460792905
ACH-000403,-0.283346249445
ACH-000404,-0.17620036296
ACH-000406,-0.192096376706
ACH-000407,-0.257471764973
ACH-000408,-0.0225238680296
ACH-000410,-0.210759248884
ACH-000411,-0.33512298522100004
ACH-000414,-0.310223440916
ACH-000415,-0.29745525505
ACH-000416,-0.22172585369199999
ACH-000420,-0.0498576610272
ACH-000421,-0.152545705529
ACH-000424,-0.281198026353
ACH-000425,-0.245337601125
ACH-000426,-0.565700542324
ACH-000427,0.0435445682852
ACH-000433,-0.2992848707
ACH-000436,-0.27859719586599996
ACH-000444,-0.22915754273299999
ACH-000445,-0.37781142364
ACH-000448,-0.36953936047700003
ACH-000450,-0.214384881241
ACH-000452,-0.241394138875
ACH-000454,-0.293208631534
ACH-000458,-0.315323085632
ACH-000459,0.0418532918013
ACH-000460,-0.311825483846
ACH-000461,-0.286295871436
ACH-000463,-0.146693276086
ACH-000464,-0.23643016156399999
ACH-000466,-0.133057843051
ACH-000467,-0.37866615893100003
ACH-000468,-0.336855164057
ACH-000469,-0.0744654923999
ACH-000470,-0.403450531347
ACH-000471,-0.21714597858800003
ACH-000472,-0.33729303979999997
ACH-000473,-0.0202175826089
ACH-000475,-0.24086059617
ACH-000476,-0.125156652482
ACH-000477,-0.401656251408
ACH-000480,-0.462852519771
ACH-000481,-0.208010604735
ACH-000483,-0.0271159664287
ACH-000484,-0.35601905186599997
ACH-000485,-0.0573375882679
ACH-000486,-0.294357355565
ACH-000487,-0.114723500888
ACH-000488,-0.16661058865599998
ACH-000490,-0.0797163968095
ACH-000491,-0.65281178547
ACH-000495,-0.0642393333304
ACH-000496,-0.28955573996100004
ACH-000499,-0.401853178125
ACH-000500,-0.489447947458
ACH-000502,-0.09938234623510002
ACH-000503,-0.365181175714
ACH-000505,-0.17086239126299999
ACH-000507,-0.194339385577
ACH-000510,-0.211013074474
ACH-000511,-0.26421267177700003
ACH-000512,-0.645208802903
ACH-000516,-0.18463766754799998
ACH-000517,-0.303634188622
ACH-000518,-0.32314036239300004
ACH-000520,-0.00505754336111
ACH-000521,-0.360671790633
ACH-000522,-0.379982483409
ACH-000524,-0.357813434975
ACH-000527,-0.187926114583
ACH-000528,-0.345896913508
ACH-000537,-0.035015338936
ACH-000541,-0.608478014252
ACH-000542,-0.287136104221
ACH-000544,-0.367915232386
ACH-000545,-0.287389770644
ACH-000547,-0.149093316454
ACH-000548,-0.264575030564
ACH-000549,-0.33139529199400003
ACH-000550,-0.335318782616
ACH-000552,-0.126579108754
ACH-000556,-0.18515109118
ACH-000557,-0.547482564051
ACH-000570,-0.232510624392
ACH-000571,-0.37143293715899994
ACH-000573,-0.32838511305199997
ACH-000576,-0.343720524572
ACH-000580,-0.12130816256100001
ACH-000584,-0.223246093211
ACH-000585,-0.38010490027099997
ACH-000588,-0.266347917517
ACH-000589,-0.278505932806
ACH-000591,-0.35945245638000006
ACH-000593,-0.270221684781
ACH-000600,-0.375363326809
ACH-000601,-0.24053929958
ACH-000604,-0.293553538379
ACH-000605,-0.273112666009
ACH-000606,-0.08843540436460001
ACH-000608,-0.541112647761
ACH-000614,-0.318276776038
ACH-000616,-0.17939898837
ACH-000618,-0.22577896832400002
ACH-000619,-0.150253652766
ACH-000620,-0.38573827635799995
ACH-000621,-0.30776523495200003
ACH-000622,-0.39098181630199996
ACH-000623,-0.19662043030499998
ACH-000624,-0.18681696421900001
ACH-000627,-0.309963864498
ACH-000630,-0.351008716671
ACH-000632,-0.137754043041
ACH-000633,-0.44838320014399996
ACH-000637,-0.37648109799400004
ACH-000638,-0.386946153094
ACH-000646,0.117295543128
ACH-000647,-0.18586091626200002
ACH-000648,0.07054089361
ACH-000649,-0.140565023474
ACH-000651,-0.276172463086
ACH-000652,-0.132027198666
ACH-000653,-0.47397633697400005
ACH-000657,-0.24841898905999998
ACH-000658,-0.5241328332890001
ACH-000661,-0.16867672970199998
ACH-000662,-0.09651559779310001
ACH-000663,-0.1866509841
ACH-000665,-0.240104471685
ACH-000671,-0.248825933758
ACH-000673,-0.26668882911999997
ACH-000676,-0.271915499844
ACH-000677,-0.30004859948199997
ACH-000681,-0.24299062316199999
ACH-000682,-0.165316073608
ACH-000683,-0.288709648365
ACH-000684,-0.18414970748
ACH-000688,-0.0827497112717
ACH-000693,-0.292016530535
ACH-000694,-0.163480764414
ACH-000695,-0.105111001626
ACH-000696,-0.139059413496
ACH-000697,-0.160791530563
ACH-000699,-0.119535437917
ACH-000701,-0.223621072313
ACH-000706,-0.27435738012899996
ACH-000711,-0.24893854345600003
ACH-000713,-0.179112348053
ACH-000714,-0.139655565916
ACH-000718,-0.32845228316999997
ACH-000720,-0.109412598585
ACH-000721,-0.279639114295
ACH-000724,-0.0576882569629
ACH-000725,0.00603946199472
ACH-000732,-0.35112672660899996
ACH-000734,-0.137749906874
ACH-000735,-0.26544441494300003
ACH-000736,-0.259147915718
ACH-000738,-0.237399634591
ACH-000746,-0.338597626353
ACH-000747,-0.198908752923
ACH-000748,-0.130895957154
ACH-000753,-0.09257961124839999
ACH-000756,-0.171605789582
ACH-000757,-0.352597960209
ACH-000758,-0.127626873643
ACH-000760,-0.149298918865
ACH-000763,-0.410510423644
ACH-000764,-0.127765820163
ACH-000765,-0.140048373436
ACH-000766,-0.397092511343
ACH-000767,-0.287670220746
ACH-000768,-0.027142732181000002
ACH-000769,-0.332326232448
ACH-000770,-0.224451006151
ACH-000771,-0.138784129231
ACH-000773,-0.15165833813899998
ACH-000776,-0.33361909927
ACH-000777,-0.240087132989
ACH-000778,-0.27094585536800003
ACH-000781,-0.122863311474
ACH-000782,-0.391288245779
ACH-000783,-0.17270719258099998
ACH-000784,-0.129646957401
ACH-000785,-0.331277489644
ACH-000787,-0.35883898731299996
ACH-000788,-0.158671234085
ACH-000791,-0.17315942719900002
ACH-000792,-0.184870911467
ACH-000794,-0.19893434138
ACH-000796,-0.171968171119
ACH-000799,-0.19308232087699997
ACH-000800,-0.173968292733
ACH-000802,-0.339677585431
ACH-000804,-0.188922864956
ACH-000805,-0.36957696471900003
ACH-000809,-0.290479950903
ACH-000810,-0.191084207331
ACH-000811,-0.297057580652
ACH-000817,-0.336388643464
ACH-000819,-0.43114161727899997
ACH-000820,-0.193343793535
ACH-000821,-0.45249819825099996
ACH-000822,-0.18231558142700002
ACH-000823,-0.156656548417
ACH-000824,-0.30373816070099996
ACH-000827,-0.19926883311299998
ACH-000829,-0.40073304068899995
ACH-000831,-0.195826330711
ACH-000832,-0.10990655734999999
ACH-000833,-0.290537464904
ACH-000834,-0.250658060828
ACH-000835,-0.17124836410799998
ACH-000836,0.108516348641
ACH-000837,-0.151487462968
ACH-000838,-0.09788624062699999
ACH-000839,-0.177394328915
ACH-000840,-0.208543539311
ACH-000841,-0.07241943036560002
ACH-000843,-0.262054344947
ACH-000846,-0.367014612139
ACH-000847,-0.38446669551
ACH-000848,-0.30221799698
ACH-000849,-0.119266067256
ACH-000851,-0.39656191996299994
ACH-000855,-0.140988788108
ACH-000856,-0.216509362815
ACH-000858,-0.119946559736
ACH-000859,-0.155543471044
ACH-000861,-0.341438730491
ACH-000862,-0.10598349949699999
ACH-000865,-0.138252184159
ACH-000866,-0.265874897924
ACH-000867,-0.252591808979
ACH-000869,-0.356773053221
ACH-000872,-0.300812036186
ACH-000873,-0.250115875372
ACH-000876,-0.317847678433
ACH-000878,0.139689212992
ACH-000880,-0.236823078361
ACH-000881,-0.12336590702
ACH-000882,-0.136645285693
ACH-000884,-0.23567063814300002
ACH-000885,-0.21594567715500002
ACH-000887,-0.252883785765
ACH-000888,-0.27441294644
ACH-000889,-0.322994186106
ACH-000890,-0.22618430005800003
ACH-000896,-0.365120292217
ACH-000898,-0.19596949465799998
ACH-000900,-0.2361656159
ACH-000901,-0.21164072319899999
ACH-000905,-0.251981863012
ACH-000906,-0.27594130164999997
ACH-000907,0.0177234292973
ACH-000910,-0.146457203008
ACH-000911,-0.205448947526
ACH-000912,-0.284929691411
ACH-000913,-0.42221063861999997
ACH-000915,-0.30354447569000004
ACH-000916,-0.0851631734481
ACH-000917,-0.22958785563499998
ACH-000921,-0.33021883836599997
ACH-000924,-0.21590028814399997
ACH-000926,-0.39882922794299996
ACH-000928,-0.27875974746800003
ACH-000929,-0.252914051025
ACH-000932,-0.21821186574700002
ACH-000935,-0.27505589307100003
ACH-000936,-0.14225539999
ACH-000937,-0.457063892082
ACH-000938,-0.32931265457
ACH-000939,0.378126109204
ACH-000941,-0.238277541556
ACH-000943,-0.539577074889
ACH-000946,-0.234369200726
ACH-000947,-0.160372888788
ACH-000948,-0.293254890343
ACH-000950,-0.184783923177
ACH-000953,-0.449163284748
ACH-000957,-0.222674299155
ACH-000958,-0.447706754221
ACH-000960,-0.379338086671
ACH-000963,-0.334915242662
ACH-000968,-0.0439851189741
ACH-000969,-0.552137335425
ACH-000973,-0.28678691588599997
ACH-000974,-0.37057050462499996
ACH-000975,-0.21911761945
ACH-000976,-0.21676007139400003
ACH-000978,-0.142261365128
ACH-000980,-0.205027776287
ACH-000984,-0.340080058417
ACH-000986,-0.291057436573
ACH-000988,-0.18043335909000002
ACH-000993,-0.058719772542000004
ACH-000994,-0.48130141241400004
ACH-000996,-0.201997140841
ACH-001001,-0.37250063880900003
ACH-001020,0.125076473906
ACH-001028,-0.125512546469
ACH-001031,-0.340592222447
ACH-001038,-0.193708580902
ACH-001048,-0.224817185409
ACH-001050,-0.274477374922
ACH-001053,-0.237961682136
ACH-001054,-0.23190043317499998
ACH-001061,-0.203685661784
ACH-001067,-0.346460840546
ACH-001075,-0.219764330863
ACH-001096,-0.229738669005
ACH-001128,1.22565355024
ACH-001134,-0.0013522959699000003
ACH-001151,-0.266267444185
ACH-001163,-0.0897796285126
ACH-001164,0.0850976615336
ACH-001173,-0.08585758913339998
ACH-001183,-0.272017784484
ACH-001184,-0.238610155145
ACH-001190,-0.432085460929
ACH-001192,-0.44632320653499996
ACH-001193,0.194021403107
ACH-001196,-0.40509520026699997
ACH-001197,-0.18997518007
ACH-001205,-0.317325757439
ACH-001211,0.123019532066
ACH-001212,0.0498148413553
ACH-001228,-0.5082136660050001
ACH-001232,-0.257478623907
ACH-001239,-0.0969274478104
ACH-001274,-0.266166356142
ACH-001275,-0.335979063238
ACH-001277,-0.430004652301
ACH-001278,0.0331407387859
ACH-001280,-0.45252255346500003
ACH-001283,-0.34439360530599994
ACH-001289,-0.33602597950400004
ACH-001295,-0.176988361054
ACH-001300,-0.36289092859899996
ACH-001301,-0.242795280538
ACH-001302,0.010776394148600002
ACH-001303,-0.149192844826
ACH-001306,-0.29099638960900004
ACH-001318,-0.35313256738300003
ACH-001322,-0.08936376326310001
ACH-001328,-0.191982417773
ACH-001332,-0.651275992997
ACH-001333,-0.20489258877799998
ACH-001336,-0.140153434087
ACH-001340,-0.446893952786
ACH-001346,-0.184630415401
ACH-001353,-0.29505305215100003
ACH-001354,-0.483230200406
ACH-001367,-0.17209049453699998
ACH-001368,-0.40122439089699996
ACH-001374,-0.37968823638300003
ACH-001375,-0.24080780397399998
ACH-001377,-0.323607797398
ACH-001380,-0.358886861123
ACH-001391,-0.219050241987
ACH-001407,-0.0229208525098
ACH-001408,-0.38288119511200003
ACH-001413,-0.11738633089299999
ACH-001430,-0.408035669305
ACH-001431,-0.335197818772
ACH-001450,-0.369809182714
ACH-001496,0.075637640477
ACH-001500,-0.0771053027087
ACH-001521,-0.12443217599999999
ACH-001523,-0.207777644535
ACH-001532,-0.225382162033
ACH-001536,-0.20501450903000001
ACH-001550,0.188094620906
ACH-001552,-0.224669733502
ACH-001554,-0.16439002519200002
ACH-001645,0.030721156399300002
ACH-001654,-0.199520530589
ACH-001715,-0.21798703626200003
ACH-001735,-0.403250203879
ACH-001736,-0.315164624263
ACH-001737,-0.38379359292
ACH-001740,-0.27387568432500004
ACH-001745,-0.037791355954199995
ACH-001750,-0.16917768687399998
ACH-001765,-0.151642126077
ACH-001956,-0.22730131880899998
ACH-001957,-0.24128145751400001
