,DepMap_ID
7320,ACH-000022
7596,ACH-000023
48349,ACH-000156
51514,ACH-000167
56911,ACH-000188
66638,ACH-000219
71254,ACH-000234
74983,ACH-000247
74984,ACH-000247
84069,ACH-000274
96385,ACH-000311
103908,ACH-000331
113104,ACH-000356
135472,ACH-000416
146955,ACH-000445
211206,ACH-000599
237589,ACH-000654
239607,ACH-000658
243624,ACH-000665
270183,ACH-000715
270537,ACH-000716
361303,ACH-000804
383712,ACH-000832
385468,ACH-000835
400123,ACH-000853
405498,ACH-000860
413465,ACH-000869
427615,ACH-000881
452824,ACH-000903
453886,ACH-000904
467823,ACH-000914
486855,ACH-000924
513483,ACH-000937
519563,ACH-000939
525428,ACH-000941
525429,ACH-000941
562316,ACH-000954
576001,ACH-000958
592661,ACH-000963
606668,ACH-000967
613885,ACH-000969
617929,ACH-000970
633370,ACH-000974
638574,ACH-000976
668941,ACH-000982
700626,ACH-000987
707861,ACH-000988
707862,ACH-000988
707863,ACH-000988
811070,ACH-000993
820681,ACH-000994
820682,ACH-000994
839045,ACH-000996
839046,ACH-000996
839047,ACH-000996
880833,ACH-000999
899221,ACH-001060
971872,ACH-001345
978037,ACH-001362
983881,ACH-001369
991873,ACH-001399
1014062,ACH-001517
1014063,ACH-001517
1014064,ACH-001517
1063195,ACH-001674
1121057,ACH-002170
1131648,ACH-002193
1137898,ACH-002211
1167645,ACH-002256
1198924,ACH-002309
1202822,ACH-002313
1214906,ACH-002365
