,OXER1 (165140)
ACH-000004,0.221751470339
ACH-000007,0.22073134310800002
ACH-000009,0.270200284578
ACH-000011,0.237247470218
ACH-000012,0.24193122875300002
ACH-000013,0.127178206485
ACH-000014,0.24291983919399998
ACH-000015,0.247794406246
ACH-000017,0.147970148827
ACH-000018,0.209729408098
ACH-000019,0.39834501468
ACH-000021,0.128607904814
ACH-000022,0.292677495302
ACH-000025,0.0649570047077
ACH-000028,0.173983988175
ACH-000030,0.122244084463
ACH-000035,0.106855293792
ACH-000036,0.16925608181600002
ACH-000037,0.332336388007
ACH-000039,0.144729889112
ACH-000040,0.48887789363000006
ACH-000041,0.19076822717099998
ACH-000042,0.007569920861899999
ACH-000045,0.135451400442
ACH-000047,0.153103972382
ACH-000052,0.0666389753113
ACH-000053,0.19214247821699998
ACH-000054,0.32425878777600003
ACH-000055,0.0652316090042
ACH-000060,0.28639114199099996
ACH-000067,0.16658177887800002
ACH-000070,0.0427956137925
ACH-000075,0.256206600449
ACH-000078,0.19046097613
ACH-000082,0.366233779518
ACH-000085,0.273522476379
ACH-000086,0.175468695801
ACH-000087,0.145415217308
ACH-000092,0.058812815724999995
ACH-000095,0.23429472928800002
ACH-000097,0.342063569183
ACH-000098,0.267290934894
ACH-000099,0.0783589618608
ACH-000108,0.17187140653299998
ACH-000113,0.274746373642
ACH-000115,0.276313755079
ACH-000116,0.0388959808195
ACH-000118,0.160624901147
ACH-000120,0.11226236897
ACH-000123,0.18708965549400003
ACH-000127,0.256503141906
ACH-000128,0.259917817504
ACH-000132,-0.15497591834899999
ACH-000133,0.286972929604
ACH-000137,0.229043048099
ACH-000138,0.284903986958
ACH-000142,0.110683378595
ACH-000143,0.1000920847
ACH-000146,0.155495941257
ACH-000148,0.16687587691
ACH-000150,0.429958406352
ACH-000152,0.257839391849
ACH-000153,0.544414082199
ACH-000159,0.350118782192
ACH-000160,0.0292045121923
ACH-000163,0.241337236234
ACH-000167,0.211609984435
ACH-000168,0.19673626657999999
ACH-000169,0.34515284345200004
ACH-000178,0.187723667113
ACH-000182,0.303716548199
ACH-000183,0.30472554493500004
ACH-000188,0.384821301488
ACH-000189,0.285402552581
ACH-000190,0.130373208852
ACH-000198,0.24340732754799999
ACH-000204,0.24790528773
ACH-000206,0.0572000526401
ACH-000207,-0.061613804734100004
ACH-000211,0.34735063181000003
ACH-000215,0.22079794284200002
ACH-000221,0.255448413168
ACH-000222,0.11635111621
ACH-000223,0.131025348943
ACH-000226,0.352798516408
ACH-000227,0.33025954470400004
ACH-000228,0.117157554673
ACH-000231,0.08431815719360002
ACH-000232,0.25838581874
ACH-000233,0.219823515433
ACH-000234,0.301478521622
ACH-000235,0.253231353361
ACH-000237,0.27670646692
ACH-000238,0.258461188037
ACH-000243,0.142523944212
ACH-000244,0.172579646221
ACH-000246,0.219887045116
ACH-000248,0.11043075017699999
ACH-000250,0.233342789351
ACH-000251,0.275534233692
ACH-000253,0.231809419976
ACH-000255,0.309213256449
ACH-000256,0.289200114848
ACH-000257,0.43806298079499995
ACH-000258,0.22390633221
ACH-000259,0.173864187527
ACH-000260,0.27768457110399997
ACH-000261,0.313446669251
ACH-000262,0.142087089841
ACH-000263,0.149716151026
ACH-000264,0.152191404497
ACH-000265,0.262960016797
ACH-000266,0.183218788469
ACH-000272,0.18306642004
ACH-000273,0.132318098753
ACH-000274,0.093444134866
ACH-000277,0.299928331237
ACH-000278,0.21308998619800001
ACH-000279,0.272200506623
ACH-000280,0.23020717748000002
ACH-000281,0.273837193443
ACH-000288,0.0333752768553
ACH-000291,0.26219186544399997
ACH-000293,0.199069254595
ACH-000294,0.208465913066
ACH-000295,0.33677796634
ACH-000296,0.250589045026
ACH-000302,0.177771166167
ACH-000304,0.0889037645345
ACH-000307,0.182321946191
ACH-000308,0.237457149485
ACH-000310,0.248359328077
ACH-000311,0.0712274765557
ACH-000312,-0.0251906680015
ACH-000315,0.335195251731
ACH-000316,0.45926713183
ACH-000317,0.12596145081
ACH-000318,0.175682130537
ACH-000319,0.287432139451
ACH-000320,0.14105118183700002
ACH-000322,0.32169816919300004
ACH-000323,0.161011854159
ACH-000324,0.259239521091
ACH-000329,0.30727198415999996
ACH-000330,0.197091999096
ACH-000331,0.176581684989
ACH-000332,0.248441497993
ACH-000334,0.541783135279
ACH-000335,0.014809373812799998
ACH-000336,0.32318862783700003
ACH-000337,0.320512488366
ACH-000339,0.28915349027
ACH-000341,0.160919408737
ACH-000348,0.152815350866
ACH-000350,0.302493739759
ACH-000352,0.266064321973
ACH-000356,0.36709532995300004
ACH-000361,0.334876137143
ACH-000362,0.263140163425
ACH-000363,0.303179928767
ACH-000364,0.21281659382100002
ACH-000365,0.289808470751
ACH-000366,0.139100668169
ACH-000368,0.155210710911
ACH-000374,0.28553461953000003
ACH-000375,0.23725680059999998
ACH-000376,0.24152463186599998
ACH-000381,0.0187048154901
ACH-000383,0.281867138458
ACH-000387,0.185425005863
ACH-000389,0.340622359011
ACH-000390,0.296944164407
ACH-000393,0.209334692019
ACH-000395,0.177076904304
ACH-000397,0.136848378826
ACH-000401,-0.138738608297
ACH-000402,0.33270802891600004
ACH-000403,0.344010701835
ACH-000404,0.281202919167
ACH-000406,0.171666008359
ACH-000407,0.308503378419
ACH-000408,0.208208206489
ACH-000410,0.21552794900299999
ACH-000411,0.22488367187600003
ACH-000414,0.210163811751
ACH-000415,0.208244077248
ACH-000416,0.24690381973900002
ACH-000420,0.17678249413400002
ACH-000421,0.22857871014000003
ACH-000424,0.236587326353
ACH-000425,0.21909845313499998
ACH-000426,0.31239530846700003
ACH-000427,0.197806765799
ACH-000433,0.15913285881300002
ACH-000436,0.242358172564
ACH-000444,0.200206724869
ACH-000445,0.268195044011
ACH-000448,0.08336163285170001
ACH-000450,-0.0349189339346
ACH-000452,0.223492642588
ACH-000454,-0.059038428087
ACH-000458,0.207246520449
ACH-000459,0.21178057846200002
ACH-000460,0.164267044209
ACH-000461,0.219220581579
ACH-000463,0.224282072315
ACH-000464,0.070176377004
ACH-000466,0.24021301506499998
ACH-000467,0.23231746611499998
ACH-000468,0.154201726876
ACH-000469,0.373679274075
ACH-000470,0.212577148393
ACH-000471,0.306694681346
ACH-000472,0.201864539556
ACH-000473,0.283544601894
ACH-000475,0.19827098471500001
ACH-000476,0.21193513734000002
ACH-000477,0.11985195352700001
ACH-000480,0.37047116965599997
ACH-000481,0.325632551451
ACH-000483,0.35289275014399996
ACH-000484,1.02549568603e-05
ACH-000485,0.20507087173900002
ACH-000486,0.197714604247
ACH-000487,0.403021687438
ACH-000488,0.242470895226
ACH-000490,0.167835762001
ACH-000491,0.05555603844359999
ACH-000495,0.123398994027
ACH-000496,0.12268977933700001
ACH-000499,0.220494352396
ACH-000500,0.0499573128806
ACH-000502,0.103282249156
ACH-000503,-0.112096690424
ACH-000505,0.190462459129
ACH-000507,0.323738533844
ACH-000510,0.31280188042199997
ACH-000511,0.302628449538
ACH-000512,0.35466927214
ACH-000516,0.253258990526
ACH-000517,0.291914982988
ACH-000518,0.217046790937
ACH-000520,0.214925630232
ACH-000521,0.19926233839699997
ACH-000522,0.280130551664
ACH-000524,0.197130057876
ACH-000527,0.173580057436
ACH-000528,0.237076979496
ACH-000537,0.27353842867
ACH-000541,0.163206539696
ACH-000542,0.19552443981800002
ACH-000544,0.267411533531
ACH-000545,0.0898781689835
ACH-000547,0.444584180004
ACH-000548,0.204097721509
ACH-000549,0.187754717344
ACH-000550,0.318214798477
ACH-000552,0.24517022862799998
ACH-000556,0.128926296054
ACH-000557,0.30609649378000003
ACH-000570,0.0823805735883
ACH-000571,0.43256642165299997
ACH-000573,0.299904733263
ACH-000576,0.274932307801
ACH-000580,0.13644748423800002
ACH-000584,0.292086875077
ACH-000585,0.10808181759400001
ACH-000588,0.190878605911
ACH-000589,0.0187780178299
ACH-000591,0.00991062278581
ACH-000593,0.132022028219
ACH-000600,0.196990917201
ACH-000601,0.19576571081500002
ACH-000604,0.23575522009
ACH-000605,0.32027328459800003
