,CD164L2 (388611)
ACH-000004,0.0192048088731
ACH-000007,-0.150197122874
ACH-000009,-0.00975267302951
ACH-000011,0.219989847543
ACH-000012,0.0225773095899
ACH-000013,-0.0759431597663
ACH-000014,-0.27435982621599997
ACH-000015,-0.0177245047791
ACH-000017,-0.012716815616299998
ACH-000018,-0.06984756257119999
ACH-000019,-0.05327641100219999
ACH-000021,0.033344445605700004
ACH-000022,-0.033109013809000006
ACH-000025,-0.12043203814400001
ACH-000028,-0.115486924464
ACH-000030,0.0150593726473
ACH-000035,-0.125939178328
ACH-000036,-0.00355498720889
ACH-000037,-0.09467886697799999
ACH-000039,0.0568864816108
ACH-000040,-0.133066737261
ACH-000041,-0.06002992962880001
ACH-000042,0.07710283600619999
ACH-000045,0.09093871431560001
ACH-000047,0.0928706927001
ACH-000052,0.197439625493
ACH-000053,0.0723796200082
ACH-000054,0.08395287683830001
ACH-000055,0.0630794362637
ACH-000060,-0.0251435132345
ACH-000067,-0.160838785081
ACH-000070,-0.21566321785300002
ACH-000075,-0.290884271813
ACH-000078,0.0843223515314
ACH-000082,0.035609261969
ACH-000085,0.00347418308651
ACH-000086,-0.19532517587499998
ACH-000087,0.28609086768
ACH-000092,-0.17209859017999998
ACH-000095,-0.024853506515799997
ACH-000097,0.0432843642876
ACH-000098,-0.154002413146
ACH-000099,0.0239476705297
ACH-000108,0.0716845302762
ACH-000113,0.050257182374300005
ACH-000115,-0.08644945738910001
ACH-000116,0.0152129474705
ACH-000118,0.160797947558
ACH-000120,-0.258909305819
ACH-000123,0.08437667007449999
ACH-000127,-0.0009392408126810001
ACH-000128,-0.18824536135000003
ACH-000132,-0.307841858175
ACH-000133,-0.0731518777935
ACH-000137,-0.0722758568545
ACH-000138,-0.00043750837549699995
ACH-000142,-0.10254712692199999
ACH-000143,-0.100764446506
ACH-000146,0.108206064995
ACH-000148,-0.0862419899571
ACH-000150,-0.40623399356
ACH-000152,-0.210675911896
ACH-000153,-0.272437220812
ACH-000159,-0.121963416564
ACH-000160,0.104016965182
ACH-000163,0.07004549716910001
ACH-000167,0.18398176601
ACH-000168,-0.178557562036
ACH-000169,-0.205291054777
ACH-000178,0.0209671052974
ACH-000182,0.049766629882300004
ACH-000183,-0.09519087158189998
ACH-000188,-0.0825021358192
ACH-000189,-0.30301189191100003
ACH-000190,0.0972595829531
ACH-000198,-0.0231542765593
ACH-000204,-0.459283331234
ACH-000206,0.0165772105978
ACH-000207,0.19337375514000002
ACH-000211,0.0690591632662
ACH-000215,-0.0899268905282
ACH-000221,-0.09445347327050001
ACH-000222,0.031600071093799996
ACH-000223,0.03159578747
ACH-000226,0.174865911451
ACH-000227,0.0621405304117
ACH-000228,0.0110246994553
