,ATP5SL (55101)
ACH-000911,-0.0978279470848
ACH-000912,-0.06655459791860001
ACH-000913,0.0885916361973
ACH-000915,-0.437505231452
ACH-000916,-0.0856021624581
ACH-000917,-0.186387442513
ACH-000921,-0.0261317894843
ACH-000924,-0.22709613147
ACH-000926,0.17094633463300002
ACH-000928,-0.09193173063650001
ACH-000929,0.08347960497489999
ACH-000932,-0.10600956971799999
ACH-000935,-0.115738250131
ACH-000936,-0.13748267668400002
ACH-000937,0.07754587928039999
ACH-000938,-0.0243716938952
ACH-000939,-0.0647984632819
ACH-000941,-0.20178596086699999
ACH-000943,-0.404790395805
ACH-000946,-0.277712289574
ACH-000947,-0.182199829354
ACH-000948,-0.0113695062975
ACH-000950,0.00010219846325299999
ACH-000953,0.0203854597058
ACH-000957,-0.366633096823
ACH-000958,-0.013252595816299999
ACH-000960,-0.0988810832209
ACH-000963,0.277840304172
ACH-000968,-0.246131081833
ACH-000969,-0.527711290128
ACH-000973,-0.021207349690999997
ACH-000974,-0.0728083396566
ACH-000975,-0.029168668731100002
ACH-000976,-0.054099409774900006
ACH-000978,-0.08940504781030001
ACH-000980,-0.0813581604818
ACH-000984,-0.220986979458
ACH-000986,-0.0873633795331
ACH-000988,-0.0984674408889
ACH-000993,0.0890011592461
ACH-000994,-0.281237303672
ACH-000996,-0.020411501682099997
ACH-001001,-0.204244948077
ACH-001020,-0.0466104492431
ACH-001028,-0.0216048785556
ACH-001031,-0.175594035244
ACH-001038,-0.0767019262401
ACH-001048,-0.0214317267949
ACH-001050,-0.08083893792230001
ACH-001053,0.0268898266248
ACH-001054,-0.087432079144
ACH-001061,-0.129801194527
ACH-001067,-0.0904432667332
ACH-001075,-0.1581409117
ACH-001096,0.0542527872444
ACH-001128,-0.5680026161249999
ACH-001134,-0.0759691361033
ACH-001151,0.00631699802404
ACH-001163,-0.185165130917
ACH-001164,0.29592470817600003
ACH-001173,-0.196002051492
ACH-001183,-0.06275746525630001
ACH-001184,-0.125465064545
ACH-001190,-0.170919366557
ACH-001192,0.112043705214
ACH-001193,-0.172556807507
ACH-001196,0.05508291586209999
ACH-001197,-0.239739964128
ACH-001205,-0.099202683466
ACH-001211,-0.198103196776
ACH-001212,0.110755410302
ACH-001228,-0.23394911652199998
ACH-001232,0.123368481086
ACH-001239,-0.0161100881214
ACH-001274,-0.272805635255
ACH-001275,-0.0019130428640899999
ACH-001277,-0.597787561772
ACH-001278,-0.086029111284
ACH-001280,-0.0652614670718
ACH-001283,-0.20588971167999998
ACH-001289,-0.10515940652599999
ACH-001295,-0.0593320060795
ACH-001300,-0.146350880274
ACH-001301,-0.0225382369453
ACH-001302,-0.0550142140481
ACH-001303,0.010396449754
ACH-001306,0.09075120376630001
ACH-001318,-0.330287838003
ACH-001322,-0.316863850472
ACH-001328,0.0131669711066
ACH-001332,-0.211685727688
ACH-001333,-0.163858518233
ACH-001336,-0.196764759947
ACH-001340,-0.0422213792975
ACH-001346,0.10695224598400001
ACH-001353,-0.0331310764996
ACH-001354,0.0160903411708
ACH-001367,-0.00732798218093
ACH-001368,-0.142615968051
ACH-001374,-0.14768782868799998
ACH-001375,0.028216359047599997
ACH-001377,-0.27455803681200003
ACH-001380,-0.184633164326
ACH-001391,-0.17304473186500002
ACH-001407,0.06487339328080001
ACH-001408,-0.100817579157
ACH-001413,-0.11421464317
ACH-001430,0.0550287933697
ACH-001431,0.04995477350330001
ACH-001450,0.23306908077100003
ACH-001496,-0.07181551676
ACH-001500,-0.459754630387
ACH-001521,-0.24039795341999998
ACH-001523,0.0155261073312
ACH-001532,-0.275271125622
ACH-001536,0.00206920764656
ACH-001550,-0.16483595418299998
ACH-001552,-0.175449280893
ACH-001554,-0.107801087803
ACH-001645,0.014708336866699999
ACH-001654,-0.021022058617
ACH-001715,0.08122296383569999
ACH-001735,0.06924233543760001
ACH-001736,0.042953509389699995
ACH-001737,-0.09088158063799999
ACH-001740,-0.12566417801899998
ACH-001745,-0.18466767644999998
ACH-001750,-0.04860401105380001
ACH-001765,-0.0475918007388
ACH-001956,0.0128149460808
ACH-001957,-0.013618374684699999
