,MPPED1 (758)
ACH-000408,-0.293733618877
ACH-000410,-0.137969264004
ACH-000411,-0.197101289752
ACH-000414,-0.100642107945
ACH-000415,-0.09063260602119999
ACH-000416,-0.14704540668500002
ACH-000420,-0.20085163841200002
ACH-000421,-0.174986923844
ACH-000424,-0.233674797075
ACH-000425,-0.210669753563
ACH-000426,-0.384136000848
ACH-000427,-0.157277403338
ACH-000433,0.14186330925899998
ACH-000436,-0.166990275958
ACH-000444,-0.0477433450012
ACH-000445,0.0847331580191
ACH-000448,-0.06856985842419999
ACH-000450,-0.22505561850900002
ACH-000452,-0.158634678416
ACH-000454,-0.24184125995
ACH-000458,-0.24029077252599998
ACH-000459,-0.0108995978259
ACH-000460,-0.104570019889
ACH-000461,-0.12918307554000003
ACH-000463,-0.183213003418
ACH-000464,-0.27899704464499997
ACH-000466,-0.0694268971882
ACH-000467,-0.00226024547324
ACH-000468,-0.18414600082899998
ACH-000469,-0.260618291084
ACH-000470,-0.13807529315300002
ACH-000471,-0.30677360798000003
ACH-000472,-0.117870693928
ACH-000473,-0.21231782499200003
ACH-000475,-0.11214549899199999
ACH-000476,-0.40912973391999996
ACH-000477,-0.292169586882
ACH-000480,-0.228125772829
ACH-000481,-0.0647464754355
ACH-000483,-0.39161491210500005
ACH-000484,-0.255395549489
ACH-000485,-0.06258141432440001
ACH-000486,-0.0402720675467
ACH-000487,-0.224323691634
ACH-000488,-0.21767478363200002
ACH-000490,-0.123401071666
ACH-000491,-0.123626379354
ACH-000495,-0.0932068657698
ACH-000496,0.00142085487292
ACH-000499,-0.0800997955791
ACH-000500,-0.146511038815
ACH-000502,-0.038592584445
ACH-000503,0.250392634796
ACH-000505,-0.20532530042599997
ACH-000507,-0.08136834559480001
ACH-000510,-0.140985586863
ACH-000511,-0.032350967611500005
ACH-000512,-0.0912506148404
ACH-000516,-0.309478291787
ACH-000517,-0.19280707624899998
ACH-000518,-0.036666168618400004
ACH-000520,-0.153352837045
ACH-000521,-0.21144062645599998
ACH-000522,-0.0814689089625
ACH-000524,-0.31923671813
ACH-000527,-0.23695039374000001
ACH-000528,-0.137838492172
ACH-000537,-0.19707178339899997
ACH-000541,0.0909024409406
ACH-000542,-0.147238465891
ACH-000544,-0.151615343453
ACH-000545,-0.233909660628
ACH-000547,0.153424774353
ACH-000548,-0.0905245752661
ACH-000549,-0.0301672608046
ACH-000550,-0.20133584438700003
ACH-000552,0.05369865299840001
ACH-000556,-0.253465781775
ACH-000557,-0.206801406303
ACH-000570,-0.164654832577
ACH-000571,-0.276209760591
ACH-000573,-0.112795412381
ACH-000576,-0.157382633879
ACH-000580,0.008777548064620002
ACH-000584,-0.21410209501699998
ACH-000585,-0.13440140005
ACH-000588,-0.23345667264800002
ACH-000589,-0.23645877916400002
ACH-000591,-0.317173326719
ACH-000593,-0.0411702110153
ACH-000600,-0.139113848286
ACH-000601,-0.169173317341
ACH-000604,0.222151650099
ACH-000605,-0.111116409102
ACH-000606,-0.025984376151099997
ACH-000608,-0.056477075132999995
ACH-000614,-0.42450459209200003
ACH-000616,0.0076201207502400005
ACH-000618,-0.102510969102
ACH-000619,-0.169126240057
ACH-000620,-0.218188668182
ACH-000621,-0.0547783863737
ACH-000622,-0.176062284743
ACH-000623,-0.38349257176299995
ACH-000624,-0.14882089291
ACH-000627,-0.043753964243599994
ACH-000630,-0.0137340401694
ACH-000632,-0.0910000102537
ACH-000633,-0.0720666292556
ACH-000637,-0.149402810646
ACH-000638,-0.118814147179
ACH-000646,-0.016779126847
ACH-000647,-0.109300011765
ACH-000648,0.0442764053022
ACH-000649,-0.0651558628705
ACH-000651,-0.156278659409
ACH-000652,-0.063327709688
ACH-000653,-0.05619279236280001
ACH-000657,-0.134761322854
ACH-000658,0.0139086638861
ACH-000661,-0.08199034293839999
ACH-000662,-0.125941036581
ACH-000663,0.00882626019314
ACH-000665,-0.290670876251
ACH-000671,-0.17625585492600002
ACH-000673,-0.237614077932
ACH-000676,-0.226275062748
ACH-000677,-0.028762242510099997
ACH-000681,-0.0472383964379
ACH-000682,-0.101890346886
ACH-000683,-0.208186464619
ACH-000684,0.053583514424
ACH-000688,-0.263001215272
ACH-000693,-0.07107985107189999
ACH-000694,-0.0998285159234
ACH-000695,-0.0911361390306
ACH-000696,-0.164308916577
ACH-000697,-0.18262141861499998
ACH-000699,-0.239862160975
ACH-000701,-0.21770304375900001
ACH-000706,-0.0970373197055
ACH-000711,-0.257719060093
ACH-000713,-0.169658235929
ACH-000714,-0.22294995239100002
ACH-000718,-0.158787417143
ACH-000720,-0.177154036689
ACH-000721,-0.063658179945
ACH-000724,-0.280112632221
ACH-000725,-0.32076984238
ACH-000732,-0.0694379047037
ACH-000734,-0.137001487292
ACH-000735,-0.0704764111905
ACH-000736,-0.17786445734099998
ACH-000738,-0.167560672637
ACH-000746,-0.269777274851
ACH-000747,-0.139740927738
ACH-000748,-0.236430787354
ACH-000753,-0.22244302593499998
ACH-000756,-0.06582347842040001
ACH-000757,-0.0181307032963
ACH-000758,0.032356092154799995
ACH-000760,-0.31375336449999996
ACH-000763,-0.21219772308600002
ACH-000764,-0.14611551605999998
ACH-000765,-0.20725714288600003
ACH-000766,-0.282485617849
ACH-000767,-0.234012169523
ACH-000768,-0.0401026049938
ACH-000769,-0.161196736936
ACH-000770,-0.0428304368061
ACH-000771,-0.103827216514
ACH-000773,-0.143960776809
ACH-000776,0.203362889102
ACH-000777,-0.157534119388
ACH-000778,0.00191381720852
ACH-000781,-0.142645784674
ACH-000782,-0.153021156456
ACH-000783,-0.06840442379940001
ACH-000784,-0.222598091367
ACH-000785,-0.09261703482280001
ACH-000787,-0.27767768948399996
ACH-000788,-0.26194915134
ACH-000791,-0.227553245491
ACH-000792,-0.164552895353
ACH-000794,0.026978499728700003
ACH-000796,-0.113325402679
ACH-000799,-0.35017376854800003
ACH-000800,-0.252018199025
ACH-000802,-0.22134130662300003
ACH-000804,-0.0296333144906
ACH-000805,-0.0520198393769
ACH-000809,-0.157305023542
ACH-000810,-0.281322325299
ACH-000811,-0.15844103685900002
ACH-000817,-0.0037122012579699996
ACH-000819,-0.248382050663
ACH-000820,0.46719262773000003
ACH-000821,-0.760809962384
ACH-000822,-0.0864978709884
ACH-000823,-0.140727121279
ACH-000824,-0.175291912076
ACH-000827,-0.28625796104400003
ACH-000829,0.06388266915219999
ACH-000831,-0.29349398728799997
ACH-000832,-0.220336287827
ACH-000833,-0.38465886558799994
ACH-000834,-0.12579819766
ACH-000835,-0.331165338295
ACH-000836,-0.14363069311100002
ACH-000837,-0.0369755100619
ACH-000838,0.15436552524299998
ACH-000839,-0.226716512892
ACH-000840,-0.0161864362223
ACH-000841,-0.0386960027215
ACH-000843,-0.235134703378
ACH-000846,-0.214039801306
ACH-000847,0.04399189629980001
ACH-000848,-0.0771171703131
ACH-000849,-0.115978512133
ACH-000851,0.0312948338128
ACH-000855,-0.372989911219
ACH-000856,-0.155649519502
ACH-000858,-0.194778133042
ACH-000859,-0.127333280792
ACH-000861,-0.120562419966
ACH-000862,-0.0185271066757
ACH-000865,-0.150112089597
ACH-000866,-0.12595275027
ACH-000867,-0.170420176426
ACH-000869,0.0471948864266
ACH-000872,-0.0368062854894
ACH-000873,-0.08600515624119999
ACH-000876,-0.0186261301228
ACH-000878,0.09698711669299999
ACH-000880,-0.0730266781335
ACH-000881,-0.274323671421
ACH-000882,-0.0357465458108
ACH-000884,-0.390825782047
ACH-000885,-0.12362183463899999
ACH-000887,-0.057826232185699995
ACH-000888,-0.192778233606
ACH-000889,-0.20589321209199998
ACH-000890,-0.40505007612099997
ACH-000896,-0.256777223063
ACH-000898,-0.366845253747
ACH-000900,-0.00386389835547
ACH-000901,-0.145537942569
ACH-000905,-0.08585972249490001
ACH-000906,-0.198862639964
ACH-000907,-0.16796281873500002
ACH-000910,-0.21464190479200002
ACH-000911,-0.200504888518
ACH-000912,-0.21125916319000002
ACH-000913,-0.0424088213485
ACH-000915,-0.014633788578800001
ACH-000916,-0.0513358675495
ACH-000917,-0.220617265841
ACH-000921,0.006833862739170001
ACH-000924,-0.07957192514510002
ACH-000926,0.0363018981206
ACH-000928,-0.161078439398
ACH-000929,-0.457886003141
ACH-000932,-0.161202318849
ACH-000935,-0.252540024303
ACH-000936,-0.0763926086983
ACH-000937,-0.20667990059500002
ACH-000938,0.0659583157092
ACH-000939,-0.104339362421
ACH-000941,-0.0963362648337
ACH-000943,-0.10620057883600001
ACH-000946,-0.182238715893
ACH-000947,-0.15795864317299999
ACH-000948,-0.053049771315
ACH-000950,-0.153471097372
ACH-000953,-0.20780679124899998
ACH-000957,-0.0872574145592
ACH-000958,-0.0195201405012
ACH-000960,-0.228074786208
ACH-000963,-0.147990151163
ACH-000968,-0.22995589129000002
ACH-000969,-0.173156124733
ACH-000973,-0.0841266904355
ACH-000974,-0.0888243578947
ACH-000975,-0.018253994933200002
ACH-000976,-0.10025864304300001
ACH-000978,-0.303564298026
ACH-000980,-0.21716791238000002
ACH-000984,-0.16535537480100002
ACH-000986,-0.158624589362
ACH-000988,-0.22577710185400002
ACH-000993,-0.19512776234700002
ACH-000994,-0.103587972884
ACH-000996,-0.293610487702
ACH-001001,-0.204023109947
ACH-001020,0.0518178433342
ACH-001028,-0.0167644381601
ACH-001031,-0.13706659831499998
ACH-001038,-0.21425474768199998
ACH-001048,-0.070200237977
ACH-001050,-0.07928755647789999
ACH-001053,-0.166816626125
ACH-001054,-0.19376580341
ACH-001061,-0.282699573027
ACH-001067,-0.29599524454799997
ACH-001075,-0.0383798027069
ACH-001096,-0.301064492921
ACH-001128,-0.138080306745
ACH-001134,-0.37126176866800004
ACH-001151,0.00348625285407
ACH-001163,-0.11255360933599999
ACH-001164,-0.143229380506
ACH-001173,-0.177675939483
ACH-001183,-0.267001364081
ACH-001184,-0.372436482607
ACH-001190,-0.228062793422
ACH-001192,-0.33628866736100005
ACH-001193,-0.62465179213
ACH-001196,-0.31294475492699997
ACH-001197,-0.00234460292781
ACH-001205,-0.377825357413
ACH-001211,0.07595640571260001
ACH-001212,0.111891832175
ACH-001228,-0.194896586274
ACH-001232,-0.193678322918
ACH-001239,-0.431783461298
ACH-001274,-0.18939113336
ACH-001275,-0.07534822771039999
ACH-001277,0.0389247098472
ACH-001278,0.0140341380598
ACH-001280,-0.0939469362496
ACH-001283,-0.151847621879
ACH-001289,-0.201258676534
ACH-001295,-0.21922917282600002
ACH-001300,-0.30152370531
ACH-001301,-0.37336509513599997
ACH-001302,0.190643767476
ACH-001303,-0.0007103562293330001
ACH-001306,-0.0800796237898
ACH-001318,-0.153486003172
ACH-001322,-0.405881959665
ACH-001328,-0.238355156705
ACH-001332,0.155499433933
ACH-001333,-0.163032709455
ACH-001336,-0.147972958907
ACH-001340,-0.19469756096299998
ACH-001346,-0.165825539894
ACH-001353,-0.0351569133364
ACH-001354,-0.461479656229
ACH-001367,0.09079863736400001
ACH-001368,-0.151598948911
ACH-001374,-0.356311360546
ACH-001375,-0.0980296196573
ACH-001377,-0.0881096854839
ACH-001380,-0.0167166935885
ACH-001391,-0.34871566121299996
ACH-001407,-0.116291509867
ACH-001408,0.0303745673173
ACH-001413,-0.211818543449
ACH-001430,-0.126497368752
ACH-001431,-0.235973199896
ACH-001450,-0.10789968844799999
ACH-001496,-0.199594195582
ACH-001500,-0.0717546842572
ACH-001521,-0.138159943094
ACH-001523,0.060279083707999996
ACH-001532,-0.161247794792
ACH-001536,-0.30568613567499997
ACH-001550,0.0470272940558
ACH-001552,-0.25707098305799997
ACH-001554,-0.144803079296
ACH-001645,-0.316204668339
ACH-001654,-0.23550906869199997
ACH-001715,-0.37540616676700006
ACH-001735,-0.139152061742
ACH-001736,-0.267585324164
ACH-001737,-0.08661788967499999
ACH-001740,-0.0247880786197
ACH-001745,-0.024463939407099997
ACH-001750,-0.131970442565
ACH-001765,-0.137708566801
ACH-001956,-0.19781778600900002
ACH-001957,-0.278707446706
