,OR7G1 (125962)
ACH-000004,-0.116342310486
ACH-000007,-0.22551243367600002
ACH-000009,-0.190134211575
ACH-000011,-0.452879430012
ACH-000012,-0.45290037276999995
ACH-000013,-0.397421864757
ACH-000014,-0.10200385787499999
ACH-000015,-0.503246605761
ACH-000017,-0.240836882053
ACH-000018,-0.28797669489100003
ACH-000019,-0.6600220922300001
ACH-000021,-0.477020459961
ACH-000022,-0.361352835492
ACH-000025,-0.21001013355099998
ACH-000028,-0.331718886622
ACH-000030,-0.39936752897600003
ACH-000035,-0.251230371758
ACH-000036,-0.328466768517
ACH-000037,-0.08968239708910002
ACH-000039,-0.497147467998
ACH-000040,-0.32339394045000003
ACH-000041,-0.492597953537
ACH-000042,-0.29551747140900003
ACH-000045,-0.15444509250900001
ACH-000047,-0.058626479601999994
ACH-000052,-0.0523918912113
ACH-000053,-0.365295101659
ACH-000054,-0.38724821699699996
ACH-000055,-0.407086876198
ACH-000060,-0.225942069071
ACH-000067,-0.37162557644
ACH-000070,-0.103077889864
ACH-000075,-0.38034117042300003
ACH-000078,-0.302177475941
ACH-000082,-0.236304097652
ACH-000085,-0.123308424391
ACH-000086,-0.43767742722400005
ACH-000087,-0.11797250206399999
ACH-000092,-0.351396098015
ACH-000095,-0.415327118768
ACH-000097,-0.12387772729
ACH-000098,-0.443913392337
ACH-000099,-0.371050486091
ACH-000108,-0.274386463987
ACH-000113,-0.146173294097
ACH-000115,-0.5671717247110001
ACH-000116,-0.41076388752099996
ACH-000118,-0.44033758157799996
ACH-000120,-0.328210050859
ACH-000123,-0.306038554565
ACH-000127,-0.34338206791299997
ACH-000128,-0.484287592534
ACH-000132,-0.30283911944200004
ACH-000133,-0.183568317126
ACH-000137,-0.286498179448
ACH-000138,-0.349775398688
ACH-000142,-0.368741834981
ACH-000143,-0.445751567462
ACH-000146,-0.33255740705200004
ACH-000148,-0.200468677508
ACH-000150,-0.511813269451
ACH-000152,-0.17042557286899998
ACH-000153,-0.502390464963
ACH-000159,-0.271871103112
ACH-000160,-0.27653469199499997
ACH-000163,-0.10906375525699999
ACH-000167,0.0281159648305
ACH-000168,-0.407638470021
ACH-000169,-0.304875979921
ACH-000178,-0.184655639938
ACH-000182,-0.296525517141
ACH-000183,-0.504006903792
ACH-000188,-0.40156723903499997
ACH-000189,0.19535952437399998
ACH-000190,-0.130706320566
ACH-000198,-0.349543802239
ACH-000204,-0.206500422203
ACH-000206,-0.230346960815
ACH-000207,-0.0101342911419
ACH-000211,-0.34124558089
ACH-000215,-0.169949253367
ACH-000221,-0.143674778716
ACH-000222,-0.424425948975
ACH-000223,-0.266870924763
ACH-000226,-0.221562261184
ACH-000227,-0.349787458766
ACH-000228,-0.41919049721100005
ACH-000231,-0.0600768423536
ACH-000232,-0.14463968795
ACH-000233,-0.311112775691
ACH-000234,-0.35014550438
ACH-000235,-0.241808031043
ACH-000237,-0.26194332823000005
ACH-000238,-0.198621176001
ACH-000243,-0.35772423056599995
ACH-000244,-0.281930115374
ACH-000246,-0.24445531693199998
ACH-000248,-0.38439577317699997
ACH-000250,-0.235283293376
ACH-000251,-0.241365937348
ACH-000253,-0.35860526614200006
ACH-000255,-0.243708700051
ACH-000256,-0.123069971687
ACH-000257,-0.108197460974
ACH-000258,-0.486617237245
ACH-000259,-0.184041787317
ACH-000260,-0.316123693512
ACH-000261,-0.284288105766
ACH-000262,-0.190552364698
ACH-000263,-0.35276044335699996
ACH-000264,-0.176308648232
ACH-000265,-0.259463068854
ACH-000266,-0.272733154482
ACH-000272,-0.238656309428
ACH-000273,-0.42149885579499996
ACH-000274,-0.152455127572
ACH-000277,-0.21760073747699998
ACH-000278,-0.217400724188
ACH-000279,-0.292881833803
ACH-000280,-0.279204398869
ACH-000281,-0.46207592418300003
ACH-000288,-0.24568628954900001
ACH-000291,-0.27008747848700004
ACH-000293,-0.469273390237
ACH-000294,-0.500177433709
ACH-000295,-0.15658294304300002
ACH-000296,-0.202999406554
ACH-000302,-0.469724881515
ACH-000304,-0.0723921026327
ACH-000307,-0.124242298025
ACH-000308,-0.359303902838
ACH-000310,-0.48245841236599996
ACH-000311,-0.253783800244
ACH-000312,-0.323916668608
ACH-000315,-0.182852933949
ACH-000316,-0.10304481985099999
ACH-000317,-0.158742013849
ACH-000318,-0.435760425788
ACH-000319,-0.20721930607500003
ACH-000320,-0.525351700233
ACH-000322,-0.17822760720400002
ACH-000323,-0.43716950600000004
ACH-000324,-0.315137159625
ACH-000329,-0.08966115279850001
ACH-000330,-0.395726750368
ACH-000331,-0.46111119011600005
ACH-000332,-0.210545183325
ACH-000334,-0.519842420756
ACH-000335,-0.272192856329
ACH-000336,-0.25164965092700003
ACH-000337,-0.223718057316
ACH-000339,-0.37860494235200004
ACH-000341,-0.554230959745
ACH-000348,-0.276994600538
ACH-000350,-0.020035692480799998
ACH-000352,-0.282178769606
ACH-000356,-0.252398528922
ACH-000361,-0.272406627518
ACH-000362,-0.31382620257599997
ACH-000363,-0.30805200732
ACH-000364,-0.40339566835600005
ACH-000365,-0.296047144773
ACH-000366,-0.344098368021
ACH-000368,-0.423203498404
ACH-000374,-0.543897708874
ACH-000375,-0.532224473709
ACH-000376,-0.055245350095
ACH-000381,-0.11918342364399999
ACH-000383,-0.31129202506299997
ACH-000387,-0.239000361831
ACH-000389,-0.57023417196
ACH-000390,-0.318555956117
ACH-000393,-0.472897239903
ACH-000395,-0.408761411158
ACH-000397,-0.139728265716
ACH-000401,0.0894699302445
ACH-000402,-0.29496366654
ACH-000403,-0.315293165905
ACH-000404,-0.35147261414399994
ACH-000406,-0.21976922911999996
ACH-000407,-0.194105624644
ACH-000408,-0.08628983129119999
ACH-000410,-0.240864751725
ACH-000411,-0.333644460167
ACH-000414,-0.388172357039
ACH-000415,-0.296265187137
ACH-000416,-0.37475865630599997
ACH-000420,-0.20350445917100002
ACH-000421,-0.20370752987
ACH-000424,-0.268604508892
ACH-000425,-0.356997250756
ACH-000426,-0.45705933798199994
ACH-000427,-0.29274151979699997
ACH-000433,-0.312507630659
ACH-000436,-0.34778409622
ACH-000444,-0.30905447401
ACH-000445,-0.07413341939899999
ACH-000448,-0.35534616549099995
ACH-000450,-0.0891007398171
ACH-000452,-0.299376058919
ACH-000454,-0.110676625452
ACH-000458,-0.130530155145
ACH-000459,-0.155349401922
ACH-000460,-0.38974504059500004
ACH-000461,-0.543304554243
ACH-000463,-0.060543854115900006
ACH-000464,-0.295868402791
ACH-000466,-0.299390441227
ACH-000467,-0.337464764693
ACH-000468,-0.35551891492700005
ACH-000469,-0.189021878374
ACH-000470,-0.214468945934
ACH-000471,-0.133432386526
ACH-000472,-0.324838957028
ACH-000473,-0.225010074505
ACH-000475,-0.176633810372
ACH-000476,-0.204776474144
ACH-000477,-0.17294908387000002
ACH-000480,-0.322153131164
ACH-000481,-0.156745447273
ACH-000483,-0.242291734185
ACH-000484,-0.127140447202
ACH-000485,-0.25551151015
ACH-000486,-0.174086111549
ACH-000487,-0.142233225854
ACH-000488,-0.139433457076
ACH-000490,-0.277622193287
ACH-000491,-0.20324027383200002
ACH-000495,-0.197985326688
ACH-000496,-0.234185338869
ACH-000499,-0.285925449253
ACH-000500,-0.349961275442
ACH-000502,-0.23570261424199998
ACH-000503,-0.34855906785400004
ACH-000505,-0.463638179837
ACH-000507,-0.123541982271
ACH-000510,-0.271798277382
ACH-000511,-0.165841353351
ACH-000512,-0.233621585763
ACH-000516,-0.184759833812
ACH-000517,-0.23138027282200002
ACH-000518,-0.19283158108600001
ACH-000520,-0.447960925092
ACH-000521,-0.301957004023
ACH-000522,-0.332319555911
ACH-000524,-0.26794738919
ACH-000527,-0.27432171803100003
ACH-000528,-0.349621871715
ACH-000537,-0.220161540909
ACH-000541,-0.21595571236299999
ACH-000542,-0.31231047208900004
ACH-000544,-0.190312672702
ACH-000545,-0.36455884799599997
ACH-000547,-0.20918119318599998
ACH-000548,-0.26888976138099996
ACH-000549,-0.198968137104
ACH-000550,-0.29350963553000003
ACH-000552,-0.22529262362799998
ACH-000556,-0.444624015065
ACH-000557,-0.48619867670500005
ACH-000570,-0.256235349842
ACH-000571,-0.256137797364
ACH-000573,-0.334391149439
ACH-000576,-0.314671882327
ACH-000580,-0.04675167097519999
ACH-000584,-0.194318005639
ACH-000585,-0.30990628395500003
ACH-000588,-0.0995379990019
ACH-000589,-0.295600037197
ACH-000591,-0.21067163085700003
ACH-000593,-0.07361665108910001
ACH-000600,-0.39421306734899997
ACH-000601,-0.322397910008
ACH-000604,-0.40223625835500004
ACH-000605,-0.23763666508900003
ACH-000606,-0.350629375736
ACH-000608,-0.277399535482
ACH-000614,-0.150656487153
ACH-000616,-0.157349615016
ACH-000618,-0.23371369583
ACH-000619,-0.22179606942699998
ACH-000620,-0.293052710024
ACH-000621,-0.424300658604
ACH-000622,-0.322985844516
ACH-000623,-0.36666795346000003
ACH-000624,-0.226290910284
ACH-000627,-0.45041154128399996
ACH-000630,-0.374627046122
ACH-000632,-0.20478576395
ACH-000633,-0.441771268776
ACH-000637,-0.44804171138899995
ACH-000638,-0.321232978938
ACH-000646,-0.444116461175
ACH-000647,-0.164949386496
ACH-000648,-0.293327826464
ACH-000649,-0.292795980243
ACH-000651,-0.210473658469
ACH-000652,-0.264623748262
ACH-000653,-0.263395988219
ACH-000657,-0.35867095049900005
ACH-000658,-0.327295799421
ACH-000661,-0.118789696183
ACH-000662,-0.515277302151
ACH-000663,-0.174797509895
ACH-000665,-0.41813312954899995
ACH-000671,-0.186490943063
ACH-000673,-0.331047620927
ACH-000676,-0.276779430025
ACH-000677,-0.170731206316
ACH-000681,-0.312824773529
ACH-000682,-0.347322740334
ACH-000683,-0.26028472328200003
ACH-000684,-0.200664227236
ACH-000688,-0.31026200286899996
ACH-000693,-0.207597356859
ACH-000694,-0.21638089190999998
ACH-000695,-0.0581037141141
ACH-000696,-0.29269046784499997
ACH-000697,-0.314328240529
ACH-000699,-0.286677084207
ACH-000701,-0.286738652829
ACH-000706,-0.37729761217600005
ACH-000711,-0.308182444579
ACH-000713,-0.245135031306
ACH-000714,-0.189457171482
ACH-000718,-0.285945497857
ACH-000720,-0.12246153989700001
ACH-000721,-0.293628432271
ACH-000724,-0.11943999591900001
ACH-000725,-0.24734102746999997
ACH-000732,-0.22901077615899998
ACH-000734,-0.439707064533
ACH-000735,-0.37078468601899994
ACH-000736,-0.200241570216
ACH-000738,-0.235307785679
ACH-000746,-0.191663784193
ACH-000747,-0.307724702818
ACH-000748,-0.374262057032
ACH-000753,-0.126174677654
ACH-000756,-0.61624785594
ACH-000757,-0.282774179747
ACH-000758,-0.15329636262
ACH-000760,-0.0734268389961
ACH-000763,-0.24239380105799999
ACH-000764,-0.441065437062
ACH-000765,-0.0526685439008
ACH-000766,-0.252169682462
ACH-000767,-0.146543260206
ACH-000768,-0.38217988578199996
ACH-000769,-0.413643208245
ACH-000770,-0.220063513582
ACH-000771,-0.15415250544
ACH-000773,-0.11848672932
ACH-000776,-0.100763219509
ACH-000777,-0.170191104107
ACH-000778,-0.343244611558
ACH-000781,-0.245718792812
ACH-000782,-0.300226092256
ACH-000783,-0.34857710952
ACH-000784,-0.0845556174345
ACH-000785,-0.49923004224100004
ACH-000787,-0.25888354897300003
ACH-000788,-0.261907700006
ACH-000791,-0.202700168765
ACH-000792,-0.242838806967
ACH-000794,-0.309550500187
ACH-000796,-0.321197761987
ACH-000799,-0.292444861349
ACH-000800,-0.190662341045
ACH-000802,-0.48839078497
ACH-000804,-0.298346419541
ACH-000805,-0.36935628158100003
ACH-000809,-0.223787944099
ACH-000810,-0.179327003698
ACH-000811,-0.233253887739
ACH-000817,-0.10744893014200001
ACH-000819,-0.162278770503
ACH-000820,-0.371935518187
ACH-000821,-0.370458884252
ACH-000822,-0.0799866064178
ACH-000823,-0.0693975921228
ACH-000824,-0.255006009327
ACH-000827,-0.262370246848
ACH-000829,-0.34078484708000006
ACH-000831,-0.433162361816
ACH-000832,-0.414890704507
ACH-000833,-0.0678240149222
ACH-000834,-0.167139659482
ACH-000835,-0.323828328597
ACH-000836,-0.46228688500200005
ACH-000837,-0.365199800143
ACH-000838,-0.519439478238
ACH-000839,-0.301491262912
ACH-000840,-0.11114590305199999
ACH-000841,-0.277309239267
ACH-000843,-0.411402461435
ACH-000846,-0.122743188958
ACH-000847,-0.217766786149
ACH-000848,-0.178185987396
ACH-000849,-0.307928747725
ACH-000851,-0.35466538955300003
ACH-000855,-0.16916670896400002
ACH-000856,-0.382878846781
ACH-000858,-0.217709806249
ACH-000859,-0.2644697997
ACH-000861,-0.417924413924
ACH-000862,-0.08761004140339998
ACH-000865,-0.241494623237
ACH-000866,-0.375729774495
ACH-000867,-0.401083254903
ACH-000869,-0.267394382391
ACH-000872,-0.27707979924000004
ACH-000873,-0.5289172760949999
ACH-000876,-0.30689058087
ACH-000878,0.035804989653
ACH-000880,-0.137525977088
ACH-000881,-0.35756889307499995
ACH-000882,-0.15437228764900002
ACH-000884,-0.165830890792
ACH-000885,-0.33946622381700003
ACH-000887,-0.288799466627
ACH-000888,-0.17729146543299998
ACH-000889,-0.320260999155
ACH-000890,-0.269777958705
ACH-000896,-0.06670715136830001
ACH-000898,-0.19130480336199998
ACH-000900,-0.301106221831
ACH-000901,-0.419993915329
ACH-000905,-0.188979660832
ACH-000906,-0.24354854961999997
ACH-000907,-0.398910143905
ACH-000910,-0.156766230658
ACH-000911,-0.31782177385
ACH-000912,-0.303804348431
ACH-000913,-0.09094570859619999
ACH-000915,-0.07819839123
ACH-000916,-0.314103428485
ACH-000917,-0.143997244549
ACH-000921,-0.332626436179
ACH-000924,-0.120876902863
ACH-000926,-0.276022692008
ACH-000928,-0.410349266727
ACH-000929,-0.28883183264199996
ACH-000932,-0.260695039838
ACH-000935,-0.0515227620884
ACH-000936,-0.11277123072699999
ACH-000937,-0.327874415298
ACH-000938,-0.018607695785999998
ACH-000939,-0.34347936636
ACH-000941,-0.366826035334
ACH-000943,-0.210076787694
ACH-000946,-0.42348429170400004
ACH-000947,-0.253680705861
ACH-000948,-0.426133884763
ACH-000950,-0.356541415674
ACH-000953,-0.21355159920800001
ACH-000957,-0.289237029779
ACH-000958,0.009493795305639999
ACH-000960,-0.200465458754
ACH-000963,-0.146200780291
ACH-000968,-0.10449407665799999
ACH-000969,-0.43995266465800004
ACH-000973,-0.17568670541499998
ACH-000974,-0.318935882247
ACH-000975,-0.246883942834
ACH-000976,-0.305735312819
ACH-000978,-0.467114810895
ACH-000980,-0.203186782865
ACH-000984,-0.43879826404399996
ACH-000986,-0.23105272568799998
ACH-000988,-0.539592183859
ACH-000993,-0.166196731263
ACH-000994,-0.201773972582
ACH-000996,-0.04230889827
ACH-001001,-0.26722704960099997
ACH-001020,-0.263997172429
ACH-001028,-0.291290355076
ACH-001031,-0.38381168132
ACH-001038,-0.26302783147799996
ACH-001048,-0.439659344245
ACH-001050,-0.274428192929
ACH-001053,-0.35566750245800005
ACH-001054,-0.09207834542400001
ACH-001061,-0.199842363026
ACH-001067,-0.378848136967
ACH-001075,-0.378392377415
ACH-001096,-0.17215649807999997
ACH-001128,-0.309063566457
ACH-001134,-0.137463015267
ACH-001151,-0.0227793744248
ACH-001163,-0.142855203977
ACH-001164,-0.335896780581
ACH-001173,-0.23314489215300002
ACH-001183,0.0356094739335
ACH-001184,-0.574209047671
ACH-001190,-0.126215938276
ACH-001192,-0.5034167554510001
ACH-001193,0.07596055435839999
ACH-001196,-0.43279897921899996
ACH-001197,-0.391491040005
ACH-001205,-0.20837159714499998
ACH-001211,-0.45836382053
ACH-001212,-0.12332203567700001
ACH-001228,-0.41209996559199996
ACH-001232,-0.218740834414
ACH-001239,-0.125551661001
ACH-001274,-0.184169644778
ACH-001275,-0.384560581778
ACH-001277,-0.5256741898189999
ACH-001278,-0.17568164817899998
ACH-001280,-0.287941484052
ACH-001283,0.0346634171979
ACH-001289,-0.460175449533
ACH-001295,-0.42325303506300005
ACH-001300,-0.0834506983478
ACH-001301,-0.278630326406
ACH-001302,0.0374536625129
ACH-001303,-0.39764600061399996
ACH-001306,-0.632873563481
ACH-001318,-0.49801309349699996
ACH-001322,-0.29282869450599996
ACH-001328,-0.43820103162600005
ACH-001332,-0.38351096320100003
ACH-001333,-0.217947718752
ACH-001336,-0.038050196576800005
ACH-001340,-0.295522999494
ACH-001346,-0.466132941572
ACH-001353,-0.326474468318
ACH-001354,-0.040014098852199996
ACH-001367,-0.14645266867
ACH-001368,-0.347812942289
ACH-001374,-0.135226184088
ACH-001375,-0.133945553528
ACH-001377,-0.281968902216
ACH-001380,-0.332412780862
ACH-001391,-0.199281759359
ACH-001407,-0.339253768271
ACH-001408,-0.268357369532
ACH-001413,-0.317080535201
ACH-001430,-0.230140603845
ACH-001431,-0.348001746685
ACH-001450,-0.060361987587
ACH-001496,-0.14985103971
ACH-001500,-0.187256875846
ACH-001521,-0.136101825449
ACH-001523,-0.438077685711
ACH-001532,-0.444339032311
ACH-001536,-0.18893606918699998
ACH-001550,-0.19823566485
ACH-001552,-0.568242289502
ACH-001554,-0.252901655102
ACH-001645,-0.282399465566
ACH-001654,-0.255012963539
ACH-001715,-0.304030128401
ACH-001735,-0.21906158390799998
ACH-001736,-0.0310237188074
ACH-001737,0.0734781526658
ACH-001740,-0.20821635189100002
ACH-001745,-0.40190898354500004
ACH-001750,-0.446646883561
ACH-001765,-0.35182123294100004
ACH-001956,-0.18017027675900002
ACH-001957,-0.216187695507
